Id	GroupId	Type	NpcName	NpcHalfIconPath	Contents	CueId	ContentsSkip	OptionTitle	Optionskip
2259	6159	1	露西亚	Assets/Product/Texture/Image/RoleStory/V2150lxyNormal14.png	——指挥官，能收到你的礼物，能成为你的露西亚，真的太好了。				
2260	6107	1	α	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	东西我收到了，竟然是空白的手账……呵。		2261		
2261	6107	1	α	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	过去，我倒是也做过这种事情。		2262		
2262	6107	1	α	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	一点点将空白的手账本填满，记录下自己平凡的日常……		2263		
2263	6107	1	α	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	呵……这种东西，总是在事后才显得有意义。		2264		
2264	6107	1	α	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	后来，这些事情再也没有做过，值得记录的事情……太少。		2265		
2265	6107	1	α	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	不过既然你寄来了这本手账，姑且就将最近爬过的山记载了下来。		2266		
2266	6107	1	α	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	站在山上俯瞰雾海，能让我集中精力，感到平静。		2267		
2267	6107	1	α	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	另外，你的照片也夹在手账里寄过来了……丢三落四。还是说，你是故意的？		2268		
2268	6107	1	α	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	……法奥斯……那时候的你，看起来很青涩。		2269		
2269	6107	1	α	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	这张照片，我已经用终端拍照记录下来了。想要我删掉的话，就好好想想要付出什么吧。				
2270	6108	1	α	Assets/Product/Texture/Image/RoleStory/V210aefNormal01.png	东西我收到了，竟然是空白的手账……呵。		2271		
2271	6108	1	α	Assets/Product/Texture/Image/RoleStory/V210aefNormal01.png	过去，我倒是也做过这种事情。		2272		
2272	6108	1	α	Assets/Product/Texture/Image/RoleStory/V210aefNormal01.png	一点点将空白的手账本填满，记录下自己平凡的日常……		2273		
2273	6108	1	α	Assets/Product/Texture/Image/RoleStory/V210aefNormal01.png	呵……这种东西，总是在事后才显得有意义。		2274		
2274	6108	1	α	Assets/Product/Texture/Image/RoleStory/V210aefNormal01.png	后来，这些事情再也没有做过，值得记录的事情……太少。		2275		
2275	6108	1	α	Assets/Product/Texture/Image/RoleStory/V210aefNormal01.png	不过既然你寄来了这本手账，姑且就将最近爬过的山记载了下来。		2276		
2276	6108	1	α	Assets/Product/Texture/Image/RoleStory/V210aefNormal01.png	站在山上俯瞰雾海，能让我集中精力，感到平静。		2277		
2277	6108	1	α	Assets/Product/Texture/Image/RoleStory/V210aefNormal01.png	另外，你的照片也夹在手账里寄过来了……丢三落四。还是说，你是故意的？		2278		
2278	6108	1	α	Assets/Product/Texture/Image/RoleStory/V210aefNormal01.png	……法奥斯……那时候的你，看起来很青涩。		2279		
2279	6108	1	α	Assets/Product/Texture/Image/RoleStory/V210aefNormal01.png	这张照片，我已经用终端拍照记录下来了。想要我删掉的话，就好好想想要付出什么吧。				
2280	6109	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	该怎样去书写填满这本空白的手账本呢？		2281		
2281	6109	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	我们在一起的日常，每一分每一秒都记在我心中。		2282		
2282	6109	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	所以，我想用指挥官来填满这些空白。		2283		
2283	6109	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	指挥官的所有日常行程……我都记得。我想用这本手账提醒你，更加珍惜自己的身体。		2284		
2284	6109	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	这也是我的愿望——指挥官能够拥有平安的人生。		2285		
2285	6109	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	你总是在忙起来的时候忘记喝水，总是在长久的文书处理工作后忘记活动身体。		2286		
2286	6109	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	总是……太多太多了。		2287		
2287	6109	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	但我想，指挥官你一定是知道我会在你的身边，提醒你，守护你……		2288		
2288	6109	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	我明白……我明白，我也和你一样，习惯了这些日常。		2289		
2289	6109	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	长久的陪伴，我们早已经枝蔓纽结，缠绕在一起。在未来漫长的时光中，我也会一直牵起你的手。		2290		
2290	6109	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	让我们就这样走下去吧，指挥官。				
2291	6110	1	丽芙	Assets/Product/Texture/Image/RoleStory/R2LifuNormal01.png	该怎样去书写填满这本空白的手账本呢？		2292		
2292	6110	1	丽芙	Assets/Product/Texture/Image/RoleStory/R2LifuNormal01.png	我们在一起的日常，每一分每一秒都记在我心中。		2293		
2293	6110	1	丽芙	Assets/Product/Texture/Image/RoleStory/R2LifuNormal01.png	所以，我想用指挥官来填满这些空白。		2294		
2294	6110	1	丽芙	Assets/Product/Texture/Image/RoleStory/R2LifuNormal01.png	指挥官的所有日常行程……我都记得。我想用这本手账提醒你，更加珍惜自己的身体。		2295		
2295	6110	1	丽芙	Assets/Product/Texture/Image/RoleStory/R2LifuNormal01.png	这也是我的愿望——指挥官能够拥有平安的人生。		2296		
2296	6110	1	丽芙	Assets/Product/Texture/Image/RoleStory/R2LifuNormal01.png	你总是在忙起来的时候忘记喝水，总是在长久的文书处理工作后忘记活动身体。		2297		
2297	6110	1	丽芙	Assets/Product/Texture/Image/RoleStory/R2LifuNormal01.png	总是……太多太多了。		2298		
2298	6110	1	丽芙	Assets/Product/Texture/Image/RoleStory/R2LifuNormal01.png	但我想，指挥官你一定是知道我会在你的身边，提醒你，守护你……		2299		
2299	6110	1	丽芙	Assets/Product/Texture/Image/RoleStory/R2LifuNormal01.png	我明白……我明白，我也和你一样，习惯了这些日常。		2300		
2300	6110	1	丽芙	Assets/Product/Texture/Image/RoleStory/R2LifuNormal01.png	长久的陪伴，我们早已经枝蔓纽结，缠绕在一起。在未来漫长的时光中，我也会一直牵起你的手。		2301		
2301	6110	1	丽芙	Assets/Product/Texture/Image/RoleStory/R2LifuNormal01.png	让我们就这样走下去吧，指挥官。				
2302	6111	1	丽芙	Assets/Product/Texture/Image/RoleStory/R3LifuNormal01.png	该怎样去书写填满这本空白的手账本呢？		2303		
2303	6111	1	丽芙	Assets/Product/Texture/Image/RoleStory/R3LifuNormal01.png	我们在一起的日常，每一分每一秒都记在我心中。		2304		
2304	6111	1	丽芙	Assets/Product/Texture/Image/RoleStory/R3LifuNormal01.png	所以，我想用指挥官来填满这些空白。		2305		
2305	6111	1	丽芙	Assets/Product/Texture/Image/RoleStory/R3LifuNormal01.png	指挥官的所有日常行程……我都记得。我想用这本手账提醒你，更加珍惜自己的身体。		2306		
2306	6111	1	丽芙	Assets/Product/Texture/Image/RoleStory/R3LifuNormal01.png	这也是我的愿望——指挥官能够拥有平安的人生。		2307		
2307	6111	1	丽芙	Assets/Product/Texture/Image/RoleStory/R3LifuNormal01.png	你总是在忙起来的时候忘记喝水，总是在长久的文书处理工作后忘记活动身体。		2308		
2308	6111	1	丽芙	Assets/Product/Texture/Image/RoleStory/R3LifuNormal01.png	总是……太多太多了。		2309		
2309	6111	1	丽芙	Assets/Product/Texture/Image/RoleStory/R3LifuNormal01.png	但我想，指挥官你一定是知道我会在你的身边，提醒你，守护你……		2310		
2310	6111	1	丽芙	Assets/Product/Texture/Image/RoleStory/R3LifuNormal01.png	我明白……我明白，我也和你一样，习惯了这些日常。		2311		
2311	6111	1	丽芙	Assets/Product/Texture/Image/RoleStory/R3LifuNormal01.png	长久的陪伴，我们早已经枝蔓纽结，缠绕在一起。在未来漫长的时光中，我也会一直牵起你的手。		2312		
2312	6111	1	丽芙	Assets/Product/Texture/Image/RoleStory/R3LifuNormal01.png	让我们就这样走下去吧，指挥官。				
2313	6112	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal04.png	该怎样去书写填满这本空白的手账本呢？		2314		
2314	6112	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal04.png	我们在一起的日常，每一分每一秒都记在我心中。		2315		
2315	6112	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal04.png	所以，我想用指挥官来填满这些空白。		2316		
2316	6112	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal04.png	指挥官的所有日常行程……我都记得。我想用这本手账提醒你，更加珍惜自己的身体。		2317		
2317	6112	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal04.png	这也是我的愿望——指挥官能够拥有平安的人生。		2318		
2318	6112	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal04.png	你总是在忙起来的时候忘记喝水，总是在长久的文书处理工作后忘记活动身体。		2319		
2319	6112	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal04.png	总是……太多太多了。		2320		
2320	6112	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal04.png	但我想，指挥官你一定是知道我会在你的身边，提醒你，守护你……		2321		
2321	6112	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal04.png	我明白……我明白，我也和你一样，习惯了这些日常。		2322		
2322	6112	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal04.png	长久的陪伴，我们早已经枝蔓纽结，缠绕在一起。在未来漫长的时光中，我也会一直牵起你的手。		2323		
2323	6112	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal04.png	让我们就这样走下去吧，指挥官。				
2324	6170	1	丽芙	Assets/Product/Texture/Image/RoleStory/V4000LifuNormal04.png	该怎样去书写填满这本空白的手账本呢？		2325		
2325	6170	1	丽芙	Assets/Product/Texture/Image/RoleStory/V4000LifuNormal04.png	我们在一起的日常，每一分每一秒都记在我心中。		2326		
2326	6170	1	丽芙	Assets/Product/Texture/Image/RoleStory/V4000LifuNormal04.png	所以，我想用指挥官来填满这些空白。		2327		
2327	6170	1	丽芙	Assets/Product/Texture/Image/RoleStory/V4000LifuNormal04.png	指挥官的所有日常行程……我都记得。我想用这本手账提醒你，更加珍惜自己的身体。		2328		
2328	6170	1	丽芙	Assets/Product/Texture/Image/RoleStory/V4000LifuNormal04.png	这也是我的愿望——指挥官能够拥有平安的人生。		2329		
2329	6170	1	丽芙	Assets/Product/Texture/Image/RoleStory/V4000LifuNormal04.png	你总是在忙起来的时候忘记喝水，总是在长久的文书处理工作后忘记活动身体。		2330		
2330	6170	1	丽芙	Assets/Product/Texture/Image/RoleStory/V4000LifuNormal04.png	总是……太多太多了。		2331		
2331	6170	1	丽芙	Assets/Product/Texture/Image/RoleStory/V4000LifuNormal04.png	但我想，指挥官你一定是知道我会在你的身边，提醒你，守护你……		2332		
2332	6170	1	丽芙	Assets/Product/Texture/Image/RoleStory/V4000LifuNormal04.png	我明白……我明白，我也和你一样，习惯了这些日常。		2333		
2333	6170	1	丽芙	Assets/Product/Texture/Image/RoleStory/V4000LifuNormal04.png	长久的陪伴，我们早已经枝蔓纽结，缠绕在一起。在未来漫长的时光中，我也会一直牵起你的手。		2334		
2334	6170	1	丽芙	Assets/Product/Texture/Image/RoleStory/V4000LifuNormal04.png	让我们就这样走下去吧，指挥官。				
2335	6113	1	比安卡	Assets/Product/Texture/Image/RoleStory/OlisuoNomal01.png	指挥官阁下，您赠予我的手账，我已认真续写了一部分。		2336		
2336	6113	1	比安卡	Assets/Product/Texture/Image/RoleStory/OlisuoNomal01.png	在您忙于事务、奔波操劳的日子里，我邂逅了许多温柔沉静的故事。		2337		
2337	6113	1	比安卡	Assets/Product/Texture/Image/RoleStory/OlisuoNomal01.png	我有好好地将属于我的心情，悉数记录其中，分享与您。		2338		
2338	6113	1	比安卡	Assets/Product/Texture/Image/RoleStory/OlisuoNomal01.png	有几页空白，我特意留了下来。		2339		
2339	6113	1	比安卡	Assets/Product/Texture/Image/RoleStory/OlisuoNomal01.png	因为，我希望能与您一同坐在影院里，体会这些意蕴悠长的影片。		2340		
2340	6113	1	比安卡	Assets/Product/Texture/Image/RoleStory/OlisuoNomal01.png	散场之后，再一起把票根贴在这手账上空白的地方。		2341		
2341	6113	1	比安卡	Assets/Product/Texture/Image/RoleStory/OlisuoNomal01.png	对我而言，这会是快乐与心安的体验。		2342		
2342	6113	1	比安卡	Assets/Product/Texture/Image/RoleStory/OlisuoNomal01.png	谢谢您一直都在，让我知道这片广阔的世界里，有一人能安放我的思念与期待。				
2343	6114	1	比安卡	Assets/Product/Texture/Image/RoleStory/R3BiankaNormal01.png	指挥官阁下，您赠予我的手账，我已认真续写了一部分。		2344		
2344	6114	1	比安卡	Assets/Product/Texture/Image/RoleStory/R3BiankaNormal01.png	在您忙于事务、奔波操劳的日子里，我邂逅了许多温柔沉静的故事。		2345		
2345	6114	1	比安卡	Assets/Product/Texture/Image/RoleStory/R3BiankaNormal01.png	我有好好地将属于我的心情，悉数记录其中，分享与您。		2346		
2346	6114	1	比安卡	Assets/Product/Texture/Image/RoleStory/R3BiankaNormal01.png	有几页空白，我特意留了下来。		2347		
2347	6114	1	比安卡	Assets/Product/Texture/Image/RoleStory/R3BiankaNormal01.png	因为，我希望能与您一同坐在影院里，体会这些意蕴悠长的影片。		2348		
2348	6114	1	比安卡	Assets/Product/Texture/Image/RoleStory/R3BiankaNormal01.png	散场之后，再一起把票根贴在这手账上空白的地方。		2349		
2349	6114	1	比安卡	Assets/Product/Texture/Image/RoleStory/R3BiankaNormal01.png	对我而言，这会是快乐与心安的体验。		2350		
2350	6114	1	比安卡	Assets/Product/Texture/Image/RoleStory/R3BiankaNormal01.png	谢谢您一直都在，让我知道这片广阔的世界里，有一人能安放我的思念与期待。				
2351	6115	1	比安卡	Assets/Product/Texture/Image/RoleStory/V130bakNormal01.png	指挥官阁下，您赠予我的手账，我已认真续写了一部分。		2352		
2352	6115	1	比安卡	Assets/Product/Texture/Image/RoleStory/V130bakNormal01.png	在您忙于事务、奔波操劳的日子里，我邂逅了许多温柔沉静的故事。		2353		
2353	6115	1	比安卡	Assets/Product/Texture/Image/RoleStory/V130bakNormal01.png	我有好好地将属于我的心情，悉数记录其中，分享与您。		2354		
2354	6115	1	比安卡	Assets/Product/Texture/Image/RoleStory/V130bakNormal01.png	有几页空白，我特意留了下来。		2355		
2355	6115	1	比安卡	Assets/Product/Texture/Image/RoleStory/V130bakNormal01.png	因为，我希望能与您一同坐在影院里，体会这些意蕴悠长的影片。		2356		
2356	6115	1	比安卡	Assets/Product/Texture/Image/RoleStory/V130bakNormal01.png	散场之后，再一起把票根贴在这手账上空白的地方。		2357		
2357	6115	1	比安卡	Assets/Product/Texture/Image/RoleStory/V130bakNormal01.png	对我而言，这会是快乐与心安的体验。		2358		
2358	6115	1	比安卡	Assets/Product/Texture/Image/RoleStory/V130bakNormal01.png	谢谢您一直都在，让我知道这片广阔的世界里，有一人能安放我的思念与期待。				
2359	6167	1	比安卡	Assets/Product/Texture/Image/RoleStory/V3600BiankaNormal04.png	指挥官阁下，您赠予我的手账，我已认真续写了一部分。		2360		
2360	6167	1	比安卡	Assets/Product/Texture/Image/RoleStory/V3600BiankaNormal04.png	在您忙于事务、奔波操劳的日子里，我邂逅了许多温柔沉静的故事。		2361		
2361	6167	1	比安卡	Assets/Product/Texture/Image/RoleStory/V3600BiankaNormal04.png	我有好好地将属于我的心情，悉数记录其中，分享与您。		2362		
2362	6167	1	比安卡	Assets/Product/Texture/Image/RoleStory/V3600BiankaNormal04.png	有几页空白，我特意留了下来。		2363		
2363	6167	1	比安卡	Assets/Product/Texture/Image/RoleStory/V3600BiankaNormal04.png	因为，我希望能与您一同坐在影院里，体会这些意蕴悠长的影片。		2364		
2364	6167	1	比安卡	Assets/Product/Texture/Image/RoleStory/V3600BiankaNormal04.png	散场之后，再一起把票根贴在这手账上空白的地方。		2365		
2365	6167	1	比安卡	Assets/Product/Texture/Image/RoleStory/V3600BiankaNormal04.png	对我而言，这会是快乐与心安的体验。		2366		
2366	6167	1	比安卡	Assets/Product/Texture/Image/RoleStory/V3600BiankaNormal04.png	谢谢您一直都在，让我知道这片广阔的世界里，有一人能安放我的思念与期待。				
2367	6116	1	七实	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	指！挥！官！你寄来的手账七实已经收到啦！		2368		
2368	6116	1	七实	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	七实决定，在上面堂堂连载指挥官和我的冒险漫画~		2369		
2369	6116	1	七实	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	主角自然是~宇宙卡面骑士☆星际领航员啦！		2370		
2370	6116	1	七实	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	绘画的原型其实就是七实和指挥官一起打游戏的经历，就像是真的在冒险一样！		2371		
2371	6116	1	七实	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	只是呢，指挥官就寄来一个本子根本不够！		2372		
2372	6116	1	七实	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	毕竟如果要是以七实和指挥官的经历原型连载的话，		2373		
2373	6116	1	七实	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	这一部漫画就永远不会完结，也根本画不完嘛！		2374		
2374	6116	1	七实	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	因为，指挥官会一直陪在七实身边，对吧！		2375		
2375	6116	1	七实	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	PS. 记得多给我寄几本空的手账本哦！！！				
2376	6117	1	七实	Assets/Product/Texture/Image/RoleStory/R3Yongyechaonormal01.png	指！挥！官！你寄来的手账七实已经收到啦！		2377		
2377	6117	1	七实	Assets/Product/Texture/Image/RoleStory/R3Yongyechaonormal01.png	七实决定，在上面堂堂连载指挥官和我的冒险漫画~		2378		
2378	6117	1	七实	Assets/Product/Texture/Image/RoleStory/R3Yongyechaonormal01.png	主角自然是~宇宙卡面骑士☆星际领航员啦！		2379		
2379	6117	1	七实	Assets/Product/Texture/Image/RoleStory/R3Yongyechaonormal01.png	绘画的原型其实就是七实和指挥官一起打游戏的经历，就像是真的在冒险一样！		2380		
2380	6117	1	七实	Assets/Product/Texture/Image/RoleStory/R3Yongyechaonormal01.png	只是呢，指挥官就寄来一个本子根本不够！		2381		
2381	6117	1	七实	Assets/Product/Texture/Image/RoleStory/R3Yongyechaonormal01.png	毕竟如果要是以七实和指挥官的经历原型连载的话，		2382		
2382	6117	1	七实	Assets/Product/Texture/Image/RoleStory/R3Yongyechaonormal01.png	这一部漫画就永远不会完结，也根本画不完嘛！		2383		
2383	6117	1	七实	Assets/Product/Texture/Image/RoleStory/R3Yongyechaonormal01.png	因为，指挥官会一直陪在七实身边，对吧！		2384		
2384	6117	1	七实	Assets/Product/Texture/Image/RoleStory/R3Yongyechaonormal01.png	PS. 记得多给我寄几本空的手账本哦！！！				
2385	6118	1	七实	Assets/Product/Texture/Image/RoleStory/QishichaoNormal02.png	指！挥！官！你寄来的手账七实已经收到啦！		2386		
2386	6118	1	七实	Assets/Product/Texture/Image/RoleStory/QishichaoNormal02.png	七实决定，在上面堂堂连载指挥官和我的冒险漫画~		2387		
2387	6118	1	七实	Assets/Product/Texture/Image/RoleStory/QishichaoNormal02.png	主角自然是~宇宙卡面骑士☆星际领航员啦！		2388		
2388	6118	1	七实	Assets/Product/Texture/Image/RoleStory/QishichaoNormal02.png	绘画的原型其实就是七实和指挥官一起打游戏的经历，就像是真的在冒险一样！		2389		
2389	6118	1	七实	Assets/Product/Texture/Image/RoleStory/QishichaoNormal02.png	只是呢，指挥官就寄来一个本子根本不够！		2390		
2390	6118	1	七实	Assets/Product/Texture/Image/RoleStory/QishichaoNormal02.png	毕竟如果要是以七实和指挥官的经历原型连载的话，		2391		
2391	6118	1	七实	Assets/Product/Texture/Image/RoleStory/QishichaoNormal02.png	这一部漫画就永远不会完结，也根本画不完嘛！		2392		
2392	6118	1	七实	Assets/Product/Texture/Image/RoleStory/QishichaoNormal02.png	因为，指挥官会一直陪在七实身边，对吧！		2393		
2393	6118	1	七实	Assets/Product/Texture/Image/RoleStory/QishichaoNormal02.png	PS. 记得多给我寄几本空的手账本哦！！！				
2394	6161	1	七实	Assets/Product/Texture/Image/RoleStory/V2170qsNormal02.png	指！挥！官！你寄来的手账七实已经收到啦！		2395		
2395	6161	1	七实	Assets/Product/Texture/Image/RoleStory/V2170qsNormal02.png	七实决定，在上面堂堂连载指挥官和我的冒险漫画~		2396		
2396	6161	1	七实	Assets/Product/Texture/Image/RoleStory/V2170qsNormal02.png	主角自然是~宇宙卡面骑士☆星际领航员啦！		2397		
2397	6161	1	七实	Assets/Product/Texture/Image/RoleStory/V2170qsNormal02.png	绘画的原型其实就是七实和指挥官一起打游戏的经历，就像是真的在冒险一样！		2398		
2398	6161	1	七实	Assets/Product/Texture/Image/RoleStory/V2170qsNormal02.png	只是呢，指挥官就寄来一个本子根本不够！		2399		
2399	6161	1	七实	Assets/Product/Texture/Image/RoleStory/V2170qsNormal02.png	毕竟如果要是以七实和指挥官的经历原型连载的话，		2400		
2400	6161	1	七实	Assets/Product/Texture/Image/RoleStory/V2170qsNormal02.png	这一部漫画就永远不会完结，也根本画不完嘛！		2401		
2401	6161	1	七实	Assets/Product/Texture/Image/RoleStory/V2170qsNormal02.png	因为，指挥官会一直陪在七实身边，对吧！		2402		
2402	6161	1	七实	Assets/Product/Texture/Image/RoleStory/V2170qsNormal02.png	PS. 记得多给我寄几本空的手账本哦！！！				
2403	6119	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	指——挥——官——我收到你寄来的手账本了！		2404		
2404	6119	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	老实说，其实我从零点开始就一直在等着了！收到礼物后我一秒钟也等不了，只想马上就见你！		2405		
2405	6119	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	欸嘿，如愿以偿！		2406		
2406	6119	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	至于送你的回礼，我也一定会好好准备的！在看到这本手账的那一刻，我就已经有了一个绝妙的灵感！		2407		
2407	6119	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	我甚至已经为它想好了一个超棒的名字——“太阳之窗”！		2408		
2408	6119	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	嗯哼，我打算把纸上的空白处做成镂空彩窗——每一页都是不一样的款式哦！是不是很厉害？		2409		
2409	6119	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	指挥官只需要把它举起来，对着太阳所在的位置放上去——锵锵，太阳就被你装进窗户里了！		2410		
2410	6119	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	当然当然，只有这个还远远不够！所以我还往窗角那里加了点其他的。		2411		
2411	6119	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	那就是——神威独家之，“指挥官专属夸夸语录”！		2412		
2412	6119	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	是保证你看完就会开心的“魔法”哦！内容包括但不限于……		2413		
2413	6119	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	“指挥官真棒”，“指挥官就是最厉害的”，“指挥官值得世界上最好的一切”等等等等！		2414		
2414	6119	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	多的就不能再说了！提前剧透是会削弱乐趣的，指挥官之后慢慢看吧？		2415		
2415	6119	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	不管是“日光美景”还是“夸夸语录”，以后说不定还有很多很多同样美好的东西——		2416		
2416	6119	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	我要把它们，这些代表着幸福的所有一切，都送到指挥官的面前，让你成为世界上最快乐的人！				
2417	6120	1	神威	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	指——挥——官——我收到你寄来的手账本了！		2418		
2418	6120	1	神威	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	老实说，其实我从零点开始就一直在等着了！收到礼物后我一秒钟也等不了，只想马上就见你！		2419		
2419	6120	1	神威	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	欸嘿，如愿以偿！		2420		
2420	6120	1	神威	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	至于送你的回礼，我也一定会好好准备的！在看到这本手账的那一刻，我就已经有了一个绝妙的灵感！		2421		
2421	6120	1	神威	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	我甚至已经为它想好了一个超棒的名字——“太阳之窗”！		2422		
2422	6120	1	神威	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	嗯哼，我打算把纸上的空白处做成镂空彩窗——每一页都是不一样的款式哦！是不是很厉害？		2423		
2423	6120	1	神威	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	指挥官只需要把它举起来，对着太阳所在的位置放上去——锵锵，太阳就被你装进窗户里了！		2424		
2424	6120	1	神威	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	当然当然，只有这个还远远不够！所以我还往窗角那里加了点其他的。		2425		
2425	6120	1	神威	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	那就是——神威独家之，“指挥官专属夸夸语录”！		2426		
2426	6120	1	神威	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	是保证你看完就会开心的“魔法”哦！内容包括但不限于……		2427		
2427	6120	1	神威	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	“指挥官真棒”，“指挥官就是最厉害的”，“指挥官值得世界上最好的一切”等等等等！		2428		
2428	6120	1	神威	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	多的就不能再说了！提前剧透是会削弱乐趣的，指挥官之后慢慢看吧？		2429		
2429	6120	1	神威	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	不管是“日光美景”还是“夸夸语录”，以后说不定还有很多很多同样美好的东西——		2430		
2430	6120	1	神威	Assets/Product/Texture/Image/RoleStory/R3ShenweiNormal01.png	我要把它们，这些代表着幸福的所有一切，都送到指挥官的面前，让你成为世界上最快乐的人！				
2431	6174	1	神威	Assets/Product/Texture/Image/RoleStory/V4400Shenwei520Normal01.png	指——挥——官——我收到你寄来的手账本了！		2432		
2432	6174	1	神威	Assets/Product/Texture/Image/RoleStory/V4400Shenwei520Normal01.png	老实说，其实我从零点开始就一直在等着了！收到礼物后我一秒钟也等不了，只想马上就见你！		2433		
2433	6174	1	神威	Assets/Product/Texture/Image/RoleStory/V4400Shenwei520Normal01.png	欸嘿，如愿以偿！		2434		
2434	6174	1	神威	Assets/Product/Texture/Image/RoleStory/V4400Shenwei520Normal01.png	至于送你的回礼，我也一定会好好准备的！在看到这本手账的那一刻，我就已经有了一个绝妙的灵感！		2435		
2435	6174	1	神威	Assets/Product/Texture/Image/RoleStory/V4400Shenwei520Normal01.png	我甚至已经为它想好了一个超棒的名字——“太阳之窗”！		2436		
2436	6174	1	神威	Assets/Product/Texture/Image/RoleStory/V4400Shenwei520Normal01.png	嗯哼，我打算把纸上的空白处做成镂空彩窗——每一页都是不一样的款式哦！是不是很厉害？		2437		
2437	6174	1	神威	Assets/Product/Texture/Image/RoleStory/V4400Shenwei520Normal01.png	指挥官只需要把它举起来，对着太阳所在的位置放上去——锵锵，太阳就被你装进窗户里了！		2438		
