SkipId	Origin	UiName	ParamId	Explain	IsRecord	ConditionId	FunctionalId	TimeId	StartTime	CloseTime	CustomParams	IsHideFunc	IsShowExplain	NotShowUI
11771	7	SkipToUiCharacterTowerChapter		前往本我回廊-白毛挑战	True		10436				[1002, 100221, 1]	True		
11772	7	SkipToUiCharacterTowerChapter		前往本我回廊	True		10436					True		
11773	7	SkipToFashionStory		复刻·苍蓝无尽夏			10341				[2]	True		
11774	7	SkipToFubenAssign		前往边界公约			10311					True		
11775	7	SkipToFubenAwareness		前往序列公约			10440					True		
11776	7	SkipToUiCharacterTowerChapter		前往本我回廊-七实剧情	True		10436				[1003, 100311]	True		
11777	7	SkipToUiCharacterTowerChapter		前往本我回廊-七实挑战	True		10436				[1003, 100321, 1]	True		
11778	7	SkipToCharacterV2P6		前往成员功能-夜刃			101				[1081002]	True		
11779	7	SkipToCharacterV2P6		前往成员功能-深红之渊			101				[1021003]	True		
11780	7	SkipToCharacterV2P6		前往成员功能-遥星之座			101				[1051004]	True		
11781	3	UiNewFuben	10040203	前往夜刃剧情								True		
11782	3	UiNewFuben	11140105	前往深红之渊剧情								True		
11783	7	ShortStoryChapter		前往遥星之座剧情			10314				[2001, 15020222]	True		
11784	7	SkipToFavorabilityNewParam		前往看板（信赖度）			1400				[1081002]	True		
11785	7	SkipToFavorabilityNewParam		前往看板（信赖度）			1400				[1021003]	True		
11786	7	SkipToFavorabilityNewParam		前往看板（信赖度）			1400				[1051004]	True		
11787	7	SkipToCharacterV2P6		前往成员功能-辉晓			101				[1071004]	True		
11788	3	UiNewFuben	10190120	前往辉晓剧情								True		
11789	7	SkipToFavorabilityNewParam		前往看板（信赖度）			1400				[1071004]	True		
11790	7	SkipToUiCharacterTowerChapter		前往本我回廊-卡列剧情	True		10436				[1004, 100411]	True		
11791	7	SkipToUiCharacterTowerChapter		前往本我回廊-卡列挑战	True		10436				[1004, 100421, 1]	True		
11792	7	SkipToCharacterV2P6		前往成员功能-逆旅			101				[1571003]	True		
11793	7	ShortStoryChapter		前往逆旅剧情			10314				[2002, 15020323]	True		
11794	7	SkipToFavorabilityNewParam		前往看板（信赖度）			1400				[1571003]	True		
11795	7	SkipToUiCharacterTowerChapter		前往本我回廊-诺安剧情	True		101	20401			[1005, 100511]	True		
11796	7	SkipToUiCharacterTowerChapter		前往本我回廊-诺安挑战	True		101				[1005, 100521, 1]	True		
11797	7	SkipToCharacterV2P6		前往成员功能-薇拉绯耀			101				[1131003]	True		
11798	3	UiNewFuben	10150116	前往薇拉绯耀剧情			10314					True		
11799	7	SkipToFavorabilityNewParam		前往看板（信赖度）			1400				[1131003]	True		
11801	7	SkipToUiCharacterTowerChapter		前往本我回廊-薇拉绯耀挑战	True		10436				[1006, 100621, 1]	True		
11802	7	SkipToUiCharacterTowerChapter		前往本我回廊-薇拉绯耀剧情	True		10436	34301			[1006, 100611]	True		
60001	1	UiPartnerMain		伙伴系统			5001					True		
70001	7	SkipToStrongholdMain		诺曼复兴战	True		10205					True		
70002	1	UiStrongholdPower		诺曼复兴战供电站			10206					True		
80000	6	UiPurchase		购买皮肤补给包			3				[2, 0, 4]	True		
80001	6	UiShop	3	角色·虹卡商店			1001				[1, 0, 502]	True		
80002	2	UiActivityBase	1	累消奖励					2021/2/4 10:00	2021/2/18 10:00	[1, 213]	True		
80003	6	UiNewDrawMain		年禧密约			401		2021/2/4 10:00	2021/2/25 10:00	[2, 1]	True		
80004	7	SkipToSpecialShop	1150	旧日时光			1001		2021/2/4 10:00	2021/2/24 9:59		True		
80005	6	UiPurchase		购买皮肤补给包			3		2021/2/4 10:00	2021/2/24 9:59	[2, 0, 4]	True		
80006	6	UiPurchase		购买皮肤补给包			3		2021/2/26 10:00	2021/3/25 9:59	[2, 0, 4]	True		
80007	6	UiShop	3	涂装商店			1001		2021/3/25 9:59		[1, 0, 501]	True		
80008	6	UiPurchase		购买皮肤补给包			3		2021/3/11 10:00	2021/4/8 9:59	[2, 0, 4]	True		
80009	6	UiShop	3	涂装商店			1001		2021/4/8 9:59		[1, 0, 501]	True		
80010	6	UiPurchase		购买皮肤补给包			3		2021/3/14 10:00	2021/4/11 9:59	[2, 0, 4]	True		
80011	7	JumpToWhiteValentineGame		白色情人节约会活动								True		
80012	6	UiPurchase		购买皮肤补给包			3		2021/4/9 10:00	2021/5/6 9:59	[2, 0, 4]	True		
80013	6	UiShop	3	涂装商店			1001		2021/5/6 9:59		[1, 0, 501]	True		
80014	6	UiPurchase		购买皮肤补给包			3		2021/5/1 10:00	2021/5/29 10:00	[2, 0, 4]	True		
80015	7	SkipToMoeWar		伊甸文化纪			1310		2021/4/8 10:00	2021/5/6 9:59		True		
80016	1	UiMoeWarPreparation		文化纪筹备			1310		2021/4/8 10:00	2021/5/3 20:00		True		
80017	1	UiMoeWarVote		文化纪热度支援			1310		2021/4/8 10:00	2021/5/6 9:59		True		
80018	6	UiPurchase		购买皮肤补给包			3		2021/5/21 10:00	2021/6/17 9:59	[2, 0, 4]	True		
80019	6	UiShop	3	涂装商店			1001		2021/6/17 10:00		[1, 0, 501]	True		
80020	6	UiPurchase		购买皮肤补给包			3		2021/6/1 10:00	2021/6/29 10:00	[2, 0, 4]	True		
80021	6	UiPurchase		购买皮肤补给包			3		2021/6/10 10:00	2021/6/24 10:00	[2, 0, 4]	True		
80022	7	SkipToPokerGuessing		翻点拼斗乐活动			10333		2021/6/24 5:00	2021/7/8 5:00		True		
80023	6	UiPurchase		购买皮肤补给包			3		2021/8/13 10:00	2021/9/9 10:00	[2, 0, 4]	True		
80024	6	UiShop	3	涂装商店			1001		2021/7/29 10:00		[1, 0, 501]	True		
80025	6	UiPurchase		购买皮肤补给包			3		2021/7/22 10:00	2021/8/19 10:00	[2, 0, 4]	True		
80026	6	UiNewDrawMain		苍蓝无尽夏			401		2021/7/15 10:00	2021/8/12 10:00	[2, 2]	True		
80027	7	OnOpenGachaOrganize		深蓝战域			403		2021/7/1 5:00	2021/8/5 5:00	[2]	True		
80028	2	UiSignBanner	26	夏风馈赠					2021/7/15 10:00	2021/7/29 5:00		True		
80029	6	UiPurchase		购买皮肤补给包			3		2021/8/13 10:00	2021/9/9 9:59	[2, 0, 4]	True		
80030	6	UiShop	3	涂装商店			1001		2021/9/9 10:00		[1, 0, 501]	True		
80031	7	OnOpenPassport		战略评定手册			10342		2021/8/13 5:00	2021/9/30 4:59		True		
80032	6	UiPurchase		购买皮肤补给包			3		2021/10/29 10:00	2021/11/19 9:59	[2, 0, 4]	True		
80033	7	SkipToPickFlipRewardActivity		命运微光					2021/10/1 10:00	2021/10/29 9:59	[1]	True		
80034	6	UiShop		命运微光			1001		2021/10/1 10:00	2021/10/29 9:59	[2, 0, 1192]	True		
80035	7	SkipToAreaWar		全境特遣·沙盘拟算			10349		2021/9/30 5:00	2021/11/1 4:59		True		
80036	6	UiShop		全境特遣·沙盘拟算			1001				[2, 0, 4010]	True		
80037	7	OnOpenPassport		战略评定手册			10342		2021/10/1 5:00	2021/11/11 4:59		True		
80038	6	UiShop	3	涂装商店			1001		2021/12/10 10:00		[1, 0, 502]	True		
80039	6	UiPurchase		购买皮肤补给包			5		2021/11/12 10:00	2021/12/10 9:59	[2, 0, 4]	True		
80040	7	SkipToTheatre		宣叙妄响商店获得	True				2021/11/11 5:00	2021/12/13 4:59				
80041	7	OnOpenPassport		战略评定手册			10342		2021/11/12 5:00	2021/12/16 4:59		True		
80042	7	OnOpenPassport		战略评定手册			10342		2021/12/17 5:00	2022/1/27 4:59		True		
80043	6	UiPurchase		购买皮肤补给包			5		2021/12/17 10:00	2022/1/14 9:59	[2, 0, 4]	True		
80044	6	UiShop	3	涂装商店			1001		2022/1/14 10:00		[1, 0, 502]	True		
80045	6	UiPurchase		购买皮肤补给包			5		2021/12/31 10:00	2022/1/27 9:59	[2, 0, 4]	True		
80046	6	UiPurchase		购买皮肤补给包			5		2022/1/28 10:00	2022/2/25 9:59	[2, 0, 4]	True		
80047	6	UiShop	3	涂装商店			1001		2022/2/25 10:00		[1, 0, 502]	True		
80048	6	UiConsumeActivityMain		福禄献礼活动获得					2022/1/27 10:00	2022/2/25 10:00		True		
80049	6	UiPurchase		购买皮肤补给包			5		2022/1/27 10:00	2022/2/25 9:59	[2, 0, 4]	True		
80050	7	OnOpenPassport		战略评定手册			10342		2022/1/28 5:00	2022/3/10 4:59		True		
80051	6	UiPurchase		购买皮肤补给包			5		2022/3/11 10:00	2022/4/8 9:59	[2, 0, 4]	True		
80052	6	UiShop	3	涂装商店			1001		2022/4/8 10:00		[1, 0, 502]	True		
80053	7	OnOpenPassport		战略评定手册			10342		2022/3/11 5:00	2022/4/21 4:59		True		
80054	6	UiPurchase		购买皮肤补给包			5		2022/4/22 10:00	2022/5/20 9:59	[2, 0, 4]	True		
80055	6	UiShop	3	涂装商店			1001		2022/5/20 10:00		[1, 0, 502]	True		
80056	6	UiPurchase		购买皮肤补给包			5		2022/4/29 10:00	2022/5/27 9:59	[2, 0, 4]	True		
80057	6	UiShop	3	涂装商店			1001		2022/5/27 10:00		[1, 0, 502]	True		
80058	7	OnOpenPassport		战略评定手册			10342		2022/4/21 5:00	2022/6/2 4:59		True		
80059	7	SkipToMoeWar		伊甸文化纪			1310		2022/4/21 10:00	2022/5/30 5:00		True		
80060	6	UiPurchase		购买皮肤补给包			5		2022/6/3 10:00	2022/7/1 9:59	[2, 0, 4]	True		
80061	6	UiShop	3	涂装商店			1001		2022/7/1 10:00		[1, 0, 502]	True		
80062	7	OnOpenPassport		战略评定手册			10342		2022/6/3 5:00	2022/7/8 4:59		True		
80063	7	OpenLotto		前往【憩梦穹森】活动					2022/7/14 10:00	2022/8/11 9:59	[5]	True		
80064	6	UiSign		前往【烬海异途】签到					2022/7/8 10:00	2022/7/22 5:00	[2, 0, 0]	True		
80065	6	UiPurchase		购买皮肤补给包			5		2022/7/22 10:00	2022/8/12 9:59	[2, 0, 4]	True		
80066	7	OnOpenPassport		战略评定手册			10342		2022/7/8 10:00	2022/8/18 4:59		True		
80067	6	UiShop	3	角色·虹卡商店			1001		2022/8/12 10:00		[1, 0, 502]	True		
80068	6	UiPurchase		购买涂装补给包			5		2022/7/22 10:00	2022/8/12 9:59	[2, 0, 4]	True		
80069	6	UiPurchase		购买涂装补给包			5		2022/8/19 10:00	2022/9/16 9:59	[2, 0, 4]	True		
80070	6	UiShop	3	涂装商店			1001		2022/9/16 10:00		[1, 0, 502]	True		
80071	7	OnOpenPassport		战略评定手册			10342		2022/8/18 10:00	2022/9/29 4:59		True		
80072	6	UiPurchase		购买涂装补给包			5		2022/8/19 10:00	2022/9/16 9:59	[2, 0, 4]	True		
80073	6	UiPurchase		购买涂装补给包			5		2022/9/30 10:00	2022/10/28 9:59	[2, 0, 4]	True		
80074	6	UiPurchase		购买涂装补给包			5		2022/9/30 10:00	2022/10/28 9:59	[2, 0, 4]	True		
80075	6	UiShop	3	涂装商店			1001		2022/10/28 10:00		[1, 0, 502]	True		
80076	7	OnOpenPassport		战略评定手册			10342		2022/9/29 10:00	2022/11/17 4:59		True		
80077	6	UiPurchase		购买涂装补给包			5		2022/11/18 10:00	2022/12/12 9:59	[2, 0, 4]	True		
80078	6	UiPurchase		购买涂装补给包			5		2022/11/18 10:00	2022/12/12 9:59	[2, 0, 4]	True		
80079	7	OnOpenPassport		战略评定手册			10342		2022/11/17 10:00	2022/12/29 4:59		True		
80080	6	UiPurchase		购买涂装补给包			5		2022/11/18 10:00	2022/12/16 9:59	[2, 0, 4]	True		
80081	6	UiShop	3	涂装商店			1001		2022/12/16 10:00		[1, 0, 502]	True		
80082	6	UiWelfare		前往福利--【创绘幻想】签到			7		2022/11/17 10:00	2022/12/19 5:00		True		
80083	6	UiPurchase		购买涂装补给包			5		2022/12/30 10:00	2023/1/27 9:59	[2, 0, 4]	True		
80084	6	UiShop	3	涂装商店			1001		2023/1/27 10:00		[1, 0, 502]	True		
80085	7	OnOpenGacha		前往活动【拾梦白菀】					2023/1/6 10:00	2023/2/3 9:59	[14]			
80086	6	UiPurchase		购买涂装补给包			5		2023/1/20 10:00	2023/2/9 9:59	[2, 0, 4]	True		
80087	7	SkipToDlcHuntMain		前往活动【亚卡数界】			10441		2023/1/12 5:00	2023/2/9 5:00				
80088	7	OnOpenPassport		战略评定手册			10342		2022/12/29 10:00	2023/2/9 4:59		True		
80089	6	UiPurchase		购买涂装补给包			5		2023/1/20 10:00	2023/2/9 9:59	[2, 0, 4]	True		
80090	6	UiPurchase		购买涂装补给包			5		2022/12/30 10:00	2023/1/27 9:59	[2, 0, 4]	True		
80091	6	UiPurchase		购买涂装补给包			5		2023/2/10 10:00	2023/3/10 9:59	[2, 0, 4]	True		
80092	6	UiShop	3	涂装商店			1001		2023/3/10 10:00		[1, 0, 502]	True		
80093	6	UiPurchase		购买涂装补给包			5		2023/2/10 10:00	2023/3/10 9:59	[2, 0, 4]	True		
80094	7	OnOpenPassport		战略评定手册			10342		2023/2/9 10:00	2023/3/23 4:59		True		
80095	6	UiPurchase		购买涂装补给包			5		2023/2/10 10:00	2023/3/10 9:59	[2, 0, 4]	True		
80096	6	UiPurchase		购买涂装补给包			5		2023/3/24 10:00	2023/4/21 9:59	[2, 0, 4]	True		
80097	7	OnOpenPassport		战略评定手册			10342		2023/3/23 10:00	2023/4/27 4:59		True		
80098	6	UiPurchase		购买涂装补给包			5		2023/3/24 10:00	2023/4/21 9:59	[2, 0, 4]	True		
80099	6	UiPurchase		购买涂装补给包			5		2023/3/24 10:00	2023/4/21 9:59	[2, 0, 4]	True		
80100	6	UiShop	3	涂装商店			1001		2023/4/21 10:00		[1, 0, 502]	True		
80101	7	SkipToPlanetRunning		前往活动【行星环游记】			10446		2023/3/23 10:00	2023/4/24 5:00				
80102	7	OnOpenCerberusGame		前往活动【余尘三重奏】			10448		2023/4/27 10:00	2023/5/29 5:00				
80103	6	UiShop	3	涂装商店			1001		2023/5/26 10:00		[1, 0, 502]	True		
80104	7	SkipToBiancaTheatre		前往活动【厄愿潮声】	True		10433		2023/4/27 10:00			True		
80105	7	OpenLotto		前往活动【末世绀华】					2023/5/5 10:00	2023/6/2 9:59	[8]	True		
80106	7	SkipToSlotMachine		前往活动【能源回收作战】					2023/4/28 10:00	2023/5/26 10:00	[1]			
80107	7	OnOpenPassport		战略评定手册			10342		2023/4/27 10:00	2023/6/8 4:59		True		
80108	7	SkipToAreaWar		前往活动【沙盘拟算】			10349		2023/6/8 10:00	2023/7/10 5:00		True		
80109	6	UiShop	3	涂装商店			1001		2023/7/10 5:00		[1, 0, 502]	True		
80110	6	UiShop	3	涂装商店			1001		2023/7/10 5:00		[1, 0, 504]	True		
80111	7	OnOpenPassport		战略评定手册			10342		2023/6/8 4:59	2023/7/20 4:59		True		
80112	6	UiShop	3	涂装商店			1001				[1, 0, 504]	True		
80113	6	UiShop	3	涂装商店			1001		2023/8/17 18:00		[1, 0, 502]	True		
80114	6	UiPurchase		购买涂装补给包			5		2023/7/20 18:00	2023/8/17 17:59	[2, 0, 4]	True		
80115	6	UiPurchase		购买涂装补给包			5		2023/7/20 18:00	2023/8/17 18:00	[2, 0, 4]	True		
80116	6	UiPurchase		购买涂装补给包			5		2023/7/20 18:00	2023/8/17 18:00	[2, 0, 4]	True		
80117	2	UiSignBanner	59	前往【摇篮游行】签到					2023/7/20 10:00	2023/8/21 5:00		True		
80118	7	OpenLotto		前往活动【炸裂霓虹】					2023/7/28 10:00	2023/8/24 9:59	[9]	True		
80119	6	UiPurchase		购买涂装补给包			5		2023/7/20 18:00	2023/8/17 18:00	[2, 0, 4]	True		
80120	6	UiPurchase		购买涂装补给包			5		2023/7/20 18:00	2023/8/17 18:00	[2, 0, 4]	True		
80121	6	UiPurchase		购买涂装补给包			5		2023/7/20 18:00	2023/8/17 18:00	[2, 0, 4]	True		
80122	7	OnOpenPassport		战略评定手册			10342		2023/7/20 10:00	2023/8/17 4:59		True		
80123	6	UiShop	3	涂装商店			1001		2023/8/17 18:00		[1, 0, 504]	True		
80124	6	UiPurchase		购买涂装补给包			5		2023/8/24 18:00	2023/9/22 9:59	[2, 0, 4]	True		
80125	6	UiPurchase		购买涂装补给包			5		2023/8/31 10:00	2023/9/28 4:59	[2, 0, 4]	True		
80126	6	UiPurchase		购买涂装补给包			5		2023/8/24 18:00	2023/9/22 9:59	[2, 0, 4]	True		
80127	6	UiPurchase		购买涂装补给包			5		2023/8/31 10:00	2023/9/28 4:59	[2, 0, 4]	True		
80128	6	UiPurchase		购买涂装补给包			5		2023/8/24 18:00	2023/9/22 9:59	[2, 0, 4]	True		
80129	7	OnOpenPassport		战略评定手册			10342		2023/8/24 10:00	2023/9/28 4:59		True		
80130	7	OnOpenGacha		前往活动【拾梦白菀】			403		2023/8/31 10:00	2023/9/28 9:59	[15]	True		
80131	6	UiPurchase		购买涂装补给包			5		2023/9/28 18:00	2023/10/27 9:59	[2, 0, 4]	True		
80132	6	UiShop	3	涂装商店			1001		2023/10/27 10:00		[1, 0, 502]	True		
80133	7	SkipRift		前往活动【映像潜渊·深点迭代】			10437		2023/9/28 10:00	2023/11/6 5:00		True		
80134	6	UiPurchase		购买涂装补给包			5		2023/9/28 18:00	2023/10/27 9:59	[2, 0, 4]	True		
80135	7	OnOpenPassport		战略评定手册			10342		2023/9/28 10:00	2023/11/9 4:59		True		
80136	6	UiPurchase		购买涂装补给包			5		2023/11/9 18:00	2023/12/8 9:59	[2, 0, 4]	True		
80137	6	UiShop	3	涂装商店			1001		2023/12/8 10:00		[1, 0, 504]	True		
80138	7	OpenLotto		前往活动【绮影凛然】					2023/11/16 10:00	2023/12/14 9:59	[10, 1]	True		
80139	6	UiPurchase		购买涂装补给包			5		2023/11/16 10:00	2023/12/14 9:59	[2, 0, 4]	True		
80140	2	UiSignBanner	65	前往【络勾陈】签到					2023/11/9 10:00	2023/12/11 5:00		True		
80141	7	OnOpenPassport		战略评定手册			10342		2023/11/9 10:00	2023/12/21 4:59		True		
80142	7	OnOpenPassport		战略评定手册			10342		2023/12/21 10:00	2024/2/1 4:59		True		
80143	6	UiPurchase		购买涂装补给包			5		2023/12/21 18:00	2024/1/19 9:59	[2, 0, 4]	True		
80144	6	UiShop	3	涂装商店			1001		2024/1/19 10:00		[1, 0, 502]	True		
80145	6	UiPurchase		购买涂装补给包			5		2023/12/21 18:00	2024/1/19 9:59	[2, 0, 4]	True		
80146	7	OpenLotto		前往活动【绮愿稚梦】					2023/12/21 10:00	2024/1/19 9:59	[11]	True		
80147	7	OnOpenPassport		战略评定手册			10342		2024/2/1 10:00	2024/3/14 4:59		True		
80148	6	UiPurchase		购买涂装补给包			5		2024/2/1 18:00	2024/2/29 9:59	[2, 0, 4]	True		
80149	6	UiShop	3	涂装商店			1001		2024/2/29 10:00		[1, 0, 504]	True		
80150	6	UiPurchase		购买涂装补给包			5		2024/2/1 18:00	2024/2/29 9:59	[2, 0, 4]	True		
80151	6	UiShop	3	涂装商店			1001		2024/2/29 10:00		[1, 0, 504]	True		
80152	7	OnOpenGacha		前往活动【溺梦游歌】			403		2024/2/8 10:00	2024/3/7 9:59	[16]	True		
80153	6	UiShop	3	场景商店			1001				[1, 0, 506]	True		
80154	2	UiSignBanner	69	前往【镜像星尘】签到					2024/2/1 10:00	2024/3/4 5:00		True		
80155	6	UiPurchase		购买涂装补给包			5		2024/2/1 18:00	2024/2/29 9:59	[2, 0, 4]	True		
80156	6	UiShop	3	涂装商店			1001		2024/2/29 10:00		[1, 0, 502]	True		
80157	6	UiPurchase		购买涂装补给包			5		2024/2/1 18:00	2024/2/29 9:59	[2, 0, 4]	True		
80158	7	OnOpenGacha		前往活动【茕心溯愿】			403		2024/2/8 10:00	2024/3/7 9:59	[16]	True		
80159	7	OnOpenPassport		战略评定手册			10342		2024/3/14 10:00	2024/4/18 4:59		True		
80160	6	UiPurchase		购买涂装补给包			5		2024/3/14 18:00	2024/4/12 9:59	[2, 0, 4]	True		
80161	6	UiPurchase		购买涂装补给包			5		2024/3/14 18:00	2024/4/12 9:59	[2, 0, 4]	True		
80162	6	UiShop	3	涂装商店			1001		2024/4/12 9:59		[1, 0, 502]	True		
80163	6	UiPurchase		购买涂装补给包			5		2024/3/14 18:00	2024/4/12 9:59	[2, 0, 4]	True		
80164	6	UiShop	3	涂装商店			1001		2024/4/12 9:59		[1, 0, 502]	True		
80165	6	UiPurchase		购买涂装补给包			5		2024/3/14 18:00	2024/4/12 9:59	[2, 0, 4]	True		
80166	6	UiShop	3	涂装商店			1001		2024/4/12 9:59		[1, 0, 502]	True		
80167	6	UiPurchase		购买涂装补给包			5		2024/4/18 10:00	2024/5/17 9:59	[2, 0, 4]	True		
80168	6	UiPurchase		购买涂装补给包			5		2024/4/18 10:00	2024/5/17 9:59	[2, 0, 4]	True		
80169	7	OpenLotto		前往活动【炸裂霓虹】					2024/4/25 10:00	2024/5/23 9:59	[13, 1]	True		
80170	7	OnOpenPassport		战略评定手册			10342		2024/4/18 10:00	2024/5/30 4:59		True		
80171	6	UiPurchase		购买涂装补给包			5		2024/4/18 10:00	2024/5/17 9:59	[2, 0, 4]	True		
80172	6	UiPurchase		购买涂装补给包			5		2024/5/30 10:00	2024/6/28 9:59	[2, 0, 4]	True		
80173	6	UiShop	3	涂装商店			1001		2024/6/28 9:59		[1, 0, 502]	True		
80174	6	UiPurchase		购买涂装补给包			5		2024/5/30 10:00	2024/6/28 9:59	[2, 0, 4]	True		
80175	6	UiShop	3	涂装商店			1001		2024/6/28 9:59		[1, 0, 502]	True		
80176	7	SkipToAreaWar		前往活动【协阵绎演】	True		10349		2024/5/30 10:00	2024/7/1 5:00		True		
80177	6	UiShop	3	涂装商店			1001		2024/7/1 5:00		[1, 0, 502]	True		
80178	7	OnOpenPassport		战略评定手册			10342		2024/5/30 10:00	2024/7/11 4:59		True		
80179	6	UiPurchase		购买涂装补给包			5		2024/5/30 10:00	2024/6/28 9:59	[2, 0, 4]	True		
80180	7	OnOpenGacha		前往活动【赤樗椿】			403		2024/7/18 10:00	2024/8/15 9:59	[17]	True		
80181	6	UiPurchase		购买涂装补给包			5		2024/7/11 10:00	2024/8/9 9:59	[2, 0, 4]	True		
80182	6	UiShop	3	涂装商店			1001		2024/8/9 9:59		[1, 0, 502]	True		
80183	6	UiPurchase		购买涂装补给包			5		2024/7/11 10:00	2024/8/9 9:59	[2, 0, 4]	True		
80184	6	UiPurchase		购买涂装补给包			5		2024/7/11 10:00	2024/8/9 9:59	[2, 0, 4]	True		
80185	2	UiSignBanner	75	前往【剪身成蝶】签到					2024/7/11 10:00	2024/8/19 5:00		True		
80186	6	UiPurchase		购买涂装补给包			5		2024/7/11 10:00	2024/8/9 9:59	[2, 0, 4]	True		
80187	6	UiShop	3	涂装商店			1001		2024/8/9 9:59		[1, 0, 504]	True		
80188	7	OnOpenPassport		战略评定手册			10342		2024/7/11 10:00	2024/8/22 4:59		True		
80189	6	UiPurchase		购买涂装补给包			5		2024/8/22 7:00	2024/9/20 9:59	[2, 0, 4]	True		
80190	6	UiShop	3	涂装商店			1001		2024/9/20 9:59		[1, 0, 502]	True		
80191	6	UiPurchase		购买涂装补给包			5		2024/8/22 7:00	2024/9/20 9:59	[2, 0, 4]	True		
80192	7	OnOpenPassport		战略评定手册			10342		2024/8/22 7:00	2024/9/26 4:59		True		
80193	6	UiPurchase		购买涂装补给包			5		2024/8/22 7:00	2024/9/20 9:59	[2, 0, 4]	True		
80194	7	OnOpenGacha		前往活动【茕心溯愿】			403		2024/8/22 7:00	2024/9/20 5:00	[18]	True		
80195	6	UiPurchase		购买涂装补给包			5		2024/9/26 7:00	2024/11/7 5:00	[2, 0, 4]	True		
80196	6	UiShop	3	涂装商店			1001		2024/11/7 5:00		[1, 0, 502]	True		
80197	6	UiPurchase		购买涂装补给包			5		2024/9/26 7:00	2024/11/7 5:00	[2, 0, 4]	True		
80198	6	UiPurchase		购买涂装补给包			5		2024/9/26 7:00	2024/11/7 5:00	[2, 0, 4]	True		
80199	6	UiShop	3	涂装商店			1001		2024/11/7 5:00		[1, 0, 504]	True		
80200	7	OnOpenPassport		战略评定手册			10342		2024/9/26 7:00	2024/11/7 4:59		True		
80201	7	SkipRift		前往活动【葬愿穷途】	True		10437		2025/9/25 7:00	2025/11/3 5:00		True		
80202	7	OnOpenGacha		前往活动【拾梦白菀】			403		2024/10/3 10:00	2024/10/31 9:59	[19]	True		
80203	7	OpenLotto		前往活动【露娜卡池】			10306				[16, 1]	True		
80204	6	UiPurchase		购买涂装补给包			5		2024/11/7 7:00	2024/12/19 5:00	[2, 0, 4]	True		
80205	6	UiShop	3	涂装商店			1001		2024/12/19 5:00		[1, 0, 504]	True		
80206	7	OnOpenPassport		战略评定手册			10342		2024/11/7 7:00	2024/12/19 4:59		True		
80207	7	OnOpenGacha		前往活动【露娜卡池】			403		2024/11/14 10:00	2024/12/12 9:59	[16]	True		
80208	6	UiPurchase		购买涂装补给包			5		2024/11/7 7:00	2024/12/19 5:00	[2, 0, 4]	True		
80209	6	UiPurchase		购买涂装补给包			5		2024/11/7 7:00	2024/12/19 5:00	[2, 0, 4]	True		
80210	6	UiShop	3	涂装商店			1001		2024/12/19 5:00		[1, 0, 502]	True		
80211	2	UiSignBanner	81	前往【锈夜逐光】签到					2024/11/7 7:00	2024/12/9 5:00		True		
80212	7	OnOpenPassport		战略评定手册			10342		2024/12/19 7:00	2025/1/23 4:59		True		
80213	6	UiPurchase		购买涂装补给包			5		2024/12/19 7:00	2025/1/23 5:00	[2, 0, 4]	True		
80214	6	UiPurchase		购买涂装补给包			5		2024/12/19 7:00	2025/1/23 5:00	[2, 0, 4]	True		
80215	6	UiShop	3	涂装商店			1001		2025/1/23 5:00		[1, 0, 502]	True		
80216	6	UiPurchase		购买涂装补给包			5		2024/12/19 7:00	2025/1/23 5:00	[2, 0, 4]	True		
80217	6	UiPurchase		购买涂装补给包			5		2025/1/23 7:00	2025/3/6 5:00	[2, 0, 4]	True		
80218	6	UiShop	3	涂装商店			1001		2025/3/6 5:00		[1, 0, 504]	True		
80219	7	OnOpenPassport		战略评定手册			10342		2025/1/23 7:00	2025/3/6 4:59		True		
80220	7	OnOpenGacha		前往活动【拂晓长誓】			403		2025/1/23 7:00	2025/3/6 5:00	[31]	True		
80221	6	UiPurchase		购买涂装补给包			5		2025/1/23 7:00	2025/3/6 5:00	[2, 0, 4]	True		
80222	6	UiShop	3	涂装商店			1001		2025/3/6 5:00		[1, 0, 502]	True		
80223	6	UiPurchase		购买涂装补给包			5		2025/1/23 7:00	2025/3/6 5:00	[2, 0, 4]	True		
80224	2	UiSignBanner	85	前往【梦赴光寥之乡】签到					2025/1/23 7:00	2025/2/24 5:00		True		
80225	6	UiPurchase		购买涂装补给包			5		2025/3/6 7:00	2025/4/10 5:00	[2, 0, 4]	True		
80226	6	UiPurchase		购买涂装补给包			5		2025/3/6 7:00	2025/4/10 5:00	[2, 0, 4]	True		
80227	6	UiShop	3	涂装商店			1001		2025/4/10 5:00		[1, 0, 502]	True		
80228	2	UiSignBanner	88	前往【逐生复始】签到					2025/3/6 7:00	2025/4/7 5:00		True		
80229	6	UiPurchase		购买涂装补给包			5		2025/3/6 7:00	2025/4/10 4:59	[2, 0, 4]	True		
80230	7	OnOpenPassport		战略评定手册			10342		2025/3/6 7:00	2025/4/10 4:59		True		
80231	6	UiPurchase		购买涂装补给包			5		2025/4/10 7:00	2025/5/22 5:00	[2, 0, 4]	True		
80232	6	UiShop	3	涂装商店			1001		2025/5/22 5:00		[1, 0, 502]	True		
80233	6	UiPurchase		购买涂装补给包			5		2025/4/10 7:00	2025/5/22 5:00	[2, 0, 4]	True		
80234	7	OnOpenPassport		战略评定手册			10342		2025/4/10 7:00	2025/5/22 4:59		True		
