Id	Name	Desc	Title	EventType	ActiveConditionId	Mutex	EffectId	SubEventId	SubConditionId	AutoPopup	ForceFinish
20603	记录完毕	天气开始变化了		2			[206030]				
20604	天气转变	远方的云带开始显得沉重，可能很快就要<color=#0F70BC>下雪入冬</color>了。\n在雪天，人们——尤其是<color=#0F70BC>无家可归</color>的人们——更容易生病，体力也消耗得更快。在冬季正式到来之前，我该想办法<color=#0F70BC>多储备一些资源</color>。	剧情事件	1		True		[20605]	[0]	True	True
20605	记录完毕	天气开始变化了		2			[206050]				
20606	天气转变	原本还在天边的浅灰色云层，不知道什么时候开始已经沉沉地压在头顶。\n漫长的冬季终于到了，我们需要<color=#0F70BC>尽快找到信号站</color>，向更温暖的南方转移，否则，资源持续入不敷出，等在我们面前的，只有死路一条。	剧情事件	1		True		[20607]	[0]	True	True
20607	记录完毕	天气开始变化了		2			[206070]				
20608	地图更新	<color=#0F70BC>第二座前哨站</color>开始建造的同时，我们也收到了营地周围的<color=#0F70BC>地图信息</color>的更新：\n营地以<color=#0F70BC>北</color>似乎是<color=#0F70BC>工业园区</color>的旧址，越过园区就是从前的<color=#0F70BC>货运车站</color>。从侦查信息上看，这两个地方出现<color=#0F70BC>建材资源</color>的概率极高，正好供我们建造更多<color=#0F70BC>资源设备</color>，来渡过这个冬天。	剧情事件	1	[20608]	True		[20609]	[0]	True	True
20609	记录完毕	组建第二支小队，开始探索		2			[206090]				
20610	求救信号	我们收到了来自其他拾荒者的<color=#0F70BC>求救信号</color>，他们声称自己正在向南方撤离，希望沿途的营地可以为他们提供庇护。\n我没有立刻回应他们。看样子他们很快会从我们的营地附近经过，等他们真正抵达的时候，再视情况决定不迟。	剧情事件	1		True		[20611]	[0]		True
20611	记录完毕	我会记得这件事		2							
20612	求救信号	我们再次收到其他拾荒者的通讯。\n他们声称自己将在<color=#0F70BC>明天</color>抵达我们的营地，希望我们可以收留他们。	剧情事件	1		True		[20613]	[0]		True
20613	记录完毕	我会记得这件事		2							
20614	远道而来的拾荒者	通讯里的拾荒者果然在今天抵达了我们的营地。但他们不是别人，正是之前和我们失散的同伴。\n我说过我会带所有人回家，所以我没有理由不接纳他们。所幸他们状态看起来还不错，甚至在行进途中搜罗了些许物资。\n但之前和我们一起行动的同伴显然不止这个数。据领头的杰克说，<color=#0F70BC>另一批</color>同伴受了点伤，走得不快，但最多<color=#0F70BC>三天</color>之内，也会抵达。	剧情事件	1		True		[20615]	[0]	True	True
20615	记录完毕	增加 10 位新成员 ， 获得 50 药物、 50 食物、 120 木材、 120 钢材		2			[20615, 20616]				
20616	远道而来的拾荒者	又有其他伙伴也抵达了营地，但只有寥寥五个人。他们告诉我，他们在半路遭遇了感染体的袭击，他们本来就有伤，这一下更是损失惨重。\n“是奈波尔他们把感染体引走了。”艾伦汀一边哭，一边捶打自己毫无知觉的腿，“如果不是因为要保护我们……如果不是因为我们！”\n我只能安慰她，剩下的同伴一定吉人天相，除此之外，我什么都说不出来。\n我确实曾说要带大家回家。如果……我是说如果，如果他们一直不回来，我该……一直等下去吗？	剧情事件	1		True		[20617]	[0]	True	True
20617	记录完毕	增加 5 位新成员，获得 40 药物、 40 食物、 100 木材、 100 钢材		2			[20617, 20618]				
20618	远道而来的拾荒者	终于……终于！\n我们剩下的同伴终于也在今天抵达了我们的营地，他们甚至还带来了在路上顺手救下的其他拾荒者。一行浩浩荡荡，居然有不少人。\n营地的负担已经很重了，我原本并不愿意接受那些陌生的拾荒者，但奈波尔告诉我，如果不是他们，他早就没命了。我只好答应。\n所有人终于都到齐了。\n我们该启程回家了。	剧情事件	1		True		[20619]	[0]	True	True
20619	记录完毕	增加 5 位新成员，获得 50 食物、 50 药物		2			[20619, 20620]				
20620	卫生中心的孩子们	来自<color=#0F70BC>卫生中心</color>的孩子们在今早抵达了我们的营地。大概是怕他们在营地里受欺负，中心的拾荒者还一并送来了不少<color=#0F70BC>物资</color>，看得我哭笑不得。\n但话说回来，既然答应了要<color=#0F70BC>照顾</color>这些孩子，我一定不遗余力——希望我可以顺利带他们一起南撤。		1		True		[20621]	[0]	True	True
20621	记录完毕	增加 4 位新成员，获得 120 药物、 120 食物		2			[20621, 20622]				
2060100	公路小屋	屋子不大，处处都是清淡的生活气息，甚至桌子上还用炭火的余烬温着一壶水，旁边的地图上沿着山路弯弯曲曲地画了一条<color=#0F70BC>通向南方</color>的红线。\n我们就是在这里遇到<color=#0F70BC>泽西</color>的。听到我们在找信号站，他表示可以帮我们一把。\n“我听说过那个信号塔，它就在<color=#0F70BC>邙山</color>的<color=#0F70BC>南边</color>。”泽西说，“而我刚好要去邙山，那是我的家乡。”\n“报酬？我不用任何报酬，也不想去你的营地，甚至可以把我的物资都给你。我只想<color=#0F70BC>回家</color>。只要你们带我回家就可以。”	探索事件	1		True		[2060101]	[0]		True
2060101	收集资源	收集 120 木材、 120 钢材、10 药物、 10 食物、 及3 幸存者 至探索小队		2			[2060101, 2060102]				
2060200	邙山关口	山上冷得早。我们到的时候，这里已经开始飘飘扬扬地下雪了。大雪把原本的山路封了个干净，但还是有拾荒者拖家带口地试图从这里冒雪上山。我在山边仰头看着他们在雪地里跌倒，有的还能爬起来，有的就那么骨碌碌地滚下山去，才知道山边无人问津的物资是怎么来的，也才知道原来人从山上摔下来，和行李也没有什么分别。\n直接上山太危险，我和伙伴们商量着另外找路。地上的资源不捡白不捡，我一边在雪地里挖木材，一边听泽西讪笑着低声评论那些上山的人：“这世界多的是流离失所的人。每个人都想回家，多我一个也不算多，是不是？”\n他这话说得蹊跷，就好像在为自己找一个正当的借口一样——可他究竟是在为什么找借口呢？	探索事件	1		True		[2060201]	[0]		True
2060201	收集资源	收集 100 木材、 100 钢材 至探索小队		2			[2060201]				
2060300	登山步道	这条路说是步道，其实也不过是稍微好走一些的山路。烧焦的植物歪七扭八地横在地上，布满了大大小小的弹孔。\n我们在这里碰到了另外一队拾荒者，他们中有人受了伤，因此请求我们的帮助。作为报酬，他们答应把自己携带的全部资源都给我们。我同意了。	探索事件	1		True		[2060301]	[0]		True
2060301	记录完毕	收集 200 木材、 200 钢材，4 幸存者 至探索小队		2			[2060301, 2060302]				
2060400	山间农场	据说这里曾是相当富饶的农场。地里的玉米成熟时，远远看来仿佛黄金的海洋——但那竟已经是老一辈口中无从求证的情景了。可惜从这里往南上山的道路已经完全塌陷，我们只能暂住一夜，另找上山的办法——真的没能想到，我竟然有点习惯了。\n我们到达农场的时候，这里还有其他多队拾荒者扎营。听他们描述，他们也只是暂时在这里歇脚。\n“如果你们要去邙山，恐怕要先去一趟西边的<color=#0F70BC>军事设施</color>，那里有上山的工具。沿着<color=#0F70BC>西侧山路</color>，过了<color=#0F70BC>卫生中心</color>就是。”\n	探索事件	1		True		[2060401]	[0]		True
2060401	记录完毕	发现地点【卫生中心】		2			[2060401]				
2060510	塌陷的道路	利用在军事设施发现的地图，我们终于找到可以勉强通过这里的路。当我们费尽心思从林子里钻出来，眼前竟出现了三三两两、结伴的拾荒者。打听后我们才知道，这些拾荒者基本都是在几天前就到了这里，因为南边一直在打仗，所以才暂时在这里扎营。但现在战斗已经结束，他们也准备启程了。\n“南边？”泽西敏锐地捕捉到对方话里的信息，“这里往南就是邙山，你的意思是，邙山受到了袭击？”\n“是啊。”拾荒者挠了挠头，叹息道，“特别奇怪，感染体好像被什么东西吸引一样，全在往这附近走，邙山只是恰好在它们的必经之路上……怎么？你们准备到那里去？”\n泽西几乎要将牙都咬碎了。拾荒者大概看出了他的焦虑，向我们指出了医疗营地的位置。据说那里收容了所有，在邙山的战斗中受伤的人。	探索事件	1		True		[2060511]	[0]		True
2060511	记录完毕	没有什么能做的了		2							
2060610	医疗营地	这是邙山外最后的一个难民营，收容了前段时间在邙山一战中受伤的人。所有人都在呻吟，空气中满是药水和秽物混杂的气味。泽西焦急又茫然地试图在这众多的伤患里找到自己的爱人，这里多数人都来自不同营地，许多在送来的时候就已经重伤昏迷，没有名牌、无法说话，根本无从分辨身份——\n等等，分辨身份？\n我想起泽西说过，他和他的爱人之间是有一枚“信物”的，只要能想起来属于那个人的“信物”是什么的话，也许就可以找到那个人了：	探索事件	1	[2060610]	True		[2060611, 2060612, 2060613]	[0, 0, 0]		True
2060611	飞鸟吊坠	飞鸟形状的吊坠		2				[2060614]	[0]		
2060612	松枝吊坠	松枝形状的吊坠		2			[2060612]	[2060616]	[0]		
2060613	小马吊坠	小马形状的吊坠		2				[2060618]	[0]		
2060614	医疗营地	“飞……飞鸟？”\n泽西反应了一会儿才终于反应过来，苦笑道不是飞鸟：“飞鸟属于我。但你确实提醒我了，我再找找。”\n我们和泽西在营地里找了一圈，甚至去查看了所有死难者的遗物，也并没有发现任何和吊坠有关的信息。	探索事件	1		True		[2060615]	[0]	True	True
2060615	记录完毕	没有什么能做的了		2				[20606191]	[0]		
2060616	医疗营地	“松枝……对、对！松枝！”\n我和泽西在营地里找了一圈，甚至去查看了所有死难者的遗物，也并没有发现任何和吊坠有关的信息。倒是这里的护士，看我们焦急的样子，于心不忍，给了我们一些额外的资源。	探索事件	1		True		[2060617]	[0]	True	True
2060617	记录完毕	收集 50 药物、 50 食物 至探索小队		2				[20606191]	[0]		
2060618	医疗营地	“小马？那是什么风马牛不相及的东西？”\n泽西苦笑道：“不是小马。但你确实提醒我了，我再找找。”\n我们和泽西在营地里找了一圈，甚至去查看了所有死难者的遗物，也并没有发现任何和吊坠有关的信息。	探索事件	1		True		[2060619]	[0]	True	True
2060619	记录完毕	没有什么能做的了		2				[20606191]	[0]		
20606191	医疗营地	大概是看泽西满脸焦急，这里的医疗人员没忍住出声提醒道：“其实你们也许不用太担心。找不到身份装饰，其实反而是好事，你要找的人，大概率没事。”\n她表示，这里的工作者并不会收走人们身上的饰品，甚至会把这些饰品都挂在床头——毕竟那可能是唯一可以替伤者表明身份的东西了。\n“而且，其实情况没有你们想得那么糟糕。前些天卫生中心的拾荒者来过，给我们输送了相当多的药物；仗打到一半，感染体也提前撤退了——首领说，大概是原来一直吸引它们的东西被关掉了。不知道是谁做的，但总归帮了大忙。你要找的人，应该还还在原来的地方等你哦。”	探索事件	1		True		[20606192]	[0]	True	True
20606192	记录完毕	没有什么能做的了		2							
2060620	医疗营地	这是邙山外最后的一个难民营，收容了前段时间在邙山一战中受伤的人。所有人都在呻吟，烧伤的身体几乎看不出人形，伸长的手臂像在徒劳地捞着虚空中的什么东西。泽西焦急又茫然地试图在这众多的伤患里找到自己的爱人，这里多数人都来自不同营地，许多在送来的时候就已经重伤昏迷，没有名牌、无法说话，根本无从分辨身份——\n等等，分辨身份？\n我想起泽西说过，他和他的爱人之间是有一枚“信物”的，只要能想起来属于那个人的“信物”是什么的话，也许就可以找到那个人了：	探索事件	1	[2060620]	True		[2060621, 2060622, 2060623]	[0, 0, 0]		True
2060621	飞鸟吊坠	飞鸟形状的吊坠		2				[2060624]	[0]		
2060622	松枝吊坠	松枝形状的吊坠		2			[2060612]	[2060626]	[0]		
2060623	小马吊坠	小马形状的吊坠		2				[2060628]	[0]		
2060624	医疗营地	“飞……飞鸟？”\n泽西反应了一会儿才终于反应过来，苦笑道不是飞鸟：“飞鸟属于我。但你确实提醒我了，我再找找。”\n我们和泽西在营地里找了一圈，甚至去查看了所有死难者的遗物，也并没有发现任何和吊坠有关的信息。	探索事件	1				[2060625]	[0]	True	True
2060625	记录完毕	没有什么能做的了		2				[20606291]	[0]		
2060626	医疗营地	“松枝……对、对！松枝！”\n我和泽西在营地里找了一圈，甚至去查看了所有死难者的遗物，也并没有发现任何和吊坠有关的信息。倒是这里的护士，看我们焦急的样子，于心不忍，给了我们一些额外的资源。	探索事件	1		True		[2060627]	[0]	True	True
2060627	记录完毕	收集 50 药物、 50 食物 至探索小队		2				[20606291]	[0]		
2060628	医疗营地	“小马？那是什么风马牛不相及的东西？”\n泽西苦笑道：“不是小马。但你确实提醒我了，我再找找。”\n我们和泽西在营地里找了一圈，甚至去查看了所有死难者的遗物，也并没有发现任何和吊坠有关的信息。	探索事件	1		True		[2060629]	[0]	True	True
2060629	记录完毕	没有什么能做的了		2				[20606291]	[0]		
20606291	医疗营地	大概是看泽西满脸焦急，这里的医疗人员没忍住出声提醒道：“其实你们也许不用太担心。找不到身份装饰，其实反而是好事，你要找的人，大概率没事。”\n她表示，这里的工作者并不会收走人们身上的饰品，甚至会把这些饰品都挂在床头——毕竟那可能是唯一可以替伤者表明身份的东西了。\n“而且其实情况还不算太糟，前段时间的仗，没有外面传的那么凶险，很多人都在帮助我们，情况真的非常危险的，只是少数人而已。”医疗人员指了指身边病床上的人，介绍道，“这个人是为了掩护同伴才受的伤。如果不是伤得实在太重，其实是能救回来的。”她倾情叹息了一声，“正因为有这样的人在，更多的人才能活下来。”\n泽西沉默地看着看着那人手里紧紧攥着的小马木雕，很久之后才轻声说这人是个英雄，属于一个他再也不在里面的世界：“真蠢。”他小声地嘲笑道，不知道在指谁。	探索事件	1		True		[20606292]	[0]	True	True
20606292	记录完毕	没有什么能做的了		2							
2060630	医疗营地	这是邙山外最后的一个难民营，收容了前段时间在邙山一战中受伤的人。所有人都在呻吟，烧伤的身体几乎看不出人形，伸长的手臂像在徒劳地捞着虚空中的什么东西。泽西焦急又茫然地试图在这众多的伤患里找到自己的爱人，这里多数人都来自不同营地，许多在送来的时候就已经重伤昏迷，没有名牌、无法说话，根本无从分辨身份——\n等等，分辨身份？\n我想起泽西说过，他和他的爱人之间是有一枚“信物”的，只要能想起来属于那个人的“信物”是什么的话，也许就可以找到那个人了：	探索事件	1	[2060630]	True		[2060631, 2060632, 2060633]	[0, 0, 0]		True
2060631	飞鸟吊坠	飞鸟形状的吊坠		2				[2060634]	[0]		
2060632	松枝吊坠	松枝形状的吊坠		2			[2060612]	[2060636]	[0]		
2060633	小马吊坠	小马形状的吊坠		2				[2060638]	[0]		
2060634	医疗营地	“飞……飞鸟？”\n泽西反应了一会儿才终于反应过来，苦笑道不是飞鸟：“飞鸟属于我。但你确实提醒我了，我再找找。”\n我们和泽西在营地里找了一圈，甚至去查看了所有死难者的遗物，也并没有发现任何和吊坠有关的信息。	探索事件	1		True		[2060635]	[0]	True	True
2060635	记录完毕	没有什么能做的了		2				[20606391]	[0]		
2060636	医疗营地	“松枝……对、对！松枝！”\n我和泽西在营地里找了一圈，甚至去查看了所有死难者的遗物，也并没有发现任何和吊坠有关的信息。倒是这里的护士，看我们焦急的样子，于心不忍，给了我们一些额外的资源。	探索事件	1		True		[2060637]	[0]	True	True
2060637	记录完毕	收集 50 药物、 50 食物 至探索小队		2				[20606391]	[0]		
2060638	医疗营地	“小马？那是什么风马牛不相及的东西？”\n泽西苦笑道：“不是小马。但你确实提醒我了，我再找找。”\n我们和泽西在营地里找了一圈，甚至去查看了所有死难者的遗物，也并没有发现任何和吊坠有关的信息。	探索事件	1		True		[2060639]	[0]	True	True
2060639	记录完毕	没有什么能做的了		2				[20606391]	[0]		
20606391	医疗营地	大概是看泽西满脸焦急，这里的医疗人员没忍住出声提醒道：“其实你们也许不用太担心。找不到身份装饰，其实反而是好事，你要找的人，大概率没事。”\n她表示，这里的工作者并不会收走人们身上的饰品，甚至会把这些饰品都挂在床头——毕竟那可能是唯一可以替伤者表明身份的东西了。\n“而且有的伤患，哪怕意识都已经模糊了，也会下意识抓紧身上重要的东西。”医疗人员指了指身边病床上的人，介绍道，“这个人是为了掩护同伴才受的伤。但，伤得太重，我们这里药物又不齐全，这人恐怕……活不久了。但哪怕是这样，这个人也从来没有松开手里的东西。”\n泽西沉默地看着看着那人手里紧紧攥着的小马木雕，很久之后才轻声说这人是个英雄，属于一个他再也不在里面的世界：“真蠢。”他小声地嘲笑道，不知道在指谁。	探索事件	1		True		[20606392]	[0]	True	True
20606392	记录完毕	没有什么能做的了		2							
2060700	邙山入口	马上就要到邙山了。大概是近乡情怯，泽西显得很高兴，但也越来越焦虑。夜里休息的时候，我们不可避免地又说起难民营里见到的的伤者，说泽西能够平安从战场回来真的很幸运。泽西沉默了一会儿，才缓缓地开口道：\n“你知道我是怎么活下来的吗？”他不带温度地笑了一下，“我把同伴的尸体——天知道那是不是尸体——压在自己身上，藏在人肉的盾牌下，才活了下来。”\n“那根本不是幸运，那是偷生。荣耀属于英雄，而我和那些牺牲自己的英雄……没有可比性。”\n“我只是想要回家。我一定要回家。我们约好的。我要活。我一定要活下去。”	探索事件	1		True		[2060701]	[0]		True
2060701	记录完毕	继续往前走吧		2							
2060810	邙山营地	我们没有费多少力气就找到了泽西以前的帐篷的位置，掀开帘子就走了进去——这里看起来被打理得很好，一切都井井有条，只是没有人在。泽西提到过的，属于他爱人的松枝胸针果然挂在帐篷里最显眼的位置，打开后，里面果然是泽西的照片。\n泽西握着胸针，终于露出连日以来第一个发自内心的微笑。几乎在同时，突然有人出现在帐篷口，质问我们为什么闯进了自己的帐篷。	探索事件	1	[2060810]	True		[2060811]	[0]		True
2060811	继续	下一页		2				[2060812]	[0]		
2060812	邙山营地	帐篷外站着的是一个瘦小的少年。在看到泽西的瞬间，他像是被一道闪电瞬间击中，满眼都是不敢置信，片刻后才反应过来，欢天喜地地冲过来，一把撞进泽西怀里。\n这阵势把我们所有人都惊住了。泽西满脸发绿，手脚哆嗦，我颤颤巍巍地指着那孩子，一句“原来你已经当爹了”卡在喉咙，就听少年话音一转，兴奋地接着说：\n“你真的回来了！”少年兴奋地说，“村里说有人进了我……进了你家的帐篷，我、我只是来帮忙看看的！那个人……那个人去山上捡柴火了，前些天在战斗里受了伤，走得慢，但是一会儿就回来了！……呃，你、你们没事吧？怎么一副要哭的样子……？”	探索事件	1		True		[2060813]	[0]	True	True
2060813	记录完毕	真的太好了		2			[2060813]				
2060820	邙山营地	我们没有费多少力气就找到了泽西以前的帐篷的位置，掀开帘子就走了进去——这里看起来被打理得很好，一切都井井有条，只是没有人在。泽西提到过的，属于他爱人的松枝胸针果然挂在帐篷里最显眼的位置，打开后，里面果然是泽西的照片。\n泽西握着胸针，终于露出连日以来第一个发自内心的微笑。几乎在同时，突然有人出现在帐篷口，质问我们为什么闯进了自己的帐篷。	探索事件	1	[2060820]	True		[2060821]	[0]		True
2060821	继续	下一页		2				[2060822]	[0]		
2060822	邙山营地	帐篷外站着的，是个瘦小的、断了一条腿的少年。大概是认出眼前的人正是松枝胸针照片上的主人公，少年在看到泽西的瞬间，表情就凝固了。\n我们再三追问之下，他才解释道，这确实不是他的帐篷，他只是在替救了自己命的人看家。\n“当时的情况，如果不是那个人，我们两个人都得死。”少年颤抖地、几乎一字一顿地回忆着，“那个人把我护在身下的时候说，说很喜欢我的小马木雕，想拿自己的胸针和我换。”少年一边说，一边看着泽西寸寸灰暗下去的脸，“那个人……那个人说……说……”\n\n“我等不及他啦。”那个人落寞地说道，表情因疼痛而扭曲，却还是能辨认出是在笑的样子，“如果有一天，他回来了，请你……请你告诉他：要好好的。一定要好好的呀。”	探索事件	1		True		[2060823]	[0]	True	True
2060823	记录完毕	没有什么……能做的了		2			[2060813]				
2060830	邙山营地	我们没有费多少力气就找到了泽西以前的帐篷的位置，掀开帘子就走了进去——这里看起来被打理得很好，一切都井井有条，只是没有人在。泽西提到过的，属于他爱人的松枝胸针果然挂在帐篷里最显眼的位置，打开后，里面果然是泽西的照片。\n泽西握着胸针，终于露出连日以来第一个发自内心的微笑。几乎在同时，突然有人出现在帐篷口，质问我们为什么闯进了自己的帐篷。	探索事件	1	[2060830]	True		[2060831]	[0]		True
2060831	继续	下一页		2				[2060832]	[0]		
2060832	邙山营地	帐篷外站着的是一个瘦小的小姑娘。\n小姑娘在看到泽西的时候愣了一下，似乎认出眼前的人正是松枝胸针照片上的主人公，一时间表情都变得局促起来。\n“我……我只是……我只是在替我哥哥照看这个地方。”小姑娘一句话都没有说完，眼睛里已经是水汪汪的一片，随时可能哭出来，“但是他也只是在替救了他的人照看这帐篷。但是后来他、他就……他就被感染体打中了喉咙。”\n小姑娘终于“哇”地一声大哭出来，泽西的表情也一寸一寸地灰暗下去。\n所以呢？然后呢？原来住在这间帐篷里的人又去了哪里？为什么独独留下这枚吊坠？\n天地以沉默回应沉默。这里已经没有什么能做的了。	探索事件	1		True		[2060833]	[0]	True	True
2060833	记录完毕	继续往前走吧		2			[2060813]				
2060910	信号站	在泽西的指引下，我们终于找到了信号站。这里仍然在正常运转。我们向这里的拾荒者说明了来意之后，和他们商定了撤离的相关细节，约定从明天开始撤离。\n我们终于……可以回家了。	探索事件	1	[2060910]	True		[2060911]	[0]		True
2060911	记录完毕	着手准备撤离。		2							
2061000	西侧山路	不知道出于何种原因，在这条山路上总能偶尔和其他拾荒者打上照面。在这些拾荒者里，有两个来自不同拾荒者营地的小孩子尤其让我印象深刻。他们大概只是随着营地在这里短暂相遇，又实在玩得好，因此在分开之前，他们分别找了草叶折成纸鹤，约定将这个作为信物，以后长大再见好凭此相认。\n泽西看着看就笑了，掏出衣服里的飞鸟吊坠，告诉我他和他的爱人也有<color=#0F70BC>“信物”</color>：属于他的是飞鸟，而他的爱人则持有松枝形状的另一半吊坠。\n“虽然矫情，但我们确实可以靠它们找到彼此——当然我情愿一辈子用不上这玩意。”	探索事件	1		True		[2061001]	[0]		True
2061001	记录完毕	没什么能做的了，继续前进吧		2							
2061100	卫生中心	说是卫生中心，其实这里看起来，和外头那些简陋的难民营相比，也只不过是多了几张床位、干净一些、各类药物储备也更齐全一些。\n在听说我们想要寻找信号站进行南撤后，有几名拾荒者表示希望我们可以带上中心里的几个孩子一起走。\n“我知道类似的请求你一定已经听了不少，但，我们中心周边，最近不大太平，偶尔总有感染体发动袭击，而这些孩子值得在更安全的地方长大。”领头的女人恳切道，“我们愿意<color=#0F70BC>提供任何可能的帮助</color>，只要你愿意<color=#0F70BC>带他们一起走</color>。而且，只要孩子们被安全地保护起来的话，我们就可以分出更多的人手，去支援周边的地区了。”\n <color=#0F70BC>4 个孩子</color>，这不是一个小数目，我的营地，真的能负担得起这么多的人口吗？	探索事件	1		True		[2061101, 2061102]	[0, 0]		True
2061101	同意带走孩子们	4 个孩子将携带物资前往营地		2			[2061101]	[2061103]	[0]		
2061102	拒绝女人的请求	我们已经无力负担更多人口了		2			[2061102]	[2061105]	[0]		
2061103	卫生中心	我答应了。不如说，我根本不知道该怎样拒绝。这些孩子不会随我们继续探索，我联系了营地里的同伴，明天将他们带回去。	探索事件	1		True		[2061104]	[0]	True	True
2061104	记录完毕	4 个孩子将携带物资前往营地		2							
2061105	卫生中心	“抱歉，我……没办法负担更多人口了。”\n女人闻言，目光难以察觉地暗了一下，但她很快又笑了起来，对我的决定表示了理解。临行之前，他们还给了我们少数资源。\n“谁都不容易。我明白的。”她说。	探索事件	1		True		[2061106]	[0]	True	True
2061106	收下资源	收集 40 药物、 40 食物 至探索小队		2							
2061200	战舰残骸	据泽西回忆，这艘战舰自他记事起，就一直在这里，里面的资源，但凡还有点用处，都已经被搜刮干净了——正因如此，这里聚集了这么多的感染体才显得更加奇怪。\n“它们似乎并不是被战舰‘本身’吸引的，它们更像是在追着更远处的什么东西，”泽西观察着感染体的动向，低声提醒道，“如果要再往前去，最好小心些。”	探索事件	1		True		[2061201]	[0]		True
2061201	记录完毕	小心地绕过这里吧		2							
2061310	军事设施	整个设施几乎被感染体包围了，由内而外地散发着腐血的味道，俨然已经成为感染体的巢穴。经过一番调查，我们在这里找到了可以帮我们开路，继续南下邙山的地图，并且几乎确定，感染体是被设施中心的信号发射装置吸引来的，只要能进入设施内部关闭装置，感染体就不会源源不断地在向这里聚集了。\n“如果你足够信任我，可以把这件事情交给我去做。”泽西提议道，“我有办法关闭装置并且全身而退——当然，你也可以选择自己来，或者干脆放着不管。但我要提醒你，不论你怎么选，一旦我们打开这扇门，就可能造成感染体的暴动，甚至会波及营地那边。运气好的话，这场暴动可能只会持续一两天，运气不好，就说不准了。”\n泽西说着，沉静地看着我：“交给你来选吧。”	探索事件	1	[2061310]	True		[2061311, 2061312, 2061313]	[2061311, 0, 0]		True
2061311	相信泽西	泽西将孤身行动		2				[2061314]	[0]		
2061312	自己行动	进入设施，关闭装置		2				[2061316]	[0]		
2061313	径直离开	离开这里，没必要冒险		2				[2061318]	[0]		
2061314	军事设施	泽西说过，他上过战场。处理这样的情况，对他而言应该不是难事。\n“那就交给你了。平安回来。”\n泽西一笑，拍拍我的肩膀，鬼魅一样悄无声息地摸了过去，难以置信他是怎么绕过那些感染体的。\n片刻后，似乎有人发出无声的枪令，感染体集体发出一声疑惑的震颤，随即个个茫然地散开了。预告中的暴动没有出现，一切都顺利过了头。\n“我没有想到自己还能有……这样一天。我没想到我还能帮到任何人。”泽西回到队伍里，看着逐渐散去的感染体，笑得意味不明，“英雄？不，我根本不是什么英雄。荣誉已经不属于我了……但还是谢谢你，让我短暂地感受到它。”	探索事件	1		True		[2061315]	[0]	True	True
2061315	记录完毕	没有什么能做的了		2			[2061311]				
2061316	军事设施	我不知道为什么泽西会这样向我请命，可我没有理由让他一个人去送死。权衡再三，我还是打算自己行动。我在设施的一角发现一个隐藏的入口，可等我费尽心力打开门，等待我的却是汹涌而出的感染体。慌乱之下，还是泽西出手救了我，带着我一路杀到设施中心，关闭信号发生器，并在最后一刻离开了设施。\n爆炸冲天而起。虽然感染体的确开始逐渐散去，但因为设施被破坏，原本藏在设施里的感染体也集体出笼——红潮因此短暂地泛滥起来。	探索事件	1		True		[2061317]	[0]	True	True
2061317	记录完毕	没有什么能做的了		2			[2061311, 2061312]				
2061318	军事设施	“感染体暴动”。\n我反复咀嚼这个短句，计算着这句话的重量。最后，我还是决定不冒这个风险，带着伙伴们先行离开。	探索事件	1		True		[2061319]	[0]	True	True
2061319	记录完毕	没有什么能做的了		2			[2061311]				
2061320	军事设施	整个设施几乎被感染体包围了，由内而外地散发着腐血的味道，俨然已经成为感染体的巢穴。经过一番调查，我们在这里找到了可以帮我们开路，继续南下邙山的地图，并且几乎确定，感染体是被设施中心的信号发射装置吸引来的，只要能进入设施内部关闭装置，感染体就不会源源不断地在向这里聚集了。\n“如果你足够信任我，可以把这件事情交给我去做。”泽西提议道，“我有办法关闭装置并且全身而退——当然，你也可以选择自己来，或者干脆放着不管。但我要提醒你，不论你怎么选，一旦我们打开这扇门，就可能造成感染体的暴动，甚至会波及营地那边。运气好的话，这场暴动可能只会持续一两天，运气不好，就说不准了。”\n泽西说着，沉静地看着我：“交给你来选吧。”	探索事件	1	[2061320]	True		[2061321, 2061322, 2061323]	[2061311, 0, 0]		True
2061321	相信泽西	泽西将孤身行动		2				[2061324]	[0]		
2061322	自己行动	进入设施，关闭装置		2				[2061326]	[0]		
2061323	径直离开	离开这里，没必要冒险		2				[2061328]	[0]		
2061324	军事设施	泽西说过，他上过战场。处理这样的情况，对他而言应该不是难事。\n“那就交给你了。平安回来。”\n泽西一笑，拍拍我的肩膀，鬼魅一样悄无声息地摸了过去，难以置信他是怎么绕过那些感染体的。\n片刻后，似乎有人发出无声的枪令，感染体集体发出一声疑惑的震颤，随即个个茫然地散开了。预告中的暴动没有出现，一切都顺利过了头。\n“我没有想到自己还能有……这样一天。我没想到我还能帮到任何人。”泽西回到队伍里，看着逐渐散去的感染体，笑得意味不明，“英雄？不，我根本不是什么英雄。荣誉已经不属于我了……但还是谢谢你，让我短暂地感受到它。”	探索事件	1		True		[2061325]	[0]	True	True
2061325	记录完毕	没有什么能做的了		2			[2061311]				
