Id	ConditionId	Name	Desc	Icon	Priority	Trigger	Duration	Overlay	Type	Params
61010202		谨慎	1个季度内，<b>所有商品</b>的生产效率-10%，售价+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			1		7	[1, 2003, -1000, 2, 2003, -1000, 3, 2003, -1000, 1, 1003, 1000, 2, 1003, 1000, 3, 1003, 1000]
61020202		梁上有人	2个季度内，<b>所有商品</b>生产效率-20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0112.png			2		7	[1, 2003, -2000, 2, 2003, -2000, 3, 2003, -2000]
61020301		梁上有人	2个季度内，<b>所有商品</b>生产效率-20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0112.png			2		7	[1, 2003, -2000, 2, 2003, -2000, 3, 2003, -2000]
61020501		梁上有人	2个季度内，<b>所有商品</b>生产效率-20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0112.png			2		7	[1, 2003, -2000, 2, 2003, -2000, 3, 2003, -2000]
200001		市场波动	2季度内，<color=#a46800>椰子</color>季度价格波动上下限<color=#FF0000>+15%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 1007, 1500, 1, 1008, 1500]
200002		市场波动	2季度内，<color=#a46800>椰子</color>季度价格波动上下限<color=#FF0000>+10%</color>，<color=#a46800>木材</color>季度价格波动上下限<color=#FF0000>+5%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 1007, 1000, 2, 1008, 500, 1, 1007, 1000, 2, 1008, 500]
200003		市场波动	2季度内，<color=#a46800>椰子</color>季度价格波动上下限<color=#FF0000>+10%</color>，<color=#a46800>石油</color>季度价格波动上下限<color=#FF0000>+5%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 1007, 1000, 3, 1008, 500, 1, 1007, 1000, 3, 1008, 500]
200004		市场波动	2季度内，<color=#a46800>椰子</color>季度价格波动上下限<color=#FF0000>+5%</color>，<color=#a46800>木材</color>季度价格波动上下限<color=#FF0000>+5%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 1007, 500, 2, 1008, 500, 1, 1007, 500, 2, 1008, 500]
200005		市场波动	2季度内，<color=#a46800>椰子</color>季度价格波动上下限<color=#FF0000>+5%</color>，<color=#a46800>石油</color>季度价格波动上下限<color=#FF0000>+5%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 1007, 500, 3, 1008, 500, 1, 1007, 500, 3, 1008, 500]
200006		市场波动	2季度内，<color=#a46800>椰子</color>季度价格波动上下限<color=#16D100>-5%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0312.png			2		7	[1, 1007, -500, 1, 1008, -500]
200011		市场波动	2季度内，<color=#a46800>木材</color>季度价格波动上下限<color=#FF0000>+15%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[2, 1007, 1500, 2, 1008, 1500]
200012		市场波动	2季度内，<color=#a46800>木材</color>季度价格波动上下限<color=#FF0000>+10%</color>，<color=#a46800>椰子</color>季度价格波动上下限<color=#FF0000>+5%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[2, 1007, 1000, 1, 1008, 500, 2, 1007, 1000, 1, 1008, 500]
200013		市场波动	2季度内，<color=#a46800>木材</color>季度价格波动上下限<color=#FF0000>+10%</color>，<color=#a46800>石油</color>季度价格波动上下限<color=#FF0000>+5%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[2, 1007, 1000, 3, 1008, 500, 2, 1007, 1000, 3, 1008, 500]
200014		市场波动	2季度内，<color=#a46800>木材</color>季度价格波动上下限<color=#FF0000>+5%</color>，<color=#a46800>椰子</color>季度价格波动上下限<color=#FF0000>+5%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[2, 1007, 500, 1, 1008, 500, 2, 1007, 500, 1, 1008, 500]
200015		市场波动	2季度内，<color=#a46800>木材</color>季度价格波动上下限<color=#FF0000>+5%</color>，<color=#a46800>石油</color>季度价格波动上下限<color=#FF0000>+5%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[2, 1007, 500, 3, 1008, 500, 2, 1007, 500, 3, 1008, 500]
200016		市场波动	2季度内，<color=#a46800>木材</color>季度价格波动上下限<color=#16D100>-5%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0312.png			2		7	[2, 1007, -500, 2, 1008, -500]
200021		市场波动	2季度内，<color=#a46800>石油</color>季度价格波动上下限<color=#FF0000>+15%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[3, 1007, 1500, 3, 1008, 1500]
200022		市场波动	2季度内，<color=#a46800>石油</color>季度价格波动上下限<color=#FF0000>+10%</color>，<color=#a46800>椰子</color>季度价格波动上下限<color=#FF0000>+5%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[3, 1007, 1000, 1, 1008, 500, 3, 1007, 1000, 1, 1008, 500]
200023		市场波动	2季度内，<color=#a46800>石油</color>季度价格波动上下限<color=#FF0000>+10%</color>，<color=#a46800>木材</color>季度价格波动上下限<color=#FF0000>+5%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[3, 1007, 1000, 2, 1008, 500, 3, 1007, 1000, 2, 1008, 500]
200024		市场波动	2季度内，<color=#a46800>石油</color>季度价格波动上下限<color=#FF0000>+5%</color>，<color=#a46800>椰子</color>季度价格波动上下限<color=#FF0000>+5%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[3, 1007, 500, 1, 1008, 500, 3, 1007, 500, 1, 1008, 500]
200025		市场波动	2季度内，<color=#a46800>石油</color>季度价格波动上下限<color=#FF0000>+5%</color>，<color=#a46800>木材</color>季度价格波动上下限<color=#FF0000>+5%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[3, 1007, 500, 2, 1008, 500, 3, 1007, 500, 2, 1008, 500]
200026		市场波动	2季度内，<color=#a46800>石油</color>季度价格波动上下限<color=#16D100>-5%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0312.png			2		7	[3, 1007, -500, 3, 1008, -500]
200101		<color=#a46800>椰子</color>狂欢	2季度内，<color=#a46800>椰子</color>季度价格波动上下限<color=#FF0000>+20%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0221.png			2		7	[1, 1007, 2000, 1, 1008, 2000]
200201		<color=#a46800>椰子</color>增长	2季度内，<color=#a46800>椰子</color>季度价格波动上下限<color=#FF0000>+20%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0221.png			2		7	[1, 1007, 2000, 1, 1008, 2000]
200202		<color=#a46800>木材</color>增长	2季度内，<color=#a46800>木材</color>季度价格波动上下限<color=#FF0000>+20%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0231.png			2		7	[2, 1007, 2000, 2, 1008, 2000]
200203		<color=#a46800>石油</color>增长	2季度内，<color=#a46800>石油</color>季度价格波动上下限<color=#FF0000>+20%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0241.png			2		7	[3, 1007, 2000, 3, 1008, 2000]
200204		椰木增长	2季度内，<color=#a46800>椰子</color>季度价格波动上下限<color=#FF0000>+20%</color>，<color=#a46800>木材</color>季度价格波动上下限<color=#FF0000>+10%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0021.png			2		7	[1, 1007, 2000, 1, 1008, 2000, 2, 1007, 1000, 2, 1008, 1000]
200205		木油增长	2季度内，<color=#a46800>木材</color>季度价格波动上下限<color=#FF0000>+20%</color>，<color=#a46800>石油</color>季度价格波动上下限<color=#FF0000>+10%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0031.png			2		7	[2, 1007, 2000, 2, 1008, 2000, 3, 1007, 1000, 3, 1008, 1000]
200206		油椰增长	2季度内，<color=#a46800>石油</color>季度价格波动上下限<color=#FF0000>+20%</color>，<color=#a46800>椰子</color>季度价格波动上下限<color=#FF0000>+10%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0041.png			2		7	[3, 1007, 2000, 3, 1008, 2000, 1, 1007, 1000, 1, 1008, 1000]
200207		市场蓬勃	2季度内，<b>所有商品</b>波动上下限<color=#FF0000>+30%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 1007, 3000, 1, 1008, 3000, 2, 1007, 3000, 2, 1008, 3000, 3, 1007, 3000, 3, 1008, 3000]
200208		市场蓬勃	2季度内，<b>所有商品</b>波动上下限<color=#FF0000>+30%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 1007, 3000, 1, 1008, 3000, 2, 1007, 3000, 2, 1008, 3000, 3, 1007, 3000, 3, 1008, 3000]
200209		市场蓬勃	2季度内，<b>所有商品</b>波动上下限<color=#FF0000>+30%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 1007, 3000, 1, 1008, 3000, 2, 1007, 3000, 2, 1008, 3000, 3, 1007, 3000, 3, 1008, 3000]
200301		<color=#a46800>椰子</color>增长	2季度内，<color=#a46800>椰子</color>季度价格波动上下限<color=#FF0000>+20%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0221.png			2		7	[1, 1007, 2000, 1, 1008, 2000]
200302		<color=#a46800>木材</color>增长	2季度内，<color=#a46800>木材</color>季度价格波动上下限<color=#FF0000>+20%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0231.png			2		7	[2, 1007, 2000, 2, 1008, 2000]
200303		<color=#a46800>石油</color>增长	2季度内，<color=#a46800>石油</color>季度价格波动上下限<color=#FF0000>+20%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0241.png			2		7	[3, 1007, 2000, 3, 1008, 2000]
200304		椰木增长	2季度内，<color=#a46800>椰子</color>季度价格波动上下限<color=#FF0000>+20%</color>，<color=#a46800>木材</color>季度价格波动上下限<color=#FF0000>+10%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0021.png			2		7	[1, 1007, 2000, 1, 1008, 2000, 2, 1007, 1000, 2, 1008, 1000]
200305		木油增长	2季度内，<color=#a46800>木材</color>季度价格波动上下限<color=#FF0000>+20%</color>，<color=#a46800>石油</color>季度价格波动上下限<color=#FF0000>+10%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0031.png			2		7	[2, 1007, 2000, 2, 1008, 2000, 3, 1007, 1000, 3, 1008, 1000]
200306		油椰增长	2季度内，<color=#a46800>石油</color>季度价格波动上下限<color=#FF0000>+20%</color>，<color=#a46800>椰子</color>季度价格波动上下限<color=#FF0000>+10%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0041.png			2		7	[3, 1007, 2000, 3, 1008, 2000, 1, 1007, 1000, 1, 1008, 1000]
200307		市场蓬勃	2季度内，<b>所有商品</b>波动上下限<color=#FF0000>+30%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 1007, 3000, 1, 1008, 3000, 2, 1007, 3000, 2, 1008, 3000, 3, 1007, 3000, 3, 1008, 3000]
200308		市场蓬勃	2季度内，<b>所有商品</b>波动上下限<color=#FF0000>+30%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 1007, 3000, 1, 1008, 3000, 2, 1007, 3000, 2, 1008, 3000, 3, 1007, 3000, 3, 1008, 3000]
200309		市场蓬勃	2季度内，<b>所有商品</b>波动上下限<color=#FF0000>+30%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 1007, 3000, 1, 1008, 3000, 2, 1007, 3000, 2, 1008, 3000, 3, 1007, 3000, 3, 1008, 3000]
200401		<color=#a46800>椰子</color>增长	2季度内，<color=#a46800>椰子</color>季度价格波动上下限<color=#FF0000>+20%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0221.png			2		7	[1, 1007, 2000, 1, 1008, 2000]
200402		<color=#a46800>木材</color>增长	2季度内，<color=#a46800>木材</color>季度价格波动上下限<color=#FF0000>+20%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0231.png			2		7	[2, 1007, 2000, 2, 1008, 2000]
200403		<color=#a46800>石油</color>增长	2季度内，<color=#a46800>石油</color>季度价格波动上下限<color=#FF0000>+20%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0241.png			2		7	[3, 1007, 2000, 3, 1008, 2000]
200404		椰木增长	2季度内，<color=#a46800>椰子</color>季度价格波动上下限<color=#FF0000>+20%</color>，<color=#a46800>木材</color>季度价格波动上下限<color=#FF0000>+10%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0021.png			2		7	[1, 1007, 2000, 1, 1008, 2000, 2, 1007, 1000, 2, 1008, 1000]
200405		木油增长	2季度内，<color=#a46800>木材</color>季度价格波动上下限<color=#FF0000>+20%</color>，<color=#a46800>石油</color>季度价格波动上下限<color=#FF0000>+10%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0031.png			2		7	[2, 1007, 2000, 2, 1008, 2000, 3, 1007, 1000, 3, 1008, 1000]
200406		油椰增长	2季度内，<color=#a46800>石油</color>季度价格波动上下限<color=#FF0000>+20%</color>，<color=#a46800>椰子</color>季度价格波动上下限<color=#FF0000>+10%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0041.png			2		7	[3, 1007, 2000, 3, 1008, 2000, 1, 1007, 1000, 1, 1008, 1000]
200407		椰木萎缩	1季度内，<color=#a46800>椰子</color>季度生产效率<color=#16D100>-20%</color>，<color=#a46800>木材</color>季度生产效率<color=#16D100>-10%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0122.png			1		7	[1, 2003, -2000, 2, 2003, -1000]
200408		木油萎缩	1季度内，<color=#a46800>木材</color>季度生产效率<color=#16D100>-20%</color>，<color=#a46800>石油</color>季度生产效率<color=#16D100>-10%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0132.png			1		7	[2, 2003, -2000, 3, 2003, -1000]
200409		油椰萎缩	1季度内，<color=#a46800>石油</color>季度生产效率<color=#16D100>-20%</color>，<color=#a46800>椰子</color>季度生产效率<color=#16D100>-10%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0142.png			1		7	[3, 2003, -2000, 1, 2003, -1000]
200410		市场波动	1季度内，<b>所有商品</b>波动上下范围提升<color=#FF0000>+100%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0311.png			1		27	[1, 10000]
200411		市场波动	1季度内，<b>所有商品</b>波动上下范围提升<color=#FF0000>+100%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0311.png			1		27	[1, 10000]
200412		市场波动	1季度内，<b>所有商品</b>波动上下范围提升<color=#FF0000>+100%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0311.png			1		27	[1, 10000]
200413		市场蓬勃	2季度内，<b>所有商品</b>波动上下限<color=#FF0000>+30%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 1007, 3000, 1, 1008, 3000, 2, 1007, 3000, 2, 1008, 3000, 3, 1007, 3000, 3, 1008, 3000]
200414		市场蓬勃	2季度内，<b>所有商品</b>波动上下限<color=#FF0000>+30%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 1007, 3000, 1, 1008, 3000, 2, 1007, 3000, 2, 1008, 3000, 3, 1007, 3000, 3, 1008, 3000]
200415		市场蓬勃	2季度内，<b>所有商品</b>波动上下限<color=#FF0000>+30%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 1007, 3000, 1, 1008, 3000, 2, 1007, 3000, 2, 1008, 3000, 3, 1007, 3000, 3, 1008, 3000]
200416		俺寻思	所有商品商品库存<color=#FF0000>+1000%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0311.png			2		7	[1, 2, 100000, 2, 2, 100000, 3, 2, 100000]
200501		<color=#a46800>椰子</color>增长	2季度内，<color=#a46800>椰子</color>季度价格波动上下限<color=#FF0000>+20%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0221.png			2		7	[1, 1007, 2000, 1, 1008, 2000]
200502		<color=#a46800>木材</color>增长	2季度内，<color=#a46800>木材</color>季度价格波动上下限<color=#FF0000>+20%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0231.png			2		7	[2, 1007, 2000, 1, 1008, 2000]
200503		<color=#a46800>石油</color>增长	2季度内，<color=#a46800>石油</color>季度价格波动上下限<color=#FF0000>+20%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0241.png			2		7	[3, 1007, 2000, 1, 1008, 2000]
200504		椰木增长	2季度内，<color=#a46800>椰子</color>季度价格波动上下限<color=#FF0000>+20%</color>，<color=#a46800>木材</color>季度价格波动上下限<color=#FF0000>+10%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0021.png			2		7	[1, 1007, 2000, 1, 1008, 2000, 2, 1007, 1000, 2, 1008, 1000]
200505		木油增长	2季度内，<color=#a46800>木材</color>季度价格波动上下限<color=#FF0000>+20%</color>，<color=#a46800>石油</color>季度价格波动上下限<color=#FF0000>+10%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0031.png			2		7	[2, 1007, 2000, 2, 1008, 2000, 3, 1007, 1000, 3, 1008, 1000]
200506		油椰增长	2季度内，<color=#a46800>石油</color>季度价格波动上下限<color=#FF0000>+20%</color>，<color=#a46800>椰子</color>季度价格波动上下限<color=#FF0000>+10%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0041.png			2		7	[3, 1007, 2000, 3, 1008, 2000, 1, 1007, 1000, 1, 1008, 1000]
200507		椰木萎缩	1季度内，<color=#a46800>椰子</color>季度生产效率<color=#16D100>-20%</color>，<color=#a46800>木材</color>季度生产效率<color=#16D100>-10%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0122.png			1		7	[1, 2003, -2000, 2, 2003, -1000]
200508		木油萎缩	1季度内，<color=#a46800>木材</color>季度生产效率<color=#16D100>-20%</color>，<color=#a46800>石油</color>季度生产效率<color=#16D100>-10%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0132.png			1		7	[2, 2003, -2000, 3, 2003, -1000]
200509		油椰萎缩	1季度内，<color=#a46800>石油</color>季度生产效率<color=#16D100>-20%</color>，<color=#a46800>椰子</color>季度生产效率<color=#16D100>-10%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0142.png			1		7	[3, 2003, -2000, 1, 2003, -1000]
200510		市场波动	1季度内，<b>所有商品</b>波动上下范围提升<color=#FF0000>+100%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0311.png			1		27	[1, 10000]
200511		市场波动	1季度内，<b>所有商品</b>波动上下范围提升<color=#FF0000>+100%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0311.png			1		27	[1, 10000]
200512		市场波动	1季度内，<b>所有商品</b>波动上下范围提升<color=#FF0000>+100%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0311.png			1		27	[1, 10000]
200513		市场蓬勃	2季度内，<b>所有商品</b>波动上下限<color=#FF0000>+30%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 1007, 3000, 1, 1008, 3000, 2, 1007, 3000, 2, 1008, 3000, 3, 1007, 3000, 3, 1008, 3000]
200514		市场蓬勃	2季度内，<b>所有商品</b>波动上下限<color=#FF0000>+30%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 1007, 3000, 1, 1008, 3000, 2, 1007, 3000, 2, 1008, 3000, 3, 1007, 3000, 3, 1008, 3000]
200515		市场蓬勃	2季度内，<b>所有商品</b>波动上下限<color=#FF0000>+30%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 1007, 3000, 1, 1008, 3000, 2, 1007, 3000, 2, 1008, 3000, 3, 1007, 3000, 3, 1008, 3000]
200516		俺寻思	所有商品商品库存<color=#FF0000>+1000%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0311.png			2		7	[1, 2, 100000, 2, 2, 100000, 3, 2, 100000]
200601		市场波动	1季度内，<b>所有商品</b>波动上下范围提升<color=#FF0000>+100%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0311.png			1		27	[1, 10000]
200602		市场波动	1季度内，<b>所有商品</b>波动上下范围提升<color=#FF0000>+100%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0311.png			1		27	[1, 10000]
200603		市场波动	1季度内，<b>所有商品</b>波动上下范围提升<color=#FF0000>+100%</color>	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0311.png			1		27	[1, 10000]
1101		Ch1-城邦1-1星	<color=#a46800>椰子</color>售价+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 1000]
1102		Ch1-城邦1-2星	<color=#a46800>椰子</color>售价+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 2000]
1103		Ch1-城邦1-3星	<color=#a46800>椰子</color>售价+40%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 4000]
1201		Ch1-城邦2-1星	<color=#a46800>椰子</color>售价+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 1000]
1202		Ch1-城邦2-2星	<color=#a46800>椰子</color>售价+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 2000]
1203		Ch1-城邦2-3星	<color=#a46800>椰子</color>售价+40%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 4000]
2101		Ch2-城邦1-1星	所有商品售价+5%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 500, 2, 1003, 500, 3, 1003, 500]
2111		Ch2-城邦1-2星	所有商品售价+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 1000, 2, 1003, 1000, 3, 1003, 1000]
2121		Ch2-城邦1-3星	所有商品售价+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 2000, 2, 1003, 2000, 3, 1003, 2000]
2201		Ch2-城邦2-1星	所有商品波动上下限+5%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1007, 500, 2, 1007, 500, 3, 1007, 500, 1, 1008, 500, 2, 1008, 500, 3, 1008, 500]
2211		Ch2-城邦2-2星	所有商品波动上下限+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1007, 1000, 2, 1007, 1000, 3, 1007, 1000, 1, 1008, 1000, 2, 1008, 1000, 3, 1008, 1000]
2221		Ch2-城邦2-3星	所有商品波动上下限+15%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1007, 1500, 2, 1007, 1500, 3, 1007, 1500, 1, 1008, 1500, 2, 1008, 1500, 3, 1008, 1500]
2301		Ch2-城邦3-1星	所有商品销售暴击率+5%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 500, 2, 1005, 500, 3, 1005, 500]
2311		Ch2-城邦3-2星	所有商品销售暴击率+8%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 800, 2, 1005, 800, 3, 1005, 800]
2321		Ch2-城邦3-3星	所有商品销售暴击率+12%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 1200, 2, 1005, 1200, 3, 1005, 1200]
2401		Ch2-城邦4-1星	所有商品销售暴击效果+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1006, 1000, 2, 1006, 1000, 3, 1006, 1000]
2411		Ch2-城邦4-2星	所有商品销售暴击效果+16%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1006, 1600, 2, 1006, 1600, 3, 1006, 1600]
2421		Ch2-城邦4-3星	所有商品销售暴击效果+24%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1006, 2400, 2, 1006, 2400, 3, 1006, 2400]
3101		Ch3-城邦1-1星	所有商品售价+5%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 500, 2, 1003, 500, 3, 1003, 500]
3102		Ch3-城邦1-2星	所有商品售价+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 1000, 2, 1003, 1000, 3, 1003, 1000]
3103		Ch3-城邦1-3星	所有商品售价+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 2000, 2, 1003, 2000, 3, 1003, 2000]
3201		Ch3-城邦2-1星	<color=#a46800>椰子</color>和<color=#a46800>木材</color>的销售暴击率+5%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 500, 2, 1005, 500]
3202		Ch3-城邦2-2星	<color=#a46800>椰子</color>和<color=#a46800>木材</color>的销售暴击率+8%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 800, 2, 1005, 800]
3203		Ch3-城邦2-3星	所有商品销售暴击效果+24%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1006, 2400, 2, 1006, 2400, 3, 1006, 2400]
3301		Ch3-城邦3-1星-1	<color=#a46800>石油</color>商品售价+3%，	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 1003, 300]
3302		Ch3-城邦3-1星-2	<color=#a46800>石油</color>销售暴击效果+6%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 1006, 600]
3303		Ch3-城邦3-2星-1	<color=#a46800>石油</color>售价+6%，	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 1003, 600]
3304		Ch3-城邦3-2星-2	<color=#a46800>石油</color>销售暴击效果+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 1006, 1000]
3305		Ch3-城邦3-3星-1	所有商品售价+12%，	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 1200, 2, 1003, 1200, 3, 1003, 1200]
3306		Ch3-城邦3-3星-2	所有商品销售暴击效果+14%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1006, 1400, 2, 1006, 1400, 3, 1006, 1400]
3401		Ch3-城邦4-1星	免费建造次数+1	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			1		34	[1]
