Id	Type	NextEvent	NextEventGroup	OptionGroupId	FightId	RewardId	EffectGroupId	RoleIcon	RoleName	RoleContent	RoleEffect	ConfirmContent	IsEnd	IsForcePlay	BgAsset	StoryId	Name	Icon	BlockIcon	Title	TitleContent	Desc	UnOpenDesc
60200	1											结束			Assets/Product/Texture/Image/BgStory/BgStory949.jpg		不止之梦	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	不止之梦		但是他们安慰塔季扬娜，她已经作出了最大的努力，接下来他们会继续采取精油按摩，听催眠曲，深度冥想等方式，去和这个无形的敌人对抗的。	不止之梦
60201	3	60202				[15001]						继续			Assets/Product/Texture/Image/BgStory/BgStory949.jpg		不止之梦	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	不止之梦		塔季扬娜让他们都在梦里反抗那些邪恶机械体试试，大伙一开始都觉得应该起不了什么效，抱着半信半疑的心态去尝试了一下，结果却收获了惊人的成果。	不止之梦
60202	1	60203						Assets/Product/Texture/Image/RoleStory/V210shzNormal01.png	后勤部部员A	喂，我昨天居然在梦里看到你了，你一板斧劈开了那个头部闪着红光的邪恶机械体，老带派了！		继续			Assets/Product/Texture/Image/BgStory/BgStory949.jpg		不止之梦	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	不止之梦		第二天醒来后，众人纷纷互相倾诉，他们居然都在梦里看到了彼此朝夕共对的同伴。	不止之梦
60203	1	60204						Assets/Product/Texture/Image/RoleStory/V210shzNormal01.png	后勤部部员B	是啊，我看到你差点要被那个邪恶机械体抓走，就急得一下抄起了家伙——咦，奇怪，咱们的梦为啥是连着的？		继续			Assets/Product/Texture/Image/BgStory/BgStory949.jpg		不止之梦	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	不止之梦		一番激烈讨论之后，大伙虽然还是没搞懂为啥那个奇异的噩梦会把大家的梦境连在一起，也没法阻止这个噩梦继续出现，但是起码通过在梦里互相合作消除了那些负面心理影响。	不止之梦
60204	1											结束			Assets/Product/Texture/Image/BgStory/BgStory949.jpg		不止之梦	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	不止之梦		就这样，“不止之梦”作为一个神秘的未解之谜，在营地里以奇妙的方式一直存续了下来……	不止之梦
60205	1	60206										继续			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		崩毁的前奏	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	崩毁的前奏		一场突如其来的雪崩袭向了营地，塔季扬娜从任务中紧急折回帮助部员们进行撤离，但仍只能抢救下少部分物资。	崩毁的前奏
60206	1	60207										继续			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		崩毁的前奏	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	崩毁的前奏		在撤逃的一片嘈杂之中，塔季扬娜的脑海中突然出现了一道非常清晰，平稳的声音。	崩毁的前奏
60207	1	60208						Assets/Product/Texture/Image/RoleStory/TatianaNormal013.png	塔季扬娜	……谁？已经不是第一次了，到底是谁在脑海中对我说话？！		继续			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		崩毁的前奏	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	崩毁的前奏		<color=#3d85c6>小心……它注意到这里了，这个沙盘的数据很快也会被篡改掩盖……在它藏起关键线索之前，回到“那个地方”，那里有足以逆转一切的钥匙。</color>	崩毁的前奏
60208	1	60209										继续			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		崩毁的前奏	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	崩毁的前奏		那道声音没有再回应她，脑海中也回归了平静。\n但不知为何，她感觉自己无法忽视这个声音带给自己的提示。短暂的思考挣扎后，她命令部员们先行撤离到安全的位置等候，她独自一人骑马返回营地寻找线索。	崩毁的前奏
60209	1	60210										继续			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		崩毁的前奏	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	崩毁的前奏		塔季扬娜将战马拴在一棵紧急情况下可以靠蛮力折断的小树边，飞速奔向了脑海里那道声音指向的位置——营地深处的仓库。	崩毁的前奏
60210	1											结束			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		崩毁的前奏	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	崩毁的前奏		受雪崩影响，营地中的建筑大部分都彻底被积雪掩埋，而任何一举一动都又可能引发一连串连锁反应，她必须谨慎行动。\n\n系统提示：标注有倒计时的地块，在倒计时结束前未被处理，会直接坠毁，无法再点击	崩毁的前奏
60211	1	60212										继续			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		崩毁的前奏	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	崩毁的前奏		在俯身绕过几座摇摇欲坠的建筑后，她终于抵达了仓库的门口。	崩毁的前奏
60212	1	60213						Assets/Product/Texture/Image/RoleStory/TatianaNormal014.png	塔季扬娜	……不管了，先把里面的东西拿走吧，时间不够了。		继续			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		崩毁的前奏	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	崩毁的前奏		奇怪的是，她在被那道声音提醒之前，她似乎对这座仓库毫无印象，也不记得营地里曾有人提到过此处。	崩毁的前奏
60213	1	60214										继续			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		崩毁的前奏	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	崩毁的前奏		打开仓库的门，里面安静地放着一个金属盒，仿佛整座建筑只为了封印这个小小的物件而存在。	崩毁的前奏
60214	1											结束			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		崩毁的前奏	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	崩毁的前奏		塔季扬娜没有多想，将这个小金属盒放进外套的口袋里，便迅速离开了这里。	崩毁的前奏
60215	1							Assets/Product/Texture/Image/RoleStory/TatianaNormal013.png	塔季扬娜	咳咳，不好，回去的路也被堵死了……		结束			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		崩毁的前奏	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	崩毁的前奏		眼见来路已经彻底塌陷，塔季扬娜只得在心里祈祷那匹战马可以顺利逃脱。她加紧了逃离的步伐。	崩毁的前奏
60216	1	60217										继续			Assets/Product/Texture/Image/BgStory/BgStory1089.jpg		崩毁的前奏	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	崩毁的前奏		经过一番艰险的冒险，塔季扬娜终于追上了远处等着的大部队们，成功跟随他们撤离了雪崩波及的周边地带。	崩毁的前奏
60217	1	60218						Assets/Product/Texture/Image/RoleStory/TatianaNormal014.png	塔季扬娜	那道声音也没有再出现了……		继续			Assets/Product/Texture/Image/BgStory/BgStory1089.jpg		崩毁的前奏	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	崩毁的前奏		待到风雪停息，一切整顿完毕之后，她才想起口袋深处那个从仓库中发现的铁盒。	崩毁的前奏
60218	1	60219										继续			Assets/Product/Texture/Image/BgStory/BgStory1089.jpg		崩毁的前奏	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	崩毁的前奏		她一边回忆着那道声音曾经多次出现，在各种状况下给予自己的帮助，一边下定决心，拧开了铁盒的盖子。	崩毁的前奏
60219	1	60220						Assets/Product/Texture/Image/RoleStory/TatianaNormal014.png	塔季扬娜	T H I S……I S……N O T……		继续			Assets/Product/Texture/Image/BgStory/BgStory1089.jpg		崩毁的前奏	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	崩毁的前奏		铁盒里面放着一张泛黄的摩斯电码记录纸卷，但这对从小就熟悉各种通讯手段以帮助父亲工作的塔季扬娜来说，这只不过是一段她随口就能念出的普通记录。	崩毁的前奏
60220	3					[15002]		Assets/Product/Texture/Image/RoleStory/TatianaNormal011.png	塔季扬娜	T H E……T U R E……W O R L D。		结束			Assets/Product/Texture/Image/BgStory/BgStory1089.jpg		崩毁的前奏	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	崩毁的前奏		她的语气在逐渐变得颤抖。	崩毁的前奏
60221	1	60224										继续			Assets/Product/Texture/Image/BgStory/Bgstory69.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		平平无奇的一日，塔季扬娜从床上睁开眼醒来，心中却突然泛起了一股没有来由的，奇异又孤单的感觉。\n\n那种感觉，就好像自己曾经目睹过很多次一个完整的沙盘在手中侧翻倾倒，但是自己无能为力，只能看到一切化作流沙崩毁。\n\n正当她思考着这种奇异的感觉是从何而来的时候，其他部员进来匆匆通知，新苏菲亚城内有三个地点同时爆发了异常事态需要紧急支援。	奇点
60222	1											继续			Assets/Product/Texture/Image/BgStory/Bgstory69.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		那种感觉，就好像自己曾经目睹过很多次一个完整的沙盘在手中侧翻倾倒，但是自己无能为力，只能看到一切化作流沙崩毁。	奇点
60223	1											继续			Assets/Product/Texture/Image/BgStory/Bgstory69.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		正当她思考着这种奇异的感觉是从何而来的时候，其他部员进来匆匆通知，新苏菲亚城内有三个地点同时爆发了异常事态需要紧急支援。	奇点
60224	1	60225										继续			Assets/Product/Texture/Image/BgStory/Bgstory69.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		听到这个信息之后，她无暇再去继续思考早上那段插曲，立马前往了作战室听取报告。	奇点
60225	1	60226						Assets/Product/Texture/Image/RoleStory/IcesailorNomal.png	谢尔盖	新苏菲亚城的地底供能中心，海边的灯塔，还有现在刚刚落成的科考站，都同时受到了感染体进攻。		继续			Assets/Product/Texture/Image/BgStory/Bgstory69.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		抵达作战室的时候，谢尔盖一行人已经在此等待一段时间了，看到塔季扬娜出现，他没有客套，马上言简意赅地传达了现在的处境。	奇点
60226	1	60227						Assets/Product/Texture/Image/RoleStory/TatianaNormal013.png	塔季扬娜	感染体他们理应没有思想，也不会听从任何人的指示……那到底为什么，会在分隔得如此远的各地同时发起进攻？		继续			Assets/Product/Texture/Image/BgStory/Bgstory69.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		塔季扬娜马上察觉到了这件事真正的异常之处。	奇点
60227	1	60228						Assets/Product/Texture/Image/RoleStory/IcesailorNomal.png	谢尔盖	不知道。我们这些大老粗也给不出任何合理的推测和答案，这个问题你应该去问科考站的科研人员们。		继续			Assets/Product/Texture/Image/BgStory/Bgstory69.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		而且，上述的地点全是新苏菲亚城最重要的建筑设施，尤其是建立在灯塔塔顶上的观测站，里面记录着几个月来机械角鲸发出的“鲸鸣”信号。	奇点
60228	1	60229						Assets/Product/Texture/Image/RoleStory/IcesailorNomal.png	谢尔盖	我只知道，要是我们再不抓紧行动，新苏菲亚真的就要完蛋了，彻底的。		继续			Assets/Product/Texture/Image/BgStory/Bgstory69.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		谢尔盖的脸上写满了不耐烦，将话题抛回了这边。	奇点
60229	1							Assets/Product/Texture/Image/RoleStory/TatianaNormal014.png	塔季扬娜	放心，一切都交给我办。无论它们有什么目的，都不会得逞的。		结束			Assets/Product/Texture/Image/BgStory/Bgstory69.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		塔季扬娜朝身后那些因为听到这句话而忐忑不安的部员们，投去了一个安抚性的眼神。	奇点
60230	1	60231										继续			Assets/Product/Texture/Image/BgStory/Bgstory463.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		地底供能中心里面挤满了密密麻麻的小型感染体，工作人员们纷纷尖叫着往外逃。	奇点
60231	4	60232			20			Assets/Product/Texture/Image/UiTheatre4/UiTheatre4RoleLuosaita.png	罗塞塔	往前跑！只要把“紧急避险模式”打开，阀门下落之后，它们就进不去里面了！		继续			Assets/Product/Texture/Image/BgStory/BgStory576.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		塔季扬娜将手中的猎枪抬起上膛，在罗塞塔的援护下逆着人流，走进中央管控室。	奇点
60232	1	60233						Assets/Product/Texture/Image/UiTheatre4/UiTheatre4RoleLuosaita.png	罗塞塔	这里安全了，接下来就交给我们吧！这些杂兵不是我们守林人的对手。		继续			Assets/Product/Texture/Image/BgStory/BgStory576.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		紧急避险模式启动后，中央管控室瞬间警铃大作，安全阀门几秒内尽数落下，拼死溜进来的几只感染体也化作困兽被罗塞塔一枪刺穿。	奇点
60233	1											结束			Assets/Product/Texture/Image/BgStory/BgStory576.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		情况危急，塔季扬娜无暇表达对守林人出手相助的感谢，只远远地对罗塞塔投去一个眼神，迅速离开了这里。	奇点
60234	1	60235										继续			Assets/Product/Texture/Image/BgStory/BgStory1010.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		塔季扬娜骑着战马飞驰赶往灯塔，在距离几百米远的山坡上，就看到狄安娜带着几位构造体在塔下围攻堵截堆积如山的感染体们。	奇点
60235	4	60236			21			Assets/Product/Texture/Image/RoleStory/IceguideNomal.png	狄安娜	角鲸活动信号的记录装置被我们转移到塔顶了，这些感染体我们来拖住，你快去取！		继续			Assets/Product/Texture/Image/BgStory/BgStory1010.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		狄安娜也在混战中发现了塔季扬娜的身影，刹那之间便理解了这位援兵的企图，她高高举起长枪疾驰而去，将一批感染体引离了灯塔的门口。	奇点
60236	1	60237						Assets/Product/Texture/Image/RoleStory/TatianaNormal013.png	塔季扬娜	装置和记录文件都安全了，谢谢你们，我要先走了！		继续			Assets/Product/Texture/Image/BgStory/BgStory1010.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		在狄安娜的帮助下，塔季扬娜顺利取回了放在塔顶的角鲸活动信号记录装置，她把装置牢牢固定在战马鞍包的里面，远远对狄安娜高呼了一句。	奇点
60237	1											结束			Assets/Product/Texture/Image/BgStory/BgStory1010.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		狄安娜没有回应，而是在交战之中，对着塔季扬娜的方向再次高高地挥了挥手。	奇点
60238	1	60239						Assets/Product/Texture/Image/RoleStory/TatianaNormal013.png	塔季扬娜	……好啊，要打就打啊，那就赏你们一发狠的！		继续			Assets/Product/Texture/Image/BgStory/BgStory1124.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		塔季扬娜接连摆脱一串感染体的追踪后，带着记录装置赶往了机械角鲸科研站。而这次，在科研站门口外围堵着的感染体，只能靠她一个人去独自解决了。	奇点
60239	4	60240			22							继续			Assets/Product/Texture/Image/BgStory/BgStory1124.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		她深吸一口气，从后背掏出手斧，无畏地冲了上去。	奇点
60240	1	60241						Assets/Product/Texture/Image/RoleStory/TongyongShihuangzheNormal02.png	瓦列里	哈哈，没想到你都这么大了，还是跟小时候一样冒失。		继续			Assets/Product/Texture/Image/BgStory/BgStory1124.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		枪声响起，没想到的是，从硝烟后面却出现了几个熟悉的身影。	奇点
60241	1	60242						Assets/Product/Texture/Image/RoleStory/HeiyeyanjiuyuanNormal01.png	部员	是啊，部长，你怎么一言不发就自己冲进来了，明明我们都在里面等着你给信号，就一起发起里应外合呢。		继续			Assets/Product/Texture/Image/BgStory/BgStory1124.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		科考站里陆陆续续走出来几位后勤部的部员，看来，他们都是危机爆发的时候主动赶往这里守护科研人员们的。	奇点
60242	1	60243						Assets/Product/Texture/Image/RoleStory/TatianaNormal014.png	塔季扬娜	抱歉……我没想到除了我之外，还有人赶往了这里。		继续			Assets/Product/Texture/Image/BgStory/BgStory1124.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		面对着意外的一幕，她不自觉地放软了语气。	奇点
60243	1							Assets/Product/Texture/Image/RoleStory/HeiyeyanjiuyuanNormal01.png	部员	好啦，感谢的话就等一切都搞定了之后再说吧。现在当务之急，是要把这群玩意都赶出去才行！		结束			Assets/Product/Texture/Image/BgStory/BgStory1124.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		众人并肩站到一起，向着感染体们举起了手中的武器。	奇点
60244	1	60245										继续			Assets/Product/Texture/Image/BgStory/BgStory1124.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		漫长的战斗终于结束后，众人疲惫地倒在地上，呼呼地大口喘着粗气。	奇点
60245	1	60246						Assets/Product/Texture/Image/RoleStory/TatianaNormal017.png	塔季扬娜	哦对了！我要把这个东西交给你们。		继续			Assets/Product/Texture/Image/BgStory/BgStory1124.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		听到外面的声音平静下来之后，几个研究人员畏畏缩缩地走出来，一出门就被遍地的感染体残骸吓了一跳。	奇点
60246	1	60247						Assets/Product/Texture/Image/RoleStory/HeiyeyanjiuyuanNormal01.png	科研人员A	谢谢！我们正担心，这东西要是在动乱里被感染体们破坏了怎么办呢。		继续			Assets/Product/Texture/Image/BgStory/BgStory1124.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		塔季扬娜把马鞍袋里的记录装置取了出来，里面记录着自灯塔建立之后，守林人们在塔顶上观测到的全部有关机械角鲸的数据。	奇点
60247	1	60251						Assets/Product/Texture/Image/RoleStory/V210shzNormal01.png	科研人员B	辛苦你们一路战斗过来，接下来的解析工作就交给我们吧，我们一定会揭开藏在机械角鲸里的谜底的。		继续			Assets/Product/Texture/Image/BgStory/BgStory1124.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		其中一位科研人员小心翼翼地接过了这个装置。科研人员们深深地对各位后勤部员低头道谢。\n\n险险地解决了这场危机，结束了一日劳累回家之后，塔季扬娜躺在床上，回想着今天发生的事情，突然又想到了今早醒来的时候那股奇异的感觉。\n\n但，此时此刻的她在经历了几场激烈的战斗后，心中却全无了那种不安的预感。	奇点
60248	1											继续			Assets/Product/Texture/Image/BgStory/BgStory1124.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		科研人员们深深地对各位后勤部员低头道谢。	奇点
60249	1											继续			Assets/Product/Texture/Image/BgStory/BgStory1124.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		险险地解决了这场危机，结束了一日劳累回家之后，塔季扬娜躺在床上，回想着今天发生的事情，突然又想到了今早醒来的时候那股奇异的感觉。	奇点
60250	1											继续			Assets/Product/Texture/Image/BgStory/BgStory1124.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		但，此时此刻的她在经历了几场激烈的战斗后，心中却全无了那种不安的预感。	奇点
60251	3					[15002]		Assets/Product/Texture/Image/RoleStory/TatianaNormal014.png	塔季扬娜	没错，无论发生了什么，我都一定能用这双手……找出前进的道路。		结束			Assets/Product/Texture/Image/BgStory/BgStory1124.jpg		奇点	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	奇点		她将这句誓言安放在心中。	奇点
60252	1	60253										继续			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		被封锁的档案	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	被封锁的档案		在科考站成立后不久，科研人员们陆陆续续开始从黄金时代的废弃研究室内复原出一些机密文件，并将复原成果提交到了塔季扬娜这里。	被封锁的档案
60253	2			60253								继续			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		被封锁的档案	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	被封锁的档案		但这些古旧的文件长篇累牍，想要在里面分辨出有用的信息，估计需要耗费不少时间……	被封锁的档案
60254	1											结束			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		被封锁的档案	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	被封锁的档案		最近的工作比较繁重，暂时没有那么多时间投入到这些文件里，还是日后再说吧。	被封锁的档案
60255	1	60256										继续			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		被封锁的档案	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	被封锁的档案		塔季扬娜抽出了一段时间，认真地阅读了这批文件，在里面发现了一篇颇有意义的日志。	被封锁的档案
60256	1	60257										阅读日志			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		被封锁的档案	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	被封锁的档案		《关于利用“矩阵”技术改进仿生机械运用方案的思考》\n\n莱博维茨的“矩阵”计划很有意思，但是我认为，他们的方向错了。\n\n在“矩阵”中不可能诞生足以替代人类的完美生命，而他们对那些学生们仿佛是工具一样的态度也让我感到反胃。但是为了继续利用他们的研究成果，并且偷偷继续运行我的管理权限，我不得不在表面上装得赞同他们的思想。	被封锁的档案
60257	1	60258										继续阅读			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		被封锁的档案	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	被封锁的档案		我将推演程序的副本编辑成了一个用来测试地球环境生态圈的模拟装置，用以测试仿生机械对这片土地的影响。\n\n虽然要利用这些恶人的技术去达成目的，也让我非常不齿，但是为了达成这个目的，我不得不借用他们搭建的底层。\n\n为了把这个模拟装置和那个血腥不堪的“矩阵”区分，我给它取了一个名字，名为“沙盘”。	被封锁的档案
60258	1											结束阅读			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		被封锁的档案	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	被封锁的档案		这篇日志就这里中断了，但是从叙述的内容看来，这应该是那个无名实验室内的研究员所写的，而且多半还有后续。\n\n若继续进行科考发掘，大概就能发现后续的文件。	被封锁的档案
60259	2			60259								继续			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		被封锁的档案	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	被封锁的档案		科考站的工作人员前来报告，之前提交过来的那篇日志好像发现了后续的关联文件，但是他们无法确认记录其中的含义，希望塔季扬娜可以代为判断。	被封锁的档案
60260	1	60261										阅读日志			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		被封锁的档案	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	被封锁的档案		塔季扬娜拿起这份文件，映入眼帘中的是一段仿佛无序乱流般的数字。	被封锁的档案
60261	1	60262										继续阅读			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		被封锁的档案	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	被封锁的档案		《沙盘模拟装置第7114次推演记录》\n地表生命存活率：32.236582569%\n仿生机械失控率：79.253476734%\n宜居地建立率：0.2238579%	被封锁的档案
60262	1	60263										继续阅读			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		被封锁的档案	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	被封锁的档案		机械生命觉醒率：\n……▂▃……▃……▆……\n………▁▅▃……▅▃……▆▆▆……\n▅▅▃▃…………▃▃…………\n▂▃▂▃▆▆▆▃▃▃▃▃▂▂▂▂▃	被封锁的档案
60263	1	60264										放下日志			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		被封锁的档案	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	被封锁的档案		记录的前半段还是普通的数字，但是后半段已经彻底成为了无法辨认的乱码。\n科考站的工作人员表示他们已经尽了最大的努力去修复，但那部分的数据仿佛是能“活动”的一样，一旦他们试图用某种语言去编译，它们就会扭曲成另一个无法解读的格式	被封锁的档案
60264	1											结束			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		被封锁的档案	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	被封锁的档案		距离还原出完整的数据，估计还要再花费一些时间，在此之前，还是先专注于其他任务吧。	被封锁的档案
60265	1	60266						Assets/Product/Texture/Image/RoleStory/HeiyeyanjiuyuanNormal01.png	科研人员	那部分的数据之所以一直在变动，是因为它一直在“计算”终端内部捕捉到的数据！那座研究室看似已经被废弃，但其实部分终端其实一直在运转，并在背地里入侵了我们的通讯终端！		继续			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		被封锁的档案	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	被封锁的档案		又过了一段时间，科考站的研究人员惊慌失措地前来报告，他们终于发现了之前那堆数据之所以在不停“变动”的原因。	被封锁的档案
60266	1	60267						Assets/Product/Texture/Image/RoleStory/HeiyeyanjiuyuanNormal01.png	科研人员	一直有神秘的第三方在通过这个沙盘系统在观察着我们，并且可能夺取了我们所有的重要机密，这件事的影响太严重了！我认为必须将这件事公之于众，让大家都封锁起自己的终端！		继续			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		被封锁的档案	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	被封锁的档案		他拿出一页分析结果，只见那些数据乱码被层层解析后，每条记录都指向了一个熟悉的单词——沙盘系统。	被封锁的档案
60267	2			60267				Assets/Product/Texture/Image/RoleStory/TatianaNormal014.png	塔季扬娜	我知道了，我们会马上进行商议的。		继续			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		被封锁的档案	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	被封锁的档案		这位研究人员的情绪非常激动，显然是完全被恐慌冲昏了头脑。但这个警告也不无道理，万一这个被神秘人调取新苏菲亚城的机密信息作为攻击手段，后果确实不堪设想……	被封锁的档案
60268	1											结束			Assets/Product/Texture/Image/BgStory/BgStory947.jpg		被封锁的档案	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4GridEvent.png	7	被封锁的档案		在一番严肃的讨论之后，边境公社最后决定接受研究人员的建议，将这个信息公之于众。\n\n新苏菲亚城的居民听到这个消息之后，一开始短暂地陷入了恐慌，但是很快也有理性的人出来劝导，认为从今之后只要做好终端防护措施，将新的机密信息独立存放，还是可以把影响减到最低。\n\n最终，新苏菲亚城的居民在短时间内自发完成了数据迁移工程，将所有机密数据尽数转移到了没有通讯网络的环境保存。尽管暂时还没有解开关于这座无名实验室主人的谜题，但是经过这次波折，所有人都对“沙盘系统”这个陌生的名字多了一份警惕。\n\n也许总有一天，时间会揭开这一切的谜底……	被封锁的档案
