Id	Type	Site	Quality	Star	WeaponSkillId	Priority	DefaultLock	CharacterId	SuitId	CharacterType	Name	LogName	Description	NeedFirstShow	RecommendCharacterId	OverrunNoShow
3036013		3	6	6		1613004			1613	1	芭斯隆	6星意识芭斯隆3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的暗属性伤害。			
3046013		4	6	6		1613003			1613	1	芭斯隆	6星意识芭斯隆4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的暗属性伤害。			
3056013		5	6	6		1613002			1613	1	芭斯隆	6星意识芭斯隆5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的暗属性伤害。			
3066013		6	6	6		1613001			1613	1	芭斯隆	6星意识芭斯隆6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的暗属性伤害。			
3016015		1	6	6		1615006			1615	1	辰积原	6星意识辰积原1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的冰属性伤害。			
3026015		2	6	6		1615005			1615	1	辰积原	6星意识辰积原2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的冰属性伤害。			
3036015		3	6	6		1615004			1615	1	辰积原	6星意识辰积原3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的冰属性伤害。			
3046015		4	6	6		1615003			1615	1	辰积原	6星意识辰积原4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的冰属性伤害。			
3056015		5	6	6		1615002			1615	1	辰积原	6星意识辰积原5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的冰属性伤害。			
3066015		6	6	6		1615001			1615	1	辰积原	6星意识辰积原6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的冰属性伤害。			
3016016		1	6	6		1616006			1616	2	科亚	6星独域机体意识科亚1号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3026016		2	6	6		1616005			1616	2	科亚	6星独域机体意识科亚2号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3036016		3	6	6		1616004			1616	2	科亚	6星独域机体意识科亚3号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3046016		4	6	6		1616003			1616	2	科亚	6星独域机体意识科亚4号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3056016		5	6	6		1616002			1616	2	科亚	6星独域机体意识科亚5号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3066016		6	6	6		1616001			1616	2	科亚	6星独域机体意识科亚6号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3015051		1	5	5		1551006	True		1551	1	年禧焰火	5星意识年禧焰火1号位				
3025051		2	5	5		1551005	True		1551	1	年禧焰火	5星意识年禧焰火2号位				
3035051		3	5	5		1551004	True		1551	1	年禧焰火	5星意识年禧焰火3号位				
3045051		4	5	5		1551003	True		1551	1	年禧焰火	5星意识年禧焰火4号位				
3055051		5	5	5		1551002	True		1551	1	年禧焰火	5星意识年禧焰火5号位				
3065051		6	5	5		1551001	True		1551	1	年禧焰火	5星意识年禧焰火6号位				
3015052		1	5	5		1552006	True		1552	1	元宵·重聚	5星意识元宵·重聚1号位				
3025052		2	5	5		1552005	True		1552	1	元宵·重聚	5星意识元宵·重聚2号位				
3035052		3	5	5		1552004	True		1552	1	元宵·重聚	5星意识元宵·重聚3号位				
3045052		4	5	5		1552003	True		1552	1	元宵·重聚	5星意识元宵·重聚4号位				
3055052		5	5	5		1552002	True		1552	1	元宵·重聚	5星意识元宵·重聚5号位				
3065052		6	5	5		1552001	True		1552	1	元宵·重聚	5星意识元宵·重聚6号位				
3014006		1	4	4		1416006			1416	2	尼米兹	4星独域机体意识尼米兹1号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3024006		2	4	4		1416005			1416	2	尼米兹	4星独域机体意识尼米兹2号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3034006		3	4	4		1416004			1416	2	尼米兹	4星独域机体意识尼米兹3号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3044006		4	4	4		1416003			1416	2	尼米兹	4星独域机体意识尼米兹4号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3054006		5	4	4		1416002			1416	2	尼米兹	4星独域机体意识尼米兹5号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3064006		6	4	4		1416001			1416	2	尼米兹	4星独域机体意识尼米兹6号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3015009		1	5	5		1509006			1509	2	布狄卡	5星独域机体意识布狄卡1号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3025009		2	5	5		1509005			1509	2	布狄卡	5星独域机体意识布狄卡2号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3035009		3	5	5		1509004			1509	2	布狄卡	5星独域机体意识布狄卡3号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3045009		4	5	5		1509003			1509	2	布狄卡	5星独域机体意识布狄卡4号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3055009		5	5	5		1509002			1509	2	布狄卡	5星独域机体意识布狄卡5号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3065009		6	5	5		1509001			1509	2	布狄卡	5星独域机体意识布狄卡6号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3015055		1	5	5		1555006	True		1555	1	KFC·Alpha	5星意识KFC·Alpha1号位				
3025055		2	5	5		1555005	True		1555	1	KFC·Alpha	5星意识KFC·Alpha2号位				
3035055		3	5	5		1555004	True		1555	1	KFC·Alpha	5星意识KFC·Alpha3号位				
3045055		4	5	5		1555003	True		1555	1	KFC·Alpha	5星意识KFC·Alpha4号位				
3055055		5	5	5		1555002	True		1555	1	KFC·Alpha	5星意识KFC·Alpha5号位				
3065055		6	5	5		1555001	True		1555	1	KFC·Alpha	5星意识KFC·Alpha6号位				
3015056		1	5	5		1556006	True		1556	1	KFC·Lucia	5星意识KFC·Lucia1号位				
3025056		2	5	5		1556005	True		1556	1	KFC·Lucia	5星意识KFC·Lucia2号位				
3035056		3	5	5		1556004	True		1556	1	KFC·Lucia	5星意识KFC·Lucia3号位				
3045056		4	5	5		1556003	True		1556	1	KFC·Lucia	5星意识KFC·Lucia4号位				
3055056		5	5	5		1556002	True		1556	1	KFC·Lucia	5星意识KFC·Lucia5号位				
3065056		6	5	5		1556001	True		1556	1	KFC·Lucia	5星意识KFC·Lucia6号位				
3016017		1	6	6		1617006			1617	1	列文虎克	6星意识列文虎克1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026017		2	6	6		1617005			1617	1	列文虎克	6星意识列文虎克2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036017		3	6	6		1617004			1617	1	列文虎克	6星意识列文虎克3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046017		4	6	6		1617003			1617	1	列文虎克	6星意识列文虎克4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056017		5	6	6		1617002			1617	1	列文虎克	6星意识列文虎克5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066017		6	6	6		1617001			1617	1	列文虎克	6星意识列文虎克6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016018		1	6	6		1618006			1618	2	武安君	6星独域机体意识武安君1号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3026018		2	6	6		1618005			1618	2	武安君	6星独域机体意识武安君2号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3036018		3	6	6		1618004			1618	2	武安君	6星独域机体意识武安君3号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3046018		4	6	6		1618003			1618	2	武安君	6星独域机体意识武安君4号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3056018		5	6	6		1618002			1618	2	武安君	6星独域机体意识武安君5号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3066018		6	6	6		1618001			1618	2	武安君	6星独域机体意识武安君6号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3016019		1	6	6		1619006			1619	1	勒梅	6星意识勒梅1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026019		2	6	6		1619005			1619	1	勒梅	6星意识勒梅2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036019		3	6	6		1619004			1619	1	勒梅	6星意识勒梅3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046019		4	6	6		1619003			1619	1	勒梅	6星意识勒梅4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056019		5	6	6		1619002			1619	1	勒梅	6星意识勒梅5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066019		6	6	6		1619001			1619	1	勒梅	6星意识勒梅6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3015053		1	5	5		1553006	True		1553	1	里·月下庆典	5星意识里·月下庆典1号位				
3025053		2	5	5		1553005	True		1553	1	里·月下庆典	5星意识里·月下庆典2号位				
3035053		3	5	5		1553004	True		1553	1	里·月下庆典	5星意识里·月下庆典3号位				
3045053		4	5	5		1553003	True		1553	1	里·月下庆典	5星意识里·月下庆典4号位				
3055053		5	5	5		1553002	True		1553	1	里·月下庆典	5星意识里·月下庆典5号位				
3065053		6	5	5		1553001	True		1553	1	里·月下庆典	5星意识里·月下庆典6号位				
3016020		1	6	6		1620006			1620	2	卢克雷齐娅	6星独域机体意识卢克雷齐娅1号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3026020		2	6	6		1620005			1620	2	卢克雷齐娅	6星独域机体意识卢克雷齐娅2号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3036020		3	6	6		1620004			1620	2	卢克雷齐娅	6星独域机体意识卢克雷齐娅3号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3046020		4	6	6		1620003			1620	2	卢克雷齐娅	6星独域机体意识卢克雷齐娅4号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3056020		5	6	6		1620002			1620	2	卢克雷齐娅	6星独域机体意识卢克雷齐娅5号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3066020		6	6	6		1620001			1620	2	卢克雷齐娅	6星独域机体意识卢克雷齐娅6号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3016021		1	6	6		1621006			1621	1	埃克苏佩里	6星意识埃克苏佩里1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			1
3026021		2	6	6		1621005			1621	1	埃克苏佩里	6星意识埃克苏佩里2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			1
3036021		3	6	6		1621004			1621	1	埃克苏佩里	6星意识埃克苏佩里3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			1
3046021		4	6	6		1621003			1621	1	埃克苏佩里	6星意识埃克苏佩里4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			1
3056021		5	6	6		1621002			1621	1	埃克苏佩里	6星意识埃克苏佩里5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			1
3066021		6	6	6		1621001			1621	1	埃克苏佩里	6星意识埃克苏佩里6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			1
3016022		1	6	6		1622006			1622	1	提法	6星意识提法1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026022		2	6	6		1622005			1622	1	提法	6星意识提法2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036022		3	6	6		1622004			1622	1	提法	6星意识提法3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046022		4	6	6		1622003			1622	1	提法	6星意识提法4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056022		5	6	6		1622002			1622	1	提法	6星意识提法5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066022		6	6	6		1622001			1622	1	提法	6星意识提法6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016023		1	6	6		1623006			1623	2	杰克	6星意识杰克1号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3026023		2	6	6		1623005			1623	2	杰克	6星意识杰克2号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3036023		3	6	6		1623004			1623	2	杰克	6星意识杰克3号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3046023		4	6	6		1623003			1623	2	杰克	6星意识杰克4号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3056023		5	6	6		1623002			1623	2	杰克	6星意识杰克5号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3066023		6	6	6		1623001			1623	2	杰克	6星意识杰克6号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3015057		1	5	5		1557006	True		1557	1	丽芙·团聚一宵	5星意识丽芙·团聚一宵1号位				
3025057		2	5	5		1557005	True		1557	1	丽芙·团聚一宵	5星意识丽芙·团聚一宵2号位				
3035057		3	5	5		1557004	True		1557	1	丽芙·团聚一宵	5星意识丽芙·团聚一宵3号位				
3045057		4	5	5		1557003	True		1557	1	丽芙·团聚一宵	5星意识丽芙·团聚一宵4号位				
3055057		5	5	5		1557002	True		1557	1	丽芙·团聚一宵	5星意识丽芙·团聚一宵5号位				
3065057		6	5	5		1557001	True		1557	1	丽芙·团聚一宵	5星意识丽芙·团聚一宵6号位				
3016024		1	6	6		1624006			1624	1	伊丽莎白	6星意识伊丽莎白1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026024		2	6	6		1624005			1624	1	伊丽莎白	6星意识伊丽莎白2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036024		3	6	6		1624004			1624	1	伊丽莎白	6星意识伊丽莎白3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046024		4	6	6		1624003			1624	1	伊丽莎白	6星意识伊丽莎白4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056024		5	6	6		1624002			1624	1	伊丽莎白	6星意识伊丽莎白5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066024		6	6	6		1624001			1624	1	伊丽莎白	6星意识伊丽莎白6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016025		1	6	6		1625006			1625	1	萨贺芬	6星意识萨贺芬1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026025		2	6	6		1625005			1625	1	萨贺芬	6星意识萨贺芬2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036025		3	6	6		1625004			1625	1	萨贺芬	6星意识萨贺芬3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046025		4	6	6		1625003			1625	1	萨贺芬	6星意识萨贺芬4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056025		5	6	6		1625002			1625	1	萨贺芬	6星意识萨贺芬5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066025		6	6	6		1625001			1625	1	萨贺芬	6星意识萨贺芬6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3015058		1	5	5		1558006	True		1558	1	库洛姆·夜宴	5星意识库洛姆·夜宴1号位				
3025058		2	5	5		1558005	True		1558	1	库洛姆·夜宴	5星意识库洛姆·夜宴2号位				
3035058		3	5	5		1558004	True		1558	1	库洛姆·夜宴	5星意识库洛姆·夜宴3号位				
3045058		4	5	5		1558003	True		1558	1	库洛姆·夜宴	5星意识库洛姆·夜宴4号位				
3055058		5	5	5		1558002	True		1558	1	库洛姆·夜宴	5星意识库洛姆·夜宴5号位				
3065058		6	5	5		1558001	True		1558	1	库洛姆·夜宴	5星意识库洛姆·夜宴6号位				
3016026		1	6	6		1626006			1626	2	玛尔珂	6星意识玛尔珂1号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3026026		2	6	6		1626005			1626	2	玛尔珂	6星意识玛尔珂2号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3036026		3	6	6		1626004			1626	2	玛尔珂	6星意识玛尔珂3号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3046026		4	6	6		1626003			1626	2	玛尔珂	6星意识玛尔珂4号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3056026		5	6	6		1626002			1626	2	玛尔珂	6星意识玛尔珂5号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3066026		6	6	6		1626001			1626	2	玛尔珂	6星意识玛尔珂6号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3016027		1	6	6		1627006			1627	1	尤尼梅特	6星意识尤尼梅特1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026027		2	6	6		1627005			1627	1	尤尼梅特	6星意识尤尼梅特2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036027		3	6	6		1627004			1627	1	尤尼梅特	6星意识尤尼梅特3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046027		4	6	6		1627003			1627	1	尤尼梅特	6星意识尤尼梅特4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056027		5	6	6		1627002			1627	1	尤尼梅特	6星意识尤尼梅特5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066027		6	6	6		1627001			1627	1	尤尼梅特	6星意识尤尼梅特6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016028		1	6	6		1628006			1628	2	艾夏	6星意识艾夏1号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3026028		2	6	6		1628005			1628	2	艾夏	6星意识艾夏2号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3036028		3	6	6		1628004			1628	2	艾夏	6星意识艾夏3号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3046028		4	6	6		1628003			1628	2	艾夏	6星意识艾夏4号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3056028		5	6	6		1628002			1628	2	艾夏	6星意识艾夏5号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3066028		6	6	6		1628001			1628	2	艾夏	6星意识艾夏6号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3016029		1	6	6		1629006			1629	1	布恩	6星意识布恩1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026029		2	6	6		1629005			1629	1	布恩	6星意识布恩2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036029		3	6	6		1629004			1629	1	布恩	6星意识布恩3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046029		4	6	6		1629003			1629	1	布恩	6星意识布恩4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056029		5	6	6		1629002			1629	1	布恩	6星意识布恩5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066029		6	6	6		1629001			1629	1	布恩	6星意识布恩6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3018053		1	5	5		1853001	True		20001	1	礼装·丽芙	5星意识礼装·丽芙1号位				
3028053		2	5	5		1853002	True		20001	1	礼装·丽芙	5星意识礼装·丽芙2号位				
3038053		3	5	5		1853003	True		20001	1	礼装·丽芙	5星意识礼装·丽芙3号位				
3048053		4	5	5		1853004	True		20001	1	礼装·丽芙	5星意识礼装·丽芙4号位				
3058053		5	5	5		1853005	True		20001	1	礼装·丽芙	5星意识礼装·丽芙5号位				
3068053		6	5	5		1853006	True		20001	1	礼装·丽芙	5星意识礼装·丽芙6号位				
3016030		1	6	6		1630006			1630	2	雪莱	6星意识雪莱1号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3026030		2	6	6		1630005			1630	2	雪莱	6星意识雪莱2号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3036030		3	6	6		1630004			1630	2	雪莱	6星意识雪莱3号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3046030		4	6	6		1630003			1630	2	雪莱	6星意识雪莱4号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3056030		5	6	6		1630002			1630	2	雪莱	6星意识雪莱5号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3066030		6	6	6		1630001			1630	2	雪莱	6星意识雪莱6号位	某位曾经存在之人的意识芯片，组合后能够提升独域机体的攻击能力。			
3019050		1	5	5		1853007	True		20002	1	薇拉·绯红夏日	5星意识薇拉·绯红夏日1号位				
3029050		2	5	5		1853008	True		20002	1	薇拉·绯红夏日	5星意识薇拉·绯红夏日2号位				
3039050		3	5	5		1853009	True		20002	1	薇拉·绯红夏日	5星意识薇拉·绯红夏日3号位				
3049050		4	5	5		1853010	True		20002	1	薇拉·绯红夏日	5星意识薇拉·绯红夏日4号位				
3059050		5	5	5		1853011	True		20002	1	薇拉·绯红夏日	5星意识薇拉·绯红夏日5号位				
3069050		6	5	5		1853012	True		20002	1	薇拉·绯红夏日	5星意识薇拉·绯红夏日6号位				
3016031		1	6	6		1631006			1631	1	夏洛蒂	6星意识夏洛蒂1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026031		2	6	6		1631005			1631	1	夏洛蒂	6星意识夏洛蒂2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036031		3	6	6		1631004			1631	1	夏洛蒂	6星意识夏洛蒂3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046031		4	6	6		1631003			1631	1	夏洛蒂	6星意识夏洛蒂4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056031		5	6	6		1631002			1631	1	夏洛蒂	6星意识夏洛蒂5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066031		6	6	6		1631001			1631	1	夏洛蒂	6星意识夏洛蒂6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016032		1	6	6		1632006			1632	1	图灵	6星意识图灵1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026032		2	6	6		1632005			1632	1	图灵	6星意识图灵2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036032		3	6	6		1632004			1632	1	图灵	6星意识图灵3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046032		4	6	6		1632003			1632	1	图灵	6星意识图灵4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056032		5	6	6		1632002			1632	1	图灵	6星意识图灵5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066032		6	6	6		1632001			1632	1	图灵	6星意识图灵6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016033		1	6	6		1633006			1633	1	艾琳	6星意识艾琳1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026033		2	6	6		1633005			1633	1	艾琳	6星意识艾琳2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036033		3	6	6		1633004			1633	1	艾琳	6星意识艾琳3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046033		4	6	6		1633003			1633	1	艾琳	6星意识艾琳4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056033		5	6	6		1633002			1633	1	艾琳	6星意识艾琳5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066033		6	6	6		1633001			1633	1	艾琳	6星意识艾琳6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016034		1	6	6		1634006			1634	1	狄瑟尔	6星意识狄瑟尔1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026034		2	6	6		1634005			1634	1	狄瑟尔	6星意识狄瑟尔2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036034		3	6	6		1634004			1634	1	狄瑟尔	6星意识狄瑟尔3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046034		4	6	6		1634003			1634	1	狄瑟尔	6星意识狄瑟尔4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056034		5	6	6		1634002			1634	1	狄瑟尔	6星意识狄瑟尔5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066034		6	6	6		1634001			1634	1	狄瑟尔	6星意识狄瑟尔6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016035		1	6	6		1635006			1635	1	弗兰	6星意识弗兰1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026035		2	6	6		1635005			1635	1	弗兰	6星意识弗兰2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036035		3	6	6		1635004			1635	1	弗兰	6星意识弗兰3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046035		4	6	6		1635003			1635	1	弗兰	6星意识弗兰4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056035		5	6	6		1635002			1635	1	弗兰	6星意识弗兰5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066035		6	6	6		1635001			1635	1	弗兰	6星意识弗兰6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016036		1	6	6		1636006			1636	1	希格娜	6星意识希格娜1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026036		2	6	6		1636005			1636	1	希格娜	6星意识希格娜2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036036		3	6	6		1636004			1636	1	希格娜	6星意识希格娜3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046036		4	6	6		1636003			1636	1	希格娜	6星意识希格娜4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056036		5	6	6		1636002			1636	1	希格娜	6星意识希格娜5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066036		6	6	6		1636001			1636	1	希格娜	6星意识希格娜6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
