Id	Name	FightEventId	CharacterId	SynthesisId	SynthesisCount	Capacity	Quality	Icon	ResolveId	ResolveCount	Exp	Description	IsShowInLibrary	Priority
18125014	凛冽·核心	224504	1141003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	62803	300	270	三消伤害提高200%。[装甲型]：命中时使目标总抗性减少20%，持续5秒（同效果只生效最高）	1	5088
18125021	凛冽·超频一	224505	1141003	18125022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	62803	10	10	释放广域电磁炮可获得40点能量（同效果只生效最高）		2089
18125022	凛冽·超频一	224506	1141003	18125023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	62803	30	30	释放广域电磁炮可获得50点能量（同效果只生效最高）		3089
18125023	凛冽·超频一	224507	1141003	18125024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	62803	90	90	释放广域电磁炮可获得60点能量（同效果只生效最高）		4089
18125024	凛冽·超频一	224508	1141003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	62803	300	270	释放广域电磁炮可获得80点能量（同效果只生效最高）	1	5089
18125031	凛冽·超频二	224509	1141003	18125032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	62803	10	10	释放必杀后获得1组随机色三消球（同效果只生效最高）		2090
18125032	凛冽·超频二	224510	1141003	18125033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	62803	30	30	释放必杀后获得2组随机色三消球（同效果只生效最高）		3090
18125033	凛冽·超频二	224511	1141003	18125034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	62803	90	90	释放必杀后获得3组随机色三消球（同效果只生效最高）		4090
18125034	凛冽·超频二	224512	1141003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	62803	300	270	释放必杀后获得4组随机色三消球（同效果只生效最高）	1	5090
18125041	凛冽·特种	224513	1141003			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita4.png	62803	300	270	三消伤害提高200%。[装甲型]：命中时使目标总抗性减少20%，持续5秒（同效果只生效最高）可解锁凛冽增幅	1	6091
18126011	雀翎·核心	224601	1521003	18126012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	62803	10	10	每次释放凝结球会产生一次强化攻击，且伤害提升50%（同效果只生效最高）		2091
18126012	雀翎·核心	224602	1521003	18126013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	62803	30	30	每次释放凝结球会产生一次强化攻击，且伤害提升100%（同效果只生效最高）		3091
18126013	雀翎·核心	224603	1521003	18126014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	62803	90	90	每次释放凝结球会产生一次强化攻击，且伤害提升150%（同效果只生效最高）		4091
18126014	雀翎·核心	224604	1521003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	62803	300	270	每次释放凝结球会产生一次强化攻击，且伤害提升200%（同效果只生效最高）	1	5091
18126021	雀翎·超频一	224605	1521003	18126022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	62803	10	10	强化球击中时回复5点能量（同效果只生效最高）		2092
18126022	雀翎·超频一	224606	1521003	18126023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	62803	30	30	强化球击中时回复10点能量（同效果只生效最高）		3092
18126023	雀翎·超频一	224607	1521003	18126024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	62803	90	90	强化球击中时回复15点能量（同效果只生效最高）		4092
18126024	雀翎·超频一	224608	1521003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	62803	300	270	强化球击中时回复20点能量（同效果只生效最高）	1	5092
18126031	雀翎·超频二	224609	1521003	18126032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	62803	10	10	消凝结球同调值消耗变为15点（同效果只生效最高）		2093
18126032	雀翎·超频二	224610	1521003	18126033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	62803	30	30	消凝结球同调值消耗变为10点（同效果只生效最高）		3093
18126033	雀翎·超频二	224611	1521003	18126034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	62803	90	90	消凝结球同调值消耗变为5点（同效果只生效最高）		4093
18126034	雀翎·超频二	224612	1521003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	62803	300	270	消凝结球不消耗同调值（同效果只生效最高）	1	5093
18126041	雀翎·特种	224613	1521003			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadQu4.png	62803	300	270	每次释放凝结球会产生一次强化攻击，且伤害提升200%（同效果只生效最高）可解锁雀翎增幅	1	6094
18127011	游麟·核心	224701	1161002	18127012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	62803	10	10	开启必杀即可激发追击球，且追击球伤害提升50%。[装甲型]：命中时使目标总抗性减少5%，持续5秒（同效果只生效最高）		2094
18127012	游麟·核心	224702	1161002	18127013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	62803	30	30	开启必杀即可激发追击球，且追击球伤害提升100%。[装甲型]：命中时使目标总抗性减少10%，持续5秒（同效果只生效最高）		3094
18127013	游麟·核心	224703	1161002	18127014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	62803	90	90	开启必杀即可激发追击球，且追击球伤害提升150%。[装甲型]：命中时使目标总抗性减少15%，持续5秒（同效果只生效最高）		4094
18127014	游麟·核心	224704	1161002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	62803	300	270	开启必杀即可激发追击球，且追击球伤害提升200%。[装甲型]：命中时使目标总抗性减少20%，持续5秒（同效果只生效最高）	1	5094
18127021	游麟·超频一	224705	1161002	18127022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	62803	10	10	非必杀期间，每秒回复4点能量（同效果只生效最高）		2095
18127022	游麟·超频一	224706	1161002	18127023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	62803	30	30	非必杀期间，每秒回复6点能量（同效果只生效最高）		3095
18127023	游麟·超频一	224707	1161002	18127024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	62803	90	90	非必杀期间，每秒回复8点能量（同效果只生效最高）		4095
18127024	游麟·超频一	224708	1161002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	62803	300	270	非必杀期间，每秒回复10点能量（同效果只生效最高）	1	5095
18127031	游麟·超频二	224709	1161002	18127032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	62803	10	10	必杀期间，释放追击球时，额外恢复能量1（同效果只生效最高）		2096
18127032	游麟·超频二	224710	1161002	18127033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	62803	30	30	必杀期间，释放追击球时，额外恢复能量2（同效果只生效最高）		3096
18127033	游麟·超频二	224711	1161002	18127034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	62803	90	90	必杀期间，释放追击球时，额外恢复能量3（同效果只生效最高）		4096
18127034	游麟·超频二	224712	1161002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	62803	300	270	必杀期间，释放追击球时，额外恢复能量5（同效果只生效最高）	1	5096
18127041	游麟·特种	224713	1161002			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu4.png	62803	300	270	开启必杀即可激发追击球，且追击球伤害提升200%。[装甲型]：命中时使目标总抗性减少20%，持续5秒（同效果只生效最高）可解锁游麟增幅	1	6097
18128011	银冕·核心	224801	1171003	18128012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	62803	10	10	湮灭球伤害提升50%（同效果只生效最高）		2097
18128012	银冕·核心	224802	1171003	18128013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	62803	30	30	湮灭球伤害提升100%（同效果只生效最高）		3097
18128013	银冕·核心	224803	1171003	18128014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	62803	90	90	湮灭球伤害提升150%（同效果只生效最高）		4097
18128014	银冕·核心	224804	1171003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	62803	300	270	湮灭球伤害提升200%（同效果只生效最高）	1	5097
18128021	银冕·超频一	224805	1171003	18128022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	62803	10	10	进入湮灭状态后2秒，每次释放湮灭球会20%概率恢复1个湮灭球（同效果只生效最高）		2098
18128022	银冕·超频一	224806	1171003	18128023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	62803	30	30	进入湮灭状态后3秒，每次释放湮灭球会40%概率恢复1个湮灭球（同效果只生效最高）		3098
18128023	银冕·超频一	224807	1171003	18128024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	62803	90	90	进入湮灭状态后4秒，每次释放湮灭球会60%概率恢复1个湮灭球（同效果只生效最高）		4098
18128024	银冕·超频一	224808	1171003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	62803	300	270	进入湮灭状态后5秒，每次释放湮灭球会80%概率恢复1个湮灭球（同效果只生效最高）	1	5098
18128031	银冕·超频二	224809	1171003	18128032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	62803	10	10	释放必杀后，随机回复1个信号球（同效果只生效最高）		2099
18128032	银冕·超频二	224810	1171003	18128033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	62803	30	30	释放必杀后，随机回复2个信号球（同效果只生效最高）		3099
18128033	银冕·超频二	224811	1171003	18128034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	62803	90	90	释放必杀后，随机回复3个同色信号球（同效果只生效最高）		4099
18128034	银冕·超频二	224812	1171003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	62803	300	270	释放必杀后进入超算，随机回复3个同色信号球（同效果只生效最高）	1	5099
18128041	银冕·特种	224813	1171003			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuna4.png	62803	300	270	湮灭球伤害提升200%（同效果只生效最高）可解锁银冕增幅	1	6100
18129011	2B·核心	224901	1181003	18129012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	62803	10	10	战斗姿态下附带的额外剑气伤害提升50%（同效果只生效最高）		2100
18129012	2B·核心	224902	1181003	18129013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	62803	30	30	战斗姿态下附带的额外剑气伤害提升100%（同效果只生效最高）		3100
18129013	2B·核心	224903	1181003	18129014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	62803	90	90	战斗姿态下附带的额外剑气伤害提升150%（同效果只生效最高）		4100
18129014	2B·核心	224904	1181003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	62803	300	270	战斗姿态下附带的额外剑气伤害提升200%（同效果只生效最高）	1	5100
18129021	2B·超频一	224905	1181003	18129022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	62803	10	10	队伍中的2B，9S，A2的攻击力提升4%（同效果只生效最高）		2101
18129022	2B·超频一	224906	1181003	18129023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	62803	30	30	队伍中的2B，9S，A2的攻击力提升8%（同效果只生效最高）		3101
18129023	2B·超频一	224907	1181003	18129024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	62803	90	90	队伍中的2B，9S，A2的攻击力提升12%（同效果只生效最高）		4101
18129024	2B·超频一	224908	1181003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	62803	300	270	队伍中的2B，9S，A2的攻击力提升16%（同效果只生效最高）	1	5101
18129031	2B·超频二	224909	1181003	18129032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	62803	10	10	队伍中的2B，9S，A2暴击率提高5%（同效果只生效最高）		2102
18129032	2B·超频二	224910	1181003	18129033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	62803	30	30	队伍中的2B，9S，A2暴击率提高10%（同效果只生效最高）		3102
18129033	2B·超频二	224911	1181003	18129034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	62803	90	90	队伍中的2B，9S，A2暴击率提高15%（同效果只生效最高）		4102
18129034	2B·超频二	224912	1181003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	62803	300	270	队伍中的2B，9S，A2暴击率提高20%（同效果只生效最高）	1	5102
18129041	2B·特种	224913	1181003			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwob4.png	62803	300	270	战斗姿态下附带的额外剑气伤害提升200%（同效果只生效最高）可解锁2B增幅	1	6103
18130011	9S·核心	225001	1191003	18130012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	62803	10	10	点击超频指示器召唤pod辅助机造成的伤害提升50%。[辅助型]：治疗后5秒全队伤害提升10%（同效果只生效最高）		2103
18130012	9S·核心	225002	1191003	18130013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	62803	30	30	点击超频指示器召唤pod辅助机造成的伤害提升100%。[辅助型]：治疗后5秒全队伤害提升20%（同效果只生效最高）		3103
18130013	9S·核心	225003	1191003	18130014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	62803	90	90	点击超频指示器召唤pod辅助机造成的伤害提升150%。[辅助型]：治疗后5秒全队伤害提升35%（同效果只生效最高）		4103
18130014	9S·核心	225004	1191003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	62803	300	270	点击超频指示器召唤pod辅助机造成的伤害提升200%。[辅助型]：治疗后5秒全队伤害提升50%（同效果只生效最高）	1	5103
18130021	9S·超频一	225005	1191003	18130022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	62803	10	10	队伍中的2B，9S，A2的额外伤害减免提升5%（同效果只生效最高）		2104
18130022	9S·超频一	225006	1191003	18130023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	62803	30	30	队伍中的2B，9S，A2的额外伤害减免提升10%（同效果只生效最高）		3104
18130023	9S·超频一	225007	1191003	18130024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	62803	90	90	队伍中的2B，9S，A2的额外伤害减免提升15%（同效果只生效最高）		4104
18130024	9S·超频一	225008	1191003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	62803	300	270	队伍中的2B，9S，A2的额外伤害减免提升20%（同效果只生效最高）	1	5104
18130031	9S·超频二	225009	1191003	18130032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	62803	10	10	队伍中的2B，9S，A2的受治疗量提升5%（同效果只生效最高）		2105
18130032	9S·超频二	225010	1191003	18130033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	62803	30	30	队伍中的2B，9S，A2的受治疗量提升10%（同效果只生效最高）		3105
18130033	9S·超频二	225011	1191003	18130034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	62803	90	90	队伍中的2B，9S，A2的受治疗量提升15%（同效果只生效最高）		4105
18130034	9S·超频二	225012	1191003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	62803	300	270	队伍中的2B，9S，A2的受治疗量提升20%（同效果只生效最高）	1	5105
18130041	9S·特种	225013	1191003			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadNines4.png	62803	300	270	点击超频指示器召唤pod辅助机造成的伤害提升200%。[辅助型]：治疗后5秒全队伤害提升50%（同效果只生效最高）可解锁9S增幅	1	6106
18131011	A2·核心	225101	1201003	18131012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	62803	10	10	POD机发射的追踪弹伤害提升50%。[装甲型]：命中时使目标总抗性减少5%，持续5秒（同效果只生效最高）		2106
18131012	A2·核心	225102	1201003	18131013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	62803	30	30	POD机发射的追踪弹伤害提升100%。[装甲型]：命中时使目标总抗性减少10%，持续5秒（同效果只生效最高）		3106
18131013	A2·核心	225103	1201003	18131014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	62803	90	90	POD机发射的追踪弹伤害提升150%。[装甲型]：命中时使目标总抗性减少15%，持续5秒（同效果只生效最高）		4106
18131014	A2·核心	225104	1201003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	62803	300	270	POD机发射的追踪弹伤害提升200%。[装甲型]：命中时使目标总抗性减少20%，持续5秒（同效果只生效最高）	1	5106
18131021	A2·超频一	225105	1201003	18131022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	62803	10	10	队伍中的2B，9S，A2的闪避上限提高100点（同效果只生效最高）		2107
18131022	A2·超频一	225106	1201003	18131023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	62803	30	30	队伍中的2B，9S，A2的闪避上限提高200点（同效果只生效最高）		3107
18131023	A2·超频一	225107	1201003	18131024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	62803	90	90	队伍中的2B，9S，A2的闪避上限提高300点（同效果只生效最高）		4107
18131024	A2·超频一	225108	1201003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	62803	300	270	队伍中的2B，9S，A2的闪避上限提高400点（同效果只生效最高）	1	5107
18131031	A2·超频二	225109	1201003	18131032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	62803	10	10	队伍中的2B，9S，A2的物理伤害提升4%（同效果只生效最高）		2108
18131032	A2·超频二	225110	1201003	18131033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	62803	30	30	队伍中的2B，9S，A2的物理伤害提升8%（同效果只生效最高）		3108
18131033	A2·超频二	225111	1201003	18131034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	62803	90	90	队伍中的2B，9S，A2的物理伤害提升12%（同效果只生效最高）		4108
18131034	A2·超频二	225112	1201003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	62803	300	270	队伍中的2B，9S，A2的物理伤害提升16%（同效果只生效最高）	1	5108
18131041	A2·特种	225113	1201003			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	62803	300	270	POD机发射的追踪弹伤害提升200%。[装甲型]：命中时使目标总抗性减少20%，持续5秒（同效果只生效最高）可解锁A2增幅	1	6109
18132011	明觉·核心	225201	1211002	18132012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	62803	10	10	射击姿态每击提升绽放射击15%伤害，最多5层，绽放射击后重置。[辅助型]：治疗后5秒全队伤害提升50%（同效果只生效最高）		2109
18132012	明觉·核心	225202	1211002	18132013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	62803	30	30	射击姿态每击提升绽放射击30%伤害，最多5层，绽放射击后重置。[辅助型]：治疗后5秒全队伤害提升50%（同效果只生效最高）		3109
18132013	明觉·核心	225203	1211002	18132014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	62803	90	90	射击姿态每击提升绽放射击45%伤害，最多5层，绽放射击后重置。[辅助型]：治疗后5秒全队伤害提升50%（同效果只生效最高）		4109
18132014	明觉·核心	225204	1211002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	62803	300	270	射击姿态每击提升绽放射击60%伤害，最多5层，绽放射击后重置。[辅助型]：治疗后5秒全队伤害提升50%（同效果只生效最高）	1	5109
18132021	明觉·超频一	225205	1211002	18132022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	62803	10	10	若绽放射击触发超算，则额外恢复10点能量（同效果只生效最高）		2110
18132022	明觉·超频一	225206	1211002	18132023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	62803	30	30	若绽放射击触发超算，则额外恢复20点能量（同效果只生效最高）		3110
18132023	明觉·超频一	225207	1211002	18132024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	62803	90	90	若绽放射击触发超算，则额外恢复30点能量（同效果只生效最高）		4110
18132024	明觉·超频一	225208	1211002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	62803	300	270	若绽放射击触发超算，则额外恢复40点能量（同效果只生效最高）	1	5110
18132031	明觉·超频二	225209	1211002	18132032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	62803	10	10	释放必杀后10秒内提升全伤25%（同效果只生效最高）		2111
18132032	明觉·超频二	225210	1211002	18132033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	62803	30	30	释放必杀后10秒内提升全伤50%（同效果只生效最高）		3111
18132033	明觉·超频二	225211	1211002	18132034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	62803	90	90	释放必杀后10秒内提升全伤75%（同效果只生效最高）		4111
18132034	明觉·超频二	225212	1211002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	62803	300	270	释放必杀后10秒内提升全伤100%（同效果只生效最高）	1	5111
18132041	明觉·特种	225213	1211002			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	62803	300	270	射击姿态每击提升绽放射击60%伤害，最多5层，绽放射击后重置。[辅助型]：治疗后5秒全队伤害提升50%（同效果只生效最高）可解锁明觉增幅	1	6112
18133011	岚音·核心	225301	1531003	18133012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	62803	10	10	必杀期间的断奏球伤害提升50%（同效果只生效最高）		2112
18133012	岚音·核心	225302	1531003	18133013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	62803	30	30	必杀期间的断奏球伤害提升100%（同效果只生效最高）		3112
18133013	岚音·核心	225303	1531003	18133014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	62803	90	90	必杀期间的断奏球伤害提升150%（同效果只生效最高）		4112
18133014	岚音·核心	225304	1531003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	62803	300	270	必杀期间的断奏球伤害提升200%（同效果只生效最高）	1	5112
18133021	岚音·超频一	225305	1531003	18133022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	62803	10	10	必杀结束后，回复1组三消（同效果只生效最高）		2113
18133022	岚音·超频一	225306	1531003	18133023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	62803	30	30	必杀结束后，回复2组三消（同效果只生效最高）		3113
18133023	岚音·超频一	225307	1531003	18133024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	62803	90	90	必杀结束后，回复3组三消（同效果只生效最高）		4113
18133024	岚音·超频一	225308	1531003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	62803	300	270	必杀结束后，回复4组三消（同效果只生效最高）	1	5113
18133031	岚音·超频二	225309	1531003	18133032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	62803	10	10	必杀期间，释放断奏球时，有30%概率回复1个断奏球（同效果只生效最高）		2114
18133032	岚音·超频二	225310	1531003	18133033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	62803	30	30	必杀期间，释放断奏球时，有40%概率回复1个断奏球（同效果只生效最高）		3114
18133033	岚音·超频二	225311	1531003	18133034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	62803	90	90	必杀期间，释放断奏球时，有50%概率回复1个断奏球（同效果只生效最高）		4114
18133034	岚音·超频二	225312	1531003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	62803	300	270	必杀期间，释放断奏球时，有60%概率回复1个断奏球（同效果只生效最高）	1	5114
18133041	岚音·特种	225313	1531003			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	62803	300	270	必杀期间的断奏球伤害提升200%（同效果只生效最高）可解锁岚音增幅	1	6115
18134011	荣光·核心	225401	1121003	18134012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	62803	10	10	寒魄状态下，每40连击获得50%伤害加成，上限200%。[装甲型]：命中时使目标总抗性减少5%，持续5秒（同效果只生效最高）		2115
18134012	荣光·核心	225402	1121003	18134013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	62803	30	30	寒魄状态下，每30连击获得50%伤害加成，上限200%。[装甲型]：命中时使目标总抗性减少10%，持续5秒（同效果只生效最高）		3115
18134013	荣光·核心	225403	1121003	18134014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	62803	90	90	寒魄状态下，每20连击获得50%伤害加成，上限200%。[装甲型]：命中时使目标总抗性减少15%，持续5秒（同效果只生效最高）		4115
18134014	荣光·核心	225404	1121003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	62803	300	270	寒魄状态下，每10连击获得50%伤害加成，上限200%。[装甲型]：命中时使目标总抗性减少20%，持续5秒（同效果只生效最高）	1	5115
18134021	荣光·超频一	225405	1121003	18134022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	62803	10	10	退出寒魄状态时，恢复当前连击数*0.25%荣光之盾（同效果只生效最高）		2116
18134022	荣光·超频一	225406	1121003	18134023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	62803	30	30	退出寒魄状态时，恢复当前连击数*0.5%荣光之盾（同效果只生效最高）		3116
18134023	荣光·超频一	225407	1121003	18134024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	62803	90	90	退出寒魄状态时，恢复当前连击数*0.75%荣光之盾（同效果只生效最高）		4116
18134024	荣光·超频一	225408	1121003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	62803	300	270	退出寒魄状态时，恢复当前连击数*1%荣光之盾（同效果只生效最高）	1	5116
18134031	荣光·超频二	225409	1121003	18134032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	62803	10	10	寒魄状态下，普攻造成伤害时附加1次20%的冰属性伤害并记入连击（同效果只生效最高）		2117
18134032	荣光·超频二	225410	1121003	18134033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	62803	30	30	寒魄状态下，普攻造成伤害时附加1次30%的冰属性伤害并记入连击（同效果只生效最高）		3117
18134033	荣光·超频二	225411	1121003	18134034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	62803	90	90	寒魄状态下，普攻造成伤害时附加1次40%的冰属性伤害并记入连击（同效果只生效最高）		4117
