Id	SkillKey	Name	Desc	ShortDesc	DescParams	Icon	ComboList	BuildTags	Level	Magics	Type	IsOutPool	SaveScore	Character	BuyPrice	SellPrice	IsOutWiki	WikiPriority	CostTL	CSMag	TLDam	Quality	KeyWordIds
10262085	1026208	绝锐	双方共计每使用{0}次技能后触发：\n· 自身每有{1}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性，获得{2}层<color=#516797><<Icon=IconBlock|45|45|0.5/>格挡></color>。	双方共计使用多次技能后，根据<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性获得<color=#516797><<Icon=IconBlock|45|45|0.5/>格挡></color>	['10', '60', '1']	Assets/Product/Texture/Image/IconTools/IconPet2Bei.png	[1025212]	[16]	5	[10262080]	4		8000	2	40	20				10000	1	3	
10262091	1026209	沉威扬逆	首次有任意一方<color=#487F3B><Icon=IconLife|45|45|0.5/>生命值</color>低于{0}时触发：\n· 获得{1}点<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>；\n· 本场战斗中每通过技能获得或消耗过一次<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>，恢复自身{2}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。	首次有任意一方<color=#487F3B><Icon=IconLife|45|45|0.5/>生命值</color>低时，获得大量<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>与<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>	['30%', '100', '4']	Assets/Product/Texture/Image/IconTools/IconPet3Hu1.png	[1025213, 1025214]	[13, 16]	1	[10262090]	4		2000	2	40	20				6000	1	3	
10262092	1026209	沉威扬逆	首次有任意一方<color=#487F3B><Icon=IconLife|45|45|0.5/>生命值</color>低于{0}时触发：\n· 获得{1}点<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>；\n· 本场战斗中每通过技能获得或消耗过一次<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>，恢复自身{2}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。	首次有任意一方<color=#487F3B><Icon=IconLife|45|45|0.5/>生命值</color>低时，获得大量<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>与<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>	['30%', '100', '6']	Assets/Product/Texture/Image/IconTools/IconPet3Hu1.png	[1025213, 1025214]	[13, 16]	2	[10262090]	4		4000	2	40	20				7500	1	3	
10262093	1026209	沉威扬逆	首次有任意一方<color=#487F3B><Icon=IconLife|45|45|0.5/>生命值</color>低于{0}时触发：\n· 获得{1}点<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>；\n· 本场战斗中每通过技能获得或消耗过一次<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>，恢复自身{2}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。	首次有任意一方<color=#487F3B><Icon=IconLife|45|45|0.5/>生命值</color>低时，获得大量<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>与<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>	['30%', '100', '8']	Assets/Product/Texture/Image/IconTools/IconPet3Hu1.png	[1025213, 1025214]	[13, 16]	3	[10262090]	4		6000	2	40	20				9000	1	3	
10262094	1026209	沉威扬逆	首次有任意一方<color=#487F3B><Icon=IconLife|45|45|0.5/>生命值</color>低于{0}时触发：\n· 获得{1}点<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>；\n· 本场战斗中每通过技能获得或消耗过一次<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>，恢复自身{2}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。	首次有任意一方<color=#487F3B><Icon=IconLife|45|45|0.5/>生命值</color>低时，获得大量<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>与<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>	['30%', '100', '8']	Assets/Product/Texture/Image/IconTools/IconPet3Hu1.png	[1025213, 1025214]	[13, 16]	4	[10262090]	4		8000	2	40	20				9000	1	3	
10262095	1026209	沉威扬逆	首次有任意一方<color=#487F3B><Icon=IconLife|45|45|0.5/>生命值</color>低于{0}时触发：\n· 获得{1}点<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>；\n· 本场战斗中每通过技能获得或消耗过一次<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>，恢复自身{2}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。	首次有任意一方<color=#487F3B><Icon=IconLife|45|45|0.5/>生命值</color>低时，获得大量<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>与<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>	['30%', '100', '8']	Assets/Product/Texture/Image/IconTools/IconPet3Hu1.png	[1025213, 1025214]	[13, 16]	5	[10262090]	4		8000	2	40	20				9000	1	3	
10262101	1026210	孤锋冲霄	每消耗{0}体力后触发：\n· 自身处于<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>时，额外清空双方的<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>、<color=#516797><<Icon=IconBlock|45|45|0.5/>格挡></color>层数，每清空一层，伤害倍率提高{1}。	消耗一定体力时，若自身处于<color=#9F3232><Icon=IconAnger|45|45|0.5/>狂暴</color>，清空双方的<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>、<color=#516797><<Icon=IconBlock|45|45|0.5/>格挡></color>层数并造成伤害	['200', '20%']	Assets/Product/Texture/Image/IconTools/IconPet3Hu1.png	[1025215, 1025216]	[16]	1	[10262100]	4		2000	2	40	20				20000	1	3	
10262102	1026210	孤锋冲霄	每消耗{0}体力后触发：\n· 自身处于<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>时，额外清空双方的<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>、<color=#516797><<Icon=IconBlock|45|45|0.5/>格挡></color>层数，每清空一层，伤害倍率提高{1}。	消耗一定体力时，若自身处于<color=#9F3232><Icon=IconAnger|45|45|0.5/>狂暴</color>，清空双方的<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>、<color=#516797><<Icon=IconBlock|45|45|0.5/>格挡></color>层数并造成伤害	['200', '40%']	Assets/Product/Texture/Image/IconTools/IconPet3Hu1.png	[1025215, 1025216]	[16]	2	[10262100]	4		4000	2	40	20				20000	1	3	
10262103	1026210	孤锋冲霄	每消耗{0}体力后触发：\n· 自身处于<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>时，额外清空双方的<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>、<color=#516797><<Icon=IconBlock|45|45|0.5/>格挡></color>层数，每清空一层，伤害倍率提高{1}。	消耗一定体力时，若自身处于<color=#9F3232><Icon=IconAnger|45|45|0.5/>狂暴</color>，清空双方的<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>、<color=#516797><<Icon=IconBlock|45|45|0.5/>格挡></color>层数并造成伤害	['200', '60%']	Assets/Product/Texture/Image/IconTools/IconPet3Hu1.png	[1025215, 1025216]	[16]	3	[10262100]	4		6000	2	40	20				20000	1	3	
10262104	1026210	孤锋冲霄	每消耗{0}体力后触发：\n· 自身处于<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>时，额外清空双方的<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>、<color=#516797><<Icon=IconBlock|45|45|0.5/>格挡></color>层数，每清空一层，伤害倍率提高{1}。	消耗一定体力时，若自身处于<color=#9F3232><Icon=IconAnger|45|45|0.5/>狂暴</color>，清空双方的<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>、<color=#516797><<Icon=IconBlock|45|45|0.5/>格挡></color>层数并造成伤害	['200', '60%']	Assets/Product/Texture/Image/IconTools/IconPet3Hu1.png	[1025215, 1025216]	[16]	4	[10262100]	4		8000	2	40	20				20000	1	3	
10262105	1026210	孤锋冲霄	每消耗{0}体力后触发：\n· 自身处于<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>时，额外清空双方的<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>、<color=#516797><<Icon=IconBlock|45|45|0.5/>格挡></color>层数，每清空一层，伤害倍率提高{1}。	消耗一定体力时，若自身处于<color=#9F3232><Icon=IconAnger|45|45|0.5/>狂暴</color>，清空双方的<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>、<color=#516797><<Icon=IconBlock|45|45|0.5/>格挡></color>层数并造成伤害	['200', '60%']	Assets/Product/Texture/Image/IconTools/IconPet3Hu1.png	[1025215, 1025216]	[16]	5	[10262100]	4		8000	2	40	20				20000	1	3	
10262111	1026211	镇断	使用【反制成功技能】后触发：\n· <color=#487F3B><Icon=IconHitDown|45|45|0.5/>击倒</color>对手；\n· <color=#9B8015><Icon=IconAttack|45|45|0.5/>攻击</color>属性提升{0}点。	使用【反制技】时，造成 <color=#487F3B><Icon=IconHitDown|45|45|0.5/>击倒</color>并提升<color=#9B8015><Icon=IconAttack|45|45|0.5/>攻击</color>	['20']	Assets/Product/Texture/Image/IconTools/IconPet3Hu1.png	[1025217, 1025218]	[13, 16]	1	[10262110]	4		2000	2	40	20				10000	1	3	
10262112	1026211	镇断	使用【反制成功技能】后触发：\n· <color=#487F3B><Icon=IconHitDown|45|45|0.5/>击倒</color>对手；\n· <color=#9B8015><Icon=IconAttack|45|45|0.5/>攻击</color>属性提升{0}点。	使用【反制技】时，造成 <color=#487F3B><Icon=IconHitDown|45|45|0.5/>击倒</color>并提升<color=#9B8015><Icon=IconAttack|45|45|0.5/>攻击</color>	['40']	Assets/Product/Texture/Image/IconTools/IconPet3Hu1.png	[1025217, 1025218]	[13, 16]	2	[10262110]	4		4000	2	40	20				10000	1	3	
10262113	1026211	镇断	使用【反制成功技能】后触发：\n· <color=#487F3B><Icon=IconHitDown|45|45|0.5/>击倒</color>对手；\n· <color=#9B8015><Icon=IconAttack|45|45|0.5/>攻击</color>属性提升{0}点。	使用【反制技】时，造成 <color=#487F3B><Icon=IconHitDown|45|45|0.5/>击倒</color>并提升<color=#9B8015><Icon=IconAttack|45|45|0.5/>攻击</color>	['60']	Assets/Product/Texture/Image/IconTools/IconPet3Hu1.png	[1025217, 1025218]	[13, 16]	3	[10262110]	4		6000	2	40	20				10000	1	3	
10262114	1026211	镇断	使用【反制成功技能】后触发：\n· <color=#487F3B><Icon=IconHitDown|45|45|0.5/>击倒</color>对手；\n· <color=#9B8015><Icon=IconAttack|45|45|0.5/>攻击</color>属性提升{0}点。	使用【反制技】时，造成 <color=#487F3B><Icon=IconHitDown|45|45|0.5/>击倒</color>并提升<color=#9B8015><Icon=IconAttack|45|45|0.5/>攻击</color>	['60']	Assets/Product/Texture/Image/IconTools/IconPet3Hu1.png	[1025217, 1025218]	[13, 16]	4	[10262110]	4		8000	2	40	20				10000	1	3	
10262115	1026211	镇断	使用【反制成功技能】后触发：\n· <color=#487F3B><Icon=IconHitDown|45|45|0.5/>击倒</color>对手；\n· <color=#9B8015><Icon=IconAttack|45|45|0.5/>攻击</color>属性提升{0}点。	使用【反制技】时，造成 <color=#487F3B><Icon=IconHitDown|45|45|0.5/>击倒</color>并提升<color=#9B8015><Icon=IconAttack|45|45|0.5/>攻击</color>	['60']	Assets/Product/Texture/Image/IconTools/IconPet3Hu1.png	[1025217, 1025218]	[13, 16]	5	[10262110]	4		8000	2	40	20				10000	1	3	
10262121	1026212	刚勇复醒	使用【拼刀成功技能】后触发：\n· 获得{0}层<color=#516797><<Icon=IconBlock|45|45|0.5/>格挡></color>。	使用【拼刀技】时，获得<color=#516797><<Icon=IconBlock|45|45|0.5/>格挡></color>	['1', '1']	Assets/Product/Texture/Image/IconTools/IconPet2Bei.png	[1025219, 1025220]	[16]	1	[10262120]	4		2000	2	40	20				5000	1	3	
10262122	1026212	刚勇复醒	使用【拼刀成功技能】后触发：\n· 获得{0}层<color=#516797><<Icon=IconBlock|45|45|0.5/>格挡></color>。	使用【拼刀技】时，获得<color=#516797><<Icon=IconBlock|45|45|0.5/>格挡></color>	['2', '1']	Assets/Product/Texture/Image/IconTools/IconPet2Bei.png	[1025219, 1025220]	[16]	2	[10262120]	4		4000	2	40	20				5000	1	3	
10262123	1026212	刚勇复醒	使用【拼刀成功技能】后触发：\n· 获得{0}层<color=#516797><<Icon=IconBlock|45|45|0.5/>格挡></color>。	使用【拼刀技】时，获得<color=#516797><<Icon=IconBlock|45|45|0.5/>格挡></color>	['3', '1']	Assets/Product/Texture/Image/IconTools/IconPet2Bei.png	[1025219, 1025220]	[16]	3	[10262120]	4		6000	2	40	20				5000	1	3	
10262124	1026212	刚勇复醒	使用【拼刀成功技能】后触发：\n· 获得{0}层<color=#516797><<Icon=IconBlock|45|45|0.5/>格挡></color>。	使用【拼刀技】时，获得<color=#516797><<Icon=IconBlock|45|45|0.5/>格挡></color>	['3', '1']	Assets/Product/Texture/Image/IconTools/IconPet2Bei.png	[1025219, 1025220]	[16]	4	[10262120]	4		8000	2	40	20				5000	1	3	
10262125	1026212	刚勇复醒	使用【拼刀成功技能】后触发：\n· 获得{0}层<color=#516797><<Icon=IconBlock|45|45|0.5/>格挡></color>。	使用【拼刀技】时，获得<color=#516797><<Icon=IconBlock|45|45|0.5/>格挡></color>	['3', '1']	Assets/Product/Texture/Image/IconTools/IconPet2Bei.png	[1025219, 1025220]	[16]	5	[10262120]	4		8000	2	40	20				5000	1	3	
10262131	1026213	刚勇复醒	我方首次使用任意技能后触发：\n· 自身每有{0}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性，使自身<color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性或<color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性中较高的一项提升{1}点。	首次使用任意技能后，根据<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性，提升<color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color><color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性	['20', '1']	Assets/Product/Texture/Image/IconTools/IconPet2Bei.png	[1025221]		1	[10262130]	4		2000	2	40	20				30000	1	3	
10262132	1026213	刚勇复醒	我方首次使用任意技能后触发：\n· 自身每有{0}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性，使自身<color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性或<color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性中较高的一项提升{1}点。	首次使用任意技能后，根据<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性，提升<color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color><color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性	['10', '1']	Assets/Product/Texture/Image/IconTools/IconPet2Bei.png	[1025221]		2	[10262130]	4		4000	2	40	20				30000	1	3	
10262133	1026213	刚勇复醒	我方首次使用任意技能后触发：\n· 自身每有{0}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性，使自身<color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性或<color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性中较高的一项提升{1}点。	首次使用任意技能后，根据<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性，提升<color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color><color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性	['5', '1']	Assets/Product/Texture/Image/IconTools/IconPet2Bei.png	[1025221]		3	[10262130]	4		6000	2	40	20				30000	1	3	
10262134	1026213	刚勇复醒	我方首次使用任意技能后触发：\n· 自身每有{0}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性，使自身<color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性或<color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性中较高的一项提升{1}点。	首次使用任意技能后，根据<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性，提升<color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color><color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性	['5', '1']	Assets/Product/Texture/Image/IconTools/IconPet2Bei.png	[1025221]		4	[10262130]	4		8000	2	40	20				30000	1	3	
10262135	1026213	刚勇复醒	我方首次使用任意技能后触发：\n· 自身每有{0}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性，使自身<color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性或<color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性中较高的一项提升{1}点。	首次使用任意技能后，根据<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性，提升<color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color><color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性	['5', '1']	Assets/Product/Texture/Image/IconTools/IconPet2Bei.png	[1025221]		5	[10262130]	4		8000	2	40	20				30000	1	3	
10265011	1026501	掠尘绝意	· <color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性>{0}点时，伤害倍率提高{1}。	造成伤害并根据<color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性额外提升伤害	['230', '20%']	Assets/Product/Texture/Image/IconTools/IconPet3Mao.png	[1025501]		1	[10265010]	1		1000	2	20	10			20	9000	1	1	
10265012	1026501	掠尘绝意	· <color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性>{0}点时，伤害倍率提高{1}。	造成伤害并根据<color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性额外提升伤害	['230', '25%']	Assets/Product/Texture/Image/IconTools/IconPet3Mao.png	[1025501]		2	[10265010]	1		2000	2	20	10			20	11000	1	1	
10265013	1026501	掠尘绝意	· <color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性>{0}点时，伤害倍率提高{1}。	造成伤害并根据<color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性额外提升伤害	['230', '30%']	Assets/Product/Texture/Image/IconTools/IconPet3Mao.png	[1025501]		3	[10265010]	1		3000	2	20	10			20	14000	1	1	
10265014	1026501	掠尘绝意	· <color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性>{0}点时，伤害倍率提高{1}。	造成伤害并根据<color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性额外提升伤害	['230', '30%']	Assets/Product/Texture/Image/IconTools/IconPet3Mao.png	[1025501]		4	[10265010]	1		4000	2	20	10			20	14000	1	1	
10265015	1026501	掠尘绝意	· <color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性>{0}点时，伤害倍率提高{1}。	造成伤害并根据<color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性额外提升伤害	['230', '30%']	Assets/Product/Texture/Image/IconTools/IconPet3Mao.png	[1025501]		5	[10265010]	1		4000	2	20	10			20	14000	1	1	
10265021	1026502	锋枢破序	· <color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性>{0}点时，伤害倍率提高{1}。	造成伤害并根据<color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性额外提升伤害	['230', '20%']	Assets/Product/Texture/Image/IconTools/IconPet2Yang.png	[1025502]		1	[10265020]	1		1000	2	20	10			20	9000	1	1	
10265022	1026502	锋枢破序	· <color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性>{0}点时，伤害倍率提高{1}。	造成伤害并根据<color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性额外提升伤害	['230', '25%']	Assets/Product/Texture/Image/IconTools/IconPet2Yang.png	[1025502]		2	[10265020]	1		2000	2	20	10			20	11000	1	1	
10265023	1026502	锋枢破序	· <color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性>{0}点时，伤害倍率提高{1}。	造成伤害并根据<color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性额外提升伤害	['230', '30%']	Assets/Product/Texture/Image/IconTools/IconPet2Yang.png	[1025502]		3	[10265020]	1		3000	2	20	10			20	14000	1	1	
10265024	1026502	锋枢破序	· <color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性>{0}点时，伤害倍率提高{1}。	造成伤害并根据<color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性额外提升伤害	['230', '30%']	Assets/Product/Texture/Image/IconTools/IconPet2Yang.png	[1025502]		4	[10265020]	1		4000	2	20	10			20	14000	1	1	
10265025	1026502	锋枢破序	· <color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性>{0}点时，伤害倍率提高{1}。	造成伤害并根据<color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性额外提升伤害	['230', '30%']	Assets/Product/Texture/Image/IconTools/IconPet2Yang.png	[1025502]		5	[10265020]	1		4000	2	20	10			20	14000	1	1	
10265031	1026503	以身砺刃	· <color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性>{0}点时，伤害倍率提高{1}。	造成伤害并根据<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性额外提升伤害	['120', '20%']	Assets/Product/Texture/Image/IconTools/IconPet3Ying1.png	[1025503]		1	[10265030]	1		1000	2	20	10			20	9000	1	1	
10265032	1026503	以身砺刃	· <color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性>{0}点时，伤害倍率提高{1}。	造成伤害并根据<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性额外提升伤害	['120', '25%']	Assets/Product/Texture/Image/IconTools/IconPet3Ying1.png	[1025503]		2	[10265030]	1		2000	2	20	10			20	11000	1	1	
10265033	1026503	以身砺刃	· <color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性>{0}点时，伤害倍率提高{1}。	造成伤害并根据<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性额外提升伤害	['120', '30%']	Assets/Product/Texture/Image/IconTools/IconPet3Ying1.png	[1025503]		3	[10265030]	1		3000	2	20	10			20	14000	1	1	
10265034	1026503	以身砺刃	· <color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性>{0}点时，伤害倍率提高{1}。	造成伤害并根据<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性额外提升伤害	['120', '30%']	Assets/Product/Texture/Image/IconTools/IconPet3Ying1.png	[1025503]		4	[10265030]	1		4000	2	20	10			20	14000	1	1	
10265035	1026503	以身砺刃	· <color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性>{0}点时，伤害倍率提高{1}。	造成伤害并根据<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性额外提升伤害	['120', '30%']	Assets/Product/Texture/Image/IconTools/IconPet3Ying1.png	[1025503]		5	[10265030]	1		4000	2	20	10			20	14000	1	1	
10265041	1026504	瞬斩	· 每场战斗首次使用此技能时，额外造成<color=#487F3B><Icon=IconHitDown|45|45|0.5/>击倒</color>。	造成伤害，首次使用时造成<color=#487F3B><Icon=IconHitDown|45|45|0.5/>击倒</color>		Assets/Product/Texture/Image/IconTools/IconPet2Ciwei1.png	[1025504]	[13]	1	[10265040]	1		1000	2	20	10			20	8000	1	1	
10265042	1026504	瞬斩	· 每场战斗首次使用此技能时，额外造成<color=#487F3B><Icon=IconHitDown|45|45|0.5/>击倒</color>。	造成伤害，首次使用时造成<color=#487F3B><Icon=IconHitDown|45|45|0.5/>击倒</color>		Assets/Product/Texture/Image/IconTools/IconPet2Ciwei1.png	[1025504]	[13]	2	[10265040]	1		2000	2	20	10			20	10000	1	1	
10265043	1026504	瞬斩	· 每场战斗首次使用此技能时，额外造成<color=#487F3B><Icon=IconHitDown|45|45|0.5/>击倒</color>。	造成伤害，首次使用时造成<color=#487F3B><Icon=IconHitDown|45|45|0.5/>击倒</color>		Assets/Product/Texture/Image/IconTools/IconPet2Ciwei1.png	[1025504]	[13]	3	[10265040]	1		3000	2	20	10			20	12500	1	1	
10265044	1026504	瞬斩	· 每场战斗首次使用此技能时，额外造成<color=#487F3B><Icon=IconHitDown|45|45|0.5/>击倒</color>。	造成伤害，首次使用时造成<color=#487F3B><Icon=IconHitDown|45|45|0.5/>击倒</color>		Assets/Product/Texture/Image/IconTools/IconPet2Ciwei1.png	[1025504]	[13]	4	[10265040]	1		4000	2	20	10			20	12500	1	1	
10265045	1026504	瞬斩	· 每场战斗首次使用此技能时，额外造成<color=#487F3B><Icon=IconHitDown|45|45|0.5/>击倒</color>。	造成伤害，首次使用时造成<color=#487F3B><Icon=IconHitDown|45|45|0.5/>击倒</color>		Assets/Product/Texture/Image/IconTools/IconPet2Ciwei1.png	[1025504]	[13]	5	[10265040]	1		4000	2	20	10			20	12500	1	1	
10265051	1026505	悍烈之志	· 每场战斗首次使用此技能时，额外获得{0}点<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>。	造成伤害，首次使用时获得<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>	['30']	Assets/Product/Texture/Image/IconTools/IconPet3Hu1.png	[1025505]	[12]	1	[10265050]	1		1000	2	20	10			20	8000	1	1	
10265052	1026505	悍烈之志	· 每场战斗首次使用此技能时，额外获得{0}点<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>。	造成伤害，首次使用时获得<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>	['30']	Assets/Product/Texture/Image/IconTools/IconPet3Hu1.png	[1025505]	[12]	2	[10265050]	1		2000	2	20	10			20	10000	1	1	
10265053	1026505	悍烈之志	· 每场战斗首次使用此技能时，额外获得{0}点<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>。	造成伤害，首次使用时获得<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>	['30']	Assets/Product/Texture/Image/IconTools/IconPet3Hu1.png	[1025505]	[12]	3	[10265050]	1		3000	2	20	10			20	12500	1	1	
10265054	1026505	悍烈之志	· 每场战斗首次使用此技能时，额外获得{0}点<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>。	造成伤害，首次使用时获得<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>	['30']	Assets/Product/Texture/Image/IconTools/IconPet3Hu1.png	[1025505]	[12]	4	[10265050]	1		4000	2	20	10			20	12500	1	1	
10265055	1026505	悍烈之志	· 每场战斗首次使用此技能时，额外获得{0}点<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>。	造成伤害，首次使用时获得<color=#9F3232><Icon=IconAnger|45|45|0.5/>怒火</color>	['30']	Assets/Product/Texture/Image/IconTools/IconPet3Hu1.png	[1025505]	[12]	5	[10265050]	1		4000	2	20	10			20	12500	1	1	
10265061	1026506	沉凝持意	· {被动}进入战斗时，获得{0}层<color=#516797><<Icon=IconBlock|45|45|0.5/>格挡></color>。	造成伤害，进入战斗时获得<color=#516797><<Icon=IconBlock|45|45|0.5/>格挡></color>	['2']	Assets/Product/Texture/Image/IconTools/IconPet3Hu1.png	[1025506]	[16]	1	[10265060]	1		1000	2	20	10			20	9000	1	1	
10265062	1026506	沉凝持意	· {被动}进入战斗时，获得{0}层<color=#516797><<Icon=IconBlock|45|45|0.5/>格挡></color>。	造成伤害，进入战斗时获得<color=#516797><<Icon=IconBlock|45|45|0.5/>格挡></color>	['2']	Assets/Product/Texture/Image/IconTools/IconPet3Hu1.png	[1025506]	[16]	2	[10265060]	1		2000	2	20	10			20	11000	1	1	
