Id	StageId	Title	WebUrl	Icon	TeachIcon	HeadLine	Description
1051005	30030301	星冕武装	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Yongyechao.png	Assets/Product/Texture/Image/IconGuide/GuideR5Yongyechao.png	{1: '坠星崩殛— <color=#0d70bc>超量值或星芒值不少于100点+长按普攻</color>', 2: '炽化分离— <color=#0d70bc>烈轮焚冲期间+松开黄球或烈轮焚冲期间星芒值耗尽</color>', 3: '结构熔毁', 4: '超量机变', 5: '效应：焚烧'}	{1: '消耗所有<color=#D91414>超量值</color>和<color=#D91414>星芒值</color>，释放<color=#D91414>坠星崩殛</color>，聚集周围敌方单位并触发未冷却的超算空间，期间<color=#D91414>无敌</color>且无法释放<color=#D91414>决胜轰解！</color>，造成雷属性伤害，获得必杀能量。', 2: '立即将武器拆解为<color=#D91414>剑盾</color>，造成焚烧伤害，触发未冷却的超算空间，释放期间获得霸体和伤害减免。入场首次释放时，额外获得强化效果。', 3: '当七实·芒星之迹使用盾斧造成伤害时，将弱化敌人。', 4: '七实·芒星之迹切换至盾斧时，获得护盾；切换至剑盾时，移除护盾。每次入场时，获得一枚信号球。', 5: '易燃：易燃积蓄值会增加易燃层数，最多20层。\\n焚烧：被焚烧的单位每秒受到基于焚烧层数的焚烧伤害（不触发装甲型职业技），持续10秒。\\n-场上最后一名单位死亡时，后续刷新的单位会继承其易燃/焚烧状态。'}
1321003	30030301	圣状视界	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Cibeizhe.png	Assets/Product/Texture/Image/IconGuide/GuideR3Cibeizhe.png	{1: '观测纪行', 2: '幻日环弧', 3: '蜃幻浮影 — <color=#0d70bc>连续点击闪避</color>', 4: '降维坍坠 <color=#0d70bc>主宰形态 + 拥有坍缩刻印 + 长按闪避</color>', 5: '紊态信标'}	{1: '伊什梅尔·幻日将会根据<color=#D91414>观测纪行</color>来决定自身的能力。<color=#D91414>观测纪行</color>的能力将会<color=#D91414>随着后续其他机体的出现而同步增强</color>。', 2: '伊什梅尔·幻日处于<color=#D91414>漫游形态</color>时，所有信号球转化为蓝色信号球。处于<color=#D91414>主宰形态</color>时，所有信号球转化为红色信号球。', 3: '闪避时会释放投影造成空属性伤害。连续点击闪避时可以释放<color=#D91414>浮影奥迹</color>。处于<color=#D91414>主宰形态</color>时，扣除<color=#D91414>30浮影值</color>后可以释放<color=#D91414>浮影归湮</color>，造成空属性伤害。<color=#D91414>浮影归湮</color>将造成更多伤害，回复<color=#D91414>必杀能量</color>且不消耗闪避值。释放第5段<color=#D91414>浮影归湮</color>后可获得<color=#D91414>坍缩刻印</color>。', 4: '凝聚力量击碎目标所在空间，聚集周围的敌方单位并造成空属性伤害，获得必杀能量。<color=#D91414>坍缩值</color>可以增幅该伤害。', 5: '伊什梅尔·幻日处于<color=#D91414>主宰形态</color>时，对稳态力场的基础伤害效率提升<color=#D91414>100%</color>。'}
1331003	30030301	幻测谜术	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Lilith.png	Assets/Product/Texture/Image/IconGuide/GuideR3Lilith.png	{1: '追取', 2: '手彩', 3: '手彩', 4: '聚影', 5: '闪牌', 6: '效应：电束'}	{1: '释放<color=#D91414>欺身戏法</color>后，立即获得一枚红色信号球，且最多只能拥有一枚红色信号球。三消黄色信号球后释放<color=#D91414>谜灯谲影</color>时，可强化<color=#D91414>牌阶</color>并获得必杀能量。', 2: '受到莉莉丝·谬影治疗的友方单位获得强化效果。释放<color=#D91414>璀金璨梦之邀</color>时，立即治疗自身。', 3: '受到莉莉丝·谬影治疗的友方单位获得强化效果。释放<color=#D91414>璀金璨梦之邀</color>时，立即治疗自身。', 4: '当前队伍中有角色处于电暴鸣闪状态时，视为莉莉丝·谬影拥有<color=#D91414>诡迹刻痕</color>。', 5: '莉莉丝·谬影触发超算空间时，立即获得一枚信号球。', 6: '效应充能：电流积蓄值上限1000点。'}
1531005	30030301	古典浪漫主义	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Sailinna.png	Assets/Product/Texture/Image/IconGuide/GuideR5Sailinna.png	{1: '独奏领域', 2: '协奏球 — <color=#0d70bc>无我状态 + 点击协奏球</color>', 3: '律调怒放 — <color=#0d70bc>无我状态 + 60律点 + 长按闪避</color>', 4: '终曲前幕 — <color=#0d70bc>无我状态 + 100变奏值</color>', 5: '效应：覆冰'}	{1: '赛琳娜平时<color=#D91414>持剑</color>进行攻击，进入<color=#D91414>无我状态</color>后<color=#D91414>持琴</color>进行攻击。自身无法通过闪避进入超算空间，只能通过<color=#D91414>普攻-音刃延鸣</color>/<color=#D91414>普攻-转位分奏</color>来触发超算空间。进入自身触发的超算空间时，进入<color=#D91414>独奏</color>。', 2: '处于<color=#D91414>无我状态</color>时，其中6颗信号球转化为<color=#D91414>协奏球</color>。<color=#D91414>无我状态</color>期间只能获得和使用<color=#D91414>协奏球</color>，释放后造成物理伤害并获得<color=#D91414>音符</color>、<color=#D91414>变奏值</color>、<color=#D91414>律点</color>和<color=#D91414>必杀能量</color>。<color=#D91414>无我状态</color>结束后，返还其他的信号球。', 3: '赛琳娜在<color=#D91414>无我状态</color>时，释放<color=#D91414>协奏球</color>可以累积<color=#D91414>律点</color>，上限为<color=#D91414>60点</color>。释放时消耗<color=#D91414>60律点</color>，召唤分身攻击，造成物理伤害并获得<color=#D91414>变奏值</color>及<color=#D91414>必杀能量</color>。', 4: '赛琳娜在<color=#D91414>无我状态</color>时，释放特定技能可以累积<color=#D91414>变奏值</color>，上限为<color=#D91414>100点</color>。<color=#D91414>变奏值</color>达到上限时，自身将进入<color=#D91414>终曲前幕</color>并立即获得<color=#D91414>90必杀能量</color>。', 5: '部分技能可积攒<color=#D91414>覆冰槽</color>，攒满后清空并释放<color=#D91414>极冰</color>，造成覆冰伤害并积累<color=#D91414>极冰层</color>。释放特定技能，可消耗所有<color=#D91414>极冰层</color>生成<color=#D91414>冰刺</color>，对周围造成覆冰伤害。<color=#D91414>冰刺</color>存续一段时间，期间造成覆冰伤害时，会引发<color=#D91414>冰聚</color>，额外造成覆冰伤害并积累<color=#D91414>冰结值</color>。<color=#D91414>冰刺</color>存续时间结束时，将引发<color=#D91414>冰破</color>，依据当前<color=#D91414>冰结值</color>，造成覆冰伤害。<color=#D91414>覆冰槽</color>、<color=#D91414>极冰层</color>、<color=#D91414>冰刺</color>、<color=#D91414>冰结值</color>可继承至下一个覆冰效应角色。'}
1341002	30030301	魔姬的强袭	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Jetavie.png	Assets/Product/Texture/Image/IconGuide/GuideR2Jetavie.png	{1: '聚类分析', 2: '蓄载— <color=#0d70bc>长按红色信号球进入蓄力姿态+ 归谬值蓄满</color>', 3: '映射锁链 — <color=#0d70bc>消耗集束球强化后的蓄载中+ 长按普攻</color>', 4: '坼地逆罔— <color=#0d70bc>全景拆分状态 + 100必杀能量 + 点击必杀</color>', 5: '效应：焚烧'}	{1: '获得的三色信号球会转换成<color=#D91414>集束球</color>，非<color=#D91414>全景拆分</color>状态下，只能使用黄色和蓝色信号球技能。进入<color=#D91414>全景拆分</color>状态后，开启红色信号球技能。使用三色信号球进入<color=#D91414>蓄力姿态</color>时，会持续回复必杀能量，最多回复<color=#D91414>40</color>点必杀能量，消耗<color=#D91414>集束球</color>可强化对应蓄力技能，至多强化<color=#D91414>3</color>次。闪避键触发极限闪避时，不会进入超算空间，而是获得<color=#D91414>30</color>点负载值', 2: '进入<color=#D91414>蓄力姿态</color>，松开后施展剑技造成暗属性伤害，并且回复必杀能量。', 3: '冲向目标释放斩击，造成暗属性伤害，并回复<color=#D91414>80</color>点必杀能量。', 4: '洁塔薇跃至高处，利用下落速度劈砍地面目标，造成伤害，之后退出<color=#D91414>全景拆分</color>状态。\\n-若目标处于焚烧状态，则转而释放<color=#D91414>坼地逆罔·燃烧</color>，造成焚烧伤害，并移除目标身上焚烧状态，附加部分焚烧伤害。', 5: '易燃：每<color=#D91414>250</color>易燃积蓄值会增加<color=#D91414>1</color>易燃层数，最多20层。\\n焚烧：被焚烧的单位每秒受到<color=#D91414>焚烧层数×30%</color>的焚烧伤害（不触发装甲型职业技），持续10秒。\\n-场上最后一名单位死亡时，后续刷新的单位会继承其易燃/焚烧状态'}
1131004	30030301	终裁焚断之刻	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Weila.png	Assets/Product/Texture/Image/IconGuide/GuideR4Weila.png	{1: '逆破为袭', 2: '猎影战栗— <color=#0d70bc>纵扬中+长按普攻</color>', 3: '燃火熔魂 — <color=#0d70bc>终烈中 + 20重燃湮火 + 长按普攻</color>', 4: '刃旋瞬步 — <color=#0d70bc>终烈中 + 燃火熔魂连段后 + 20重燃湮火 + 长按/连点普攻</color>', 5: '斩反残掠 — <color=#0d70bc>终烈中 + 刃旋瞬步连段后 + 20重燃湮火 + 长按/连点普攻</color>', 6: '破曙疾行', 7: '焚尽黯夜', 8: '效应：黯衍'}	{1: '处于<color=#D91414>纵扬</color>中时，只能使用蓝色信号球，普攻仅能获得蓝色信号球。\\n-进入<color=#D91414>终烈</color>后，只能使用红色信号球，普攻仅能获得红色信号球。\\n-进入<color=#D91414>终烈</color>时，保留<color=#D91414>纵扬</color>中未使用的蓝色信号球。\\n-退出<color=#D91414>终烈</color>时，将未使用的红色信号球转换为蓝色信号球。\\n-薇拉·灼惘处于<color=#D91414>终烈</color>时退场会清空现有的蓝色信号球和红色信号球，再入场获得蓝色信号球。\\n-薇拉·灼惘每次释放<color=#D91414>QTE-炽热逆影</color>都会使自身下次进入<color=#D91414>绝焰</color>状态时额外提升基础伤害。', 2: '薇拉·灼惘以长枪重击敌人，造成火属性伤害，释放过程中获得霸体和必杀能量。', 3: '薇拉·灼惘挥舞长枪，造成火属性伤害并进入<color=#D91414>燃火熔魂</color>连段，释放过程中获得霸体。\\n-根据<color=#D91414>聚焰淬夜</color>清除的黄球数量，将<color=#D91414>黯火余烬</color>转换为实际血量。\\n-若薇拉·灼惘拥有<color=#D91414>惩戒浸没</color>，则转而造成黯衍伤害并获得黯衍积蓄值。', 4: '薇拉·灼惘枪尖燃起烈火，退出<color=#D91414>燃火熔魂</color>连段，造成火属性伤害并进入<color=#D91414>刃旋瞬步</color>连段，释放过程中获得霸体。\\n-根据<color=#D91414>聚焰淬夜</color>清除的黄球数量，将<color=#D91414>黯火余烬</color>转换为实际血量。\\n-若薇拉·灼惘拥有<color=#D91414>惩戒浸没</color>，则转而造成黯衍伤害并获得黯衍积蓄值。', 5: '薇拉·灼惘以长枪挥洒无尽战意，造成火属性伤害并退出<color=#D91414>刃旋瞬步</color>连段，释放过程中获得霸体。\\n-根据<color=#D91414>聚焰淬夜</color>清除的黄球数量，将<color=#D91414>黯火余烬</color>转换为实际血量。\\n-若薇拉·灼惘拥有<color=#D91414>惩戒浸没</color>，则转而造成黯衍伤害并获得黯衍积蓄值。', 6: '薇拉·灼惘在<color=#D91414>终烈</color>中受到伤害时，会将损失的实际生命值转化为<color=#D91414>黯火余烬</color>。\\n-薇拉·灼惘存在<color=#D91414>黯火余烬</color>时获得不同比例的<color=#D91414>减伤效果</color>。\\n-战斗结束后，<color=#D91414>黯火余烬</color>将全部转化为实际血量。', 7: '受到薇拉·灼惘治疗的友方单位获得强化效果。\\n-<color=#D91414>黯火余烬</color>转换成实际血量时不视作治疗行为。', 8: '积蓄黯衍值会叠加黯衍层数，黯衍效应角色会基于当前黯衍层数获得<color=#D91414>黯衍光环</color>，对敌方单位持续造成少量黯衍伤害并减少其生命值回复。黯衍层数达到阈值时光环升级，影响范围扩大并对范围内敌方单位造成大量黯衍伤害。'}
1351003	30030301	狩魔技	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Vergil1.png	Assets/Product/Texture/Image/IconGuide/GuideR3Vergil.png	{1: '次元斩 — <color=#0d70bc>持有阎魔刀+长按红色信号球/普攻/跳跃+松开对应按键</color>', 2: '回旋飞刃 — <color=#0d70bc>持有魅影刃+长按蓝色信号球/普攻/跳跃至武器发光+松开对应按键</color>', 3: '魔影分身', 4: '隔空瞬步 — <color=#0d70bc>地面+已锁定敌人+不推动摇杆+长按闪避</color>', 5: '挑衅 — <color=#0d70bc>点击核心被动条</color>', 6: '幻影剑 — <color=#0d70bc>辅助机未充能+点击辅助机</color>', 7: '急袭/暴雨幻影剑 — <color=#0d70bc>辅助机已充能+推动/不推动摇杆+点击辅助机</color>', 8: '怒风/环形幻影剑 — <color=#0d70bc>辅助机已充能+推动/不推动摇杆+长按辅助机</color>', 9: '效应：真意斩'}	{1: '对应动作后释放次元斩，造成真意斩伤害。\\n真魔人状态下次元斩范围提升，造成更多真意斩伤害，可以消耗最多三个魔魂，每消耗一个魔魂恢复<color=#D91414>7必杀能量和5斩意</color>。\\n-队伍积累的真意值大于3时，真魔人状态下次元斩会消耗<color=#D91414>3真意值</color>，基础伤害提升，固定附加真意斩伤害，恢复<color=#D91414>25斩意</color>。\\n-武器发光时松开对应按键可释放精准次元斩，最多连续三次。真魔人状态下，保持长按普攻可连续释放次元斩，消耗魔魂时视为释放精准次元斩。精准次元斩具有更快的释放速度。', 2: '对应动作后丢出魅影刃，造成真意斩伤害（真魔人状态下造成更多真意斩伤害）。\\n-丢出魅影刃后，使用魅影刃释放技能会优先召回魅影刃。', 3: '真魔人状态下，真魔人分身会协同维吉尔进行攻击。每次协同攻击造成真意斩伤害。', 4: '维吉尔迅速接近被锁定的敌人。', 5: '维吉尔挑衅敌人，造成真意斩伤害。', 6: '使用幻影剑造成真意斩伤害。\\n-未装备辅助机时也可以释放此技能。', 7: '急袭：造成真意斩伤害，携带幻影剑辅助机时造成更多真意斩伤害。\\n暴雨：造成真意斩伤害，并使敌方单位受到减速效果，携带幻影剑辅助机时造成更多真意斩伤害。\\n-装备幻影剑以外的辅助机时将同时触发对应辅助机的主动技。', 8: '怒风：造成真意斩伤害，携带幻影剑辅助机时造成更多真意斩伤害。\\n环形：造成真意斩伤害，携带幻影剑辅助机时造成更多真意斩伤害。\\n-装备幻影剑以外的辅助机时将同时触发对应辅助机的主动技。', 9: '部分技能可以累积<color=#D91414>藏锋值</color>。<color=#D91414>藏锋值</color>可继承至下一个真意斩效应角色，上限为<color=#D91414>999</color>点。'}
1361003	30030301	狩魔技	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Dante.png	Assets/Product/Texture/Image/IconGuide/GuideR3Dante.png	{1: '魔具能量', 2: '魔具精通', 3: '真魔人值', 4: '皇家守卫—<color=#0d70bc>不推动摇杆+长按闪避</color>', 5: '骗术师—<color=#0d70bc>推动摇杆+长按闪避</color>', 6: '凌空时刻-<color=#0d70bc>人形状态+点击跳跃</color>', 7: '热武器射击-<color=#0d70bc>人形状态+点击热武器键</color>', 8: '挑衅 — <color=#0d70bc>人形状态+空中+长按核心被动条</color>', 9: '幻影剑 — <color=#0d70bc>人形状态+点按核心被动条</color>', 10: '效应：焚烧'}	{1: '通过<color=#D91414>魔剑但丁</color>、<color=#D91414>浮士德</color>、<color=#D91414>巴洛克</color>消耗信号球，或释放<color=#D91414>魔剑但丁·连击</color>、<color=#D91414>巴洛克·连击</color>时，获得<color=#D91414>魔具能量</color>。当<color=#D91414>魔具能量</color>满时，释放<color=#D91414>死亡剑舞</color>、<color=#D91414>真·升龙击</color>、<color=#D91414>炽热红夜</color>时，消耗<color=#D91414>魔具能量</color>获得强化效果。', 2: '入场时，获得<color=#D91414>3</color>枚信号球。拥有不同标记时，但丁获得不同的强化效果。', 3: '消耗<color=#D91414>真魔人值</color>，造成属性伤害，并获得<color=#D91414>审判值</color>，释放时触发未冷却的超算空间。', 4: '格挡敌人的攻击，松开时释放一闪造成火属性伤害。', 5: '处于在地面时，瞬移至敌人上空；处于空中时，瞬移至敌人脚下。', 6: '位于地面时，可跳起。', 7: '射击敌人，造成火属性伤害。', 8: '向敌人扔出玫瑰。', 9: '召唤幻影剑上挑敌人，造成火属性伤害。', 10: '易燃：每<color=#D91414>250</color>易燃积蓄值会增加<color=#D91414>1</color>易燃层数，最多20层。'}
1041005	30030301	极渊墟生	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Bianka.png	Assets/Product/Texture/Image/IconGuide/GuideR5Bianka.png	{1: '转溯', 2: '戒律值', 3: '展渊-<color=#0d70bc>暮形态+长按闪避</color>', 4: '逆守-<color=#0d70bc>晖形态+长按闪避</color>', 5: '效应：熠光'}	{1: '比安卡·晖暮将以暮形态入场。处于暮形态时，只能使用红色或蓝色信号球；处于晖形态时，只能使用黄色或蓝色信号球。', 2: '释放部分技能时，可获得<color=#D91414>戒律值</color>，<color=#D91414>戒律值</color>攒满时，激活蓝色信号球。', 3: '暮形态下，比安卡·晖暮无法通过闪避成功触发超算空间，但可通过长按闪避进行空间推演，开启<color=#D91414>展渊领域</color>。', 4: '晖形态下，比安卡·晖暮可长按闪避进入<color=#D91414>逆守·蓄力</color>，持续获得<color=#D91414>戒律值</color>，期间霸体。<color=#D91414>逆守·蓄力</color>期间受到攻击，可消耗闪避值自动闪避，最多触发<color=#D91414>3</color>次，之后受击时将自动格挡，格挡时获得20%伤害减免效果。达到持续释放时间上限或主动松开时，将释放对应技能造成熠光伤害。', 5: '积攒<color=#D91414>熠光槽</color>，攒满后可通过部分技能激活<color=#D91414>圣辉浸礼</color>，并获得<color=#D91414>10</color>层<color=#D91414>光冕</color>，特定技能可消耗<color=#D91414>光冕</color>层数获得强化效果，同时释放<color=#D91414>辉烬之拥</color>造成熠光伤害。'}
1371002	30030301	啮骨犬牙	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Xiezou.png	Assets/Product/Texture/Image/IconGuide/GuideR2Xiezou.png	{1: '缄狂', 2: '裁命终礼', 3: '敛锋-<color=#0d70bc>长按闪避进入解线</color>', 4: '狱铰-<color=#0d70bc>长按闪避进入解线后松开闪避</color>', 5: '效应：真意斩'}	{1: '处于<color=#D91414>缄默</color>时，只能使用蓝色或黄色信号球；处于<color=#D91414>狂厄</color>时，只能使用红色信号球。', 2: '每次释放黄色、蓝色信号球技能，<color=#D91414>敛锋</color>可获得<color=#D91414>裁刃值</color>。释放<color=#D91414>狱铰、凝念裂裁</color>将消耗所有的<color=#D91414>裁刃值</color>，消耗的<color=#D91414>裁刃值</color>可提升<color=#D91414>狱铰、凝念裂裁</color>的基础伤害。', 3: '长按闪避进入<color=#D91414>解线</color>，持续获得<color=#D91414>裁刃值</color>，期间获得霸体，无法回复闪避值并进入格挡状态。<color=#D91414>解线</color>状态期间还会自动消除三消信号球同时提升<color=#D91414>狱铰</color>的伤害。', 4: '长按闪避进入<color=#D91414>解线</color>后，松开闪避释放强力斩击，清空<color=#D91414>裁刃值</color>，根据消耗的<color=#D91414>裁刃值</color>造成物理伤害并获得必杀能量和藏锋值。', 5: '部分技能可以累积<color=#D91414>藏锋值</color>。<color=#D91414>藏锋值</color>可继承至下一个真意斩效应角色，上限为<color=#D91414>999</color>点。'}
1381003	30030301	罪刑净狱	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Weiluonika.png	Assets/Product/Texture/Image/IconGuide/GuideR3Weiluonika.png	{1: '突援', 2: '燎星—<color=#0d70bc>正刑空中+不拖动摇杆时点按或长按闪避/拖动摇杆时长按闪避</color>', 3: '灼融', 4: '复烬', 5: '效应：焚烧'}	{1: '<color=#D91414>裁罪</color>期间只能使用蓝色信号球与黄色信号球，普攻仅能获得蓝色信号球。\\n-<color=#D91414>正刑</color>期间只能使用红色信号球与黄色信号球，普攻仅能获得红球信号球。\\n-进入<color=#D91414>正刑</color>时，保留<color=#D91414>裁罪</color>期间未使用的蓝色信号球，清空<color=#D91414>乱序值</color>。\\n-退出<color=#D91414>正刑</color>时，清空未使用的红色信号球，移除<color=#D91414>罪迹</color>。', 2: '维罗妮卡·铮骨持骑枪在空中连续突刺，造成物理属性伤害，并回复红色信号球。\\n-有<color=#D91414>灼视</color>时，转而造成焚烧伤害。\\n-释放<color=#D91414>燎星</color>时，将进行闪避判定，若成功闪避可触发未冷却的超算空间', 3: '受到维罗妮卡·铮骨治疗的友方单位获得强化效果。', 4: '每层<color=#D91414>烬痕</color>可以提升焚烧效应基础伤害。', 5: '易燃：易燃积蓄值会增加易燃层数，最多20层。\\n焚烧：被焚烧的单位每秒受到基于焚烧层数的焚烧伤害（不触发装甲型职业技），持续10秒。\\n-场上最后一名单位死亡时，后续刷新的单位会继承其易燃/焚烧状态。'}
1031005	30030301	醒世明光	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Lifu.png	Assets/Product/Texture/Image/IconGuide/GuideR5Lifu.png	{1: '启光', 2: '天闪霆光—<color=#0d70bc>拥有4枚飞刃+长按闪避</color>', 3: '镜华于飞—<color=#0d70bc>潜梦期间+点击镜刃球</color>', 4: '晓梦寻光—<color=#0d70bc>潜梦期间+流影值不低于50点+长按普通攻击或镜刃球</color>', 5: '叠光—<color=#0d70bc>潜梦期间+长按闪避</color>', 6: '效应：黯衍'}	{1: '每次入场时，获得一组三消球。', 2: '召唤巨大落雷攻击，释放时可触发闪电链，聚集敌人造成伤害并触发未冷却的超算空间，消耗所有<color=#D91414>飞刃</color>，获得<color=#D91414>45</color>点必杀能量。释放期间获得霸体和<color=#D91414>70%</color>伤害减免。', 3: '潜梦期间，信号球栏的最右侧将固定为<color=#D91414>镜刃球</color>。连续点击<color=#D91414>镜刃球</color>时，将消耗<color=#D91414>白球</color>造成伤害，并获得<color=#D91414>流影值</color>、<color=#D91414>玲珑心</color>和必杀能量，释放期间获得霸体和<color=#D91414>50%</color>伤害减免。', 4: '跃向空中聚集并击碎敌人，消耗<color=#D91414>流影值</color>，造成伤害并获得<color=#D91414>玲珑心</color>和必杀能量，释放期间无敌。', 5: '持续释放碎镜攻击，造成雷属性伤害，释放期间持续长按闪避可自动消球，最多消耗<color=#D91414>4</color>次，随后引爆敌人，释放<color=#D91414>千芒一刹</color>造成雷属性伤害，根据消球数获得强化效果，释放期间获得霸体和<color=#D91414>70%</color>伤害减免。潜梦期间仅能释放一次<color=#D91414>叠光</color>。', 6: '每<color=#D91414>200</color>黯衍积蓄值会增加1黯衍层数，最多15层。黯衍效应角色会基于当前黯衍层数获得黯衍光环，对敌方单位持续造成少量黯衍伤害并减少其生命值回复。黯衍层数达到阈值时光环升级，影响范围扩大并对范围内敌方单位造成大量黯衍伤害。'}
1291003	30030301	集成霓虹	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Buouxiong.png	Assets/Product/Texture/Image/IconGuide/GuideR3Buouxiong.png	{1: '留声链路', 2: '反相缓冲—<color=#0d70bc>数域空间外+点击白噪信号球</color>', 3: '流镜矩阵—<color=#0d70bc>数域空间内+点击布朗信号球</color>', 4: '骇破印记', 5: '模数转换', 6: '调谐滤波—<color=#0d70bc>长按闪避/数域空间内+长按能量条</color>', 7: '效应：熠光'}	{1: '在数域空间外只能获得<color=#D91414>白噪信号球</color>；数域空间内获得无限的<color=#D91414>布朗信号球</color>；球栏一号位固定为霓虹球位，在释放特定技能的后摇期间可激活对应颜色的<color=#D91414>霓虹球</color>，霓虹球视为三消信号球，释放期间无敌。\\n-当队伍选择<color=#D91414>熠光</color>效应时，视为布偶熊·骇影携带<color=#D91414>曝闪印记</color>。', 2: '跃向空中并下落使用骑士踢攻击敌人，上升时可连续消除信号球召唤矩阵轰炸敌人，第三次消除所有白噪信号球，上升期间无敌并拥有闪避判定，最多记录<color=#D91414>16</color>颗白噪信号球。\\n-每次消除白噪信号球造成冰属性伤害。\\n-下落时使用骑士踢攻击敌人造成冰属性伤害，后摇期间激活红色霓虹球，下落期间获得霸体和<color=#D91414>50%</color>伤害减免。\\n-<color=#D91414>红色霓虹球-前馈启动</color>释放时，根据记录的白噪信号球数造成额外冰属性伤害且回复必杀能量。', 3: '攻击敌人，最多可连续消除三次，造成冰属性伤害，第三段释放后摇期间激活<color=#D91414>红色霓虹球</color>。', 4: '各色霓虹球技能以及<color=#D91414>必杀-数域空间·闪烁留存</color>的攻击会对首个命中的目标施加<color=#D91414>骇破印记</color>，持续<color=#D91414>10</color>秒，被骇入的目标受到伤害时，对目标区域追加进行轰炸攻击，场上最多同时存在<color=#D91414>1</color>枚<color=#D91414>骇破印记</color>。被骇入的目标死亡时，<color=#D91414>骇破印记</color>会就近传播并重置持续时间。\\n-轰炸攻击造成冰属性伤害，<color=#D91414>必杀-数域空间·势垒裂隙</color>会引爆印记对骇入目标造成冰属性伤害。\\n-若携带<color=#D91414>曝闪印记</color>，轰炸攻击转而造成熠光伤害。', 5: '数域空间内释放霓虹球技能时，记录其霓虹球颜色，并扣除至多<color=#D91414>1/3</color>必杀能量上限的必杀能量，每种颜色最多被记录一次。每消耗霓虹球释放对应技能时，自身获得治疗并根据当前记录霓虹球颜色数目对敌人造成额外冰属性伤害。', 6: '成功闪避时，长按闪避可以反击对敌人造成冰属性伤害，闪避反击期间长按闪避如果再次受到攻击，则扣除<color=#D91414>250</color>闪避值并再次反击对敌人造成冰属性伤害。\\n-数域空间内长按能量条召唤熊熊手掌爪击敌人并造成冰属性伤害，后摇期间激活特殊霓虹球，消除特殊霓虹球对敌人造成冰属性伤害，获得<color=#D91414>90</color>点必杀能量，并清除初次记录的霓虹球颜色。', 7: '积攒<color=#D91414>熠光槽</color>，攒满后可通过部分技能进入<color=#D91414>圣辉浸礼状态</color>，并获得<color=#D91414>10</color>层<color=#D91414>光冕</color>，特定技能可消耗<color=#D91414>光冕</color>层数获得强化效果，同时释放<color=#D91414>辉烬之拥</color>造成熠光伤害。\\n-<color=#D91414>熠光槽</color>上限为<color=#D91414>1000</color>点。\\n-<color=#D91414>辉烬之拥</color>造成<color=#D91414>330%</color>熠光伤害。'}
