Id	TemplateId	Count	Params
620082	1	5000	
620090	50005	40	
620091	40201	2	
620092	1	5000	
620100	50005	40	
620101	40201	2	
620102	1	5000	
620110	13019620	1	
620111	40201	3	
620112	1	5000	
620120	50005	45	
620121	30013	6	
620122	1	8000	
620130	50005	45	
620131	30013	6	
620132	1	8000	
620140	102	70	
620141	31204	12	
620142	1	10000	
620150	102	70	
620151	31204	12	
620152	1	10000	
620160	102	70	
620161	31204	12	
620162	1	10000	
620170	102	70	
620171	40301	7	
620172	1	10000	
620180	102	70	
620181	40301	7	
620182	1	10000	
620190	102	75	
620191	31104	6	
620192	1	15000	
620200	102	75	
620201	31104	6	
620202	1	15000	
620210	8982802	1	
620211	60002	8	
620212	1	12000	
620220	8982803	1	
620221	60002	8	
620222	1	15000	
620230	8982804	1	
620231	60002	8	
620232	1	18000	
620240	8982805	1	
620241	60002	8	
620242	1	21000	
620250	8982806	1	
620251	60002	8	
620252	1	25000	
620260	96190	1000	
620270	96190	1500	
620280	96190	2300	
620290	96190	3500	
620300	40113	5	
620301	60002	3	
620310	31104	5	
620311	60002	3	
620320	3	30	
620321	102	30	
620330	31204	5	
620331	60002	3	
620340	40110	5	
620341	60002	3	
620350	3	30	
620351	102	30	
620360	40114	5	
620361	60002	3	
620370	30013	5	
620371	60002	3	
620380	3	40	
620381	102	40	
620390	1044	1	
620391	30012	1	
620392	1	3000	
620400	1044	1	
620401	31104	1	
620402	1	6000	
620410	1044	1	
620411	31204	2	
620412	1	6000	
620420	63	100	
620421	1	10000	
620430	31204	5	
620431	31104	2	
620432	30013	2	
620440	50005	50	
620441	60001	10	
620442	1	10000	
620450	8982907	1	
620451	60002	5	
620452	1	30000	
620460	31204	5	
620461	31104	2	
620462	30013	2	
620470	102	100	
620471	60001	10	
620472	1	10000	
620480	8982908	1	
620481	60002	5	
620482	1	30000	
620490	31204	5	
620491	31104	2	
620492	30013	2	
620500	50005	50	
620501	60001	10	
620502	1	10000	
620510	8982909	1	
620511	60002	5	
620512	1	30000	
620520	31204	5	
620521	31104	2	
620522	30013	2	
620530	102	100	
620531	60001	10	
620532	1	10000	
620540	8982910	1	
620541	60002	5	
620542	1	30000	
620550	31204	5	
620551	31104	2	
620552	30013	2	
620560	50005	50	
620561	60001	10	
620562	1	10000	
620570	8982911	1	
620571	60002	5	
620572	1	30000	
620580	31204	5	
620581	31104	2	
620582	30013	2	
620590	102	100	
620591	60001	10	
620592	1	10000	
620600	8982912	1	
620601	60002	5	
620602	1	30000	
620610	102	100	
620611	60001	10	
620612	1	10000	
620620	50005	50	
620621	60002	5	
620622	1	30000	
620630	8982913	1	
620631	60002	5	
620632	1	30000	
620640	102	100	
620641	40201	5	
620642	40301	5	
620650	50005	50	
620651	40201	5	
620652	40301	5	
620660	13019624	1	
621010	97015	1	
621020	63400	125	
621030	63400	125	
621040	63400	125	
621050	63400	125	
621060	63400	125	
621061	63402	1	
621062	63405	3	
621070	63400	125	
621080	63400	125	
621090	63400	125	
621100	63400	125	
621110	63400	125	
621111	63406	10	
621120	63400	125	
621130	63400	125	
621140	63400	125	
621150	63400	125	
621160	63400	125	
621170	63400	125	
621180	63400	125	
621190	63400	125	
621200	63400	125	
621210	63400	125	
621211	63403	1	
621212	63406	10	
621213	63405	4	
621220	63400	125	
621230	63400	125	
621240	63400	125	
621250	63400	125	
621260	63400	125	
621270	63400	125	
621280	63400	125	
621290	63400	125	
621300	63400	125	
621310	63400	125	
621311	63406	10	
621312	63405	4	
621320	63400	125	
621330	63400	125	
621340	63400	125	
621350	63400	125	
621360	63400	125	
621370	63400	125	
621380	63400	125	
621390	63400	125	
621400	63400	125	
621410	63400	125	
621411	63406	10	
621412	63405	4	
621420	63400	125	
621430	63400	125	
621440	63400	125	
621450	63400	125	
621460	63400	125	
621470	63400	125	
621480	63400	125	
621490	63400	125	
621500	63400	125	
621510	63400	125	
621511	63406	10	
621512	63405	2	
621520	63400	125	
621530	63400	125	
621540	63400	125	
621550	63400	125	
621560	63400	125	
621570	63400	125	
621580	63400	125	
621590	63400	125	
621600	63400	125	
621610	63400	125	
621611	63404	1	
621612	63405	3	
621620	63400	125	
621630	63400	125	
621640	63400	125	
621650	63400	125	
621660	63400	125	
621670	63400	125	
621680	63400	125	
621690	63400	125	
621700	63400	125	
621710	63400	125	
621711	63406	10	
621712	63405	3	
621713	97014	1	
621720	63400	125	
621730	63400	125	
621740	63400	125	
621750	63400	125	
621760	63400	125	
621770	63400	125	
621780	63400	125	
621790	63400	125	
621800	63400	125	
621810	63400	125	
621811	63406	9	
621820	63400	125	
621830	63400	125	
621840	63400	125	
621850	63400	125	
621860	63400	125	
621870	63400	125	
621880	63400	125	
621890	63400	125	
621900	63400	125	
621910	63400	125	
621920	63400	125	
621930	63400	125	
621940	63400	125	
621950	63400	125	
621960	63400	125	
621970	63400	125	
621980	63400	125	
621990	63400	125	
622000	63400	125	
622010	63400	125	
622020	63400	125	
622030	63400	125	
622040	63400	125	
622050	63400	125	
622060	63400	125	
622070	63400	125	
622080	63400	125	
622090	63400	125	
622100	63400	125	
622110	63400	125	
622120	63400	125	
622130	63400	125	
622140	63400	125	
622150	63400	125	
622160	63400	125	
622170	63400	125	
622180	63400	125	
622190	63400	125	
622200	63400	125	
622210	63400	125	
622220	63400	50	
622230	63400	2000	
622240	97013	750	
622241	97015	1	
622250	97013	750	
622251	97016	1	
622260	97013	750	
622261	97017	1	
622270	97013	750	
622280	97013	1000	
622290	63401	30000	
622300	60002	15	
622310	70001	80	
622320	32000	300	
622330	70002	15	
622340	102	250	
622350	31204	10	
622360	31104	10	
622370	102	250	
622380	40301	10	
622390	50005	250	
622400	50005	2000	
622401	102	4000	
622410	50005	100	
622411	31204	10	
622412	102	40	
622413	13019623	1	
622420	50005	50	
622421	31104	10	
622422	102	40	
622423	13019623	1	
622430	50005	50	
622431	40113	10	
622432	102	40	
622433	13019623	1	
622440	50005	50	
622441	40114	10	
622442	102	40	
622443	13019623	1	
622450	90015	3	
622451	102	40	
622452	13019623	1	
622460	30013	1	
622461	40100	1	
622462	1	1000	
622470	30013	1	
622471	40100	1	
622472	1	1000	
622480	30013	1	
622481	40100	1	
622482	1	1000	
622490	30013	1	
622491	40100	1	
622492	1	1000	
622500	50005	30	
622501	102	70	
622502	60002	8	
622510	50005	30	
622511	102	70	
622512	60002	8	
622520	50005	30	
622521	102	70	
622522	60002	8	
622530	50005	30	
622531	102	70	
622532	60002	8	
622540	50005	30	
622541	102	70	
622542	60002	8	
622550	50005	30	
622551	102	70	
622552	60002	8	
622560	50005	30	
622561	102	70	
622562	60002	8	
622570	50005	30	
622571	102	70	
622572	60002	8	
622580	50005	30	
622581	102	70	
622582	60002	8	
622590	3	30	
622591	31204	1	
622592	30013	1	
622593	1	10000	
622600	6003204	1	
622610	60002	15	
622620	70001	80	
622630	32000	300	
622640	70002	15	
622650	102	250	
622660	31204	10	
622670	31104	10	
622680	102	250	
622690	40301	10	
622700	50005	250	
622710	50005	2250	
622711	102	4500	
622720	1045	1	
622721	30012	1	
622722	1	3000	
622730	1045	2	
622731	31104	2	
622732	1	6000	
622740	1045	3	
622741	31204	2	
622742	1	6000	
622750	30012	15	
622760	3	50	
622770	60002	10	
622780	102	50	
622790	31104	10	
622800	102	50	
622810	31204	12	
622820	3	50	
622830	96193	150	
622840	96193	150	
622850	96193	100	
622860	96193	100	
622870	96193	150	
622880	96193	100	
622890	96193	100	
622900	96193	50	
622910	96193	150	
622920	96193	100	
622930	96193	100	
622940	96193	50	
622950	96193	150	
622960	96193	100	
622970	96193	100	
622980	96193	50	
622990	96193	150	
623000	96193	100	
623010	96193	100	
623020	96193	50	
623030	96193	100	
623110	31104	3	
623111	3	50	
623120	60002	8	
623121	102	50	
623130	3	50	
623131	102	50	
623140	3	50	
623141	102	100	
623150	31204	10	
623151	3	50	
623160	60001	30	
623161	102	50	
623170	3	50	
623171	102	50	
623180	3	50	
623181	102	100	
623190	30013	3	
623191	3	50	
623200	29	30	
623201	102	50	
623210	3	50	
623211	102	50	
623220	3	50	
623221	102	100	
623280	17063001	1	
623281	102	50	
623320	50009	80	
623321	96004	4	
623322	96002	180000	
623330	50009	80	
623331	96004	5	
623332	96002	150000	
623340	50009	90	
623341	96004	4	
623342	96002	120000	
623350	3	20	
623351	96004	4	
623352	96002	100000	
623360	3	100	
623361	96004	4	
623362	96002	50000	
623370	9100002	1	
623371	3	100	
623372	96004	4	
623380	3	20	
623381	70001	96	
623382	70002	18	
623390	3	30	
623391	70001	96	
623392	70002	18	
623400	3	50	
623401	70001	192	
623402	70002	30	
623410	3	50	
623411	70001	192	
623412	70002	30	
623420	3	50	
623421	40200	6	
623422	40301	4	
623430	3	50	
623431	40201	3	
623432	40301	5	
623440	3	15	
623441	40200	6	
623442	40301	4	
623450	3	15	
623451	40201	3	
623452	40301	5	
623510	30013	1	
623511	60001	1	
623512	1	3000	
623520	31204	1	
623521	60001	1	
623522	1	3000	
623530	31104	1	
623531	60001	1	
623532	1	3000	
623540	50005	50	
623541	31104	3	
623542	1	3000	
623550	50005	50	
623551	31204	10	
623552	1	6000	
623560	102	150	
623561	40301	10	
623562	13019627	1	
623570	50005	50	
623571	30013	3	
623572	13019627	1	
623580	102	100	
623581	60001	30	
623582	1	9000	
623590	102	100	
623591	60002	10	
623592	1	9000	
623600	50009	60	
623601	96004	2	
623602	96002	140000	
623610	50009	60	
623611	96004	3	
623612	96002	110000	
623620	50009	50	
623621	96004	3	
623622	96002	70000	
623630	50009	30	
623631	96004	2	
623632	96002	20000	
623640	3	30	
623641	70001	96	
623642	70002	18	
623650	3	30	
623651	70001	96	
623652	70002	18	
623660	3	30	
623661	70001	192	
623662	70002	30	
623670	3	30	
623671	70001	192	
623672	70002	30	
623680	3	30	
623681	40200	5	
623682	40301	4	
623690	3	30	
623691	40201	3	
623692	40301	4	
623700	3	10	
623701	40200	6	
623702	40301	4	
623710	3	10	
623711	40201	3	
623712	40301	4	
623720	96002	1000	
623730	96002	1000	
623740	96002	3000	
623750	96002	1000	
623760	96002	1000	
623770	96002	3000	
623780	96002	1000	
623790	96002	1000	
623800	96002	3000	
623810	96002	1000	
623820	96002	1000	
623830	96002	3000	
623840	96002	1000	
623850	96002	1000	
623860	96002	3000	
623870	96002	1000	
623880	96002	1000	
623890	96002	3000	
623900	50005	100	
623901	31204	10	
623902	102	40	
623903	13019626	1	
623910	50005	50	
623911	31104	10	
623912	102	40	
623913	13019626	1	
623920	50005	50	
623921	40113	10	
623922	102	40	
623923	13019626	1	
623930	50005	50	
623931	40114	10	
623932	102	40	
623933	13019626	1	
623940	90015	3	
623941	102	40	
623942	13019626	1	
623950	50005	250	
623960	1046	2	
623961	30012	1	
623962	1	3000	
623970	1046	3	
623971	31104	1	
623972	1	6000	
623980	1046	3	
623981	31204	2	
623982	1	6000	
623990	102	100	
623991	32000	130	
623992	32001	25	
624000	102	100	
624001	32000	130	
624002	32001	25	
624010	102	100	
624011	32000	130	
624012	32001	25	
624020	102	100	
624021	32000	130	
624022	32001	25	
624030	50005	100	
624031	102	70	
624032	60002	5	
624040	50005	100	
624041	102	70	
624042	60002	5	
624050	50005	100	
624051	102	70	
624052	60002	5	
624060	50005	100	
624061	102	70	
624062	60002	5	
624070	50005	100	
624071	102	70	
624072	11000171	1	
624080	11000170	1	
624090	60002	15	
624100	70001	80	
624110	32000	300	
624120	70002	15	
624130	102	250	
624140	31204	10	
624150	31104	10	
624160	102	250	
624170	40301	10	
624180	50005	250	
624190	50005	2500	
624191	102	5000	
624200	50005	50	
624201	60002	12	
624202	1	70000	
624210	50005	50	
624211	60002	12	
624212	1	70000	
624220	50005	50	
624221	60002	12	
624222	1	70000	
624230	50005	50	
624231	60002	12	
624232	1	70000	
624240	50005	50	
624241	60002	12	
624242	1	70000	
624250	102	100	
624251	30013	8	
624252	1	70000	
624260	102	100	
624261	30013	8	
624262	1	70000	
624270	102	150	
624271	30013	8	
624272	1	70000	
624280	102	50	
624281	31104	12	
624282	1	70000	
624290	102	50	
624291	31204	12	
624292	1	70000	
624300	102	50	
624301	13019632	1	
624302	1	70000	
624510	31104	5	
624511	31204	10	
624512	102	50	
624520	50005	50	
624521	102	50	
624522	8983030	1	
624530	60002	15	
624531	102	50	
624532	8983031	1	
624540	50005	50	
624541	102	100	
624542	8983032	1	
624550	29	150	
624551	102	100	
624552	8983034	1	
624560	50005	50	
624561	102	100	
624562	60001	30	
624570	50005	50	
624571	40301	30	
624572	8983035	1	
624580	29	300	
624581	102	150	
624582	8983033	1	
624590	50005	50	
624591	102	150	
624592	8983036	1	
624600	40301	30	
624601	13019631	1	
624602	8983034	1	
624900	50005	100	
624901	31204	10	
624902	102	40	
624903	13019630	1	
624910	50005	50	
624911	31104	10	
624912	102	40	
624913	13019630	1	
624920	50005	50	
624921	40113	10	
624922	102	40	
624923	13019630	1	
624930	50005	50	
624931	40114	10	
624932	102	40	
624933	13019630	1	
624940	90015	3	
624941	102	40	
624942	13019630	1	
625010	50005	250	
625011	3005	1	
625020	50005	250	
625021	70001	960	
625022	70002	160	
625030	50005	500	
625031	200	100	
625040	50005	1000	
625041	200	150	
625042	34000	25	
625050	50005	1500	
625051	200	250	
625060	50005	2500	
625061	97019	1	
625080	50005	3250	
625081	102	6500	
625090	96196	250	
625100	96196	250	
625110	96196	250	
625120	96196	250	
625130	96196	250	
625140	96196	250	
625150	96196	250	
625160	96196	250	
625170	96196	250	
625180	96196	250	
625190	96196	250	
625200	96196	100	
625210	96196	100	
625220	96196	500	
625230	96196	500	
625240	96196	200	
625250	96196	200	
625260	96196	1000	
625270	96196	1000	
625280	96196	100	
625290	96196	100	
625300	96196	100	
625310	96196	400	
625320	96196	400	
625330	96196	400	
625340	96196	400	
625350	96196	400	
625360	96196	400	
625370	96196	400	
625380	96196	400	
625390	96196	400	
625400	96196	400	
625410	96196	400	
625420	96196	400	
625430	96196	400	
625440	96196	400	
625450	96196	400	
625460	96196	400	
625470	96196	150	
625480	96196	150	
625490	96196	150	
625500	96196	150	
625510	96196	150	
625520	96196	750	
625530	96196	1000	
625540	96196	400	
625550	96196	400	
625560	96196	1500	
625570	96196	1500	
625580	96196	150	
625590	96196	150	
625600	96196	150	
625610	96196	500	
625620	96196	500	
625630	96196	500	
625640	96196	500	
625650	96196	500	
625660	96196	500	
625670	96196	500	
625680	96196	500	
625690	96196	500	
625700	96196	500	
625710	96196	500	
625720	96196	500	
625730	96196	500	
625740	96196	500	
625750	96196	500	
625760	96196	500	
625770	96196	200	
625780	96196	200	
625790	96196	200	
625800	96196	200	
625810	96196	200	
625820	96196	200	
625830	96196	1000	
625840	96196	1500	
625850	96196	600	
625860	96196	600	
625870	96196	2000	
625880	96196	2000	
625890	96196	200	
625900	96196	200	
625910	96196	200	
625920	96196	2000	
625921	11000176	1	
625930	96196	4000	
625931	11000177	1	
625940	96196	6000	
625941	11000178	1	
625950	96196	1000	
625960	96196	1500	
625970	96196	2500	
625980	96196	3500	
630000	13019632	1	
630010	96194	250	
630020	96194	250	
630030	96194	250	
630040	96194	250	
630050	96194	250	
630060	96194	250	
630070	96194	250	
630080	96194	250	
630090	96194	250	
630100	96194	250	
630110	96194	250	
630120	96194	250	
630130	96194	250	
630140	96194	250	
630150	96194	250	
630160	96194	250	
630170	96194	250	
630180	96194	250	
630190	96194	250	
630200	96194	250	
630210	96194	250	
630220	96194	250	
630230	96194	100	
630240	96194	100	
630250	96194	100	
630260	96195	250	
630270	96195	250	
630280	96195	250	
630290	96195	250	
630300	96195	250	
630310	96195	150	
630320	96195	150	
630330	96195	150	
630340	96195	150	
630350	96195	150	
630360	96195	150	
630370	96195	150	
630380	96195	150	
630390	96195	150	
630400	96195	150	
630410	96195	150	
630420	96195	150	
630430	96195	50	
630440	96195	50	
630450	96195	50	
630460	50005	1000	
630461	102	1500	
630462	11000172	1	
630470	102	30	
630471	70002	5	
630472	70001	20	
630480	102	30	
630481	70002	5	
630482	70001	20	
630490	102	30	
630491	70002	5	
630492	70001	20	
630500	102	30	
630501	29	10	
630502	31204	8	
630510	3	30	
630511	29	10	
630512	31104	3	
630520	102	30	
630521	70002	5	
630522	70001	20	
630530	102	30	
630531	60001	5	
630532	31204	10	
630540	3	30	
630541	60002	3	
630542	31104	3	
630550	102	40	
630551	60001	5	
630552	31204	15	
630560	102	40	
630561	60002	3	
630562	31104	5	
630570	3	30	
630571	29	30	
630572	31204	10	
630580	102	40	
630581	29	30	
630582	31104	3	
630590	102	50	
630591	70002	10	
630592	70001	30	
630600	3	30	
630601	29	30	
630602	31104	5	
630610	102	50	
630611	70002	10	
630612	70001	30	
630620	102	50	
630621	70002	10	
630622	70001	30	
630630	102	50	
630631	70002	10	
630632	70001	30	
630640	3	30	
630641	70002	10	
630642	70001	30	
630650	395	1	
630660	396	1	
630670	397	1	
630680	3	150	
630681	102	500	
630682	70002	70	
630690	29	80	
630691	60002	4	
630692	31104	4	
630700	1047	10	
630701	30012	1	
630702	1	3000	
630710	1047	10	
630711	31104	1	
630712	1	6000	
630720	1047	10	
630721	31204	2	
630722	1	6000	
630730	50005	50	
630731	60002	10	
630732	1	50000	
630740	50005	50	
630741	60002	10	
630742	1	50000	
630750	50005	50	
630751	60002	10	
630752	1	50000	
630760	50005	50	
630761	60002	10	
630762	1	50000	
630770	50005	50	
630771	11000181	1	
630772	1	50000	
630780	102	100	
630781	31204	10	
630782	1	50000	
630790	102	100	
630791	31104	10	
630792	1	50000	
630800	102	50	
630801	31204	10	
630802	1	50000	
630810	102	50	
630811	31104	10	
630812	1	50000	
630820	31204	1	
630821	30013	10	
630822	1	50000	
630830	31104	1	
630831	31204	10	
630832	1	50000	
630840	50005	50	
630841	60002	10	
630842	1	50000	
630850	50005	50	
630851	60002	10	
630852	1	50000	
630860	50005	50	
630861	60002	10	
630862	1	50000	
630870	50005	50	
630871	60002	10	
630872	1	50000	
630880	50005	50	
630881	11000182	1	
630882	1	50000	
630890	102	100	
630891	31204	10	
630892	1	50000	
630900	102	100	
630901	31104	10	
630902	1	50000	
630910	102	100	
630911	31204	10	
630912	1	50000	
630920	102	100	
630921	31104	10	
630922	1	50000	
630930	102	50	
630931	31204	10	
630932	1	50000	
630940	102	50	
630941	31104	10	
630942	1	50000	
630950	102	50	
630951	31204	10	
630952	1	50000	
630960	102	50	
630961	31104	10	
630962	1	50000	
630970	102	50	
630971	30013	10	
630972	1	50000	
630980	102	50	
630981	13019637	1	
630982	1	50000	
630990	60002	5	
631000	31204	5	
631010	3	50	
631020	31104	10	
631030	31204	10	
631040	102	100	
631050	3	50	
631060	60001	30	
631070	60002	15	
631080	50005	500	
631081	102	1000	
631090	96196	6650	
631100	96196	13150	
631110	96196	17500	
631120	3	30	
631121	31204	6	
631122	1	6000	
631130	50005	100	
631131	31204	10	
631132	102	40	
631133	13019635	1	
631140	50005	50	
631141	31104	10	
631142	102	40	
631143	13019635	1	
631150	50005	50	
631151	40113	10	
631152	102	40	
631153	13019635	1	
631160	50005	50	
631161	40114	10	
631162	102	40	
631163	13019635	1	
631170	90015	3	
631171	102	40	
631172	13019635	1	
631200	3	60	
631210	3	90	
631220	70001	20	
631221	70002	4	
631222	30013	2	
631223	31204	4	
631224	31104	2	
631225	1	30000	
631230	70001	40	
631231	70002	6	
631232	40114	1	
631233	30013	3	
631234	31204	6	
631235	31104	4	
631236	1	60000	
631240	13019636	1	
631250	13019638	1	
631260	11000184	1	
631270	9092004	1	
631280	9092003	1	
631290	11000183	1	
631291	96188	500	
75230	90030	1	
75240	30013	1	
75250	40301	8	
75260	31104	3	
75270	40201	2	
75280	9091015	1	
75290	50000	250	
631300	1049	1	
631301	30012	1	
631302	1	3000	
631310	1049	1	
631311	31104	2	
631312	1	6000	
631320	1049	1	
631321	31204	2	
631322	1	6000	
631330	96198	400	
631340	96198	300	
631350	102	250	
631351	60002	10	
631352	31204	10	
631360	50005	50	
631361	31104	10	
631362	30013	10	
631370	102	250	
631371	60002	10	
631372	31204	10	
631380	50005	100	
631381	31104	10	
631382	30013	10	
631390	102	250	
631391	60002	10	
631392	11000186	1	
631400	50005	100	
631401	31104	10	
631402	30013	10	
631410	60002	5	
631411	31204	5	
631412	1	50000	
631420	31104	5	
631421	30013	5	
631422	1	50000	
631430	60002	5	
631431	31204	5	
631432	1	50000	
631440	31104	5	
631441	30013	5	
631442	1	50000	
631450	50005	500	
631451	102	750	
631452	11000187	1	
631460	102	50	
631461	31104	5	
631462	30013	2	
631470	50005	25	
631471	60001	10	
631472	1	10000	
631480	31204	10	
631481	60002	5	
631482	1	30000	
631490	102	100	
631491	31104	5	
631492	30013	2	
631500	50005	25	
631501	60001	10	
631502	1	10000	
631510	31204	10	
631511	60002	5	
631512	1	30000	
631520	102	100	
631521	31104	5	
631522	30013	2	
631530	50005	25	
631531	60001	10	
631532	1	10000	
631540	31204	10	
631541	60002	5	
631542	1	30000	
631550	102	100	
631551	31104	5	
631552	30013	2	
631560	50005	25	
631561	60001	10	
631562	1	10000	
631570	31204	10	
631571	60002	5	
631572	1	30000	
631580	102	100	
631581	31104	5	
631582	30013	2	
631590	50005	50	
631591	60001	10	
631592	1	10000	
631600	31204	10	
631601	60002	5	
631602	1	30000	
631610	102	100	
631611	31104	5	
631612	30013	2	
631620	50005	50	
631621	60001	10	
631622	1	10000	
631630	31204	10	
631631	60002	5	
631632	1	30000	
631640	102	100	
631641	60001	10	
631642	1	10000	
631650	50005	50	
631651	60002	5	
631652	1	30000	
631660	31204	10	
631661	60002	5	
631662	1	30000	
631670	102	100	
631671	40201	5	
631672	40301	5	
631680	31204	10	
631681	40201	5	
631682	40301	5	
631690	13019643	1	
631700	25000005	1	
634900	50005	100	
634901	31204	10	
634902	102	40	
634903	13019641	1	
634910	50005	50	
634911	31104	10	
634912	102	40	
634913	13019641	1	
634920	50005	50	
634921	40113	10	
634922	102	40	
634923	13019641	1	
634930	50005	50	
634931	40114	10	
634932	102	40	
634933	13019641	1	
634940	90015	3	
634941	102	40	
634942	13019641	1	
634950	1048	5	
634951	30012	1	
634960	1048	5	
634961	31204	1	
634970	1048	5	
634971	60001	3	
634980	8983059	1	
634990	8983060	1	
635000	8983061	1	
635010	8983063	2	
635020	49	17	
635021	70001	160	
635022	70002	20	
635030	8983062	1	
635040	8983067	1	
635050	8983068	1	
635060	8983069	2	
635070	49	17	
635071	70001	160	
635072	70002	20	
635080	8983066	1	
635090	8983063	1	
635100	8983064	1	
635110	8983062	3	
635120	49	17	
635121	70001	160	
635122	70002	40	
635130	8983062	1	
635140	8983070	1	
635150	8983071	1	
635160	8983065	3	
635170	49	17	
635171	3005	1	
636000	70001	12	
636001	70002	2	
636002	30013	1	
636003	31204	2	
636004	31104	1	
636005	1	18000	
636010	70001	24	
636011	70002	4	
636012	40114	1	
636013	30013	2	
636014	31204	4	
636015	31104	2	
636016	1	36000	
636020	3	30	
636030	3	60	
636040	13019642	1	
636200	60002	15	
636210	70001	80	
636220	32000	300	
636230	70002	15	
636240	102	250	
636250	31204	10	
636260	31104	10	
636270	102	250	
636280	40301	10	
636290	50005	250	
636300	50005	3500	
636301	102	7000	
636310	24000062	1	
636311	90031	1	
636312	1	20000	
636320	24000063	1	
636321	90031	1	
636322	1	20000	
636330	24000064	1	
636331	90031	1	
636332	1	20000	
75300	90030	1	
75310	30013	1	
75320	40301	8	
75330	31104	3	
75340	40201	2	
75350	31204	3	
75360	50000	250	
75370	50005	250	
75380	90030	1	
75390	11000199	1	
75400	90030	1	
75410	30013	1	
75420	40301	8	
75430	31104	3	
75440	40201	2	
75450	31204	3	
75460	50000	250	
75470	50005	250	
75480	90030	2	
75490	11000204	1	
75500	90030	1	
75510	30013	1	
75520	40301	8	
75530	31104	3	
75540	40201	2	
75550	6003805	1	
75560	50000	250	
75570	90030	1	
75580	30013	1	
75590	40301	8	
75600	31104	3	
75610	40201	2	
75620	31204	3	
75630	50000	250	
75640	50005	250	
75650	90030	2	
75660	11000216	1	
636340	50005	100	
636341	102	70	
636342	60002	3	
636350	50005	100	
636351	102	70	
636352	60002	3	
636360	50005	100	
636361	102	70	
636362	60002	3	
636370	50005	100	
636371	102	70	
636372	60002	3	
636380	50005	100	
636381	102	70	
636382	60002	3	
636390	102	100	
636391	32000	50	
636392	32001	20	
636400	102	100	
636401	32000	50	
636402	32001	20	
636410	102	100	
636411	32000	50	
636412	32001	20	
636420	102	100	
636421	32000	50	
636422	32001	20	
636430	32000	50	
636431	32001	20	
636432	11000194	1	
636440	32000	50	
636441	32001	20	
636442	60002	10	
636450	32000	50	
636451	32001	20	
636452	60002	10	
636500	63408	100	
636510	63408	100	
636520	63408	200	
636530	63408	200	
636531	8983082	1	
636540	63408	200	
636550	63408	200	
636551	8983083	1	
636560	63408	200	
636570	63408	200	
636580	63408	300	
636581	8983091	1	
636590	63408	300	
636600	63408	300	
636610	8983074	1	
636611	70001	120	
636612	102	100	
636620	8983075	1	
636621	70002	20	
636622	102	100	
636630	8983076	1	
636631	29	50	
636632	102	100	
636640	8983077	1	
636641	29	50	
636642	102	100	
636650	8983078	1	
636651	29	50	
636652	102	200	
636660	8983079	1	
636661	70001	120	
636662	102	100	
636670	8983087	1	
636671	70002	20	
636672	102	200	
636680	63409	5	
636690	63409	5	
636700	63407	500	
636710	63408	50	
636720	63408	100	
636730	63408	200	
636740	63408	300	
636750	63605	1	
636760	63606	1	
636770	63607	1	
636780	63608	1	
636790	63609	1	
636800	63610	1	
636810	63611	1	
636820	50005	1000	
636821	102	600	
636822	11000195	1	
636830	1	1	
636840	40917	1	
636850	1053	4	
636851	30012	1	
636852	1	3000	
636860	1053	6	
636861	31104	1	
636862	1	6000	
636870	1053	6	
636871	31204	2	
636872	1	6000	
636880	50005	100	
636881	31204	10	
636882	102	40	
636883	13019645	1	
636890	50005	50	
636891	31104	10	
636892	102	40	
636893	13019645	1	
636900	50005	50	
636901	40113	10	
636902	102	40	
636903	13019645	1	
636910	50005	50	
636911	40114	10	
636912	102	40	
636913	13019645	1	
636920	90015	3	
636921	102	40	
636922	13019645	1	
636930	63601	50	
636940	63601	50	
636950	63601	100	
636960	63601	80	
636970	63601	50	
636980	63601	50	
636990	63601	70	
637000	63601	200	
637010	63601	100	
637020	63601	75	
637030	63601	75	
637040	3	100	
637050	70002	80	
637060	102	500	
637070	50005	150	
637080	11000197	1	
637090	11000198	1	
637100	32	49	
637101	50005	3500	
637102	102	7500	
637110	40917	1	
637111	50005	1	
637120	70001	12	
637121	70002	2	
637122	30013	1	
637123	31204	2	
637124	31104	1	
637125	1	18000	
637130	70001	24	
637131	70002	4	
637132	40114	1	
637133	30013	2	
637134	31204	4	
637135	31104	2	
637136	1	36000	
637140	3	30	
637150	3	60	
637160	13019646	1	
637170	8983080	1	
637171	8983081	1	
637180	32	49	
637181	45	20	
637190	50005	50	
637191	32001	20	
637192	8983093	1	
637200	102	150	
637201	32000	100	
637202	60002	3	
637210	50005	50	
637211	32001	20	
637212	8983094	1	
637220	102	200	
637221	32000	100	
637222	60002	3	
637230	50005	50	
637231	32001	20	
637232	8983095	1	
637240	50005	50	
637241	32000	100	
637242	8983096	1	
637250	102	200	
637251	32001	20	
637252	60002	3	
637260	102	200	
637261	32000	100	
637262	60002	3	
637270	50005	50	
637271	32001	20	
637272	11000202	1	
637280	70001	30	
637281	70002	6	
637282	8983097	1	
637290	70001	30	
637291	70002	6	
637292	60002	3	
637300	70001	30	
637301	70002	6	
637302	60002	3	
637310	70001	30	
637311	70002	6	
637312	8983098	1	
637320	70001	30	
637321	70002	6	
637322	60002	3	
637330	70001	30	
637331	70002	6	
637332	60002	3	
637340	70001	30	
637341	70002	6	
637342	60002	3	
637350	70001	30	
637351	70002	6	
637352	60002	3	
637360	50005	250	
637361	102	750	
637362	11000202	1	
638000	96199	30	
