Id	Type	Name	Details	Desc	WorldDesc	Quality	Priority	Icon	SmallIcon	Coffee	Review	IsReDraw	DefaultNum	NpcId	IsShow	UseConditions	Tags	Effects	UnlockDesc
1610128	6310	较少小费	出现时，<color=#CC1C1C>幸运顾客-1</color>获得<Icon=IconCafeCoffee/>+10。	出现时，<color=#CC1C1C>幸运顾客-1</color>获得<Icon=IconCafeCoffee/>+10。		2	200	Assets/Product/Texture/Image/RoleStory/V3200airhostessNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V3200airhostessNormal01.png					101092		[2]	[8]	[1622201]	
1610129	6320	巨额小费	出现时，<color=#CC1C1C>幸运顾客-2</color>获得<Icon=IconCafeCoffee/>+100。	出现时，<color=#CC1C1C>幸运顾客-2</color>获得<Icon=IconCafeCoffee/>+100。		5	500	Assets/Product/Texture/Image/RoleStory/V3000xuezheNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V3000xuezheNormal01.png					101086		[2]	[8]	[1622301]	
1610130	6320	大量小费	出现时，<color=#CC1C1C>幸运顾客-2</color>获得<Icon=IconCafeCoffee/>+50。	出现时，<color=#CC1C1C>幸运顾客-2</color>获得<Icon=IconCafeCoffee/>+50。		4	400	Assets/Product/Texture/Image/RoleStory/V3000xuezheNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V3000xuezheNormal01.png					101030		[2]	[8]	[1622401]	
1610131	6320	普通小费	出现时，<color=#CC1C1C>幸运顾客-2</color>获得<Icon=IconCafeCoffee/>+20。	出现时，<color=#CC1C1C>幸运顾客-2</color>获得<Icon=IconCafeCoffee/>+20。		3	300	Assets/Product/Texture/Image/RoleStory/V3000xuezheNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V3000xuezheNormal01.png					101050		[2]	[8]	[1622501]	
1610132	6320	较少小费	出现时，<color=#CC1C1C>幸运顾客-2</color>获得<Icon=IconCafeCoffee/>+10。	出现时，<color=#CC1C1C>幸运顾客-2</color>获得<Icon=IconCafeCoffee/>+10。		2	200	Assets/Product/Texture/Image/RoleStory/V3000xuezheNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V3000xuezheNormal01.png					101028		[2]	[8]	[1622601]	
1610133	6330	巨额小费	出现时，<color=#CC1C1C>幸运顾客-3</color>获得<Icon=IconCafeCoffee/>+100。	出现时，<color=#CC1C1C>幸运顾客-3</color>获得<Icon=IconCafeCoffee/>+100。		5	500	Assets/Product/Texture/Image/RoleStory/V290npcNormal03.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V290npcNormal03.png					101088		[2]	[8]	[1622701]	
1610134	6330	大量小费	出现时，<color=#CC1C1C>幸运顾客-3</color>获得<Icon=IconCafeCoffee/>+50。	出现时，<color=#CC1C1C>幸运顾客-3</color>获得<Icon=IconCafeCoffee/>+50。		4	400	Assets/Product/Texture/Image/RoleStory/V290npcNormal03.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V290npcNormal03.png					101093		[2]	[8]	[1622801]	
1610135	6330	普通小费	出现时，<color=#CC1C1C>幸运顾客-3</color>获得<Icon=IconCafeCoffee/>+20。	出现时，<color=#CC1C1C>幸运顾客-3</color>获得<Icon=IconCafeCoffee/>+20。		3	300	Assets/Product/Texture/Image/RoleStory/V290npcNormal03.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V290npcNormal03.png					101087		[2]	[8]	[1622901]	
1610136	6330	较少小费	出现时，<color=#CC1C1C>幸运顾客-3</color>获得<Icon=IconCafeCoffee/>+10。	出现时，<color=#CC1C1C>幸运顾客-3</color>获得<Icon=IconCafeCoffee/>+10。		2	200	Assets/Product/Texture/Image/RoleStory/V290npcNormal03.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V290npcNormal03.png					101083		[2]	[8]	[1623001]	
1610137	634	幸运顾客-4	入座后，使自身在以下加成中随机获得3个：\n<Icon=IconCafeCoffee/>+100     <Icon=IconCafeCoffee/>+50\n<Icon=IconCafeCoffee/>+20        <Icon=IconCafeCoffee/>+10	入座后，使自身在以下加成中随机获得3个：\n<Icon=IconCafeCoffee/>+100     <Icon=IconCafeCoffee/>+50\n<Icon=IconCafeCoffee/>+20       <Icon=IconCafeCoffee/>+10	试试运气吧？	5	9999	Assets/Product/Texture/Image/RoleStory/V3000xuezheNormal02.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V3000xuezheNormal02.png					101082				[1621801]	
1610138	635	幸运顾客-5	入座后，使自身在以下加成中随机获得3个：\n<Icon=IconCafeCoffee/>+100     <Icon=IconCafeCoffee/>+50\n<Icon=IconCafeCoffee/>+20        <Icon=IconCafeCoffee/>+10	入座后，使自身在以下加成中随机获得3个：\n<Icon=IconCafeCoffee/>+100     <Icon=IconCafeCoffee/>+50\n<Icon=IconCafeCoffee/>+20       <Icon=IconCafeCoffee/>+10	试试运气吧？	5	9999	Assets/Product/Texture/Image/RoleStory/V2170smanNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2170smanNormal01.png					101060				[1621802]	
1610139	636	幸运顾客-6	入座后，使自身在以下加成中随机获得3个：\n<Icon=IconCafeCoffee/>+100     <Icon=IconCafeCoffee/>+50\n<Icon=IconCafeCoffee/>+20        <Icon=IconCafeCoffee/>+10	入座后，使自身在以下加成中随机获得3个：\n<Icon=IconCafeCoffee/>+100     <Icon=IconCafeCoffee/>+50\n<Icon=IconCafeCoffee/>+20       <Icon=IconCafeCoffee/>+10	试试运气吧？	5	9999	Assets/Product/Texture/Image/RoleStory/V2170woldierNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2170woldierNormal01.png					101091				[1621803]	
1610140	700	慷慨的顾客	使其他顾客获得<Icon=IconCafeCoffee/>+1。	使其他顾客获得<Icon=IconCafeCoffee/>+1。	多多少少都是心意。	4	1000	Assets/Product/Texture/Image/RoleStory/YanjiuyuanNormal03.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/YanjiuyuanNormal03.png	5	5			101048				[1641000]	
1610141	701	傲娇的顾客	不会提供<Icon=IconCafeReview/>；\n入座座位≥5时，将<Icon=IconCafeReview/>转化为等量<Icon=IconCafeCoffee/><color=#35ce4e>（{1102}）</color>。	不会提供<Icon=IconCafeReview/>；\n入座座位≥5时，将<Icon=IconCafeReview/>转化为等量<Icon=IconCafeCoffee/>。	那我问你。	4	900	Assets/Product/Texture/Image/RoleStory/TongyongnvgouzaotiNormal02.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/TongyongnvgouzaotiNormal02.png					101028				[1641009, 1641044]	
1610142	702	满意的顾客	获得<Icon=IconCafeCoffee/>加成时，<Icon=IconCafeReview/>+100<color=#35ce4e>（{1002}）</color>。	获得<Icon=IconCafeCoffee/>加成时，<Icon=IconCafeReview/>+100。	好评100字，配图9张。	4	800	Assets/Product/Texture/Image/RoleStory/V3000womanNormal02.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V3000womanNormal02.png					101031				[1641010]	
1610143	703	插队的顾客	入座后使所有顾客<Icon=IconCafeReview/>-10。	入座后使所有顾客<Icon=IconCafeReview/>-10。	赶时间…	3	700	Assets/Product/Texture/Image/RoleStory/XizhuangnanNormal03.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/XizhuangnanNormal03.png	20				101081				[1641041]	
1610144	704	赊账的顾客	自身的<Icon=IconCafeCoffee/>≥0时，<Icon=IconCafeReview/>+20。	自身的<Icon=IconCafeCoffee/>≥0时，<Icon=IconCafeReview/>+20。	薪水还没发…	3	600	Assets/Product/Texture/Image/RoleStory/TongyonggongzuorenyuanNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/TongyonggongzuorenyuanNormal01.png	-20	5			101061				[1641043]	
1610145	705	善良的顾客	入座后，使下一位顾客获得<Icon=IconCafeCoffee/>+20。	入座后，使下一位顾客获得<Icon=IconCafeCoffee/>+20。	一笔勾销啦！	4	500	Assets/Product/Texture/Image/RoleStory/KongzhonghuayuanrenleinanNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/KongzhonghuayuanrenleinanNormal01.png	50				101059				[1641012]	
1610146	706	巡逻员	入座后，可以使未入座的<color=#1C8FDA>插队的顾客</color>离开，并使所有顾客获得<Icon=IconCafeReview/>+10。	入座后，可以使未入座的<color=#1C8FDA>插队的顾客</color>离开，并使所有顾客获得<Icon=IconCafeReview/>+10。	第一，绝不意气用事；第二…等会那个插队的！	4	400	Assets/Product/Texture/Image/RoleStory/ShibingNormal03.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/ShibingNormal03.png	10	5			101094				[1641040, 1641013, 1641022]	
1610149	6340	巨额小费	出现时，<color=#CC1C1C>幸运顾客-4</color>获得<Icon=IconCafeCoffee/>+100。	出现时，<color=#CC1C1C>幸运顾客-4</color>获得<Icon=IconCafeCoffee/>+100。		5	500	Assets/Product/Texture/Image/RoleStory/V3000xuezheNormal02.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V3000xuezheNormal02.png					101051		[2]	[8]	[1651001]	
1610150	6340	大量小费	出现时，<color=#CC1C1C>幸运顾客-4</color>获得<Icon=IconCafeCoffee/>+50。	出现时，<color=#CC1C1C>幸运顾客-4</color>获得<Icon=IconCafeCoffee/>+50。		4	400	Assets/Product/Texture/Image/RoleStory/V3000xuezheNormal02.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V3000xuezheNormal02.png					101010		[2]	[8]	[1651002]	
1610151	6340	普通小费	出现时，<color=#CC1C1C>幸运顾客-4</color>获得<Icon=IconCafeCoffee/>+20。	出现时，<color=#CC1C1C>幸运顾客-4</color>获得<Icon=IconCafeCoffee/>+20。		3	300	Assets/Product/Texture/Image/RoleStory/V3000xuezheNormal02.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V3000xuezheNormal02.png					101012		[2]	[8]	[1651003]	
1610152	6340	较少小费	出现时，<color=#CC1C1C>幸运顾客-4</color>获得<Icon=IconCafeCoffee/>+10。	出现时，<color=#CC1C1C>幸运顾客-4</color>获得<Icon=IconCafeCoffee/>+10。		2	200	Assets/Product/Texture/Image/RoleStory/V3000xuezheNormal02.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V3000xuezheNormal02.png					101090		[2]	[8]	[1651004]	
1610153	6350	巨额小费	出现时，<color=#CC1C1C>幸运顾客-5</color>获得<Icon=IconCafeCoffee/>+100。	出现时，<color=#CC1C1C>幸运顾客-5</color>获得<Icon=IconCafeCoffee/>+100。		5	500	Assets/Product/Texture/Image/RoleStory/V2170smanNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2170smanNormal01.png					101029		[2]	[8]	[1651005]	
1610154	6350	大量小费	出现时，<color=#CC1C1C>幸运顾客-5</color>获得<Icon=IconCafeCoffee/>+50。	出现时，<color=#CC1C1C>幸运顾客-5</color>获得<Icon=IconCafeCoffee/>+50。		4	400	Assets/Product/Texture/Image/RoleStory/V2170smanNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2170smanNormal01.png					101047		[2]	[8]	[1651006]	
1610155	6350	普通小费	出现时，<color=#CC1C1C>幸运顾客-5</color>获得<Icon=IconCafeCoffee/>+20。	出现时，<color=#CC1C1C>幸运顾客-5</color>获得<Icon=IconCafeCoffee/>+20。		3	300	Assets/Product/Texture/Image/RoleStory/V2170smanNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2170smanNormal01.png					101086		[2]	[8]	[1651007]	
1610156	6350	较少小费	出现时，<color=#CC1C1C>幸运顾客-5</color>获得<Icon=IconCafeCoffee/>+10。	出现时，<color=#CC1C1C>幸运顾客-5</color>获得<Icon=IconCafeCoffee/>+10。		2	200	Assets/Product/Texture/Image/RoleStory/V2170smanNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2170smanNormal01.png					101058		[2]	[8]	[1651008]	
1610157	6360	巨额小费	出现时，<color=#CC1C1C>幸运顾客-6</color>获得<Icon=IconCafeCoffee/>+100。	出现时，<color=#CC1C1C>幸运顾客-6</color>获得<Icon=IconCafeCoffee/>+100。		5	500	Assets/Product/Texture/Image/RoleStory/V2170woldierNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2170woldierNormal01.png					101044		[2]	[8]	[1651009]	
1610158	6360	大量小费	出现时，<color=#CC1C1C>幸运顾客-6</color>获得<Icon=IconCafeCoffee/>+50。	出现时，<color=#CC1C1C>幸运顾客-6</color>获得<Icon=IconCafeCoffee/>+50。		4	400	Assets/Product/Texture/Image/RoleStory/V2170woldierNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2170woldierNormal01.png					101010		[2]	[8]	[1651010]	
1610159	6360	普通小费	出现时，<color=#CC1C1C>幸运顾客-6</color>获得<Icon=IconCafeCoffee/>+20。	出现时，<color=#CC1C1C>幸运顾客-6</color>获得<Icon=IconCafeCoffee/>+20。		3	300	Assets/Product/Texture/Image/RoleStory/V2170woldierNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2170woldierNormal01.png					101094		[2]	[8]	[1651011]	
1610160	6360	较少小费	出现时，<color=#CC1C1C>幸运顾客-6</color>获得<Icon=IconCafeCoffee/>+10。	出现时，<color=#CC1C1C>幸运顾客-6</color>获得<Icon=IconCafeCoffee/>+10。		2	200	Assets/Product/Texture/Image/RoleStory/V2170woldierNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V2170woldierNormal01.png					101012		[2]	[8]	[1651012]	
999999		“兼职”常客			我只是经常接有偿占座的零工而已。	3	1	Assets/Product/Texture/Image/RoleStory/V200tlyNormal01.png	Assets/Product/Texture/Image/BigWorld/SkyGarden/UiSkyGardenCafe/V200tlyNormal01.png	5				101044					
