Id	ChapterId	Order	Name	SubName	Icon	DescTitle	Desc	Condition	UnLockTime	StoryId
800104	8001	4	猫鼠游戏·伪	EX01_4			老鼠太没水平，不过还有戏剧性来凑	84800104		['ZX01304BA', 'ZX01304EA']
800105	8001	5	授格者	EX01_5			在你们面前醒来的神威，看起来却像另外一个人…	84800105		['ZX01305BA', 'ZX01305EA']
800106	8001	6	暴走的现实	EX01_6			就算是对你来说，这现实也有点过于失控了。	84800106		['ZX01306BA', 'ZX01306EA']
800107	8001	7	沉入深渊	EX01_7			进入未知之地。	84800107		['ZX01307BA']
800108	8001	8	焦灼	EX01_8			夏日炎炎，正如人心。	84800108		['ZX01308BA']
800109	8001	9	俺觉得它能用	EX01_9			面对根本不知道要干嘛的按钮和开关，直觉最重要。	84800109		['ZX01309BA']
800110	8001	10	系统警告	EX01_10			侦测到非法操作。	84800110		['ZX01310BA', 'ZX01310EA']
800111	8001	11	蚁毒	EX01_11			悬在心上的疼痛。	84800111		['ZX01311BA']
800112	8001	12	科学的解决办法	EX01_12			炸弹万岁。	84800112		['ZX01312EA']
800113	8001	13	锁死	EX01_13			都到这里了，不能让‘那家伙’追上	84800113		['ZX01313BA']
800114	8001	14	倒计时	EX01_14			我在这里等着你。	84800114		['ZX01314BA', 'ZX01314EA']
800115	8001	15	血腥的告白	EX01_15			你今天就要死在这里。	84800115		['ZX01315BA']
800116	8001	16	M.A.D	EX01_16			到底要什么时候你才能明白，敌人就是敌人？	84800116		['ZX01316BA', 'ZX01316EA']
800117	8001	17	童年的末路	EX01_17			人终有一死，童年也是。	84800117		['ZX01317BA', 'ZX01317EA']
800118	8001	18	蔷薇梗	EX01_18			它带刺，但是也许也希望被你好好握持着。	84800118		['ZX01318BA']
800119	8001	19	你的人生故事	EX01_19			在一轮生死之后，你们的夏天竟然才刚刚开始。	84800119		['ZX01319BA']
800120	8001	20	必须的异类	EX01_20			没错，我们可还没有忘记你	84800120		['ZX01320BA']
800201	8002	1	重返极地	EX02_1			在罗塞塔的拜托之下，指挥官决定和罗塞塔一同前往航线联合。	84800201		['ZX01401BA']
800202	8002	2	另外的支援	EX02_2			指挥官和罗塞塔在迷途之中遇见了前来搜救他们的支援。	84800202		['ZX01402BA']
800203	8002	3	总船长与潮	EX02_3			潮会定期出现在航线联合之中，航线联合希望指挥官这些空中花园来的支援能协助他们退潮。	84800203		['ZX01403BA']
800204	8002	4	雪地上的交锋	EX02_4			渔民们已经和仿生机械们开始了战斗，必须尽快展开救援。	84800204		['ZX01404BA', 'ZX01404EA']
800205	8002	5	疾驰	EX02_5			与西蒙还有守林人会合，这次罗塞塔决定以人马的姿态突击浪潮。	84800205		['ZX01405BA']
800206	8002	6	联合噩梦	EX02_6			在战斗之中，众人听见了安博莉亚这个名字。	84800206		['ZX01406BA']
800207	8002	7	极地的过去	EX02_7			安博莉亚本应是已被毁灭之物，在逼问总船长以后，众人得知过去的真相。	84800207		['ZX01407BA']
800208	8002	8	研究栋	EX02_8			为了寻找能够控制安博莉亚的‘代码’，众人前往守林人诞生之地。	84800208		['ZX01408BA']
800209	8002	9	代码	EX02_9			击退在研究栋周围的仿生机械，众人终于找到了代码和异人型的资料。	84800209		['ZX01409BA']
800210	8002	10	反向之鲸	EX02_10			仿生机械的潮直接往人群聚集的地方冲来，而后辛苦得来的代码也被某人夺去。	84800210		['ZX01410BA']
800211	8002	11	血痕	EX02_11			追踪背叛者的痕迹，众人找到了通往安博莉亚所在地的路。	84800211		['ZX01411BA']
800212	8002	12	冰封的战线	EX02_12			在冰封的地底下藏有大批兵器以及仿生机械的流水线，然后某人的呼声让众人掌握了事件的核心。	84800212		['ZX01412BA']
800213	8002	13	冰下前行	EX02_13			虽然和狄安娜等人分隔，但罗塞塔决定和指挥官两人继续前行。	84800213		['ZX01413BA']
800214	8002	14	另一方的奋战	EX02_14			大家都以自己的方式在这个极地之中战斗。	84800214		['ZX01414BA']
800215	8002	15	安博莉亚	EX02_15			在最底下的实验室之中，指挥官和罗塞塔终于见到了先前逃跑的，曾经名为艾蒂尔的安博莉亚。	84800215		['ZX01415BA']
800216	8002	16	不走运的人	EX02_16			罗塞塔将枪尖对准安博莉亚，誓要和指挥官一起结束这个噩梦。	84800216		['ZX01416BA', 'ZX01416EA']
800217	8002	17	与噩梦道别	EX02_17			击败安博莉亚以后，接下来的就是与这个噩梦告别了。	84800217		['ZX01417BA']
800218	8002	18	幸运的人	EX02_18			结束一切，罗塞塔与指挥官一同迎接了明天。	84800218		['ZX01418BA']
800301	8003	3	尘封的记忆	EX03_1			在九龙商会所有的城市，被院落和旧街道包围的角落……有这样一所戏院。它高耸，它雄伟，但是与之同时，它也陈旧而破落。	84800301		['ZX01501BA', 'ZX01501EA']
800302	8003	4	剧院危机	EX03_2			现在散，是体面的散，我们把家什卖了，大家各拿一笔足以重新开始的钱。要是等我这把老骨头熬不住了散，那大家兜里……什么也剩不下来。	84800302		['ZX01502BA']
800303	8003	5	逆流而行	EX03_3			少年人的世界，就该有少年人的样子才对啊。	84800303		['ZX01503BA']
800304	8003	6	变天	EX03_4			九龙商会……要变天了。	84800304		['ZX01504BA', 'ZX01504EA']
800305	8003	7	重聚	EX03_5			原本陷在心情低谷的少年在看到许久未见的熟人后立刻露出惊喜的笑容。	84800305		['ZX01505BA']
800306	8003	8	长坂坡	EX03_6			~自古英雄有血性，岂能怕死与贪生~	84800306		['ZX01506BA']
800307	8003	9	断绝	EX03_7			战争的硝烟遮蔽于这座曾经繁荣的都市上空，隔断了每一个九龙人的未来与过去……	84800307		['ZX01507BA', 'ZX01507EA']
800308	8003	10	问答	EX03_8			在听到华胥的回答之后，曲缓缓闭上了双眼。	84800308		['ZX01508BA']
800309	8003	11	风暴前夕	EX03_9			此时的九龙商会已看不到曾经的繁荣，街道上只有零星的几个行人聚在广播附近。	84800309		['ZX01509BA']
800310	8003	12	九龙之志	EX03_10			过去的一切凝结成如今的九龙，九龙人不畏惧战争，因为战争击垮不了九龙的意志。	84800310		['ZX01510BA', 'ZX01510EA']
800311	8003	13	传承	EX03_11			大家的意志，就由我来接受。	84800311		['ZX01511BA', 'ZX01511EA']
800312	8003	14	归乡	EX03_12			回家了，墨鸢……	84800312		['ZX01512BA', 'ZX01512EA']
800313	8003	15	万世铭	EX03_13			我们的历史，还远不能就此终结。	84800313		['ZX01513BA']
800314	8003	16	未名战争	EX03_14			在无人工厂内开机的两台太阿，得知自己所处的世界就在自己休眠的这段时间中爆发了末日战争？	84800314		['ZX01514BA']
800315	8003	17	意外相遇	EX03_15			决定依照程序指令先行归队的太阿们，此时意外遇见了一名人类幼童。根据指令优先级来看，他们有更重要的事需要做了。	84800315		['ZX01515BA']
800316	8003	18	防线	EX03_16			趁着那些东西还不多，我们要迅速穿过这一片防线。我走前面，你带着她跟紧我。	84800316		['ZX01516BA', 'ZX01516EA']
800317	8003	19	小小的约定	EX03_17			他无法分辨，这是程序指令，还是，仅仅因为他出了什么故障？	84800317		['ZX01517BA']
800318	8003	20	太阿的使命	EX03_18			太阿的使命，我会好好完成。	84800318		['ZX01518BA', 'ZX01518EA']
800319	8003	21	告别	EX03_19			在他为九龙服务的这些日子里，他不曾做过什么值得赞颂的事，这些是唯一能令他感到慰藉的依托。	84800319		['ZX01519BA', 'ZX01519EA']
800320	8003	1	青衣少保	梨园·墟_01			九龙艺术	84800301	2020/10/22 5:02	['YR01501BA', 'YR01501EA']
800321	8003	2	镇垣墙	梨园·墟_02			万军从中	84800301	2020/10/22 5:02	['YR01502BA', 'YR01502EA']
800401	8004	1	红潮行动	EX04_1			它们正在往海岸线的方向前进。	84800401		['ZX01801BA']
800402	8004	2	孤鹰	EX04_2			万事对这可怖的一幕似乎并不畏惧，他只是长长地……打了个哈欠。	84800402		['ZX01802BA', 'ZX01802EA']
800403	8004	3	无“人”区	EX04_3			要认清楚自己的无力，才能走向未来。	84800403		['ZX01803BA']
800404	8004	4	重力深渊	EX04_4			在这里出生，所以选择在这里逝去。	84800404		['ZX01804BA']
800405	8004	5	无休无止	EX04_5			你们把我们当垃圾一样抛下了，现在却来说拯救我们，你们到底在开什么玩笑？！	84800405		['ZX01805BA', 'ZX01805EA']
800406	8004	6	尘归尘	EX04_6			高举大义的旗帜——这招真是永不过时，凛然体面到令我惊叹。	84800406		['ZX01806BA']
800407	8004	7	战斗的理由	EX04_7			——即便不知道在那个地方等待着我们的，究竟是什么。	84800407		['ZX01807BA', 'ZX01807EA']
800408	8004	8	往日回音	EX04_8			只有从那首摇篮曲里，才能窥视到往日荣光遗留给他们的，最后的温柔。	84800408		['ZX01808BA']
800409	8004	9	鲸之悲歌	EX04_9			咏叹结束，这是一首未完之歌，因为孤单的蓝鲸最后也没能找到自己的族群。	84800409		['ZX01809BA', 'ZX01809EA']
800410	8004	10	“塞壬”	EX04_10			“赛琳娜。”	84800410		['ZX01810BA']
800411	8004	11	镇魂曲	EX04_11			刹那便是永劫。	84800411		['ZX01811BA']
800412	8004	12	不朽摇篮	EX04_12			她只想要，将这一路来看见的奇迹，向你娓娓道来。	84800412		['ZX01812BA']
800413	8004	13	战场的沉寂	EX04_13			在某个被遗忘了时间的午后，一罐略显肿胀的，老旧到泛黄的铁皮罐头，将万事的思绪拖向了那久远的过去。	84800413		['ZX01813BA']
800414	8004	14	齿轮？	EX04_14			保障事物正常运转的渺小齿轮而已。	84800414		['ZX01814BA', 'ZX01814EA']
800415	8004	15	赌博	EX04_15			赌上兰斯顿·史密斯的荣耀。	84800415		['ZX01815BA']
800416	8004	16	转醒	EX04_16			纯白逐渐褪去，显现出斑驳的人造建筑，对周遭世界的认知再次回归万事的身躯。	84800416		['ZX01816BA']
800417	8004	17	再现	EX04_17			白色城市不断地交叠，变化，偏转，折射过的阳光从头顶洒落，抬头望去，那里荡漾着蔚蓝的数据汪洋。	84800417		['ZX01817BA']
800418	8004	18	遭遇战	EX04_18			看来它就是造成任务变数的元凶了。	84800418		['ZX01818BA']
800419	8004	19	井底之蛙	EX04_19			逃避的井底之蛙，今天久违地想要出去见见世面啊。	84800419		['ZX01819BA']
800420	8004	20	游魂的终点	EX04_20			迈向深空，或是为了自己而夺回地球，都没有关系。	84800420		['ZX01820BA', 'ZX01820EA']
800501	8005	1	被遗忘的孩子	EX05_1			这里是空中花园，不再是研究所，也不再是黑野。没有突如其来的危险和实验闯入21号的轨迹中，牢牢扼住她的喉咙。	84800501		['ZX02001BA']
800502	8005	2	阴风阵阵	EX05_2			‘欢迎回家！’	84800502		['ZX02002BA']
800503	8005	3	迷雾	EX05_3			玩偶的身躯肮脏得辨认不出原本的颜色，唯有裂至嘴角的嘴唇依旧鲜红，生硬地缝在脸上的眼珠像两颗融化了的悲伤的玻璃球，直勾勾地盯着她。	84800503		['ZX02003BA', 'ZX02003EA']
800504	8005	4	回路	EX05_4			一辆疾驰而来的警车停在众人面前，诺克提从摇下的窗户里探出脑袋，不知道从哪里找了副墨镜戴在脸上，吹了声响亮的口哨。	84800504		['ZX02004BA']
800505	8005	5	生人勿进	EX05_5			那层黑雾似乎正在散去，但没有消失，只是退到了离自己不远的地方，退到了眼前人的身后，暂时不会涌上来了。	84800505		['ZX02005BA']
800506	8005	6	潜伏	EX05_6			21号无意识地往前接近，想要看清那个温柔的女人的影子。但就在她踏出一步的那一刻，一切景象消散了。阴森而破败的走廊、堆满角落的医疗机和医用仪器。仿佛一切从未发生过。	84800506		['ZX02006BA', 'ZX02006EA']
800507	8005	7	林中小屋	EX05_7			夜风呼啸四起，头顶投射来一片诡异的光芒，将铁栏内巨大的屋影投过来，笼罩了21号的身躯。	84800507		['ZX02007BA', 'ZX02007EA']
800508	8005	8	万能钥匙	EX05_8			眼前的储物间变为了挂墙壁上的一块空荡、破败的铁板。上面用红色蜡笔画着一副歪歪扭扭的儿童画，旁边写着‘来地狱吧，见见Voooo’，看起来好笑又恐怖。	84800508		['ZX02008BA', 'ZX02008EA']
800509	8005	9	第十三层	EX05_9			两个女孩对视着，轻轻点了点头。那成为她们之间最后的交流。	84800509		['ZX02009BA', 'ZX02009EA']
800510	8005	10	豺狼时刻	EX05_10			“——我要杀了你！我要撕碎你！我要把你的内脏扯出来盖在你的脸上！”	84800510		['ZX02010BA']
800511	8005	11	狩猎	EX05_11			她如同脱缰的野兽一般，突破了桎梏，猛烈的攻击力和能量从她瘦小却矫健的身躯中喷薄而出，宛若真正的月下之狼，露出了尖锐的獠牙。	84800511		['ZX02011BA', 'ZX02011EA']
800512	8005	12	第六感	EX05_12			风越过枯萎的树，越过死去的家，越过插满白色十字的无名坟墓，坟墓边上唯一一朵不起眼的白色雏菊晃动着，让风将它带去，但风无能为力。	84800512		['ZX02012BA']
900101	9001	1	昭明	EX01_1			焦急的来回踱步声充斥在这间位于设施深处的研究室之中。	84900101		['YC01301BA']
900102	9001	2	碎骨	EX01_2			觊觎不可触碰的事物，就要做好粉身碎骨的觉悟。	84900102		['YC01302BA']
900103	9001	3	遗忘之地	EX01_3			狂风吹拂在这片广袤的荒漠之上，将地表的沙尘卷起形成风暴。	84900103		['YC01303BA', 'YC01303EA']
900104	9001	4	映画晨星	EX01_4			它的时间被永远凝塑在建成的那一刻，空中的观景平台不真实地悬挂在乐园正上方，切断了幻梦与现实。	84900104		['YC01304BA', 'YC01304EA']
900105	9001	5	入局	EX01_5			绚烂的高潮过后，一切都将在此结束。	84900105		['YC01305BA']
900106	9001	6	升格网络	EX01_6			呵呵，那你都探明到了什么呢？——呼……升格网络的……本质。	84900106		['YC01306BA']
900107	9001	7	疑虑	EX01_7			总觉得今天的她似乎有些奇怪呢。	84900107		['YC01307BA']
900108	9001	8	片刻	EX01_8			一阵脚步声自步行街的尽头传来，为这条萧瑟的街道增添了一些活力。	84900108		['YC01308BA', 'YC01308EA']
900201	9002	1	七实与马丁	EX02_1			当女孩遇上熊以后，他们决定用一发烟花来作庆祝。	84900201		['YC01401BA']
900202	9002	2	仿生机械	EX02_2			七实得知仿生机械会受安博莉亚的控制来伤害人类，所以她决定做点什么。	84900202		['YC01402BA']
900203	9002	3	雪地黑影	EX02_3			在仿生机械的聚集地中间似乎有某些诡异的黑影在蠕动。	84900203		['YC01403BA']
900204	9002	4	不同的意见	EX02_4			并不是每个仿生机械都认为自己被‘控制’，他们认为安博莉亚的意志就是他们的意志。	84900204		['YC01404BA']
900205	9002	5	雪地怒吼	EX02_5			七实决定直接去说服安博莉亚，但是却没想到还没有往地底去，战争就已经爆发了。	84900205		['YC01405BA']
900206	9002	6	愤怒回声	EX02_6			仿生机械与航线联合的战斗中间满是悲伤，七实决定全力阻止这一切。	84900206		['YC01406BA']
900207	9002	7	黑影的真身	EX02_7			‘我可不会原谅你们，升格者！'	84900207		['YC01407BA']
900208	9002	8	七实与机械	EX02_8			就算没有了战争也不代表双方和和洽相处，带着异类的机械们，七实蹦蹦跳跳的离开了这片雪地。	84900208		['YC01408BA']
900301	9003	1	沉默	EX03_1			我可没想过AI也会沉默。	84900301		['YC01501BA']
900302	9003	2	追放	EX03_2			你说的没错，我要指出的是，虽然华胥现在名义上的主人改变了，但是华胥的主人…真的改变了吗？	84900302		['YC01502BA']
900303	9003	3	同归	EX03_3			不管被毁灭多少次，都会有人记住一切，重新从废墟里站起来。这是你们……永远也无法理解的。	84900303		['YC01503BA', 'YC01503EA']
900401	9004	1	云间运输	EX04_1			这里能做的事只有坐在自己的位置上等待，检查自己的装备和武器没有出现任何故障，确保详尽理解了任务的每一条注释，在落地后能够立刻面对地表的战火。	84900401		['YC01801BA']
900402	9004	2	总指挥	EX04_2			总之重新介绍一下，我是凡妮莎，清庭白鹭小队指挥官，也是本次作战的总指挥。	84900402		['YC01802BA']
900403	9004	3	陷阱之下	EX04_3			不时有感染体的断肢跌进坑洞，然后被淡蓝的电光牢牢裹挟，重重地砸下落穴底部。	84900403		['YC01803BA']
900404	9004	4	紧急滑降	EX04_4			滞空的失重感让大脑一瞬间陷入了空白。	84900404		['YC01804BA', 'YC01804EA']
900405	9004	5	夜间休息	EX04_5			月光不受任何阻拦地从落地窗之间射进休息点，为昏暗的楼层带来些许光亮。	84900405		['YC01805BA']
900406	9004	6	必胜的法则	EX04_6			尔虞我诈，利用与被利用，抛弃与被抛弃就是在战场必胜的法则。	84900406		['YC01806BA', 'YC01806EA']
900407	9004	7	资源置换	EX04_7			那就把她带走吧，正好我同一个玩具也有些玩腻了呢。	84900407		['YC01807BA']
900408	9004	8	灰鸦的锋芒	EX04_8			一直摆放在休整室桌上的电子相框里，终于有了最合适的画面。	84900408		['YC01808BA']
900501	9005	1	冤家聚首	EX05_1			咿……是你？	84900501		['YC02001BA']
900502	9005	2	总集篇	EX05_2			这一路上，到底都发生了些什么。	84900502		['YC02002BA']
900503	9005	3	一无所有	EX05_3			Hermano.	84900503		['YC02003BA']
900504	9005	4	废土搭便车指南	EX05_4			该说意料之外，还是毫不意外呢。	84900504		['YC02004BA']
900505	9005	5	露娜的世界	EX05_5			一个怪物？一个死人？一个弱者？一个迷途的羔羊？	84900505		['YC02005BA', 'YC02005EA']
900506	9005	6	闯空门	EX05_6			我就喜欢在对方自以为计划万无一失的时候，给对方加上一点儿超出他们控制的变数。	84900506		['YC02006BA']
900507	9005	7	非致命玩笑	EX05_7			他们……他们过来了……！	84900507		['YC02007BA', 'YC02007EA']
900508	9005	8	片面回忆	EX05_8			光顾着玩可不行啊，‘巫毒’……	84900508		['YC02008BA', 'YC02008EA']
900509	9005	9	笼斗	EX05_9			罗兰从未在同一张脸上看到这些表情的循环和交缠。	84900509		['YC02009BA', 'YC02009EA']
900510	9005	10	引征结末	EX05_10			我现在也可以取你的命，但我没有。	84900510		['YC02010BA']
900511	9005	11	钓鱼人	EX05_11			你想要的，我能给你。	84900511		['YC02011BA']
900512	9005	12	未完的中盘	EX05_12			带着顿悟的轻笑，罗兰走向了他未知的命运。	84900512		['YC02012BA']
5001001	5001	1	掀开黄金面纱	M_1			灰鸦隐匿于黎明前的黑暗，穿过重重沙尘暴，在日出之时踏入名为“黄金之涡”的无人荒漠。	845001001		['TS00101BA']
5001002	5001	2	光柱之谜	M_3			黄金之涡中心有一座喷涌着“黄金光柱”的建筑群，灰鸦无从知晓它的来历。	845001002		['TS00102BA']
5001003	5001	3	存在的价值	B II_1			昨天正午时分，沙雀临时更改任务目标，全体向黄金之涡中心地带转移。	845001003		['TS00103BA']
5001004	5001	4	贡献	B II_4			夜幕即将来临，沙雀全体成员似乎都预知了即将到来的命运……	845001004		['TS00104BA']
5001005	5001	5	孤鸦	M_5			与丽芙的通讯闪断后，里离队寻找丽芙，而露西亚留在指挥官身边。	845001005		['TS00105BA']
5001006	5001	6	王之禁卫	M_8			女王禁卫携大批守卫追捕露西亚和指挥官，他们连续逃亡数十分钟……	845001006		['TS00106BA']
5001007	5001	7	一二三木头人	B III_1			离队还没有十分钟，里就被一群行为怪异的守卫困住……	845001007		['TS00107BA']
5001008	5001	8	豪赌	B III_3			里在地下密道鏖战十多分钟，守卫采用困兽战术，打算将里围困至死……	845001008		['TS00108BA']
5001009	5001	9	邀请函	M_9			露西亚陷入苦战之时，一直未露面的女王通过禁卫，邀请指挥官前往寝宫。	845001009		['TS00109BA']
5001010	5001	10	君临	M_11			时间接近上午，烈阳照耀黄金之涡，“黄金女王”终于现身……	845001010		['TS00110BA']
5001011	5001	11	挖掘地	B I_2			在荒漠中摸索了将近四十分钟，布朗宁才寻获装置，可是装置已被黄金粉末掩埋……	845001011		['TS00111BA']
5001012	5001	12	劫后余生	B I_4			挖掘装置耗费了十余分钟，几乎就要成功，布朗宁却误触装置下方的地雷……	845001012		['TS00112BA']
5001013	5001	13	冷枪	B I_6			入侵系统约五分钟后，丽芙返回自己机体，可是布朗宁竟然……	845001013		['TS00113BA']
5001014	5001	14	破碎相逢	B I_7			危机当前，丽芙抓住转瞬而逝的机会，与布朗宁“玉石俱焚”……	845001014		['TS00114BA']
5002001	5002	1	独行侠	M I_1			上午伊始，渡边抵达黄金之涡，他面对迷雾般的敌情，孤身闯入敌阵。	845001015		['TS00115BA']
5002002	5002	2	过继风险	M I_3			抵达黄金之涡十来分钟后，渡边碰见比安卡并决定跟随她前进。	845001016		['TS00116BA']
5002003	5002	3	足以拯救地球	M II_1			把丽芙送走后，比安卡花了半小时在黄沙中探索，只因她推测出空中花园的真实目的……	845001017		['TS00117BA']
5002004	5002	4	老规矩	M I_4			跟踪只持续了小会儿，渡边就被迫现身……	845001018		['TS00118BA']
5002005	5002	5	抉择	M I_6			刚刚挣脱比安卡的胁迫，渡边的营救计划立刻受到考验……	845001019		['TS00119BA']
5002006	5002	6	遗·物	M I_8			离开天气引擎后，渡边在守卫身上，找到遗忘者的挂件……	845001020		['TS00120BA']
5002007	5002	7	女王款待	M II_3			黄金女王向灰鸦公开了真容。与此同时，比安卡探索黄金之涡数个小时，可样本分析依然失败……	845001021		['TS00121BA']
5002008	5002	8	女王的要求	M I_12			临近正午，黄金女王在寝宫中公开了自己对指挥官、对空中花园的一系列要求。	845001022		['TS00122BA']
5002009	5002	9	承诺	M I_10			渡边和比安卡争斗了近十分钟，仍没有分出胜负，守卫大军企图趁乱围剿他们……	845001023		['TS00123BA']
5002010	5002	10	颓靡	B_1			神威和罗兰一路打到黄金之涡西北端，这时神威发现罗兰的机体出现了异常……	845001024		['TS00124BA']
5002011	5002	11	守约之人	M I_11			渡边用了一个小时确保遗忘者安全撤离，部下劝说渡边不要返回协助比安卡……	845001025		['TS00125BA']
5002012	5002	12	人质	M II_5			打倒“寂静守卫”后，比安卡又寻着怪声，潜入一个囚禁人类的密室里……	845001026		['TS00126BA']
5002013	5002	13	两种营救	M II_7			比安卡打败狱长，解救出所有人质。渡边拦住比安卡，并想要带走自己的人。	845001027		['TS00127BA']
5002014	5002	14	黄金抗体	M II_8			即便放走人质，比安卡仍然得到黄金抗体……这时女王禁卫向比安卡发动突袭！	845001028		['TS00128BA']
5002015	5002	15	议和	B_3			双方对峙近十分钟，罗兰几乎被神威逼到绝境……	845001029		['TS00129BA']
5002016	5002	16	为了指挥官	M I_13			和遗忘者联手打败女王禁卫，比安卡再一次站在抉择的十字路口……	845001030		['TS00130BA']
5003001	5003	1	追随	M I_1			正午的黄金之涡，卡列尼娜从南面潜入，她不知道自己被跟踪了……	845001031		['TS00131BA']
5003002	5003	2	人体实验	M l_4			和卡列尼娜一起击败主建筑的守卫，仅过五分钟，七实就消失得无影无踪……	845001032		['TS00132BA']
5003003	5003	3	二次出发	M l_6			通信恢复的那几分钟，卡列尼娜出色完成了任务，现在她要自行决定去留。	845001033		['TS00133BA']
5003004	5003	4	抗性	M l_7			近十分钟的爆破，几十堵墙轰然倒塌，卡列尼娜用自己的方式探索黄金之涡……	845001034		['TS00134BA']
5003005	5003	5	合流	M l_9			单独行动的七实归队，带来了关于升格者·罗兰的坏消息……	845001035		['TS00135BA']
5003006	5003	6	视野	M l_11			入侵持续几分钟，七实在内部网络没找出罗兰的去向，却发现灰鸦指挥官在妮特手中……	845001036		['TS00136BA']
5003007	5003	7	寻声	M l_13			接连击败黄金守卫、女王禁卫，分隔他们和指挥官的障碍，只剩下一扇门……	845001037		['TS00137BA']
5003008	5003	8	威慑	B ll_1			感染体执行罗兰的命令，拖住神威超过两个小时，神威却越战越勇……	845001038		['TS00138BA']
5003009	5003	9	款待	M ll_1			上午时分，罗兰摆脱神威后，认真评估了黄金抗体的威胁……	845001039		['TS00139BA']
5003010	5003	10	求援	M ll_3			不慎沦为妮特的阶下囚，罗兰被抗体覆盖，度过煎熬的九十分钟……	845001040		['TS00140BA']
5003011	5003	11	交流障碍	B l_1			抛下卡列尼娜，七实总算找到吸引自己注意力的那件东西。	845001041		['TS00141BA']
5003012	5003	12	堵塞物	M ll_4			呼救了将近一个小时以后，罗兰没有等来意料中的支援。	845001042		['TS00142BA']
5003013	5003	13	俱焚	M ll_6			受抗体影响，罗兰被七实全面压制，他必须用更激进的方式拯救自己。	845001043		['TS00143BA']
5003014	5003	14	除根	M ll_7			楼体坍塌，罗兰坠入废墟，重新获得证明自己实力的机会……	845001044		['TS00144BA']
5004001	5004	1	犬或鹰	M_1			空中花园的士兵于午后首次集结，黄金抗体的真相随之被公之于众……	845001045		['TS00145BA']
5004002	5004	2	齐心	M_4			女王禁卫悉数登场，灰鸦等构造体的撤离行动再遭打击。	845001046		['TS00146BA']
5004003	5004	3	全面警戒	M_5			狙击灰鸦将近六十分钟，黄金女王再次化整为零，打散一众构造体的阵形……	845001047		['TS00147BA']
5004004	5004	4	疫情前兆	M_7			黄金之涡动力系统崩溃，空中花园的远程通讯重新连接，灰鸦和哈桑议长取得联系……	845001048		['TS00148BA']
5004005	5004	5	攀登	M_8			撤离行动持续约五十分钟后，灰鸦和其他构造体终于找出确的撤离路线。	845001049		['TS00149BA']
5004006	5004	6	扩军	B ll_1			陷入机关数分钟后，卡列尼娜意外发现黄金守卫数量扩充的秘密……	845001050		['TS00150BA']
5004007	5004	7	炽热	B lll_2			成功击败守卫七分钟后，比安卡遭遇了一个失控的守卫……	845001051		['TS00151BA']
5004008	5004	8	博弈	M_9			远在太空，空中花园舰船之上，一场紧急战略会议正在秘密召开……	845001052		['TS00152BA']
5004009	5004	9	王朝	M_12			女王禁卫被灰鸦成功抵御，黄金女王在怒火助推下，暴露出最大的软肋……	845001053		['TS00153BA']
5004010	5004	10	电玩高手	B l_1			由于自身战力过于强大，黄金女王必须动用机关，把神威单独分离出去……	845001054		['TS00154BA']
5004011	5004	11	退场	B l_3			罗兰完成对动力系统的感染，带着受伤的机体离开黄金之涡……	845001055		['TS00155BA']
5004012	5004	12	倾覆	M_14			黄金女王无力挽回败局，机体剥落，黄金之涡崩塌，“王朝”毁于一日……	845001056		['TS00156BA']
5004013	5004	13	灾源	M_15			日落前，无数被打倒的守卫被帕弥什转化为感染体，从黄金之涡废墟中“重获新生”……	845001057		['TS00157BA']
9010011	10001	1	黎明之孔				相关资料已保存	84600601	2021/2/4 5:02	['HD00601BA', 'HD00601EA']
9010012	10001	2	永战之街				相关资料已保存	84600602	2021/2/4 5:02	['HD00602BA', 'HD00602EA']
9010013	10001	3	战争轮回				相关资料已保存	84600603	2021/2/4 5:02	['HD00603BA', 'HD00603EA']
9010014	10001	4	鲜血之底-A面				相关资料已保存	84600604	2021/2/4 5:02	['HD00604BA', 'HD00604EA']
9010015	10001	5	鲜血之底-B面				相关资料已保存	84600605	2021/2/4 5:02	['HD00605BA', 'HD00605EA']
9010016	10001	6	虚妄的关系				相关资料已保存	84600606	2021/2/4 5:02	['HD00606BA', 'HD00606EA']
9010017	10001	7	鲜血与花				相关资料已保存	84600607	2021/2/4 5:02	['HD00607EA']
9010018	10001	8	世界崩塌				相关资料已保存	84600608	2021/2/4 5:02	['HD00608BA', 'HD00608EA']
9010019	10001	9	真实的狭缝				相关资料已保存	84600609	2021/2/4 5:02	['HD00609EA']
9010020	10001	10	马基雅维利				相关资料已保存	84600610	2021/2/4 5:02	['HD00610BA', 'HD00610EA']
9010100	10002	1	两簇火焰				她的名字是BLACK★ROCK SHOOTER。	84600611	2023/9/28 5:02	['ZX04001BA', 'ZX04001EA']
9010101	10002	2	诱因				抄近路会掉进兔子洞。	84600612	2023/9/28 5:02	['ZX04002BA']
9010102	10002	3	黑与白				是天灾还是人祸？	84600613	2023/9/28 5:02	['ZX04003EA']
9010103	10002	4	螺旋				所有事物必须遵守自身的规则。	84600614	2023/9/28 5:02	['ZX04004BA']
9010104	10002	5	布阵				棋子排列好了。	84600615	2023/9/28 5:02	['ZX04005BA']
9010105	10002	6	对局				游戏开始。	84600616	2023/9/28 5:02	['ZX04006BA']
9010106	10002	7	交锋				每一方都毫不退让。	84600617	2023/9/28 5:02	['ZX04007BA', 'ZX04007EA']
