DrawId	IsUp	Name	Type	ProbShow	Sort
2370		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2371		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2372		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2373		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2374		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2375		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2376		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1383		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2377		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
365	[True, True]	['【6星】奥菲厄斯的摇篮', '【5星】月桂之冠', '【6星】墨提斯', '【6星】塞斯特斯', '【5星】逆行交点', '【5星】不毁玓光', '紫色武器', '蓝色武器', '螺母箱', '突破材料']		['4.00%', '12.00%', '0.50%', '0.50%', '1.50%', '1.50%', '33.40%', '27.90%', '9.35%', '9.35%']	
7045		['S级支援单位(含保底)', 'S级支援单位(基础掉落)', 'A级支援单位', '支援单位经验材料', '支援单位突破材料', '支援技能元件', '支援单位碎片', '螺母箱']		['8.33%', '5.82%', '14.14%', '20.72%', '11.02%', '16.31%', '13.42%', '16.06%']	
7046		['S级支援单位(含保底)', 'S级支援单位(基础掉落)', 'A级支援单位', '支援单位经验材料', '支援单位突破材料', '支援技能元件', '支援单位碎片', '螺母箱']		['8.33%', '5.82%', '14.14%', '20.72%', '11.02%', '16.31%', '13.42%', '16.06%']	
1384		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1385		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1386		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1387		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1388		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1389		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2378		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2379		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2380		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2381		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2382		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2383		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
3033		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
3034		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
366	[True, True]	['【6星】终局裁决者', '【5星】翩行潜夜', '【6星】6星盾斧 隧星盛耀', '【6星】6星光纹太刀 拂晓炎翎', '【5星】5星盾斧 ZL-09改 辉扬', '【5星】5星光纹太刀 雾隐冥光', '紫色武器', '蓝色武器', '螺母箱', '突破材料']		['4.00%', '12.00%', '0.50%', '0.50%', '1.50%', '1.50%', '33.40%', '27.90%', '9.35%', '9.35%']	
1390		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1391		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1392		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1393		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1394		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1395		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1396		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1397		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1398		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2384		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2385		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2386		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2387		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2388		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2389		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2390		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2391		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2392		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1399		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2393		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
367	[True, True]	['【6星】烬劫归墟', '【5星】灼夜', '【6星】明瞳续昼', '【6星】鹏游蝶梦', '【5星】故魂永息', '【5星】月上海棠', '紫色武器', '蓝色武器', '螺母箱', '突破材料']		['4.00%', '12.00%', '0.50%', '0.50%', '1.50%', '1.50%', '33.40%', '27.90%', '9.35%', '9.35%']	
7047		['S级支援单位(含保底)', 'S级支援单位(基础掉落)', 'A级支援单位', '支援单位经验材料', '支援单位突破材料', '支援技能元件', '支援单位碎片', '螺母箱']		['8.33%', '5.82%', '14.14%', '20.72%', '11.02%', '16.31%', '13.42%', '16.06%']	
7048		['S级支援单位(含保底)', 'S级支援单位(基础掉落)', 'A级支援单位', '支援单位经验材料', '支援单位突破材料', '支援技能元件', '支援单位碎片', '螺母箱']		['8.33%', '5.82%', '14.14%', '20.72%', '11.02%', '16.31%', '13.42%', '16.06%']	
5608		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
5610		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
5609		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
5611		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
368	[True, True]	['【6星】阎魔刀', '【5星】阎魔刀·影打', '【6星】魔剑但丁', '【6星】律条重塑', '【5星】猎魔大剑', '【5星】黯月摧朽', '紫色武器', '蓝色武器', '螺母箱', '突破材料']		['4.00%', '12.00%', '0.50%', '0.50%', '1.50%', '1.50%', '33.40%', '27.90%', '9.35%', '9.35%']	
369	[True, True]	['【6星】魔剑但丁', '【5星】猎魔大剑', '【6星】阎魔刀', '【6星】律条重塑', '【5星】阎魔刀·影打', '【5星】黯月摧朽', '紫色武器', '蓝色武器', '螺母箱', '突破材料']		['4.00%', '12.00%', '0.50%', '0.50%', '1.50%', '1.50%', '33.40%', '27.90%', '9.35%', '9.35%']	
7049		['S级支援单位(含保底)', 'S级支援单位(基础掉落)', 'A级支援单位', '支援单位经验材料', '支援单位突破材料', '支援技能元件', '支援单位碎片', '螺母箱']		['8.33%', '5.82%', '14.14%', '20.72%', '11.02%', '16.31%', '13.42%', '16.06%']	
7050		['S级支援单位(含保底)', 'S级支援单位(基础掉落)', 'A级支援单位', '支援单位经验材料', '支援单位突破材料', '支援技能元件', '支援单位碎片', '螺母箱']		['8.33%', '5.82%', '14.14%', '20.72%', '11.02%', '16.31%', '13.42%', '16.06%']	
1400		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1401		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1402		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1403		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1404		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1405		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1406		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1407		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
1408		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2394		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2395		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2396		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2397		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2398		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2399		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2400		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2401		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
2402		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '1.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8073		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8074		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8075		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8076		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8077		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8078		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8079		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8080		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8081		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8082		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8083		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8084		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8085		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8086		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8087		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8088		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8089		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8090		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8091		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8092		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8093		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8094		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8095		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8096		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8097		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8098		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8099		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8100		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
8101		['S级泛用机体(含保底)', 'S级泛用机体(基础掉落)', 'B、A级泛用机体', '角色碎片', '紫色装备', '突破材料', '经验材料', '螺母箱']		['1.90%', '0.50%', '13.95%', '22.11%', '28.39%', '14.42%', '4.81%', '14.42%']	
