Id	EventId	StepId	NextStepId	Type	FightNodeId	EffectGroupId	StepRewardItemType	StoryId	StepRewardItemId	StepRewardItemCount	OptionDesc	OptionDownDesc	OptionIcon	OptionType	OptionItemType	OptionItemId	OptionItemCount	OptionNextStepGroupId	OptionCondition	Title	TitleContent	RoleIcon	RoleName	RoleContent	EventDesc	ConfirmContent	BgAsset
208	153	1534		5	86481															无限暗之试炼	迈向新生的必经之路		人类最后的藏身处	保护人类	你直到最后一刻也坚守自己的信念，属于人类的意志已重塑猩红的烙印。	保护人类	Assets/Product/Texture/Image/BgStory/Bgstory317.png
209	154	1541		2							{1: '进入战斗', 2: '“以我残躯化烈火”'}	{1: '进入战斗', 2: '面对一切'}		{1: 3, 2: 2}	{1: 0, 2: 2}	{1: 0, 2: 143}	{1: 0, 2: 1}	{1: 15411, 2: 15412}		“新世界”	重获新生		猩红源泉	…	你要作为新世界的开辟者，为这个伪造的世界画上句号。	做好觉悟	Assets/Product/Texture/Image/BgStory/Bgstory425.jpg
210	154	1542		5	80011															“新世界”	重获新生		猩红源泉	…?...	唯一的阻碍，就只剩猩红本身了，你调转了刀头，指向了它	最终清理	Assets/Product/Texture/Image/BgStory/Bgstory425.jpg
211	154	1543		1																“新世界”	重获新生		猩红源泉	…....	你选择将自己的意志焚烧殆尽，终结这个虚假的世界。	面对终局	Assets/Product/Texture/Image/BgStory/Bgstory425.jpg
212	155	1551		2							{1: '开始变格(需要灵智感知)', 2: '拒绝变格'}	{1: '确认选择', 2: '确认选择'}		{1: 3, 2: 3}	{1: 0, 2: 0}	{1: 0, 2: 0}	{1: 0, 2: 0}	{1: 15511, 2: 15512}	{1: 1005048}	另一面圆桌	做出你的选择		诡异的幽闭角落	做出你的选择	在堡垒最幽深的隐蔽角落，一张已被猩红腐蚀的圆桌倾倒于此。这似乎是猩红教团召集信徒时所使用的仪具，在圆桌之旁，一份散发着猩红气息的邀约正等待着后来者开封。	下定决心	Assets/Product/Texture/Image/BgStory/BgStory658.jpg
213	155	1552		3			6		{1: 1}	{1: 1}										另一面圆桌	你接受了它		诡异的幽闭角落	你接受了它	你拾起那份猩红色的邀约，它将允许你邀请你的同伴共同加入寻找真实的道路中。	进行变格	Assets/Product/Texture/Image/BgStory/BgStory658.jpg
214	155	1553		3			3		{1: 2}	{1: 1}										另一面圆桌	你拒绝了它		诡异的幽闭角落	你拒绝了它	你觉得以自己的能力，目前还无法接受这份危险的邀约，还是收集秘藏品更加稳妥	离开这里	Assets/Product/Texture/Image/BgStory/BgStory658.jpg
215	156	1561		2							{1: '拒绝变格'}			{1: 3}	{1: 0}	{1: 0}	{1: 0}	{1: 15611}		另一面圆桌	做出你的选择		诡异的幽闭角落	做出你的选择	在堡垒最幽深的隐蔽角落，一张已被猩红腐蚀的圆桌倾倒于此。这似乎是猩红教团召集信徒时所使用的仪具，在圆桌之旁，一份散发着猩红气息的邀约正等待着后来者开封。	下定决心	Assets/Product/Texture/Image/BgStory/BgStory658.jpg
216	156	1562		3			6		{1: 1}	{1: 1}										另一面圆桌	你接受了它		诡异的幽闭角落	你接受了它	你拾起那份猩红色的邀约，它将允许你邀请你的同伴共同加入寻找真实的道路中。	进行变格	Assets/Product/Texture/Image/BgStory/BgStory658.jpg
217	156	1563		3			3		{1: 2}	{1: 1}										另一面圆桌	你拒绝了它		诡异的幽闭角落	你拒绝了它	你觉得以自己的能力，目前还无法接受这份危险的邀约，还是收集秘藏品更加稳妥	离开这里	Assets/Product/Texture/Image/BgStory/BgStory658.jpg
218	157	1571		2							{1: '接受占卜'}	{1: '确认选择'}		{1: 3}	{1: 0}	{1: 0}	{1: 0}	{1: 15711}		命运前路	你走近了城镇街头	Assets/Product/Texture/Image/RoleStory/V200slnNormal02.png	神秘占卜师	你，一定想知道自己的命运如何吧	一名神秘的占卜师拦住了你的去路，她似乎对你很感兴趣，并愿意为你进行一场免费的占卜。	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory380.png
219	157	1572		2							{1: '随便抽一张', 2: '抽取印有“旅行者”的卡片（需激活灵智）', 3: '抽取印有“战车”的卡片（需激活灵智）', 4: '抽取印有“倒吊人”的卡片（需激活灵智）'}	{1: '确认选择', 2: '确认选择', 3: '确认选择', 4: '确认选择'}		{1: 3, 2: 3, 3: 3, 4: 3}	{1: 0, 2: 0, 3: 0, 4: 0}	{1: 0, 2: 0, 3: 0, 4: 0}	{1: 0, 2: 0, 3: 0, 4: 0}	{1: 15721, 2: 15722, 3: 15723, 4: 15724}	{2: 1005048, 3: 1005048, 4: 1005048}	命运前路	是时候做出抉择了	Assets/Product/Texture/Image/RoleStory/V200slnNormal02.png	神秘占卜师	来，从这几张牌里面选择吧	是时候揭示自己的命运了…	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory380.png
220	157	1573		2							{1: '随便抽一张', 2: '抽取印有“战车”的卡片（需激活灵智）', 3: '抽取印有“倒吊人”的卡片（需激活灵智）', 4: '抽取印有“恶魔”的卡片（需激活灵智）'}	{1: '确认选择', 2: '确认选择', 3: '确认选择', 4: '确认选择'}		{1: 3, 2: 3, 3: 3, 4: 3}	{1: 0, 2: 0, 3: 0, 4: 0}	{1: 0, 2: 0, 3: 0, 4: 0}	{1: 0, 2: 0, 3: 0, 4: 0}	{1: 15731, 2: 15732, 3: 15733, 4: 15734}	{2: 1005048, 3: 1005048, 4: 1005048}	命运前路	是时候做出抉择了	Assets/Product/Texture/Image/RoleStory/V200slnNormal02.png	神秘占卜师	来，从这几张牌里面选择吧	是时候揭示自己的命运了…	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory380.png
221	157	1574		2							{1: '随便抽一张', 2: '抽取印有“倒吊人”的卡片（需激活灵智）', 3: '抽取印有“恶魔”的卡片（需激活灵智）', 4: '抽取印有“旅行者”的卡片（需激活灵智）'}	{1: '确认选择', 2: '确认选择', 3: '确认选择', 4: '确认选择'}		{1: 3, 2: 3, 3: 3, 4: 3}	{1: 0, 2: 0, 3: 0, 4: 0}	{1: 0, 2: 0, 3: 0, 4: 0}	{1: 0, 2: 0, 3: 0, 4: 0}	{1: 15741, 2: 15742, 3: 15743, 4: 15744}	{2: 1005048, 3: 1005048, 4: 1005048}	命运前路	是时候做出抉择了	Assets/Product/Texture/Image/RoleStory/V200slnNormal02.png	神秘占卜师	来，从这几张牌里面选择吧	是时候揭示自己的命运了…	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory380.png
222	157	1575		2							{1: '随便抽一张', 2: '抽取印有“恶魔”的卡片（需激活灵智）', 3: '抽取印有“旅行者”的卡片（需激活灵智）', 4: '抽取印有“战车”的卡片（需激活灵智）'}	{1: '确认选择', 2: '确认选择', 3: '确认选择', 4: '确认选择'}		{1: 3, 2: 3, 3: 3, 4: 3}	{1: 0, 2: 0, 3: 0, 4: 0}	{1: 0, 2: 0, 3: 0, 4: 0}	{1: 0, 2: 0, 3: 0, 4: 0}	{1: 15751, 2: 15752, 3: 15753, 4: 15754}	{2: 1005048, 3: 1005048, 4: 1005048}	命运前路	是时候做出抉择了	Assets/Product/Texture/Image/RoleStory/V200slnNormal02.png	神秘占卜师	来，从这几张牌里面选择吧	是时候揭示自己的命运了…	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory380.png
223	157	1576		3			4		{1: 9002}	{1: 1}										命运前路	"你收获了""命运"""		神秘占卜师	已不见踪影	你揭开牌面，上面描绘着一名头戴桂冠、肩扛手杖的旅行者。放下牌时，占卜师已不知所踪，但桌上似乎多了一些物品	收集物品	Assets/Product/Texture/Image/BgStory/Bgstory380.png
224	157	1577		3			3		{1: 2}	{1: 1}										命运前路	"你收获了""命运"""		神秘占卜师	已不见踪影	你揭开牌面，上面描绘着一辆象征着“胜利”，金光闪闪势不可挡的战车。放下牌时，占卜师已不知所踪，但桌上似乎多了一些物品	收集物品	Assets/Product/Texture/Image/BgStory/Bgstory380.png
225	157	1578		3			1		{1: 96120}	{1: 3}										命运前路	"你收获了""命运"""		神秘占卜师	已不见踪影	你揭开牌面，上面描绘着一个被挂在邢台之上，倒立吊死的囚人。放下牌时，占卜师已不知所踪，但桌上似乎多了一些物品	收集物品	Assets/Product/Texture/Image/BgStory/Bgstory380.png
226	157	1579		3			1		{1: 96119}	{1: 10}										命运前路	"你收获了""命运"""		神秘占卜师	已不见踪影	你揭开牌面，上面描绘着一只面目可憎，仿佛要吞噬世间一切的恶魔。放下牌时，占卜师已不知所踪，但桌上似乎多了一些物品	收集物品	Assets/Product/Texture/Image/BgStory/Bgstory380.png
227	158	1581		2							{1: '帮助教会', 2: '救助异端者（需激活灵智）', 3: '就此离开'}	{1: '确认选择', 2: '确认选择', 3: '就此离开'}		{1: 1, 2: 1, 3: 3}	{1: 1, 2: 1, 3: 0}	{1: 96120, 2: 96120, 3: 0}	{1: 2, 2: 2, 3: 0}	{1: 15811, 2: 15812, 3: 15813}	{2: 1005048}	阵营冲突	你会如何抉择？		要塞深处	要塞深处的一角	要塞的某处，一名教会的执行官正在追捕一名异端者，他扬言要将这作恶多端的猩红教团余孽绞死在镇上。执行官此时向路过的你求助，你的选择是？	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory410.jpg
228	158	1582		3			4		{1: 9002}	{1: 1}										阵营冲突	你选择帮助执行官		要塞深处	要塞深处的一角	你帮助执行官抓住了那名疯癫的异端者，执行官感谢你的慷慨相助，并表示教会永远是你旅途路上的支柱。	收下物品	Assets/Product/Texture/Image/BgStory/Bgstory410.jpg
229	158	1583		3			3		{1: 3}	{1: 1}										阵营冲突	你选择帮助异端者		要塞深处	要塞深处的一角	你帮助那名异端者摆脱了执行官的追捕，对方虽然神智已然不清，但依旧将身上珍藏的秘宝赠予你作为谢礼	收下物品	Assets/Product/Texture/Image/BgStory/Bgstory410.jpg
230	158	1584		1																阵营冲突	你默默的离开了这里		要塞深处	要塞深处的一角	你没有回应任何一方的请求，不想多惹事的你快步离开了这里。	离开这里	Assets/Product/Texture/Image/BgStory/Bgstory410.jpg
231	159	1591		2							{1: '阅读古早民间的童话', 2: '阅读被证伪的黑色史书', 3: '阅读难以理解的辩经（需激活灵智）'}	{1: '确认选择', 2: '确认选择', 3: '确认选择'}		{1: 3, 2: 3, 3: 3}	{1: 0, 2: 0, 3: 0}	{1: 0, 2: 0, 3: 0}	{1: 0, 2: 0, 3: 0}	{1: 15911, 2: 15912, 3: 15913}	{3: 1005048}	藏书库	你的选择是…		要塞书库	隐藏的要塞书库	要塞中暗藏了一间囤积各类资料的藏书库，这里似乎珍藏着许多外界接触不到的珍贵古籍。时间有限，你会选择阅读什么呢？	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory415.jpg
232	159	1592		3			1		{1: 96119}	{1: 10}										藏书库	你打开了童话故事		要塞书库	隐藏的要塞书库	你翻阅了几本在数百年前流行的童话故事，精妙的寓言里似乎暗藏着某段线索。你在线索的指引下找到了要塞内一座隐蔽的藏宝地。	收下物品	Assets/Product/Texture/Image/BgStory/Bgstory415.jpg
233	159	1593		3			4		{1: 9002}	{1: 1}										藏书库	你打开了被伪造的史书		要塞书库	隐藏的要塞书库	你翻阅着早已被证明为伪造的史书——上面记录着神话大战的另一面，一些“被选中的人”操控着猩红生物与英雄们为敌，而他们似乎就是猩红教团崇拜的对象。	收下物品	Assets/Product/Texture/Image/BgStory/Bgstory415.jpg
234	159	1594		3			7		{1: 6}	{1: 1}										藏书库	你打开了异端的辩经		要塞书库	隐藏的要塞书库	你翻阅着一名异端哲学家留下的辩经，在这毫无逻辑的文字中，似乎蕴藏着某种你未企及的智慧。	收下物品	Assets/Product/Texture/Image/BgStory/Bgstory415.jpg
235	160	1601		2							{1: '向深处前进（需激活灵智）', 2: '在外围进行探索'}	{1: '确认选择', 2: '确认选择'}		{1: 1, 2: 3}	{1: 1, 2: 0}	{1: 96120, 2: 0}	{1: 2, 2: 0}	{1: 16011, 2: 16012}	{1: 1005048}	剑冢	你的抉择是..		遍地的遗骸	你发现了失落的远征队	教会的远征队被埋葬在了隧道的最深处，生锈的银剑与长枪成为了他们的墓碑。这里已被猩红生物所腐蚀，看上去似乎已经不能继续往更深处探索了。	下定决心	Assets/Product/Texture/Image/BgStory/BgStory659.jpg
236	160	1602		3			2		{1: 142}	{1: 1}										剑冢	你搜寻到了不太寻常的事物		遍地的遗骸	你避开猩红，找到了通路	你借助自己对猩红生物的理解巧妙地避开了它们的腐蚀，在剑冢的最中心，一杆银枪插在远征队的尸体上。你取下了缠绕在枪上的枪饰，作为目睹他们结局的证明。	取下枪饰	Assets/Product/Texture/Image/BgStory/BgStory659.jpg
237	160	1603		3			1		{1: 96119}	{1: 10}										剑冢	你在外围收集了物资		遍地的遗骸	你搜寻了外围，寻找着物资	你小心翼翼地在外围探索了一圈，搜刮到了一些尚能利用的物资。	收集物资	Assets/Product/Texture/Image/BgStory/BgStory659.jpg
238	161	1611		2							{1: '查看天文望远镜（需激活灵智）', 2: '搜寻这里剩余的物资'}	{1: '确认选择', 2: '确认选择'}		{1: 3, 2: 3}	{1: 0, 2: 0}	{1: 0, 2: 0}	{1: 0, 2: 0}	{1: 16111, 2: 16112}	{1: 1005048}	天文奇观	你的选择是..		废弃的天文台	你发现了废弃的天文台	一座被废弃的天文台被安置在隧道的某个角落。或许在世界未被毁灭之前，此处不是深邃的海底，而是能望见星空的地方？	下定决心	Assets/Product/Texture/Image/BgStory/BgStory688.jpg
239	161	1612		3			7		{1: 6}	{1: 1}										天文奇观	你领悟到了更多		废弃的天文台	你尝试使用破损不堪的望远镜	你饶有兴致地凑到了望远镜前，却发现镜头内部刻着奇怪符印，你感觉自己领悟到了更多..	领悟灵智	Assets/Product/Texture/Image/BgStory/BgStory688.jpg
240	161	1613		3			3		{1: 1}	{1: 1}										天文奇观	你搜寻到了些物资		废弃的天文台	你尝试在收集周围的物资	你在这座天文台附近搜刮了一圈，找到了一些物资后便离开了。	收集物资	Assets/Product/Texture/Image/BgStory/BgStory688.jpg
241	164	1641		2							{1: '用秘血绘制隐藏的脉络（需激活灵智）', 2: '轻轻抚摸这块墙壁'}	{1: '确认选择', 2: '确认选择'}		{1: 1, 2: 3}	{1: 1, 2: 0}	{1: 96120, 2: 0}	{1: 2, 2: 0}	{1: 16411, 2: 16412}	{1: 1005048}	迷之墙壁	你决定做些什么		管道的墙壁	一面奇怪的墙壁	在隧道深处的一角，一块轮廓凹陷的墙壁吸引了你的注意，似乎可以用某种方式打开，你决定…	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory275.png
242	164	1642		2							{1: '选择“傲慢之印”', 2: '选择“懒惰之印”', 3: '选择“贪婪之印”', 4: '选择“暴怒之印”'}	{1: '确认选择', 2: '确认选择', 3: '确认选择', 4: '确认选择'}		{1: 3, 2: 3, 3: 3, 4: 3}	{1: 0, 2: 0, 3: 0, 4: 0}	{1: 0, 2: 0, 3: 0, 4: 0}	{1: 0, 2: 0, 3: 0, 4: 0}	{1: 16421, 2: 16422, 3: 16423, 4: 16424}		迷之墙壁	你看到了隐藏的脉络		管道的墙壁	从中浮现出了许多印章	多亏灵智的帮助，你看到了隐藏在门上的脉络轨迹，使用秘血涂抹轨迹后，墙壁消融…你的眼前浮现出许多神秘的纹章，你决定选择…	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory275.png
243	164	1643		2							{1: '选择“懒惰之印”', 2: '选择“贪婪之印”', 3: '选择“暴怒之印”', 4: '选择“暴食之印”'}	{1: '确认选择', 2: '确认选择', 3: '确认选择', 4: '确认选择'}		{1: 3, 2: 3, 3: 3, 4: 3}	{1: 0, 2: 0, 3: 0, 4: 0}	{1: 0, 2: 0, 3: 0, 4: 0}	{1: 0, 2: 0, 3: 0, 4: 0}	{1: 16431, 2: 16432, 3: 16433, 4: 16434}		迷之墙壁	你看到了隐藏的脉络		管道的墙壁	从中浮现出了许多印章	多亏灵智的帮助，你看到了隐藏在门上的脉络轨迹，使用秘血涂抹轨迹后，墙壁消融…你的眼前浮现出许多神秘的纹章，你决定选择…	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory275.png
244	164	1644		2							{1: '选择“贪婪之印”', 2: '选择“暴怒之印”', 3: '选择“暴食之印”', 4: '选择“傲慢之印”'}	{1: '确认选择', 2: '确认选择', 3: '确认选择', 4: '确认选择'}		{1: 3, 2: 3, 3: 3, 4: 3}	{1: 0, 2: 0, 3: 0, 4: 0}	{1: 0, 2: 0, 3: 0, 4: 0}	{1: 0, 2: 0, 3: 0, 4: 0}	{1: 16441, 2: 16442, 3: 16443, 4: 16444}		迷之墙壁	你看到了隐藏的脉络		管道的墙壁	从中浮现出了许多印章	多亏灵智的帮助，你看到了隐藏在门上的脉络轨迹，使用秘血涂抹轨迹后，墙壁消融…你的眼前浮现出许多神秘的纹章，你决定选择…	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory275.png
245	164	1645		2							{1: '选择“暴怒之印”', 2: '选择“暴食之印”', 3: '选择“傲慢之印”', 4: '选择“懒惰之印”'}	{1: '确认选择', 2: '确认选择', 3: '确认选择', 4: '确认选择'}		{1: 3, 2: 3, 3: 3, 4: 3}	{1: 0, 2: 0, 3: 0, 4: 0}	{1: 0, 2: 0, 3: 0, 4: 0}	{1: 0, 2: 0, 3: 0, 4: 0}	{1: 16451, 2: 16452, 3: 16453, 4: 16454}		迷之墙壁	你看到了隐藏的脉络		管道的墙壁	从中浮现出了许多印章	多亏灵智的帮助，你看到了隐藏在门上的脉络轨迹，使用秘血涂抹轨迹后，墙壁消融…你的眼前浮现出许多神秘的纹章，你决定选择…	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory275.png
246	164	1646		2							{1: '选择“暴食之印”', 2: '选择“傲慢之印”', 3: '选择“懒惰之印”', 4: '选择“贪婪之印”'}	{1: '确认选择', 2: '确认选择', 3: '确认选择', 4: '确认选择'}		{1: 3, 2: 3, 3: 3, 4: 3}	{1: 0, 2: 0, 3: 0, 4: 0}	{1: 0, 2: 0, 3: 0, 4: 0}	{1: 0, 2: 0, 3: 0, 4: 0}	{1: 16461, 2: 16462, 3: 16463, 4: 16464}		迷之墙壁	你看到了隐藏的脉络		管道的墙壁	从中浮现出了许多印章	多亏灵智的帮助，你看到了隐藏在门上的脉络轨迹，使用秘血涂抹轨迹后，墙壁消融…你的眼前浮现出许多神秘的纹章，你决定选择…	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory275.png
247	164	1647		3			2		{1: 122}	{1: 1}										迷之墙壁	你拿到了它		管道的墙壁	墙壁恢复了正常	在你握住纹章的瞬间，其他的一切突然开始消融，再次回过神来时，你发现刚刚隐藏的墙壁已不见踪影，但纹章仍然在你手中	收下纹章	Assets/Product/Texture/Image/BgStory/Bgstory275.png
248	164	1648		3			2		{1: 123}	{1: 1}										迷之墙壁	你拿到了它		管道的墙壁	墙壁恢复了正常	在你握住纹章的瞬间，其他的一切突然开始消融，再次回过神来时，你发现刚刚隐藏的墙壁已不见踪影，但纹章仍然在你手中	收下纹章	Assets/Product/Texture/Image/BgStory/Bgstory275.png
249	164	1649		3			2		{1: 124}	{1: 1}										迷之墙壁	你拿到了它		管道的墙壁	墙壁恢复了正常	在你握住纹章的瞬间，其他的一切突然开始消融，再次回过神来时，你发现刚刚隐藏的墙壁已不见踪影，但纹章仍然在你手中	收下纹章	Assets/Product/Texture/Image/BgStory/Bgstory275.png
250	164	16410		3			2		{1: 125}	{1: 1}										迷之墙壁	你拿到了它		管道的墙壁	墙壁恢复了正常	在你握住纹章的瞬间，其他的一切突然开始消融，再次回过神来时，你发现刚刚隐藏的墙壁已不见踪影，但纹章仍然在你手中	收下纹章	Assets/Product/Texture/Image/BgStory/Bgstory275.png
251	164	16411		3			2		{1: 126}	{1: 1}										迷之墙壁	你拿到了它		管道的墙壁	墙壁恢复了正常	在你握住纹章的瞬间，其他的一切突然开始消融，再次回过神来时，你发现刚刚隐藏的墙壁已不见踪影，但纹章仍然在你手中	收下纹章	Assets/Product/Texture/Image/BgStory/Bgstory275.png
252	164	16412		3			3		{1: 1}	{1: 1}										迷之墙壁	你拾取了木箱		管道的墙壁	墙壁崩塌	在轻抚墙壁的一瞬间，它轰然瓦解，只剩下了被碎石淹没的木箱	打开木箱	Assets/Product/Texture/Image/BgStory/Bgstory275.png
253	165	1651		2							{1: '跟着月光前进（需激活灵智）', 2: '与月光背道而驰'}	{1: '确认选择', 2: '确认选择'}		{1: 3, 2: 3}	{1: 0, 2: 0}	{1: 0, 2: 0}	{1: 0, 2: 0}	{1: 16511, 2: 16512}	{1: 1005048}	猩红之月	不寒而栗的感觉		海底的浓雾之中	浮现出了诡异的月光	你陷入了一滩浓雾之中，这里似乎是由猩红生物群聚构建而出的幻境。头顶上隐约有一轮红色的圆月高照，注视着那诡异的月光，你选择？	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory523.jpg
254	165	1652		3			3		{1: 2}	{1: 1}										猩红之月	你和它，仿佛融为一体		海底的浓雾之中	你向着月光继续前行	你跟随着月光前进，猩红的月亮仿佛在同你低语，它认可了你的智慧，决定给你一些小小的帮助	获取帮助	Assets/Product/Texture/Image/BgStory/Bgstory523.jpg
255	165	1653		3			1		{1: 96120}	{1: 3}										猩红之月	你拒绝了它		海底的浓雾之中	你抵抗着月光，回避着离开了	你背对月光前进，用坚定的意志摆脱了幻境，并收集到了些许秘血	收集秘血	Assets/Product/Texture/Image/BgStory/Bgstory523.jpg
256	166	1661		2							{1: '不妨听听', 2: '默默记下故事'}	{1: '确认选择', 2: '确认选择'}		{1: 1, 2: 3}	{1: 1, 2: 0}	{1: 96119, 2: 0}	{1: 6, 2: 0}	{1: 16611, 2: 16612}		“恶魔”传说	说书人正在吆喝	Assets/Product/Texture/Image/RoleStory/CaifaNormal01.png	说书人	刚刚打倒那恶魔，谁知它竟然...欲知后事如何，且拿姜饼支持	酒馆内有说书人在讲述一段关于海底恶魔的传说故事，你似乎可以花几个钱听他向你娓娓道来。	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory204.png
257	166	1662		3		150007	3		{1: 2}	{1: 1}										“恶魔”传说	说书人向你讲述	Assets/Product/Texture/Image/RoleStory/CaifaNormal01.png	说书人	我跟你说啊，那个恶魔，可能不止一个，可要注意啊，路上千万小心	受惠与你的慷慨，说书人向你讲起“恶魔”的故事——那是一只流窜在海底的神话生物，它的外形酷似一条凶恶的鲨鱼，似乎特别喜爱某种神秘物品，也许海上堡垒会有些许线索，因此希望你可以收下藏品，帮助他验证传说	向他告别	Assets/Product/Texture/Image/BgStory/Bgstory204.png
258	166	1663		3			1		{1: 96119}	{1: 10}										“恶魔”传说	你离开了这里		街边的酒馆内	你离开了这里	你装作对这些故事毫不在意，转头就以同样的方式像他人转述，很快，你就收获了不少的姜饼	收获满满	Assets/Product/Texture/Image/BgStory/Bgstory204.png
259	167	1671		2							{1: '制作药剂', 2: '带走古籍'}	{1: '确认选择', 2: '确认选择'}		{1: 1, 2: 3}	{1: 1, 2: 0}	{1: 96120, 2: 0}	{1: 5, 2: 0}	{1: 16711, 2: 16712}		“恶魔”配方	一本古籍静静的躺在那里		堡垒的暗房中	一本古籍静静的躺在那里	堡垒内部的某个房间暗藏了一本有关恶魔传说的古籍，上面记载着能吸引“恶魔”现身的神秘药剂，你似乎可以花费一点材料尝试制作，亦或者带走这本看起来很值钱的古籍	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory189.png
260	167	1672		3		150008	2		{1: 140}	{1: 1}										“恶魔”配方	你成功调配出了“药剂”		堡垒的暗房中	你成功调配出了“药剂”	你花费了一些材料成功调配好了…“药剂”，只不过，它看上去似乎……非常美味？	小心保存	Assets/Product/Texture/Image/BgStory/Bgstory189.png
261	167	1673		3			1		{1: 96119}	{1: 10}										“恶魔”配方	你想办法兜售了这本古籍		堡垒的暗房中	你想办法兜售了这本古籍	你对传说丝毫没有兴趣，但你知道这本古籍一定能卖个好价钱	收获满满	Assets/Product/Texture/Image/BgStory/Bgstory189.png
262	168	1681		2							{1: '放置奶昔，吸引真正的恶魔', 2: '原地埋伏，看看是否会有惊喜', 3: '不关我事，旅途要紧'}	{1: '确认选择', 2: '确认选择', 3: '确认选择'}		{1: 2, 2: 3, 3: 3}	{1: 2, 2: 0, 3: 0}	{1: 140, 2: 0, 3: 0}	{1: 1, 2: 0, 3: 0}	{1: 16811, 2: 16812, 3: 16813}		“恶魔”现身	诡异的捕猎地		管道的广场处	诡异的捕猎地	你似乎发现了一处捕猎地，这里四处散发着奶昔的清香，好像就是传说中“恶魔”的出现场所，你决定…	下定决心	Assets/Product/Texture/Image/BgStory/BgStory570.jpg
263	168	1682		5	70061															“恶魔”现身	它们从暗影中 现身	Assets/Product/Texture/Image/RoleStory/BiancaTheatreShashibierNormal02.png	"""真正的恶魔"""	饿了..是奶昔..是奶昔！！	在放置奶昔的那一瞬间，你便发现自己身旁已经出现了两位恶魔，没想到居然是鲨鲨！但是它们正对你的奶昔虎视眈眈，看起来，你逃不掉了	准备战斗	Assets/Product/Texture/Image/BgStory/BgStory570.jpg
264	168	1683		5	70071															“恶魔”现身	和它狭路相逢	Assets/Product/Texture/Image/RoleStory/ShashibierNormal04.png	"""虚假的恶魔"""	碧儿在等猎物，你在等什么	在寻找埋伏点时，你意外碰到了一只正在埋伏的恶魔，它似乎和传说中的恶魔有些区别，但这场遭遇，已经再所难免	拿下它	Assets/Product/Texture/Image/BgStory/BgStory570.jpg
265	168	1684		1																“恶魔”现身	还是离开这里比较好		管道的广场处	还是离开这里比较好	你对传说中的事物毫不关心，继续向着旅途终点进发	离开这里	Assets/Product/Texture/Image/BgStory/BgStory570.jpg
266	169	1691	1692	1																鲨鲨的最后支援..	你再次遇见了它	Assets/Product/Texture/Image/RoleStory/BiancaTheatreShashibierNormal02.png	鲨鲨	等等…等等…	神秘的鲨鲨突然出现，并拦住了你的去路，它似乎..有些事情想告诉你	继续聆听	Assets/Product/Texture/Image/BgStory/Bgstory614.jpg
267	169	1692		2							{1: '献出15个姜饼', 2: '献出4瓶秘血', 3: '与鲨鲨告别，踏上终程'}	{1: '花费姜饼', 2: '花费秘血', 3: '踏上终程'}		{1: 1, 2: 1, 3: 3}	{1: 1, 2: 1, 3: 0}	{1: 96119, 2: 96120, 3: 0}	{1: 15, 2: 4, 3: 0}	{1: 16921, 2: 16922, 3: 16923}		鲨鲨的最后支援..	它向你阐述	Assets/Product/Texture/Image/RoleStory/BiancaTheatreShashibierNormal02.png	鲨鲨	前面，非常，危险…	鲨鲨向你透露…前方就是无尽的猩红之潮，<color=#bc3e3e>秘血将无法发挥作用</color>，它可以在此处收下你所有的秘血和姜饼，最后助你一臂之力	下定决心	Assets/Product/Texture/Image/BgStory/Bgstory614.jpg
268	169	1693	1695	3			3		{1: 2}	{1: 1}										鲨鲨的最后支援..	它给予你回报	Assets/Product/Texture/Image/RoleStory/BiancaTheatreShashibierNormal02.png	鲨鲨	这..是给你的回报…	你做出了选择，作为回报，鲨鲨给予你了秘藏之箱	收下物品	Assets/Product/Texture/Image/BgStory/Bgstory614.jpg
269	169	1694	1695	3			4		{1: 9002}	{1: 1}										鲨鲨的最后支援..	它给予你回报	Assets/Product/Texture/Image/RoleStory/BiancaTheatreShashibierNormal02.png	鲨鲨	这..是给你的回报…	你做出了选择，作为回报，鲨鲨给予你了邀请函	收下物品	Assets/Product/Texture/Image/BgStory/Bgstory614.jpg
