Id	Name	Icon	SimpleDes	Des	StarLevel	AddScore	Condition	BuffIds	MutexId	TeamLimit	FightEventIds
113012201	雷鸣II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带雷伤，小概率造成引雷效果			50		[760492]			
113012202	劣化III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760632]			
113012203	护盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760242]			
113012204	散失	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[772583]			
113012301	雷鸣II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带雷伤，小概率造成引雷效果			50		[760492]			
113012302	劣化III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760632]			
113012303	护盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760242]			
113012304	散失	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[772583]			
113013101	辐射II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760292]			
113013102	独狼III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760323]			
113013103	自爆虫	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[772601]			
113013104	炎盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	生成环绕炎球，被触碰时对敌方造成伤害并恢复自身血量			150		[712005]			
113013201	辐射II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760292]			
113013202	独狼III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760323]			
113013203	自爆虫	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[772601]			
113013204	炎盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	生成环绕炎球，被触碰时对敌方造成伤害并恢复自身血量			150		[712005]			
113013301	辐射II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760292]			
113013302	独狼III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760323]			
113013303	自爆虫	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[772601]			
113013304	炎盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	生成环绕炎球，被触碰时对敌方造成伤害并恢复自身血量			150		[712005]			
113014101	辐射II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760292]			
113014102	独狼III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760323]			
113014103	自爆虫	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[772601]			
113014104	炎盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	生成环绕炎球，被触碰时对敌方造成伤害并恢复自身血量			150		[712005]			
113014201	辐射II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760292]			
113014202	独狼III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760323]			
113014203	自爆虫	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[772601]			
113014204	炎盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	生成环绕炎球，被触碰时对敌方造成伤害并恢复自身血量			150		[712005]			
113014301	辐射II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760292]			
113014302	独狼III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760323]			
113014303	自爆虫	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[772601]			
113014304	炎盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	生成环绕炎球，被触碰时对敌方造成伤害并恢复自身血量			150		[712005]			
113021101	辐射II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760292]			
113021102	独狼III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760323]			
113021103	自爆虫	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[772601]			
113021104	炎盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	生成环绕炎球，被触碰时对敌方造成伤害并恢复自身血量			150		[712005]			
113021201	辐射II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760292]			
113021202	独狼III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760323]			
113021203	自爆虫	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[772601]			
113021204	炎盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	生成环绕炎球，被触碰时对敌方造成伤害并恢复自身血量			150		[712005]			
113021301	辐射II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760292]			
113021302	独狼III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760323]			
113021303	自爆虫	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[772601]			
113021304	炎盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	生成环绕炎球，被触碰时对敌方造成伤害并恢复自身血量			150		[712005]			
113022101	雷鸣II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带雷伤，小概率造成引雷效果			50		[760492]			
113022102	劣化III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760632]			
113022103	护盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760242]			
113022104	散失	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[772583]			
113022201	雷鸣II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带雷伤，小概率造成引雷效果			50		[760492]			
113022202	劣化III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760632]			
113022203	护盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760242]			
113022204	散失	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[772583]			
113022301	雷鸣II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带雷伤，小概率造成引雷效果			50		[760492]			
113022302	劣化III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760632]			
113022303	护盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760242]			
113022304	散失	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[772583]			
113023101	雷鸣II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带雷伤，小概率造成引雷效果			50		[760492]			
113023102	劣化III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760632]			
113023103	护盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760242]			
113023104	散失	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[772583]			
113023201	雷鸣II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带雷伤，小概率造成引雷效果			50		[760492]			
113023202	劣化III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760632]			
113023203	护盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760242]			
113023204	散失	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[772583]			
113023301	雷鸣II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带雷伤，小概率造成引雷效果			50		[760492]			
113023302	劣化III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760632]			
113023303	护盾II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760242]			
113023304	散失	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[772583]			
114011101	破甲II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760072]			
114011102	火焰III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带火伤，大概率点燃目标，造成持续伤害			300		[760433]			
114011103	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				300		[760252]			
114011104	炎盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	生成环绕炎球，被触碰时对敌方造成伤害并恢复自身血量			300		[712005]			
114011201	破甲II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760072]			
114011202	火焰III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带火伤，大概率点燃目标，造成持续伤害			300		[760433]			
114011203	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				300		[760252]			
114011204	炎盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	生成环绕炎球，被触碰时对敌方造成伤害并恢复自身血量			300		[712005]			
114011301	破甲II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760072]			
114011302	火焰III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带火伤，大概率点燃目标，造成持续伤害			300		[760433]			
114011303	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				300		[760252]			
114011304	炎盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	生成环绕炎球，被触碰时对敌方造成伤害并恢复自身血量			300		[712005]			
114012101	破甲II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760072]			
114012102	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			300		[760453]			
114012103	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				300		[760252]			
114012104	霜盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受到伤害降低，受到普通攻击时降低攻击者移速			300		[712004]			
114012201	破甲II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760072]			
114012202	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			300		[760453]			
114012203	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				300		[760252]			
114012204	霜盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受到伤害降低，受到普通攻击时降低攻击者移速			300		[712004]			
115011101	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760213]			
115011102	祝福III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760313]			
115011103	辐射III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760293]			
115011104	闪现III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较短			150		[760393]			
115011201	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760213]			
115011202	祝福III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760313]			
115011203	辐射III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760293]			
115011204	闪现III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较短			150		[760393]			
115011301	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760213]			
115011302	祝福III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760313]			
115011303	辐射III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760293]			
115011304	闪现III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较短			150		[760393]			
115012101	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760213]			
115012102	祝福III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760313]			
115012103	辐射III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760293]			
115012104	闪现III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较短			150		[760393]			
115012201	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760213]			
115012202	祝福III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760313]			
115012203	辐射III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760293]			
115012204	闪现III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较短			150		[760393]			
115012301	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760213]			
115012302	祝福III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760313]			
115012303	辐射III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760293]			
115012304	闪现III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较短			150		[760393]			
115013101	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760213]			
115013102	祝福III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760313]			
115013103	辐射III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760293]			
115013104	闪现III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较短			150		[760393]			
115013201	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760213]			
115013202	祝福III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760313]			
115013203	辐射III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760293]			
115013204	闪现III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较短			150		[760393]			
115013301	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760213]			
115013302	祝福III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760313]			
115013303	辐射III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760293]			
115013304	闪现III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较短			150		[760393]			
115014101	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760213]			
115014102	黑洞II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760412]			
115014103	闪现III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较短			100		[760393]			
115014104	致命	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[776102]			
115014201	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760213]			
115014202	黑洞II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760412]			
115014203	闪现III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较短			100		[760393]			
115014204	致命	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[776102]			
115014301	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760213]			
115014302	黑洞II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760412]			
115014303	闪现III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较短			100		[760393]			
115014304	致命	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[776102]			
115015101	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760213]			
115015102	黑洞II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760412]			
115015103	闪现III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较短			100		[760393]			
115015104	致命	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[776102]			
115015201	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760213]			
115015202	黑洞II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760412]			
115015203	闪现III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较短			100		[760393]			
115015204	致命	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[776102]			
115015301	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760213]			
115015302	黑洞II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760412]			
115015303	闪现III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较短			100		[760393]			
115015304	致命	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[776102]			
115021101	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760213]			
115021102	遗言者	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[742151]			
115021103	闪现III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较短			100		[760393]			
115021104	暴走III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760253]			
115021201	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760213]			
115021202	遗言者	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[742151]			
115021203	闪现III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较短			100		[760393]			
115021204	暴走III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760253]			
115021301	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760213]			
115021302	遗言者	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[742151]			
115021303	闪现III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较短			100		[760393]			
115021304	暴走III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760253]			
115022101	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760213]			
115022102	遗言者	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[742151]			
115022103	闪现III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较短			100		[760393]			
115022104	暴走III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760253]			
115022201	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760213]			
115022202	遗言者	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[742151]			
115022203	闪现III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较短			100		[760393]			
115022204	暴走III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760253]			
115022301	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760213]			
115022302	遗言者	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[742151]			
115022303	闪现III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较短			100		[760393]			
115022304	暴走III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760253]			
115023101	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760213]			
115023102	遗言者	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[742151]			
115023103	闪现III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较短			100		[760393]			
115023104	暴走III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760253]			
115023201	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760213]			
115023202	遗言者	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[742151]			
115023203	闪现III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较短			100		[760393]			
115023204	暴走III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760253]			
115023301	迅捷III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760213]			
115023302	遗言者	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[742151]			
115023303	闪现III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较短			100		[760393]			
115023304	暴走III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760253]			
116011101	暗影III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带暗属性伤害，小概率附加眩晕效果			50		[760473]			
116011102	庇护	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	每过一段时间给自身和周边友方单位添加护盾			75		[772595]			
116011103	默哀	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[778091]			
116011104	暴走III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[760253]			
116011201	暗影III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带暗属性伤害，小概率附加眩晕效果			50		[760473]			
116011202	庇护	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	每过一段时间给自身和周边友方单位添加护盾			75		[772595]			
116011203	默哀	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[778091]			
116011204	暴走III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[760253]			
116011301	暗影III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带暗属性伤害，小概率附加眩晕效果			50		[760473]			
116011302	庇护	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	每过一段时间给自身和周边友方单位添加护盾			75		[772595]			
116011303	默哀	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[778091]			
116011304	暴走III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[760253]			
116012101	闭环II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760302]			
116012102	贯穿III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760343]			
116012103	暴走III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760253]			
116012104	散失	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[772583]			
116012201	闭环II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760302]			
116012202	贯穿III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760343]			
116012203	暴走III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760253]			
116012204	散失	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[772583]			
116012301	闭环II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760302]			
116012302	贯穿III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760343]			
116012303	暴走III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760253]			
116012304	散失	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[772583]			
116013101	闭环II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760302]			
116013102	贯穿III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760343]			
116013103	暴走III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760253]			
116013104	散失	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[772583]			
116013201	闭环II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760302]			
116013202	贯穿III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760343]			
116013203	暴走III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760253]			
116013204	散失	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[772583]			
116013301	闭环II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760302]			
116013302	贯穿III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760343]			
116013303	暴走III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760253]			
116013304	散失	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[772583]			
116021101	暗影III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带暗属性伤害，小概率附加眩晕效果			50		[760473]			
116021102	庇护	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	每过一段时间给自身和周边友方单位添加护盾			100		[772595]			
116021103	贯穿III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760343]			
116021104	暴走III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760253]			
116021201	暗影III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带暗属性伤害，小概率附加眩晕效果			50		[760473]			
116021202	庇护	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	每过一段时间给自身和周边友方单位添加护盾			100		[772595]			
116021203	贯穿III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760343]			
116021204	暴走III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760253]			
116021301	暗影III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带暗属性伤害，小概率附加眩晕效果			50		[760473]			
116021302	庇护	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	每过一段时间给自身和周边友方单位添加护盾			100		[772595]			
116021303	贯穿III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760343]			
116021304	暴走III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760253]			
116022101	闭环II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760302]			
116022102	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			100		[760453]			
116022103	贯穿III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760343]			
116022104	暴走III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760253]			
116022201	闭环II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760302]			
116022202	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			100		[760453]			
116022203	贯穿III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760343]			
116022204	暴走III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760253]			
116022301	闭环II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760302]			
116022302	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			100		[760453]			
116022303	贯穿III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760343]			
116022304	暴走III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				200		[760253]			
116031101	火焰III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带火伤，大概率点燃目标，造成持续伤害			100		[760433]			
116031102	自爆虫	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[772601]			
116031103	贯穿III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				150		[760343]			
