Id	Note	TemplateId	StageId	Weight	Mode	ModeParams	TimeLimit	MonsterGroupId	GroupOrder	IsQubitStage	QubitMonsterGroup	QubitValue	QubitEquipBoxGroup	QubitItemBoxGroup	QubitGoldGroup	FightEventIds	SuggestAbility	ExtraWaveGroupId	ExtraWaveRate	ExtraWaveTime	BaseHp
926271	第二章-困难刷怪-后段-DLC-β线量子值保底	92627	30062835	100	1	[0, 30]		[1262211, 1262212]	2	1	[262212, 262212]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401]		1122		30	598683
926272	第二章-困难刷怪-后段-DLC-β线量子值保底	92627	30062836	100	1	[0, 30]		[1262221, 1262222]	2	1	[262212, 262212]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401]		1121		30	598683
927161	第二章-困难生存-前段-DLC-β线量子值保底	92716	30062834	100	2	[60]		[1271111]	1	1	[271221, 271221]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251214]					1197368
927162	第二章-困难生存-前段-DLC-β线量子值保底	92716	30062835	100	2	[60]		[1271121]	1	1	[271221, 271221]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251214]					1197368
927171	第二章-困难生存-后段-DLC-β线量子值保底	92717	30062836	100	2	[60]		[1271211]	1	1	[271221, 271221]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251214]					1197368
927172	第二章-困难生存-后段-DLC-β线量子值保底	92717	30062837	100	2	[60]		[1271221]	1	1	[271221, 271221]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251214]					1197368
928161	第二章-保卫萝卜-前段-DLC-β线量子值保底	92816	30062833	100	7	[8000, 5000, 2000]		[1291223, 1281111]	2	1	[281111, 281111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401]		1121		30	199561
928162	第二章-保卫萝卜-前段-DLC-β线量子值保底	92816	30062834	100	7	[8000, 5000, 2000]		[1291223, 1281121]	2	1	[281111, 281111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401]		1122		30	199561
928171	第二章-保卫萝卜-后段-DLC-β线量子值保底	92817	30062835	100	7	[8000, 5000, 2000]		[1291223, 1281211]	2	1	[281111, 281111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401]		1121		30	199561
928172	第二章-保卫萝卜-后段-DLC-β线量子值保底	92817	30062836	100	7	[8000, 5000, 2000]		[1291223, 1281221]	2	1	[281111, 281111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401]		1122		30	199561
929161	第二章-困难伤害-前段-DLC-β线量子值保底	92916	30062834	100	9	[20, 359210, 7000, 718420, 4000]		[1291222, 1291111]	2	1	[291221, 291221]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401]					769735
929162	第二章-困难伤害-前段-DLC-β线量子值保底	92916	30062835	100	9	[20, 359210, 7000, 718420, 4000]		[1291222, 1291121]	2	1	[291221, 291221]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401]					769735
929171	第二章-困难伤害-后段-DLC-β线量子值保底	92917	30062836	100	9	[20, 359210, 7000, 718420, 4000]		[1291222, 1291211]	2	1	[291221, 291221]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401]					769735
929172	第二章-困难伤害-后段-DLC-β线量子值保底	92917	30062837	100	9	[20, 359210, 7000, 718420, 4000]		[1291222, 1291221]	2	1	[291221, 291221]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401]					769735
931211	第三章-普通刷怪-前段-DLC-β线	93121	30062838	100	1	[0, 30]		[1312111, 1312112]	2	1	[312332, 312332]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251422, 2251402]		1131		30	992512
931212	第三章-普通刷怪-前段-DLC-β线	93121	30062838	100	1	[0, 30]		[1312121, 1312122]	2	1	[312332, 312332]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251422, 2251402]		1132		30	992512
931213	第三章-普通刷怪-前段-DLC-β线	93121	30062838	100	1	[0, 30]		[1312131, 1312132]	2	1	[312332, 312332]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251422, 2251402]		1131		30	992512
931221	第三章-普通刷怪-前段-DLC-β线	93122	30062839	100	1	[0, 30]		[1312211, 1312212]	2	1	[312332, 312332]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251422, 2251402]		1132		30	992512
931222	第三章-普通刷怪-前段-DLC-β线	93122	30062839	100	1	[0, 30]		[1312221, 1312222]	2	1	[312332, 312332]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251422, 2251402]		1131		30	992512
931223	第三章-普通刷怪-前段-DLC-β线	93122	30062839	100	1	[0, 30]		[1312231, 1312232]	2	1	[312332, 312332]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251422, 2251402]		1132		30	992512
931231	第三章-普通刷怪-中段-DLC-β线	93123	30062840	100	1	[0, 30]		[1312311, 1312312]	2	1	[312332, 312332]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251422, 2251402]		1131		30	992512
931232	第三章-普通刷怪-中段-DLC-β线	93123	30062840	100	1	[0, 30]		[1312321, 1312322]	2	1	[312332, 312332]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251422, 2251402]		1132		30	992512
931233	第三章-普通刷怪-中段-DLC-β线	93123	30062840	100	1	[0, 30]		[1312331, 1312332]	2	1	[312332, 312332]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251422, 2251402]		1131		30	992512
931241	第三章-普通刷怪-中段-DLC-β线	93124	30062841	100	1	[0, 30]		[1312411, 1312412]	2	1	[312332, 312332]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251422, 2251402]		1131		30	992512
931242	第三章-普通刷怪-中段-DLC-β线	93124	30062841	100	1	[0, 30]		[1312421, 1312422]	2	1	[312332, 312332]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251422, 2251402]		1132		30	992512
931243	第三章-普通刷怪-中段-DLC-β线	93124	30062841	100	1	[0, 30]		[1312431, 1312432]	2	1	[312332, 312332]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251422, 2251402]		1131		30	992512
931311	第三章-普通刷怪-后段-DLC-β线	93131	30062842	100	1	[0, 30, 60]		[1313111, 1313112, 1313113]	2	1	[312332, 312332]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251422, 2251402]		1132		30	661675
931312	第三章-普通刷怪-后段-DLC-β线	93131	30062842	100	1	[0, 30, 60]		[1313121, 1313122, 1313123]	2	1	[312332, 312332]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251422, 2251402]		1131		30	661675
931313	第三章-普通刷怪-后段-DLC-β线	93131	30062842	100	1	[0, 30, 60]		[1313131, 1313132, 1313133]	2	1	[312332, 312332]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251422, 2251402]		1132		30	661675
931321	第三章-普通刷怪-后段-DLC-β线	93132	30062843	100	1	[0, 30, 60]		[1313211, 1313212, 1313213]	2	1	[312332, 312332]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251422, 2251402]		1131		30	661675
931322	第三章-普通刷怪-后段-DLC-β线	93132	30062843	100	1	[0, 30, 60]		[1313221, 1313222, 1313223]	2	1	[312332, 312332]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251422, 2251402]		1132		30	661675
931323	第三章-普通刷怪-后段-DLC-β线	93132	30062843	100	1	[0, 30, 60]		[1313231, 1313232, 1313233]	2	1	[312332, 312332]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251422, 2251402]		1131		30	661675
933111	第三章-普通割草-前段-DLC-β线	93311	30062838	100	8	[5]		[1331112, 1331111]	2	1	[331231, 331231]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251422, 2251402]		1131		30	330838
933112	第三章-普通割草-前段-DLC-β线	93311	30062839	100	8	[5]		[1331122, 1331121]	2	1	[331231, 331231]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251422, 2251402]		1132		30	330838
933113	第三章-普通割草-前段-DLC-β线	93311	30062839	100	8	[5]		[1331132, 1331131]	2	1	[331231, 331231]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251422, 2251402]		1131		30	330838
933121	第三章-普通割草-中段-DLC-β线	93312	30062840	100	8	[5]		[1331212, 1331211]	2	1	[331231, 331231]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251422, 2251402]		1132		30	330838
933122	第三章-普通割草-中段-DLC-β线	93312	30062840	100	8	[5]		[1331222, 1331221]	2	1	[331231, 331231]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251422, 2251402]		1131		30	330838
933123	第三章-普通割草-中段-DLC-β线	93312	30062841	100	8	[5]		[1331232, 1331231]	2	1	[331231, 331231]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251422, 2251402]		1132		30	330838
933131	第三章-普通割草-后段-DLC-β线	93313	30062842	100	8	[5]		[1331312, 1331311]	2	1	[331231, 331231]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251422, 2251402]		1131		30	330838
933132	第三章-普通割草-后段-DLC-β线	93313	30062843	100	8	[5]		[1331322, 1331321]	2	1	[331231, 331231]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251422, 2251402]		1132		30	330838
933133	第三章-普通割草-后段-DLC-β线	93313	30062843	100	8	[5]		[1331332, 1331331]	2	1	[331231, 331231]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251422, 2251402]		1132		30	330838
934111	第三章-普通伤害-前段-DLC-β线	93411	30062838	100	9	[30, 595507, 5000, 992512, 3000]		[1341322, 1341111]	2	1	[341121, 341121]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251422, 2251402]					1786521
934112	第三章-普通伤害-前段-DLC-β线	93411	30062839	100	9	[30, 595507, 5000, 992512, 3000]		[1341322, 1341121]	2	1	[341121, 341121]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251422, 2251402]					1786521
934121	第三章-普通伤害-中段-DLC-β线	93412	30062840	100	9	[30, 595507, 5000, 992512, 3000]		[1341322, 1341211]	2	1	[341121, 341121]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251422, 2251402]					1786521
934122	第三章-普通伤害-中段-DLC-β线	93412	30062841	100	9	[30, 595507, 5000, 992512, 3000]		[1341322, 1341221]	2	1	[341121, 341121]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251422, 2251402]					1786521
934131	第三章-普通伤害-后段-DLC-β线	93413	30062842	100	9	[30, 595507, 5000, 992512, 3000]		[1341322, 1341311]	2	1	[341121, 341121]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251422, 2251402]					1786521
934132	第三章-普通伤害-后段-DLC-β线	93413	30062843	100	9	[30, 595507, 5000, 992512, 3000]		[1341322, 1341321]	2	1	[341121, 341121]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251422, 2251402]					1786521
935231	第三章-竞速奖励-中段-DLC-β线	93523	30062838	100	6	[60, 2, 5]		[1312311]	1	1	[313113, 313113]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251422, 2251402]					1985024
935232	第三章-竞速奖励-中段-DLC-β线	93523	30062839	100	6	[60, 2, 5]		[1312321]	1	1	[313113, 313113]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251422, 2251402]					1985024
935233	第三章-竞速奖励-中段-DLC-β线	93523	30062840	100	6	[60, 2, 5]		[1312331]	1	1	[313113, 313113]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251422, 2251402]					1985024
935241	第三章-竞速奖励-中段-DLC-β线	93524	30062841	100	6	[60, 2, 5]		[1312411]	1	1	[313113, 313113]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251422, 2251402]					1985024
935242	第三章-竞速奖励-中段-DLC-β线	93524	30062842	100	6	[60, 2, 5]		[1312421]	1	1	[313113, 313113]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251422, 2251402]					1985024
935243	第三章-竞速奖励-中段-DLC-β线	93524	30062843	100	6	[60, 2, 5]		[1312431]	1	1	[313113, 313113]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251422, 2251402]					1985024
936311	第三章-困难刷怪-前段-DLC-β线	93631	30062838	100	1	[0, 30, 60]		[1363111, 1363112, 1363113]	2	1	[363312, 363312]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]		1132		30	992512
936312	第三章-困难刷怪-前段-DLC-β线	93631	30062839	100	1	[0, 30, 60]		[1363121, 1363122, 1363123]	2	1	[363312, 363312]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]		1131		30	992512
936321	第三章-困难刷怪-中段-DLC-β线	93632	30062840	100	1	[0, 30, 60]		[1363211, 1363212, 1363213]	2	1	[363312, 363312]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]		1132		30	992512
936322	第三章-困难刷怪-中段-DLC-β线	93632	30062841	100	1	[0, 30, 60]		[1363221, 1363222, 1363223]	2	1	[363312, 363312]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]		1131		30	992512
936331	第三章-困难刷怪-后段-DLC-β线	93633	30062842	100	1	[0, 30, 60]		[1363311, 1363312, 1363313]	2	1	[363312, 363312]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]		1132		30	992512
936332	第三章-困难刷怪-后段-DLC-β线	93633	30062843	100	1	[0, 30, 60]		[1363321, 1363322, 1363323]	2	1	[363312, 363312]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]		1132		30	992512
937111	第三章-困难生存-前段-DLC-β线	93711	30062838	100	2	[60]		[1371111]	1	1	[371211, 371211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402, 2251214]					2977538
937112	第三章-困难生存-前段-DLC-β线	93711	30062839	100	2	[60]		[1371121]	1	1	[371211, 371211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402, 2251214]					2977538
937121	第三章-困难生存-中段-DLC-β线	93712	30062840	100	2	[60]		[1371211]	1	1	[371211, 371211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402, 2251214]					2977538
937122	第三章-困难生存-中段-DLC-β线	93712	30062841	100	2	[60]		[1371221]	1	1	[371211, 371211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402, 2251214]					2977538
937131	第三章-困难生存-后段-DLC-β线	93713	30062842	100	2	[60]		[1371311]	1	1	[371211, 371211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402, 2251214]					2977538
937132	第三章-困难生存-后段-DLC-β线	93713	30062843	100	2	[60]		[1371321]	1	1	[371211, 371211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402, 2251214]					2977538
938111	第三章-保卫萝卜-前段-DLC-β线	93811	30062838	100	7	[8000, 5000, 2000]		[1391323, 1381111]	2	1	[381121, 381121]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]		1131		30	496256
938112	第三章-保卫萝卜-前段-DLC-β线	93811	30062839	100	7	[8000, 5000, 2000]		[1391323, 1381121]	2	1	[381121, 381121]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]		1132		30	496256
938121	第三章-保卫萝卜-中段-DLC-β线	93812	30062840	100	7	[8000, 5000, 2000]		[1391323, 1381211]	2	1	[381121, 381121]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]		1131		30	496256
938122	第三章-保卫萝卜-中段-DLC-β线	93812	30062841	100	7	[8000, 5000, 2000]		[1391323, 1381221]	2	1	[381121, 381121]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]		1132		30	496256
938131	第三章-保卫萝卜-后段-DLC-β线	93813	30062842	100	7	[8000, 5000, 2000]		[1391323, 1381311]	2	1	[381121, 381121]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]		1131		30	496256
938132	第三章-保卫萝卜-后段-DLC-β线	93813	30062843	100	7	[8000, 5000, 2000]		[1391323, 1381321]	2	1	[381121, 381121]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]		1132		30	496256
939111	第三章-困难伤害-前段-DLC-β线	93911	30062838	100	9	[20, 893261, 7000, 1786522, 4000]		[1391322, 1391111]	2	1	[391111, 391111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]					1914130
939112	第三章-困难伤害-前段-DLC-β线	93911	30062839	100	9	[20, 893261, 7000, 1786522, 4000]		[1391322, 1391121]	2	1	[391111, 391111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]					1914130
939121	第三章-困难伤害-中段-DLC-β线	93912	30062840	100	9	[20, 893261, 7000, 1786522, 4000]		[1391322, 1391211]	2	1	[391111, 391111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]					1914130
939122	第三章-困难伤害-中段-DLC-β线	93912	30062841	100	9	[20, 893261, 7000, 1786522, 4000]		[1391322, 1391221]	2	1	[391111, 391111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]					1914130
939131	第三章-困难伤害-后段-DLC-β线	93913	30062842	100	9	[20, 893261, 7000, 1786522, 4000]		[1391322, 1391311]	2	1	[391111, 391111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]					1914130
939132	第三章-困难伤害-后段-DLC-β线	93913	30062843	100	9	[20, 893261, 7000, 1786522, 4000]		[1391322, 1391321]	2	1	[391111, 391111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]					1914130
936361	第三章-困难刷怪-前段-DLC-β线量子值保底	93636	30062838	100	1	[0, 30, 60]		[1363111, 1363112, 1363113]	2	1	[363312, 363312]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]		1132		30	992512
936362	第三章-困难刷怪-前段-DLC-β线量子值保底	93636	30062839	100	1	[0, 30, 60]		[1363121, 1363122, 1363123]	2	1	[363312, 363312]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]		1131		30	992512
936371	第三章-困难刷怪-中段-DLC-β线量子值保底	93637	30062840	100	1	[0, 30, 60]		[1363211, 1363212, 1363213]	2	1	[363312, 363312]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]		1132		30	992512
936372	第三章-困难刷怪-中段-DLC-β线量子值保底	93637	30062841	100	1	[0, 30, 60]		[1363221, 1363222, 1363223]	2	1	[363312, 363312]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]		1131		30	992512
936381	第三章-困难刷怪-后段-DLC-β线量子值保底	93638	30062842	100	1	[0, 30, 60]		[1363311, 1363312, 1363313]	2	1	[363312, 363312]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]		1132		30	992512
936382	第三章-困难刷怪-后段-DLC-β线量子值保底	93638	30062843	100	1	[0, 30, 60]		[1363321, 1363322, 1363323]	2	1	[363312, 363312]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]		1132		30	992512
937161	第三章-困难生存-前段-DLC-β线量子值保底	93716	30062838	100	2	[60]		[1371111]	1	1	[371211, 371211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402, 2251214]					2977538
937162	第三章-困难生存-前段-DLC-β线量子值保底	93716	30062839	100	2	[60]		[1371121]	1	1	[371211, 371211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402, 2251214]					2977538
937171	第三章-困难生存-中段-DLC-β线量子值保底	93717	30062840	100	2	[60]		[1371211]	1	1	[371211, 371211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402, 2251214]					2977538
937172	第三章-困难生存-中段-DLC-β线量子值保底	93717	30062841	100	2	[60]		[1371221]	1	1	[371211, 371211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402, 2251214]					2977538
937181	第三章-困难生存-后段-DLC-β线量子值保底	93718	30062842	100	2	[60]		[1371311]	1	1	[371211, 371211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402, 2251214]					2977538
937182	第三章-困难生存-后段-DLC-β线量子值保底	93718	30062843	100	2	[60]		[1371321]	1	1	[371211, 371211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402, 2251214]					2977538
938161	第三章-保卫萝卜-前段-DLC-β线量子值保底	93816	30062838	100	7	[8000, 5000, 2000]		[1391323, 1381111]	2	1	[381121, 381121]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]		1131		30	496256
938162	第三章-保卫萝卜-前段-DLC-β线量子值保底	93816	30062839	100	7	[8000, 5000, 2000]		[1391323, 1381121]	2	1	[381121, 381121]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]		1132		30	496256
938171	第三章-保卫萝卜-中段-DLC-β线量子值保底	93817	30062840	100	7	[8000, 5000, 2000]		[1391323, 1381211]	2	1	[381121, 381121]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]		1131		30	496256
938172	第三章-保卫萝卜-中段-DLC-β线量子值保底	93817	30062841	100	7	[8000, 5000, 2000]		[1391323, 1381221]	2	1	[381121, 381121]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]		1132		30	496256
938181	第三章-保卫萝卜-后段-DLC-β线量子值保底	93818	30062842	100	7	[8000, 5000, 2000]		[1391323, 1381311]	2	1	[381121, 381121]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]		1131		30	496256
938182	第三章-保卫萝卜-后段-DLC-β线量子值保底	93818	30062843	100	7	[8000, 5000, 2000]		[1391323, 1381321]	2	1	[381121, 381121]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]		1132		30	496256
939161	第三章-困难伤害-前段-DLC-β线量子值保底	93916	30062838	100	9	[20, 893261, 7000, 1786522, 4000]		[1391322, 1391111]	2	1	[391111, 391111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]					1914130
939162	第三章-困难伤害-前段-DLC-β线量子值保底	93916	30062839	100	9	[20, 893261, 7000, 1786522, 4000]		[1391322, 1391121]	2	1	[391111, 391111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]					1914130
939171	第三章-困难伤害-中段-DLC-β线量子值保底	93917	30062840	100	9	[20, 893261, 7000, 1786522, 4000]		[1391322, 1391211]	2	1	[391111, 391111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]					1914130
939172	第三章-困难伤害-中段-DLC-β线量子值保底	93917	30062841	100	9	[20, 893261, 7000, 1786522, 4000]		[1391322, 1391221]	2	1	[391111, 391111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]					1914130
939181	第三章-困难伤害-后段-DLC-β线量子值保底	93918	30062842	100	9	[20, 893261, 7000, 1786522, 4000]		[1391322, 1391311]	2	1	[391111, 391111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]					1914130
939182	第三章-困难伤害-后段-DLC-β线量子值保底	93918	30062843	100	9	[20, 893261, 7000, 1786522, 4000]		[1391322, 1391321]	2	1	[391111, 391111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251422, 2251402]					1914130
941211	第四章-普通刷怪-前段-DLC-β线	94121	30062844	100	1	[0, 30]		[1412111, 1412112]	2	1	[463313, 463313]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251423, 2251403]		1141		30	10757512
941212	第四章-普通刷怪-前段-DLC-β线	94121	30062844	100	1	[0, 30]		[1412121, 1412122]	2	1	[463313, 463313]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251423, 2251403]		1142		30	10757512
941213	第四章-普通刷怪-前段-DLC-β线	94121	30062844	100	1	[0, 30]		[1412131, 1412132]	2	1	[463313, 463313]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251423, 2251403]		1141		30	10757512
941214	第四章-普通刷怪-前段-DLC-β线	94121	30062845	100	1	[0, 30]		[1412141, 1412142]	2	1	[463313, 463313]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251423, 2251403]		1141		30	10757512
941221	第四章-普通刷怪-中段-DLC-β线	94122	30062845	100	1	[0, 30]		[1412211, 1412212]	2	1	[463313, 463313]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251423, 2251403]		1142		30	10757512
941222	第四章-普通刷怪-中段-DLC-β线	94122	30062845	100	1	[0, 30]		[1412221, 1412222]	2	1	[463313, 463313]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251423, 2251403]		1141		30	10757512
941223	第四章-普通刷怪-中段-DLC-β线	94122	30062846	100	1	[0, 30]		[1412231, 1412232]	2	1	[463313, 463313]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251423, 2251403]		1142		30	10757512
941224	第四章-普通刷怪-中段-DLC-β线	94122	30062846	100	1	[0, 30]		[1412241, 1412242]	2	1	[463313, 463313]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251423, 2251403]		1141		30	10757512
941311	第四章-普通刷怪-后段-DLC-β线	94131	30062846	100	1	[0, 30, 60]		[1413111, 1413112, 1413113]	2	1	[463313, 463313]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251423, 2251403]		1142		30	7171675
941312	第四章-普通刷怪-后段-DLC-β线	94131	30062847	100	1	[0, 30, 60]		[1413121, 1413122, 1413123]	2	1	[463313, 463313]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251423, 2251403]		1141		30	7171675
941313	第四章-普通刷怪-后段-DLC-β线	94131	30062847	100	1	[0, 30, 60]		[1413131, 1413132, 1413133]	2	1	[463313, 463313]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251423, 2251403]		1142		30	7171675
941314	第四章-普通刷怪-后段-DLC-β线	94131	30062847	100	1	[0, 30, 60]		[1413141, 1413142, 1413143]	2	1	[463313, 463313]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251423, 2251403]		1141		30	7171675
943111	第四章-普通割草-前段-DLC-β线	94311	30062844	100	8	[5]		[1431112, 1431111]	2	1	[431221, 431221]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251423, 2251403]		1142		30	3585838
943112	第四章-普通割草-前段-DLC-β线	94311	30062844	100	8	[5]		[1431122, 1431121]	2	1	[431221, 431221]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251423, 2251403]		1141		30	3585838
943121	第四章-普通割草-中段-DLC-β线	94312	30062845	100	8	[5]		[1431212, 1431211]	2	1	[431221, 431221]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251423, 2251403]		1142		30	3585838
943122	第四章-普通割草-中段-DLC-β线	94312	30062845	100	8	[5]		[1431222, 1431221]	2	1	[431221, 431221]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251423, 2251403]		1141		30	3585838
943131	第四章-普通割草-后段-DLC-β线	94313	30062846	100	8	[5]		[1431312, 1431311]	2	1	[431221, 431221]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251423, 2251403]		1142		30	3585838
943132	第四章-普通割草-后段-DLC-β线	94313	30062847	100	8	[5]		[1431322, 1431321]	2	1	[431221, 431221]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251423, 2251403]		1142		30	3585838
