Id	Type	Title	Desc	Time	PrefabPath	SecondDesc	PositionX	PositionY	Args
300614382	2		团队总成绩：{0}						
300614383	1		<size=50>第 一 回合</size>	1.0					
300614384	1		<size=50>第 二 回合</size>	1.0					
300614385	1		<size=50>第 三 回合</size>	1.0					
300614386	1		<size=50>第 四 回合</size>	1.0					
300614387	1		<size=50>第 五 回合</size>	1.0					
300614388	1		<size=50>第 六 回合</size>	1.0					
300614389	1		<size=50>第 七 回合</size>	1.0					
300614390	1		<size=50>第 八 回合</size>	1.0					
300614391	1	第1回合 <color=#DF3A2D>审判阶段</color>	Boss受<color=#57f0fb>三个同色</color>炸弹攻击\n全队获得<color=#57f0fb>1.3倍</color>暴击加成	3.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
300614392	1	第1回合 <color=#DF3A2D>审判阶段</color>	Boss受<color=#57f0fb>两个同色</color>炸弹攻击\n全队获得<color=#57f0fb>1.2倍</color>暴击加成	3.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
300614393	1	第1回合 <color=#DF3A2D>审判阶段</color>	Boss未受到同色炸弹攻击\n全队无暴击加成	3.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
300614394	1	第2回合 <color=#DF3A2D>审判阶段</color>	Boss受<color=#57f0fb>三个同色</color>炸弹攻击\n全队获得<color=#57f0fb>1.3倍</color>暴击加成	3.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
300614395	1	第2回合 <color=#DF3A2D>审判阶段</color>	Boss受<color=#57f0fb>两个同色</color>炸弹攻击\n全队获得<color=#57f0fb>1.2倍</color>暴击加成	3.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
300614396	1	第2回合 <color=#DF3A2D>审判阶段</color>	Boss未受到同色炸弹攻击\n全队无暴击加成	3.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
300614397	1	第3回合 <color=#DF3A2D>审判阶段</color>	Boss受<color=#57f0fb>三个同色</color>炸弹攻击\n全队获得<color=#57f0fb>1.3倍</color>暴击加成	3.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
300614398	1	第3回合 <color=#DF3A2D>审判阶段</color>	Boss受<color=#57f0fb>两个同色</color>炸弹攻击\n全队获得<color=#57f0fb>1.2倍</color>暴击加成	3.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
300614399	1	第3回合 <color=#DF3A2D>审判阶段</color>	Boss未受到同色炸弹攻击\n全队无暴击加成	3.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
300614400	1	第4回合 <color=#DF3A2D>审判阶段</color>	Boss受<color=#57f0fb>三个同色</color>炸弹攻击\n全队获得<color=#57f0fb>1.3倍</color>暴击加成	3.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
300614401	1	第4回合 <color=#DF3A2D>审判阶段</color>	Boss受<color=#57f0fb>两个同色</color>炸弹攻击\n全队获得<color=#57f0fb>1.2倍</color>暴击加成	3.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
300614402	1	第4回合 <color=#DF3A2D>审判阶段</color>	Boss未受到同色炸弹攻击\n全队无暴击加成	3.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
300614403	1	第5回合 <color=#DF3A2D>审判阶段</color>	Boss受<color=#57f0fb>三个同色</color>炸弹攻击\n全队获得<color=#57f0fb>1.3倍</color>暴击加成	3.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
300614404	1	第5回合 <color=#DF3A2D>审判阶段</color>	Boss受<color=#57f0fb>两个同色</color>炸弹攻击\n全队获得<color=#57f0fb>1.2倍</color>暴击加成	3.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
300614405	1	第5回合 <color=#DF3A2D>审判阶段</color>	Boss未受到同色炸弹攻击\n全队无暴击加成	3.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
300614406	1	第6回合 <color=#DF3A2D>审判阶段</color>	Boss受<color=#57f0fb>三个同色</color>炸弹攻击\n全队获得<color=#57f0fb>1.3倍</color>暴击加成	3.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
300614407	1	第6回合 <color=#DF3A2D>审判阶段</color>	Boss受<color=#57f0fb>两个同色</color>炸弹攻击\n全队获得<color=#57f0fb>1.2倍</color>暴击加成	3.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
300614408	1	第6回合 <color=#DF3A2D>审判阶段</color>	Boss未受到同色炸弹攻击\n全队无暴击加成	3.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
300614409	1	第7回合 <color=#DF3A2D>审判阶段</color>	Boss受<color=#57f0fb>三个同色</color>炸弹攻击\n全队获得<color=#57f0fb>1.3倍</color>暴击加成	3.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
300614410	1	第7回合 <color=#DF3A2D>审判阶段</color>	Boss受<color=#57f0fb>两个同色</color>炸弹攻击\n全队获得<color=#57f0fb>1.2倍</color>暴击加成	3.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
300614411	1	第7回合 <color=#DF3A2D>审判阶段</color>	Boss未受到同色炸弹攻击\n全队无暴击加成	3.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
300614412	1	第8回合 <color=#DF3A2D>审判阶段</color>	Boss受<color=#57f0fb>三个同色</color>炸弹攻击\n全队获得<color=#57f0fb>1.3倍</color>暴击加成	3.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
300614413	1	第8回合 <color=#DF3A2D>审判阶段</color>	Boss受<color=#57f0fb>两个同色</color>炸弹攻击\n全队获得<color=#57f0fb>1.2倍</color>暴击加成	3.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
300614414	1	第8回合 <color=#DF3A2D>审判阶段</color>	Boss未受到同色炸弹攻击\n全队无暴击加成	3.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
74439401	1	指挥模式	<size=30>点击区域，指挥营地士兵到指定地点战斗</size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
74439402	1	指挥模式	<size=30>点击区域，指挥爆破专家引爆预埋炸药</size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
74439403	1	指挥模式	<size=30>点击区域，指挥难民勇士扔“鸡尾酒”</size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
210001051	1		指挥营地士兵与爆破专家，击败进犯的感染体。	2.0					
210001052	1		引导大型感染体到爆破点！	2.0					
210001053	2		引导大型感染体到爆破点						
210001054	1		<size=45>被大型感染体追上了！</size>\n<size=35><color=#FF0000>由于护盾仍未破除，渡边无法击退大型感染体，营地撤退失败！</color></size>	2.0					
210001055	2		攻击大型感染体						
210001056	1		重试倒计时开始	1.0					
210001057	1		<size=45>3</size>	1.0					
210001058	1		<size=45>2</size>	1.0					
210001059	1		<size=45>1</size>	1.0					
210001060	1		<size=45>未能破除护盾，大型感染体追上了渡边！</size>\n<size=35><color=#FF0000>无法击退大型感染体，营地撤退失败！</color></size>	2.0					
301626021	2		连击计数<color=#FF0000>{0}</color>/100！             <size=25><color=#FF0000>敌人处于</color><color=#0099FF>高防御状态</color></size>						
301626022	2		下次追伤连击数<color=#FF0000>{0}</color>！             <size=25><color=#0099FF>角色处于</color><color=#FF0000>连击追伤状态</color></size>						
301626023	8	追加伤害	{0}%						
301626024	1		敌人进入<color=#0099FF>高防御状态</color>	1.0					
301626025	1		角色造成伤害追加<color=#0099FF>100</color>%	1.0					
301626041	2		<size=25>敌人会在正面生成<color=#0099FF>护盾</color>保护自身！</size>             <size=25>攻击敌人<color=#FF0000>背后</color>造成更大伤害！</size>						
301626071	2		<size=25>已方获得治疗溢出时对<color=#0099FF>当前目标</color>造成溢出值<color=#FF0000>700%</color>伤害！</size>             <size=25>友方单位受环境影响处于<color=#FF0000>持续掉血</color>状态！</size>						
301626072	8	当前控制角色生命值：	{0}%						
301626073	1		造成伤害<color=#0099FF>{0}</color>	1.0					
301626074	1		友方处于<color=#FF0000>持续扣血</color>负面状态！	1.0					
301626081	8	当前角色攻击加成：	{0}%						
301626051	2		<size=25>距离敌人<color=#FF0000>越近</color>造成<color=#FF0000>伤害越高</color></size>             <size=25>距离敌人<color=#0099FF>越远</color>造成<color=#0099FF>伤害越少</color></size>						
301626052	2		<size=25>距离敌人<color=#0099FF>越远</color>造成<color=#FF0000>伤害越高</color></size>             <size=25>距离敌人<color=#FF0000>越近</color>造成<color=#0099FF>伤害越少</color></size>						
301626053	1		<size=40>距离敌人<color=#FF0000>越近</color>造成<color=#FF0000>伤害越高</color></size>\n<size=40>距离敌人<color=#0099FF>越远</color>造成<color=#0099FF>伤害越少</color></size>	1.0					
301626054	1		<size=40>距离敌人<color=#0099FF>越远</color>造成<color=#FF0000>伤害越高</color></size>\n<size=40>距离敌人<color=#FF0000>越近</color>造成<color=#0099FF>伤害越少</color></size>	1.0					
301626061	8	积累伤害过载增幅装置：	{0}%						
301626062	1		<color=#0099FF>1号</color>增幅装置已<color=#FF0000>摧毁</color>\n其余增幅塔已<color=#FF0000>宕机</color>	1.0					
301626063	1		<color=#0099FF>2号</color>增幅装置已<color=#FF0000>摧毁</color>\n其余增幅塔已<color=#FF0000>宕机</color>	1.0					
301626064	1		<color=#0099FF>3号</color>增幅装置已<color=#FF0000>摧毁</color>\n其余增幅塔已<color=#FF0000>宕机</color>	1.0					
301626065	1		<color=#0099FF>4号</color>增幅装置已<color=#FF0000>摧毁</color>\n其余增幅塔已<color=#FF0000>宕机</color>	1.0					
301626066	2		<size=25>增幅装置会<color=#0099FF>恢复敌人生命</color>以及<color=#FF0000>敌人增强攻击</color></size>             <size=25>累计<color=#FF0000>伤害</color><color=#0099FF>破坏</color>增幅装置</size>						
301626067	2		增幅装置重启倒计时：<color=#FF0000>{0}</color>S						
301626068	1		增幅装置已<color=#FF0000>重启</color>	1.0					
301626091	2		<size=30>生命低于<color=#FF0000>70%</color>时造成伤害降低<color=#FF0000>50%</color>移动速度降低<color=#FF0000>20%</color></size>						
301626092	8	当前控制角色生命值：	{0}%						
301626093	1		当前角色伤害降低<color=#FF0000>50%</color>移动速度降低<color=#FF0000>20%</color>	1.0					
301626101	2		敌人<color=#FF0000>滞空</color>时会受到<color=#FF0000>额外的伤害</color>						
301626111	8	累计冰属性伤害进度：	{0}%						
301626112	2		<size=25>累计<color=#0099FF>冰元素攻击</color>使敌人进入<color=#0099FF>冰冻状态</color></size>             <size=25><color=#FF0000>火元素攻击</color>可降低敌人冰元素抗性</size>						
301626113	2		<size=25>敌人处于<color=#0099FF>冰冻状态</color>（<color=#FF0000>{0}</color>S)</size>            <size=25>使用<color=#FF0000>火元素攻击</color>可以追加额外伤害</size>						
301626114	1		敌人已被<color=#0099FF>冻结</color>进入<color=#0099FF>冰冻状态</color>	1.0					
301626115	1		敌人<color=#FF0000>已结束</color><color=#0099FF>冰冻状态</color>	1.0					
301626116	1		敌人已被<color=#FF0000>点燃</color>进入<color=#FF0000>燃烧状态</color>	1.0					
301626117	1		敌人<color=#FF0000>已结束</color><color=#FF0000>燃烧状态</color>	1.0					
301626121	8	<color=#FF0000>增幅装置完整度</color>	{0}%						
301626122	2		<size=25>增幅装置会为我方提供<color=#FF0000>攻击加成</color></size>            <size=25>保护增幅装置不被<color=#FF0000>破坏</color></size>						
301626123	1		增幅装置<color=#FF0000>被破坏</color>失去<color=#0099FF>加成效果</color>\n受到环境负面影响<color=#FF0000>持续掉血</color>	1.0					
301626131	1		<color=#FF0000>处决成功！</color>\n<color=#FF0000>剔除</color>全体敌人<color=#0099FF>部分增益</color>	1.0					
301626132	2		使用<color=#0099FF>独域机体</color><color=#FF0000>处决</color>敌人削减敌人增益效果						
301626141	2		<color=#0099FF>鱼群</color>形成中：<color=#FF0000>{0}</color>S            <size=25>攻击敌人阻止<color=#0099FF>鱼群</color><color=#FF0000>形成</color>！</size>						
301626142	2		下次<color=#0099FF>鱼群</color>汇聚倒计时：<color=#FF0000>{0}</color>S						
301626143	1		<color=#0099FF>鱼群</color>对发起<color=#FF0000>进攻</color>！	1.0					
301626144	8	打断鱼群形成伤害进度：	{0}%						
301626145	1		打断<color=#0099FF>鱼群</color><color=#FF0000>形成</color>！\n攻击加成<color=#FF0000>20%</color>	1.0					
301626151	2		<size=25>敌人进入<color=#0099FF>静止状态</color>倒计时：<color=#FF0000>{0}</color>S</size>						
301626152	2		<size=25>敌人<color=#0099FF>静止状态</color>结束倒计时：<color=#FF0000>{0}</color>S</size>           <size=25><color=#0099FF>静止状态下</color>双方生命<color=#FF0000>持续流失</color></size>						
301626153	1		敌人恢复行动！	1.0					
301626154	1		敌人进入静止状态！	1.0					
301626161	1		敌人苏生重置！\n<color=#0099FF>我方获取20%攻击加成！</color>	1.0					
301626171	1		先锋冲浪者-α霸体值恢复！	1.0					
301626172	1		先锋冲浪者-β值恢复！	1.0					
301626173	1		霸体值清空！\n对敌方全体造成伤害！	1.0					
301626181	2		<size=25>我方任一单位<color=#FF0000>受到伤害</color>时                 <color=#0099FF>另一单位</color>被辐射<color=#FF0000>该伤害的20%</color></size>						
301626191	1		加百列已免疫<color=#FF0000>●</color>伤害！	1.0					
301626192	1		加百列已免疫<color=#0099FF>●</color>伤害！	1.0					
301626193	1		加百列已免疫<color=#FFFF00>●</color>伤害！	1.0					
301626201	1		坦克自动蓄能<color=#FF6600>进度增加</color>！	1.0					
301626202	1		敌人全体<color=#660099>暗元素抗性</color><color=#FF0000>降低</color>！	1.0					
301626011	1		当前角色<color=#0099FF>获得</color><color=#FFFF00>攻击加成</color>！	1.0					
301626012	1		当前角色<color=#FF0000>失去</color><color=#FFFF00>攻击加成</color>！	1.0					
1021011800	2		前往塔顶						
1021011801	2		击败突然出现的敌人						
1021011802	1		似乎是另一个自己的原因，异合生物的数量增加了。	3.0					
1021011803	2		询问另一个自己						
1021011804	2		与另一个自己交谈						
1021011805	2		触碰时空裂缝						
1021011806	2		进入时空裂缝当中						
1021021800	1		保护“自己”，消灭异合生物。	3.0					
1021021801	8	开启通往塔顶的道路	{0}%						
1021021802	1		新的敌人出现了	3.0					
1021021803	2		寻找异火所在位置						
1021021804	2		与另一个自己交谈						
1021021805	2		释放必杀，击破墙壁						
1021012000	2		与“自己”对话						
1021012001	1		更多异合生物从时空裂缝中出现	3.0					
1021012002	2		查看异火与乱数的状态						
1021012003	2		触碰时空裂缝						
1021022000	2		破坏塔顶核心，阻止电磁辐射再次爆发						
1021022001	2		击破壁障						
1021022002	2		调查平台中央的光点						
1021022003	2		调查平台中央						
1021022004	8	距离电磁辐射爆发还有	{0}s						
1021022005	1		平台附近出现了时空裂缝	3.0					
1021011900	2		散散步缓解一下情绪吧						
1021011901	2		与孩子对话						
1021011902	2		帮助走丢的孩子找到他的哥哥						
1021011903	8	目标：	聊天机器人						
1021011904	8	目标：	音乐机器人						
1021011905	8	目标：	留声机						
1021011906	8	目标：	断桥边的守卫						
1021011907	8	一个老旧的	留声机						
1021011908	5	<size=45><b>（字迹模糊，难以辨别）</b></size>	家人……是无法替代的……存在。						
1021011909	2		将信息传递给过去的自己						
1021011910	2		利用留声机，将信息传递给过去的自己						
1021011911	1		新的敌人出现了	3.0					
1021011912	2		离开当前的时间线						
1021012100	2		调查这片区域						
1021012101	2		使用超刻的特殊能力						
1021012102	2		继续调查这片区域						
1021012103	2		接近“漩涡”						
1021012104	2		调查这里的情况						
1021012105	2		尝试“逆转”幻影的时间						
1021012106	1		更多的异合生物被牵引到了这里	3.0					
1021012107	2		寻找时空交汇的节点						
1021012108	2		开启返回塔内的节点						
1021012109	2		寻找离开这里的线索						
300613041	1	目标：	<size=30><color=#FF6600>启动</color><color=#33CC66>“战术模式”</color><color=#FF6600>，确认机体情况</color></size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
300613042	2	目标：	<size=30>从损坏的机器中获取<color=#FF6600>能源</color></size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelUiFightBrilliantwalk.prefab				
300613043	2	目标：	<size=30>通过攻击或者滑行冲撞破坏大门</size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelUiFightBrilliantwalk.prefab				
300613044	2	目标：	<size=30>前往目标地点</size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelUiFightBrilliantwalk.prefab				
300613045	2	目标：	<size=30>消灭所有敌对机器</size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelUiFightBrilliantwalk.prefab				
300613046	1	01号城市	北部废弃检测站	3.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	DATA REPORT			
300613047	2	目标：	<size=30>破坏原型机足部</size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelUiFightBrilliantwalk.prefab				
300613048	2	目标：	<size=30>消灭最后的敌对机器</size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelUiFightBrilliantwalk.prefab				
300613049	2	目标：	<size=30>从原型机身上回收回路模块</size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelUiFightBrilliantwalk.prefab				
300613050	2	目标：	<size=30>启用设备操作台</size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelUiFightBrilliantwalk.prefab				
300613051	1	机械设施工厂	南部货物站	2.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	DATA REPORT			
300613052	2	目标：	<size=30>破坏回路模块存储设备</size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelUiFightBrilliantwalk.prefab				
300613053	2	目标：	<size=30>消灭“齿轮”</size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelUiFightBrilliantwalk.prefab				
300613054	2	目标：	<size=30>回收回路模块</size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelUiFightBrilliantwalk.prefab				
300613061	2	目标：	<size=30>检测原型机掉落的设备</size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelUiFightBrilliantwalk.prefab				
300613062	1	B5号城市	北部运输大道	2.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	DATA REPORT			
300613063	2	目标：	<size=30>在原型机到来前消灭所有敌对机器</size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelUiFightBrilliantwalk.prefab				
300613071	2	目标：	<size=30>找到锁定柱的操作设备并关闭</size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelUiFightBrilliantwalk.prefab				
300613072	2	目标：	<size=30>获取封锁设备信息</size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelUiFightBrilliantwalk.prefab				
300613073	1	机械设施工厂	核心设备厂区	2.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	DATA REPORT			
300613081	1	东半球某沙漠地区	遗弃研究设施	2.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	DATA REPORT			
300613111	1	N71号海滨城市	遗弃码头	2.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	DATA REPORT			
300613121	2	目标：	<size=28>消灭阻挡的敌人并追击原型机</size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelUiFightBrilliantwalk.prefab				
300613122	1	N71号海滨城市	郊区	2.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	DATA REPORT			
300613141	2	目标：	<size=28>检测锁定设备</size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelUiFightBrilliantwalk.prefab				
300613142	2	目标：	<size=28>消灭当前敌人以解除警报</size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelUiFightBrilliantwalk.prefab				
300613143	1	南半球某沙漠	驰行列车	2.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	DATA REPORT			
300613321	1	CT1-01	歼灭全部敌人	2.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	CIRCUIT TASK			
300613341	1	CT1-02	歼灭全部敌人	2.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	CIRCUIT TASK			
300613351	1	CT1-03	歼灭全部敌人	2.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	CIRCUIT TASK			
300613181	1	回路模拟空间	清除所有数据特异点	2.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	SIMULATION SPACE			
300613182	2	目标：	<size=30>清除所有数据特异点</size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelUiFightBrilliantwalk.prefab				
300613311	1	回路模拟空间	获取回路模块数据	2.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	SIMULATION SPACE			
300613312	2	目标：	<size=30>前往回收回路模块数据</size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelUiFightBrilliantwalk.prefab				
300613313	1	回路模拟空间	击败当前敌人	2.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	CIRCUIT TASK			
300613431	1	月面基地	消灭噬月异种	1.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	CIRCUIT TASK			
300613432	2	目标：	<size=30>消灭噬月异种</size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelUiFightBrilliantwalk.prefab				
300613433	1	观星台	击败加百列	1.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	CIRCUIT TASK			
300613434	2	目标：	<size=30>击败加百列</size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelUiFightBrilliantwalk.prefab				
300613441	1	未知森林	击败巫毒	2.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	CIRCUIT TASK			
300613442	2	目标：	<size=30>击败巫毒</size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelUiFightBrilliantwalk.prefab				
300613443	1	迷失数据	非正轨回放	2.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	PARALLEL WORLD			
300613444	1	CT2-01	歼灭全部敌人	2.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	CIRCUIT TASK			
300613445	1	CT2-02	歼灭全部敌人	2.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	CIRCUIT TASK			
300613446	1	CT3-01	歼灭全部敌人	2.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	CIRCUIT TASK			
300613447	1	CT3-02	歼灭全部敌人	2.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	CIRCUIT TASK			
300613448	1	CT4-01	歼灭全部敌人	2.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	CIRCUIT TASK			
300613449	1	CT4-02	歼灭全部敌人	2.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	CIRCUIT TASK			
300613450	1	CT4-03	歼灭全部敌人	2.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	CIRCUIT TASK			
1022021400	8	推演结果：	<color=#FF0000>失败</color>						
1022021401	8	推演结果：	成功						
1022021402	8	推演	已完成						
1022021403	1	目标	<size=30><color=#33CC66>战术推演</color><color=#ffffff>，突破森林</color></size>		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelCenterTopTip.prefab				
1022021404	8	上路进度	{0}%						
1022021405	8	中路进度	{0}%						
1022021406	8	下路进度	{0}%						
1022021407	1	普利亚森林公园遭遇战	勇气与信念，迷雾中支撑自我的灯塔。		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	Pulia Forest Park			
1022021408	2		扫描当前地形						
1022021409	2		观察地形						
1022021410	2		重新观察地形						
1022021411	2		前往指定地点准备迎敌						
1022021412	2		击败所有敌人						
1022021413	2		继续前进						
1022021414	1		新的敌人出现了	3.0					
1022021415	2		支援其他路线友军						
301101101	2		<size=30><color=#38bbff>进入超算</color>     可扣除敌人50%霸体值！</size>						
301101102	2		<size=30><color=#38bbff>闪避攻击 </color>     可扣除敌人20%霸体值</size>						
301101103	2		<size=30><color=#38bbff>躲避多维地板技 </color>     可扣除敌人60%霸体值</size>						
301101104	1		<size=45>超现实机械野兽派大师！</size>\n<color=#38bbff>超算扣除对面霸体</color>	2.0					
301101105	1		<size=45>幻想机械印象派大师！</size>\n<color=#38bbff>闪避扣除对面霸体</color>	2.0					
301101106	1		<size=45>多维机械立体派大师！</size>\n<color=#38bbff>注意躲避地板技能</color>	2.0					
301101107	8	敌人状态：	野兽派强化						
301101108	8	敌人状态：	印象派强化						
301101109	8	敌人状态：	立体攻击还剩{0}秒						
301101110	8	敌人状态：	派系效果{0}秒后恢复						
301101111	2		<size=30><color=#38bbff>全力攻击！</color>     敌人失去派系加成</size>						
301101112	8	距离雅斯贝尔斯出现还有	{0}秒						
301101113	1	消灭所有感染者，阻止敌人进化！		3.0					
301101114	1	警告！警告！感染体样本泄露！		3.0					
301101115	1	警告！警告！感染体样本泄露！		3.0					
301101116	1	警告！警告！感染体样本泄露！		3.0					
999200050	1	空中花园时装周	艾拉专场		Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	FIRST DAY			
1022011301	1	<size=80>幻海之林</size>							
1022011302	2		消灭当前怪物						
1022011303	2		前往帮助“堂吉诃德”脱离幻境						
1022011304	1	<size=80>艾拉·幻境</size>		1.0					
1022011305	1	<size=80>堂吉诃德·幻境</size>		1.0					
1022011306	2		帮助”堂吉诃德“消灭当前的怪物						
1022011307	1	舞台剧	被囚禁的马里尤斯	2.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	<size=60>STAGE PLAY 1</size>			
1022021301	2		帮助”堂吉诃德“击败镜子骑士						
1022021302	1	舞台剧	奥菲利亚	2.0	Assets/Product/Ui/UiFightPrefab/UiFightTips/PanelLocationTip.prefab	<size=60>STAGE PLAY 2</size>			
1022031301	2		击败白月骑士的仆从！						
1022031302	2		击败白月骑士！						
1022031303	1		<color=#800000><size=50>堂吉诃德：是的，我败了。</size>\n<size=50>堂吉诃德：是的，我败了。</size>\n<size=50>堂吉诃德：是的，我败了。</size>\n<size=50>堂吉诃德：是的，我败了。</size>\n<size=50>堂吉诃德：是的，我败了。</size></color>	2.0					
