Id	Name	Level	Icon	Description	ShowType	Priority	ShowNumType	ShowTimeType	Tag	AssetUrl	ShowNameType	TranslateId	Effect	FadeEffect
778097	伤口		Assets/Product/Texture/Image/IconAffix/AffixIconPojia.png	受到普攻伤害时，将根据层数受到额外伤害；为套装【图灵】提供额外增益效果	1	1								
781109	撕裂		Assets/Product/Texture/Image/IconAffix/AffixIconSuijia.png	受到普攻伤害时，将根据层数受到额外伤害；为量子化套装【图灵】提供额外增益效果	1	1								
778098	中毒		Assets/Product/Texture/Image/IconAffix/AffixIconhaiqiao.png	每秒受到真实伤害	1	1								
781175	剧毒		Assets/Product/Texture/Image/IconAffix/AffixIconMoai.png	每秒受到真实伤害	1	1								
778099	坚韧	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeianLogistics.png	每秒回复1%最大处决值	1	1								
778100	狂☆	1	Assets/Product/Texture/Image/IconAffix/AffixIconYulei.png	放弃吧	1	1								
778101	拽☆	1	Assets/Product/Texture/Image/IconAffix/AffixIconYulei.png	我是	1	1								
778102	酷☆	1	Assets/Product/Texture/Image/IconAffix/AffixIconYulei.png	不可战胜	1	1								
778103	炫	1	Assets/Product/Texture/Image/IconAffix/AffixIconYulei.png	的！	1	1								
778131	羁绊	1	Assets/Product/Texture/Image/IconAffix/AffixIconJiban.png	被击杀后10秒，若场上仍有其他带有【羁绊】词缀的怪物存活，则复活自身并恢复15%最大生命值	1	1								
763323	流血2	1	Assets/Product/Texture/Image/IconAffix/AffixIconFanshi.png	攻击命中后，目标每秒会损失2%生命，持续5秒	1	1								
763324	流血3	1	Assets/Product/Texture/Image/IconAffix/AffixIconFanshi.png	攻击命中后，目标每秒会损失3%生命，持续5秒	1	1								
741025	中立	1	Assets/Product/Texture/Image/IconAffix/AffixIconBudong.png	受到来自玩家的伤害减少20%	1	1								
741026	中立	2	Assets/Product/Texture/Image/IconAffix/AffixIconBudong.png	受到来自玩家的伤害减少50%	1	1								
741027	中立	3	Assets/Product/Texture/Image/IconAffix/AffixIconBudong.png	受到来自玩家的伤害减少80%	1	1								
777338	狂暴	1	Assets/Product/Texture/Image/IconAffix/AffixIconBaozou.png	增加33%攻击频率	1	1								
777339	狂暴	2	Assets/Product/Texture/Image/IconAffix/AffixIconBaozou.png	增加66%攻击频率	1	1								
777340	狂暴	3	Assets/Product/Texture/Image/IconAffix/AffixIconBaozou.png	增加100%攻击频率	1	1								
777341	治疗	1	Assets/Product/Texture/Image/IconAffix/AffixIconFusu.png	受到伤害将持续恢复生命值	1	1								
777342	污染	1	Assets/Product/Texture/Image/IconAffix/AffixIconDiandun.png	范围内敌人会持续受到毒雾伤害	1	1								
777343	吸收	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	吸收范围内的毒	1	1								
777344	鸟强化	1	Assets/Product/Texture/Image/IconAffix/AffixIconShexian.png	鸟形态下受到强化	1	1								
777345	兽强化	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianggong.png	兽形态下受到强化	1	1								
777346	吸血	1	Assets/Product/Texture/Image/IconAffix/AffixIconMoai.png	创造人偶吸取敌人生命	1	1								
777347	闪电	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeiyuansu.png	每隔10秒创造人偶	1	1								
777348	减伤	1	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	获得高额减伤	1	1								
777349	易伤		Assets/Product/Texture/Image/IconAffix/AffixIconPojia.png	受到伤害提升	1	1								
777350	会心	1	Assets/Product/Texture/Image/IconAffix/AffixIconHudun.png	会心提高30%	1	1								
777351	恢复	1	Assets/Product/Texture/Image/IconAffix/AffixIconHudun.png	生命恢复	1	1								
777352	减伤	1	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	受到伤害降低	1	1								
777353	巨角之力	1	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	受到伤害降低	1	1								
779156	停止思考	1	Assets/Product/Texture/Image/IconAffix/AffixIconMoai.png	超算空间内，终结槽被削减的效率提高20%	1	1								
779160	濒死斗志	1	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	死亡后提升所有怪物减伤	1	1								
779161	信号干扰	1	Assets/Product/Texture/Image/IconAffix/AffixIconLiejie.png	死亡后扣除所有角色1颗信号球	1	1								
779162	濒死袭击	1	Assets/Product/Texture/Image/IconAffix/AffixIconLuehua.png	死亡后扣除在场角色10%的生命值	1	1								
779163	内溃	1	Assets/Product/Texture/Image/IconAffix/AffixIconRuodian.png	不会受到来自于角色的伤害，每秒损失生命	1	1								
779164	自我憎恶	1	Assets/Product/Texture/Image/IconAffix/AffixIconFushe.png	持续对周围所有目标造成伤害，距离目标越近伤害越高	1	1								
779165	裂变	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeiyuansu.png	死亡后将召唤2只复制体，复制体会持续损失生命值	1	1								
779166	残影	1	Assets/Product/Texture/Image/IconAffix/AffixIconMoai.png	每隔30秒将召唤一只复制体，复制体会快持续损失生命值	1	1								
779167	停滞	1	Assets/Product/Texture/Image/IconAffix/AffixIconRongjia1.png	受到角色伤害后将石化5S，石化期间不会受到来自于角色的伤害	1	1								
779168	易伤	1	Assets/Product/Texture/Image/IconAffix/AffixIconXueruo.png	受到的伤害提升	1	1								
779169	踌躇	1	Assets/Product/Texture/Image/IconAffix/AffixIconSuijia.png	受到伤害时将降低攻击者移动速度与闪避值	1	1								
779305	犹豫	1	Assets/Product/Texture/Image/IconAffix/AffixIconZhuanyi.png	未受伤害超过8秒时，每秒恢复自身5%终结值	1	1								
746589	免红	1	Assets/Product/Texture/Image/IconAffix/AffixIconMianhong.png	免疫红色信号球的技能伤害	1	1								
746590	免黄	1	Assets/Product/Texture/Image/IconAffix/AffixIconMianhuang.png	免疫黄色信号球的技能伤害	1	1								
746591	免蓝	1	Assets/Product/Texture/Image/IconAffix/AffixIconMianlan.png	免疫蓝色信号球的技能伤害	1	1								
746592	免普攻	1	Assets/Product/Texture/Image/IconAffix/AffixIconJiangu.png	免疫普通攻击的伤害	1	1								
764725	免必杀	1	Assets/Product/Texture/Image/IconAffix/AffixIconQiaoBian001.png	免疫必杀造成的伤害	1	1								
776405	易伤	1	Assets/Product/Texture/Image/IconAffix/AffixIconPojia.png	受到伤害提升	1	1								
776413	此处沉默	1	Assets/Product/Texture/Image/IconAffix/AffixIconHamlet.png	三消信号球基础技能的攻击能够使哈姆雷特的内部程式受到冲击，基于此特性受到的全伤害提升15%。	1	1								
776428	此处沉默	2	Assets/Product/Texture/Image/IconAffix/AffixIconHamlet.png	三消信号球基础技能的攻击能够使哈姆雷特的内部程式受到冲击，基于此特性受到的全伤害提升30%。	1	1								
776429	此处沉默	3	Assets/Product/Texture/Image/IconAffix/AffixIconHamlet.png	三消信号球基础技能的攻击能够使哈姆雷特的内部程式受到冲击，基于此特性受到的全伤害提升45%。	1	1								
776430	此处沉默	4	Assets/Product/Texture/Image/IconAffix/AffixIconHamlet.png	三消信号球基础技能的攻击能够使哈姆雷特的内部程式受到冲击，基于此特性受到的全伤害提升60%。	1	1								
776431	此处沉默	5	Assets/Product/Texture/Image/IconAffix/AffixIconHamlet.png	三消信号球基础技能的攻击能够使哈姆雷特的内部程式受到冲击，基于此特性受到的全伤害提升75%。	1	1								
776432	此处沉默	6	Assets/Product/Texture/Image/IconAffix/AffixIconHamlet.png	三消信号球基础技能的攻击能够使哈姆雷特的内部程式受到冲击，基于此特性受到的全伤害提升90%。	1	1								
776433	此处沉默	7	Assets/Product/Texture/Image/IconAffix/AffixIconHamlet.png	三消信号球基础技能的攻击能够使哈姆雷特的内部程式受到冲击，基于此特性受到的全伤害提升105%。	1	1								
776434	此处沉默	8	Assets/Product/Texture/Image/IconAffix/AffixIconHamlet.png	三消信号球基础技能的攻击能够使哈姆雷特的内部程式受到冲击，基于此特性受到的全伤害提升120%。	1	1								
776435	此处沉默	9	Assets/Product/Texture/Image/IconAffix/AffixIconHamlet.png	三消信号球基础技能的攻击能够使哈姆雷特的内部程式受到冲击，基于此特性受到的全伤害提升135%。	1	1								
776436	此处沉默	10	Assets/Product/Texture/Image/IconAffix/AffixIconHamlet.png	三消信号球基础技能的攻击能够使哈姆雷特的内部程式受到冲击，基于此特性受到的全伤害提升150%。	1	1								
761530	炎烧	1	Assets/Product/Texture/Image/IconAffix/AffixIconKanghuo2.png	攻击附带灼烧效果，每秒对目标造成攻击力10%的火属性伤害，持续10秒	1	1								
761534	霜凝	1	Assets/Product/Texture/Image/IconAffix/AffixIconKangbing2.png	攻击附带攻击力30%的冰属性伤害，并降低目标30%速度，持续10秒	1	1								
761537	雷击	1	Assets/Product/Texture/Image/IconAffix/AffixIconKanglei2.png	攻击附带攻击力30%的雷属性伤害，并降低目标30%攻击力，持续10秒	1	1								
761540	暗蚀	1	Assets/Product/Texture/Image/IconAffix/AffixIconKangan2.png	攻击附带攻击力30%的暗属性伤害，并降低目标50%治疗效果，持续10秒	1	1								
748536	破甲	1	Assets/Product/Texture/Image/IconAffix/AffixIconPojia.png	额外伤害减免降低50%	1	1								
748517	破甲	1	Assets/Product/Texture/Image/IconAffix/AffixIconPojia.png	额外伤害减免降低100%	1	1								
748570	免伤	1	Assets/Product/Texture/Image/IconAffix/AffixIconMianshang.png	额外伤害减免提升50%	1	1								
749209	弱普攻	1	Assets/Product/Texture/Image/IconAffix/AffixIconDuili1.png	受到的普通攻击伤害增加	1	1								
749215	抗红	1	Assets/Product/Texture/Image/IconAffix/AffixIconMianhong.png	对来自红色信号球的技能伤害，额外伤害减免提升	1	1								
749216	抗蓝	1	Assets/Product/Texture/Image/IconAffix/AffixIconMianlan.png	对来自蓝色信号球的技能伤害，额外伤害减免提升	1	1								
749217	抗黄	1	Assets/Product/Texture/Image/IconAffix/AffixIconMianhuang.png	对来自黄色信号球的技能伤害，额外伤害减免提升	1	1								
777041	火焰	1	Assets/Product/Texture/Image/IconAffix/AffixIconHuoyan.png	攻击附带20%的物理伤害，有20%几率造成燃烧状态，每秒造成20%的物理伤害，持续3秒	1	1								
777023	强攻	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianggong.png	额外伤害加成提升20%	1	1								
777021	成长	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	增加了生命上限	1	1								
774511	金刚	1	Assets/Product/Texture/Image/IconAffix/AffixIconHudun.png	怪物获得霸体效果，但是受到伤害时会额外受到300点伤害。	1	1								
774526	防近身	1	Assets/Product/Texture/Image/IconAffix/AffixIconhaiqiao.png	受到近战角色的伤害降低，但是受到远程角色伤害提高。	1	1								
774521	防远程	1	Assets/Product/Texture/Image/IconAffix/AffixIconShexian.png	受到远程角色的伤害降低，但是受到近战角色伤害提高。	1	1								
774561	立场	1	Assets/Product/Texture/Image/IconAffix/AffixIconMianshang.png	怪物受到到低于7000的伤害时，伤害降低，受到高于7000的伤害时，伤害大幅提高。	1	1								
777044	分裂	1	Assets/Product/Texture/Image/IconAffix/AffixIconLiejie.png	怪物血量低于一半会分裂出两个只有一半血量上限的单位	1	1								
749347	支援	1	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	每隔一段时间会召唤一个和自己一模一样的单位，召唤间隔会越来越长	1	1								
777045	守护	1	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	怪物获得30%最大血量的护盾	1	1								
777052	冻结	1	Assets/Product/Texture/Image/IconAffix/AffixIconDongjie.png	攻击附带20%的物理伤害，减少目标25%移动速度，有20%几率造成冻结状态，持续0.7秒	1	1								
777205	秩序	1	Assets/Product/Texture/Image/IconAffix/AffixIconZhufu.png	不会攻击的友好单位	1	1								
777207	中立	1	Assets/Product/Texture/Image/IconAffix/AffixIconTongling.png	不会攻击的友好单位	1	1								
777209	邪恶	1	Assets/Product/Texture/Image/IconAffix/AffixIconDudou.png	敌对单位	1	1								
777299	混沌恶	1	Assets/Product/Texture/Image/IconAffix/AffixIconBaozou.png	额外增加血量和伤害的敌对单位	1	1								
777057	成长	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	存在队友场合，怪物每10秒钟获得5%的伤害加成，并降低10%的抗性。	1	1								
777055	诅咒	1	Assets/Product/Texture/Image/IconAffix/AffixIconZuzhou.png	死亡后诅咒玩家角色，伤害提升1000%但是在10秒后就必定死亡。	1	1								
777054	复仇	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianggong.png	队友死后，获得攻击加成且攻击频率增加，但是抗变为0	1	1								
761830	自爆虫	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22100.png	定时召唤1只向敌人攻击的自爆虫	1	1								
761831	刚体	1	Assets/Product/Texture/Image/IconAffix/AffixIconGangti.png	受到的伤害变为1点，受到3次伤害后移除效果，8秒后效果恢复	1	1								
761837	隐身	1	Assets/Product/Texture/Image/IconAffix/AffixIconYinshen.png	非隐身状态时，5秒后进入隐身状态，受到伤害时会显形，并在3秒内无法进入隐身状态	1	1								
761841	不动	1	Assets/Product/Texture/Image/IconAffix/AffixIconBudong.png	免疫受击状态、控制效果	1	1								
761844	祝福	1	Assets/Product/Texture/Image/IconAffix/AffixIconZhufu.png	附近友方单位的额外伤害加成提升20%	1	1								
761848	闪现	1	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian.png	与目标距离较远时，会传送到目标附近，冷却时间6-8秒，传送距离越远，冷却时间越短	1	1								
761849	主宰	1	Assets/Product/Texture/Image/IconAffix/AffixIconShexian.png	免疫超算和大招的限制效果	1	1								
761850	畏冰	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeibing.png	冰属性抗性减少30%	1	1								
761851	庇护	1	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	每隔10S给自身和周围所有友方单位提供1个护盾，护盾值为自身当前血量的10%（通过这一方式获得的护盾不可叠加）	1	1								
761853	统领	1	Assets/Product/Texture/Image/IconAffix/AffixIconTongling.png	额外伤害加成提升6%，可叠加10层，附近友方单位越多，叠加层数越高	1	1								
761856	闭环	1	Assets/Product/Texture/Image/IconAffix/AffixIconBihuan.png	对来自远程敌人的伤害，额外伤害减免提升30%	1	1								
761860	暴走	1	Assets/Product/Texture/Image/IconAffix/AffixIconBaozou.png	增加33%攻击频率，造成伤害时，有20%几率额外造成33%的物理伤害	1	1								
761863	薪火	1	Assets/Product/Texture/Image/IconAffix/AffixIconBodong.png	此敌人死亡时将会使5米内友方单位恢复20%的生命	1	1								
761866	咒怨	1	Assets/Product/Texture/Image/IconAffix/AffixIconXuruo.png	敌人攻击将会使我方攻击下降10%，攻击力在敌方死亡时返还	1	1								
761870	畏物理	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeiwuli.png	物理抗性减少60%	1	1								
761871	统领	1	Assets/Product/Texture/Image/IconAffix/AffixIconTongling.png	额外伤害加成提升10%，可叠加10层，附近友方单位越多，叠加层数越高	1	1								
761874	散失	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon33021.png	敌人攻击将会消去我方单位的1个球，并在死亡后全部返还	1	1								
761878	壁垒	1	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	获得当前生命值10%的永久护盾。护盾存在时免疫受击状态，承受足够伤害时移除护盾，15秒后护盾会重新生效	1	1								
761883	复苏	1	Assets/Product/Texture/Image/IconAffix/AffixIconFusu.png	每秒恢复1%最大生命值	1	1								
761885	复仇	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianggong.png	此敌人死亡时将会使5米内友方单位增加25%的伤害和5%的移动速度，可叠加3层	1	1								
761889	暴走	1	Assets/Product/Texture/Image/IconAffix/AffixIconBaozou.png	增加33%攻击频率，造成伤害时，有40%几率额外造成33%的物理伤害	1	1								
761892	转移	1	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian.png	与目标距离较近时，会传送到远离目标的位置，冷却时间8秒，受到伤害时有30%概率触发相同效果，冷却时间相互独立	1	1								
761894	壁垒	1	Assets/Product/Texture/Image/IconAffix/AffixIconBilei.png	获得当前生命值30%的永久护盾。护盾存在时免疫受击状态，承受足够伤害时移除护盾，15秒后护盾会重新生效	1	1								
761899	辐射	1	Assets/Product/Texture/Image/IconAffix/AffixIconFushe.png	持续对附近敌人造成3%的物理伤害	1	1								
761901	复苏	1	Assets/Product/Texture/Image/IconAffix/AffixIconFusu.png	每秒恢复3%最大生命值	1	1								
761903	复仇	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianggong.png	此敌人死亡时将会使5米内友方单位增加50%的伤害和10%的移动速度，可叠加3层	1	1								
761907	薪火	1	Assets/Product/Texture/Image/IconAffix/AffixIconBodong.png	此敌人死亡时将会使5米内友方单位恢复30%的生命	1	1								
761913	畏物理	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeiwuli.png	物理抗性减少60%	1	1								
761914	迅捷	1	Assets/Product/Texture/Image/IconAffix/AffixIconXunjie.png	增加20%-35%移动速度，与目标距离越远，移动速度越快	1	1								
761919	护盾	2	Assets/Product/Texture/Image/IconAffix/AffixIconHudun.png	每隔10秒获得当前生命值10%的护盾，持续10秒	1	1								
761923	入侵	1	Assets/Product/Texture/Image/IconAffix/AffixIconBingdu.png	造成伤害时，每秒对目标造成1%的物理伤害，持续3秒	1	1								
761910	畏火	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeihuo.png	火属性抗性减少30%	1	1								
761911	畏雷	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeilei.png	雷属性抗性减少30%	1	1								
761912	畏暗	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeian.png	暗属性抗性减少30%	1	1								
761927	入侵	1	Assets/Product/Texture/Image/IconAffix/AffixIconBingdu.png	造成伤害时，每秒对目标造成5%的物理伤害，持续3秒	1	1								
761931	电盾	1	Assets/Product/Texture/Image/IconAffix/AffixIconDiandun.png	受击时，有15%-25%的几率在攻击者的位置释放雷电，造成10%的雷属性伤害，冷却时间3秒，与目标距离越远，概率越高	1	1								
761934	劣化	1	Assets/Product/Texture/Image/IconAffix/AffixIconLuehua.png	造成伤害时，使目标受到的治疗量减少30%，持续3秒	1	1								
761800	深渊狂宴	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeiyuansu.png	元素、物理抗性减少15%	1	1								
761806	深渊狂宴	1	Assets/Product/Texture/Image/IconAffix/AffixIconWeiyuansu.png	元素、物理抗性减少40%	1	1								
761809	苏生	1	Assets/Product/Texture/Image/IconAffix/AffixIconZhufu.png	死亡后会吸收机械异种的血量重生	1	1								
761695	武装色	1	Assets/Product/Texture/Image/IconAffix/AffixIconDiandun2.png	持续为场上的友方单位提供护盾	1	1								
761696	霸王色	1	Assets/Product/Texture/Image/IconAffix/AffixIconBodong2.png	对场上所有单位造成持续伤害和减速效果	1	1								
761697	复苏	99	Assets/Product/Texture/Image/IconAffix/AffixIconFusu.png		1	1								
781502	创伤	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillPhysics.png	受到伤害积攒	2	1								
781503	侵袭	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillPhysics.png	此状态下受到额外伤害	2	1								
781505	侵袭	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillPhysics.png	此状态下受到额外伤害	2	1								
781506	侵袭	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillPhysics.png	此状态下受到额外伤害	2	1								
781507	侵袭	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillPhysics.png	此状态下受到额外伤害	2	1								
781508	侵袭	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillPhysics.png	此状态下受到额外伤害	2	1								
781509	侵袭	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillPhysics.png	此状态下受到额外伤害	2	1								
781510	侵袭	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillPhysics.png	此状态下受到额外伤害	2	1								
781511	弱空	1	Assets/Product/Texture/Image/IconAffix/AffixIconNewMod2007.png	空属性抗性减少	1	1								
781512	惧空	1	Assets/Product/Texture/Image/IconAffix/AffixIconNewMod2008.png	受到空属性伤害提升	1	1								
781513	创伤9	1	Assets/Product/Texture/Image/UiFubenBossSingle/BossSingleIconPoweran.png	过度积累的放射能会腐蚀内部结构，基于此特性受到的暗属性伤害会显著提升。	2	1								
781514	创伤10	1	Assets/Product/Texture/Image/UiFubenBossSingle/BossSingleIconPoweran.png	过度积累的放射能会腐蚀内部结构，基于此特性受到的暗属性伤害会显著提升。	2	1								
781515	锋锐	1	Assets/Product/Texture/Image/IconAffix/AffixIconPojia.png	物理弱点	2	1								
781516	锋锐	1	Assets/Product/Texture/Image/IconAffix/AffixIconXuruo.png	物理弱点	2	1								
781517	锋锐	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillPhysics.png	物理弱点	2	1								
781518	锋锐	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillPhysics.png	物理弱点	2	1								
781519	锋锐	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillPhysics.png	物理弱点	2	1								
781520	锋锐	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillPhysics.png	物理弱点	2	1								
781521	锋锐	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillPhysics.png	物理弱点	2	1								
781522	锋锐	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillPhysics.png	物理弱点	2	1								
781523	锋锐	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillPhysics.png	物理弱点	2	1								
781524	锋锐	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillPhysics.png	物理弱点	2	1								
781525	锋锐	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillPhysics.png	物理弱点	2	1								
781527	雷盾	1	Assets/Product/Texture/Image/IconAffix/AffixIconHudun.png	雷盾	2	1								
781528	虚弱	3	Assets/Product/Texture/Image/IconAffix/AffixIconXuruo.png	怪物受到物理伤害以及全属性伤害大幅度提升	1	1								
781537	雷盾	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillRaiden.png	雷盾	2	1								
781538	雷盾	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillRaiden.png	雷盾	2	1								
781539	雷盾	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillRaiden.png	雷盾	2	1								
781542	雷盾	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillRaiden.png	雷盾	2	1								
781543	雷盾	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillRaiden.png	雷盾	2	1								
781544	雷盾	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillRaiden.png	雷盾	2	1								
781547	雷盾	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillRaiden.png	雷盾	2	1								
781548	坚固	1	Assets/Product/Texture/Image/IconAffix/AffixIconJiangu.png	物理抗性增加	1	1								
781549	防火	1	Assets/Product/Texture/Image/IconAffix/AffixIconYuhuo.png	火属性抗性增加	1	1								
781550	防雷	1	Assets/Product/Texture/Image/IconAffix/AffixIconYulei.png	雷属性抗性增加	1	1								
781551	防冰	1	Assets/Product/Texture/Image/IconAffix/AffixIconYubing.png	冰属性抗性增加	1	1								
781552	防暗	1	Assets/Product/Texture/Image/IconAffix/AffixIconYuan.png	暗属性抗性增加	1	1								
781553	防空	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillNihility.png	空属性抗性增加	1	1								
781590	物-占位	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillPhysics.png	物	2	1								
781591	火焰-占位	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillFlame.png	火焰	2	1								
781592	雷-占位	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillRaiden.png	雷	2	1								
781593	冰-占位	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillCrysta.png	冰	2	1								
781594	暗-占位	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillDark.png	暗	2	1								
781595	空-占位	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillNihility.png	空	2	1								
781596	破盾	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillGeneral.png	破盾	2	1								
781564	暗蚀	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianggong.png	暗能量球点数	2	1								
781565	暗蚀	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianggong.png	暗能量球点数	2	1								
781566	暗蚀	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianggong.png	暗能量球点数	2	1								
782753	创伤	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillPhysics.png	此状态下受到额外伤害	2	1								
782835	霜冻	1	Assets/Product/Texture/Image/IconAffix/UiFightGeneralSkillCrysta.png	冰	1	1								
778940		1	Assets/Product/Texture/Image/IconAffix/AffixIconBingdu.png	拟态单位每隔20秒进入短暂【正量化】状态（首次登场会提前至5秒）	1	1								
778950		1	Assets/Product/Texture/Image/IconAffix/AffixIconWeiyuansu.png	拟态单位每隔20秒进入短暂【逆量化】状态（首次登场会提前至5秒）	1	1								
778941	正量化	1	Assets/Product/Texture/Image/IconAffix/AffixIconShexian.png	免疫超算	1	1								
778951	逆量化	1	Assets/Product/Texture/Image/IconAffix/AffixIconRuodian.png	攻击降低50%，所有抗性降低20%	1	1								
778952	逆量化	1	Assets/Product/Texture/Image/IconAffix/AffixIconRuodian.png	攻击降低70%，所有抗性降低50%	1	1								
781567	密报Ⅰ	1	Assets/Product/Texture/Image/IconAffix/AffixIconZhadan2.png	密报！领主即将炮击资源保障区Ⅰ	1	1								
781568	密报Ⅱ	1	Assets/Product/Texture/Image/IconAffix/AffixIconZhadan2.png	密报！领主即将炮击资源保障区Ⅱ	1	1								
781569	密报Ⅲ	1	Assets/Product/Texture/Image/IconAffix/AffixIconZhadan2.png	密报！领主即将炮击资源保障区Ⅲ	1	1								
781570	暴怒	1	Assets/Product/Texture/Image/IconAffix/AffixIconBaozou.png	暴怒状态下的怪物攻击无法被打断，不会被控制	1	1								
779908	藤甲	1	Assets/Product/Texture/Image/IconAffix/AffixIconGangti3.png	受到伤害减少50%，积累燃点值速度下降	1	1								
732074	护盾	1	Assets/Product/Texture/Image/IconAffix/AffixIconHudun.png	每隔30秒获得生命值5%的护盾	1	1								
732079	护盾	1	Assets/Product/Texture/Image/IconAffix/AffixIconHudun.png	每隔30秒获得生命值10%的护盾	1	1								
781738	护盾	1	Assets/Product/Texture/Image/IconAffix/AffixIconHudun.png	初始拥有100%最大生命值护盾，被击破后不再刷新	1	1								
781739	护盾	1	Assets/Product/Texture/Image/IconAffix/AffixIconHudun.png	初始拥有70%最大生命值护盾，被击破后不再刷新	1	1								
781740	护盾	1	Assets/Product/Texture/Image/IconAffix/AffixIconHudun.png	初始拥有40%最大生命值护盾，被击破后不再刷新	1	1								
781741	护盾	1	Assets/Product/Texture/Image/IconAffix/AffixIconHudun.png	初始拥有20%最大生命值护盾，被击破后不再刷新	1	1								
781742	汲取	1	Assets/Product/Texture/Image/IconAffix/AffixIconTongling.png	最大生命值低于80%时，攻击命中恢复自身20%的生命，每次触发增加5秒冷却时间	1	1								
781743	急救	1	Assets/Product/Texture/Image/IconAffix/AffixIconFusu.png	生命降至10%时将启动急救，5秒后恢复20%生命，最多触发2次	1	1								
781750	粉碎	1	Assets/Product/Texture/Image/IconAffix/AffixIconSuijia.png	造成伤害时，会对后台角色也造成等量伤害	1	1								
781762	成长	1	Assets/Product/Texture/Image/IconAffix/AffixIconQianghua.png	每过10秒攻击力+50%，最高200%	1	1								
781764	冻结	1	Assets/Product/Texture/Image/IconAffix/AffixIconDongjie.png	攻击有50%概率造成2秒冻结，被冻结后5秒内不会重复触发	1	1								
