Id	Type	ScreenType	ActivityId	TimeId	ExtraParams	InitQuality	QualityConditions	Qualities	Condition	Name	MainDesc	WorldDesc	Hint	ExpandInfoId	GetDesc	Priority	ShowType	ShowScore	ShowQualityUpTip	IsNotShowGetTip	Medal3D	MedalImg	MedalIcon	ScoreParams	GroupId	GroupLv	ShowMaxLevel	PrefabPath
13019638	14	2				5				矩阵晶簇	收藏品	存在于矩阵网络的数据结晶，曾在不同世界中出现并被洁塔薇拾取。晶簇本身无法被链接和解析，没有主被动传输功能，它忠实地记录着量子之海的每次波澜，时刻提醒前行者——不断重置的世界仍未终结，每一次更迭都没有被时间遗忘，而每一次都将是下一次旅途的起点与终焉。			通过玩法【矩阵循生】获得	12047		1				Assets/Product/Texture/Image/UiCollection/Iconcollection159.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019639	2	2	21			2	[990202, 990203, 990204]	[3, 4, 5]		烬域墟影纪念章	收藏品	巴别塔计划·烬域墟影中获得的纪念章，用以嘉奖在烬域墟影战略行动中达成深度战略模拟的指挥官们。	['·完成巴别塔任务【遗影VII】，品质提升为蓝色', '·完成巴别塔任务【遗影VIII】，品质提升为紫色', '·完成巴别塔任务【遗影IX】，品质提升为橙色']		通关一次【巴别塔·烬域墟影】获得	1414		1				Assets/Product/Texture/Image/UiCollection/Iconcollection156.png	Assets/Product/Texture/Image/UiCollection/Iconcollection156.png					Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019640	999	2				2	[990205, 990206, 990207]	[3, 4, 5]		“拂晓”电解液	收藏品	受到布丽姬特青睐而在支援部队风靡起来的饮料。为了感谢布丽姬特多年来的喜爱，生产厂家制作了一罐独一无二的纪念款赠送给她。	['·获得2个【“拂晓”电解液】，品质提升为蓝色', '·获得3个【“拂晓”电解液】，品质提升为紫色', '·获得4个【“拂晓”电解液】，品质提升为橙色']		通过玩法【秘寻者见证】获得	12048						Assets/Product/Texture/Image/UiCollection/Iconcollection163.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019641	999	2				2	[990208, 990209, 990210]	[3, 4, 5]		斯凯奇数据样本	收藏品	空中花园收集到的作战残响，根据不同档位显示不同品质。模拟与斯凯奇的作战后即可获得，即便是部分样本也散发出神秘的力量。	['·获得2个【斯凯奇数据样本】，品质提升为蓝色', '·获得3个【斯凯奇数据样本】，品质提升为紫色', '·获得5个【斯凯奇数据样本】，品质提升为橙色']		通过玩法【残落深匣】获得	12049						Assets/Product/Texture/Image/UiCollection/Iconcollection161.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019642	999	2				5				幽塔黎光	收藏品	尘封的桎梏已然破碎，你的选择为这座腐朽坟茔带来了新生，将这道照亮往日的微光，存放于心间吧。			通过浮点纪实【幽塔黎光】获得	12050						Assets/Product/Texture/Image/UiCollection/Iconcollection162.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019643	999	2				5				星群晶刃	收藏品	依据黄金时代知名电影作品中主人公所使用的武器复刻而成的精致模型。这个影视道具的还原程度让许多不知情者误以为它真的具备杀伤力。			通过玩法【链合回路·寰闪齐星】获得	12051						Assets/Product/Texture/Image/UiCollection/Iconcollection164.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019644	999	2				2	[990214, 990215, 990216]	[3, 4, 5]		浮蕴清茗	收藏品	无数次相会、别离又或是重逢，含英依然会把这套并不昂贵的茶具带在身边。	['·获得2个【浮蕴清茗】，品质提升为蓝色', '·获得3个【浮蕴清茗】，品质提升为紫色', '·获得4个【浮蕴清茗】，品质提升为橙色']		通过玩法【奏梦者拾呓】获得	12052						Assets/Product/Texture/Image/UiCollection/Iconcollection166.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019645	999	2				2	[990217, 990218, 990219]	[3, 4, 5]		维罗妮卡数据样本	收藏品	空中花园收集到的作战残响，根据不同档位显示不同品质。模拟与维罗妮卡的作战后即可获得，即便是部分样本也散发出神秘的力量。	['·获得2个【维罗妮卡数据样本】，品质提升为蓝色', '·获得3个【维罗妮卡数据样本】，品质提升为紫色', '·获得5个【维罗妮卡数据样本】，品质提升为橙色']		通过玩法【赎械机灾】获得	12053						Assets/Product/Texture/Image/UiCollection/Iconcollection165.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019646	999	2				5				云梁觅影	收藏品	即使天堂遥不可及，理想的桥也不该坠向地狱。硝云尽散，星汉漪澜，相信我们终将抵达那个……彼此携手的未来。			通过浮点纪实【云梁觅影】获得	12054						Assets/Product/Texture/Image/UiCollection/Iconcollection168.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019647	999	2				2	[990220, 990221, 990222]	[3, 4, 5]		巡翼衡鹰	收藏品	万事在青少年培育中心得到的古老玩具，翱翔的羽翼之下，它寻找着平衡的支点。	['·获得2个【巡翼衡鹰】，品质提升为蓝色', '·获得3个【巡翼衡鹰】，品质提升为紫色', '·获得4个【巡翼衡鹰】，品质提升为橙色']		通过玩法【巡游者抉择】获得	12055						Assets/Product/Texture/Image/UiCollection/Iconcollection170.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019648	999	2				2	[990223, 990224, 990225]	[3, 4, 5]		“修特罗尔”数据样本	收藏品	空中花园收集到的作战残响，根据不同档位显示不同品质。模拟与“修特罗尔”的作战后即可获得，即便是部分样本也散发出神秘的力量。	['·获得2个【“修特罗尔”数据样本】，品质提升为蓝色', '·获得3个【“修特罗尔”数据样本】，品质提升为紫色', '·获得5个【“修特罗尔”数据样本】，品质提升为橙色']		通过玩法【枯壳寐循】获得	12056						Assets/Product/Texture/Image/UiCollection/Iconcollection169.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019649	999	2				5				暮往长离	收藏品	身处明晰梦境中，我们用最澄澈的双眼瞰悟一路走来的风景：清算沉疴，迎接新生，我们终将见证脚下的荒芜趋向繁荣。			通过浮点纪实【暮往长离】获得	12057						Assets/Product/Texture/Image/UiCollection/Iconcollection171.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019650	999	2				2	[990226, 990227, 990228]	[3, 4, 5]		四叶草的余音	收藏品	存储有露西亚歌声的录音装置，她注视着回忆，哼唱出名为“幸福”的心声。	['·获得2个【四叶草的余音】，品质提升为蓝色', '·获得3个【四叶草的余音】，品质提升为紫色', '·获得4个【四叶草的余音】，品质提升为橙色']		通过玩法【守望者誓愿】获得	12058						Assets/Product/Texture/Image/UiCollection/Iconcollection173.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019651	999	2				2	[990229, 990230, 990231]	[3, 4, 5]		冯·内古特数据样本	收藏品	空中花园收集到的作战残响，根据不同档位显示不同品质。模拟与冯·内古特的作战后即可获得，即便是部分样本也散发出神秘的力量。	['·获得2个【冯·内古特数据样本】，品质提升为蓝色', '·获得3个【冯·内古特数据样本】，品质提升为紫色', '·获得5个【冯·内古特数据样本】，品质提升为橙色']		通过玩法【第五号屠宰场】获得	12059						Assets/Product/Texture/Image/UiCollection/Iconcollection172.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019652	999	2				5				剪身成蝶	收藏品	于万丈幽潭破茧为蝶，振翼翱翔，唤起跨越时空的风暴，撕裂长夜，降下拂晓旭光。			通过主线【剪身成蝶】获得	12060						Assets/Product/Texture/Image/UiCollection/Iconcollection174.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019653	999	2				2	[990232, 990233, 990234]	[3, 4, 5]		AJSA-ii训练鞋	收藏品	被问起训练装备话题时一定会被八咫强烈推荐，是她最为青睐的训练鞋款。虽然推出时间已久，但时至今日仍然是为数不多保证高舒适度的同时还能兼顾耐磨性的产品，因此即便是构造体的训练强度，其表现也依旧优秀。	['·获得2个【AJSA-ii训练鞋】，品质提升为蓝色', '·获得3个【AJSA-ii训练鞋】，品质提升为紫色', '·获得4个【AJSA-ii训练鞋】，品质提升为橙色']		通过玩法【渡魂者徊望】获得	12061						Assets/Product/Texture/Image/UiCollection/Iconcollection178.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019654	999	2				2	[990235, 990236, 990237]	[3, 4, 5]		早乙女优华数据样本	收藏品	空中花园收集到的作战残响，根据不同档位显示不同品质。模拟与早乙女优华的作战后即可获得，即便是部分样本也散发出神秘的力量。	['·获得2个【早乙女优华数据样本】，品质提升为蓝色', '·获得3个【早乙女优华数据样本】，品质提升为紫色', '·获得5个【早乙女优华数据样本】，品质提升为橙色']		通过玩法【葬列花序】获得	12062						Assets/Product/Texture/Image/UiCollection/Iconcollection175.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019655	999	2				5				晨昏庭影	收藏品	蓝染的花瓣飘曳到时间的尽头，落入大地即是永恒。过往的梦仍甘甜，明日的光亦澄澈……我会留在这里，守望你奔向前方。			通过浮点纪实【晨昏庭影】获得	12063						Assets/Product/Texture/Image/UiCollection/Iconcollection176.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019656	999	2				2	[990238, 990239, 990240]	[3, 4, 5]		卡面骑士“变身器”	收藏品	由通用玩具公司制作的限定通讯终端。其外观设计灵感，来源于黄金时代的超级特摄“卡面骑士”。	['·获得2个【卡面骑士“变身器”】，品质提升为蓝色', '·获得3个【卡面骑士“变身器”】，品质提升为紫色', '·获得4个【卡面骑士“变身器”】，品质提升为橙色']		通过玩法【逐曦者逆程】获得	12064						Assets/Product/Texture/Image/UiCollection/Iconcollection180.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019657	999	2				2	[990241, 990242, 990243]	[3, 4, 5]		坠星·帕瓦特数据样本	收藏品	空中花园收集到的作战残响，根据不同档位显示不同品质。模拟与坠星·帕瓦特的作战后即可获得，即便是部分样本也散发出神秘的力量。	['·获得2个【坠星·帕瓦特数据样本】，品质提升为蓝色', '·获得3个【坠星·帕瓦特数据样本】，品质提升为紫色', '·获得5个【坠星·帕瓦特数据样本】，品质提升为橙色']		通过玩法【星海漫游指南】获得	12065						Assets/Product/Texture/Image/UiCollection/Iconcollection179.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019658	999	2				5				遥行循星	收藏品	玫瑰盛放在失去未来的永冬。			通过主线【遥行循星】获得	12066						Assets/Product/Texture/Image/UiCollection/Iconcollection181.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019659	999	2				5				昼伏夜觅	收藏品	现在，这些小家伙不分昼夜，都会在终端装置里面蹦蹦跳跳了。不过幸好，它们不会凌晨四点突然跳到你的床上。			通过玩法【喵星淘金】获得	12067						Assets/Product/Texture/Image/UiCollection/Iconcollection182.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019660	999	2				2	[990244, 990245, 990246]	[3, 4, 5]		密箴隐钥	收藏品	密码般的花纹覆盖在钥匙上，蜿蜒的脉络构成神秘的符号，艺术协会曾尝试破译蕴含其中的信息，但最终一无所获。	['·获得2个【密箴隐钥】，品质提升为蓝色', '·获得3个【密箴隐钥】，品质提升为紫色', '·获得4个【密箴隐钥】，品质提升为橙色']		通过玩法【观测者俯瞰】获得	12068						Assets/Product/Texture/Image/UiCollection/Iconcollection188.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019661	999	2				2	[990247, 990248, 990249]	[3, 4, 5]		卡俄斯数据样本	收藏品	空中花园收集到的作战残响，根据不同档位显示不同品质。模拟与卡俄斯的作战后即可获得，即便是部分样本也散发出神秘的力量。	['·获得2个【卡俄斯数据样本】，品质提升为蓝色', '·获得3个【卡俄斯数据样本】，品质提升为紫色', '·获得5个【卡俄斯数据样本】，品质提升为橙色']		通过玩法【时序之朽】获得	12069						Assets/Product/Texture/Image/UiCollection/Iconcollection183.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019662	2	2	23			2	[990250, 990251, 990252]	[3, 4, 5]		湮维残厄纪念章	收藏品	巴别塔计划·湮维残厄中获得的纪念章，用以嘉奖在湮维残厄战略行动中达成深度战略模拟的指挥官们。	['·完成巴别塔任务【内殿VII】，品质提升为蓝色', '·完成巴别塔任务【内殿VIII】，品质提升为紫色', '·完成巴别塔任务【内殿IX】，品质提升为橙色']		通关一次【巴别塔·湮维残厄】获得	1415		1				Assets/Product/Texture/Image/UiCollection/Iconcollection186.png	Assets/Product/Texture/Image/UiCollection/Iconcollection186.png					Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019663	999	2				5				锈夜逐光	收藏品	星河注视文明的野火。			通过主线【锈夜逐光】获得	12070						Assets/Product/Texture/Image/UiCollection/Iconcollection187.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019664	999	2				5				生日贺卡	收藏品	由大家共同制作而成的生日贺卡，所有的心愿与美好寄托其中，融合汇聚成共同的祝福，指挥官，生日快乐！			生日当天获得	12071						Assets/Product/Texture/Image/UiCollection/Iconcollection185.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019665	999	2				6				荣誉纪念章Ⅴ	收藏品	在这一年里，我们在程序界域中解码出文明的归宿落点，透过镜像虚影勾勒星的轮廓，挣脱时空密网之后破茧成蝶，航行于星际追寻不灭的希望，身陷黑夜仍高唱光明赞歌。笑与泪都凝聚在勋章里，此行不孤，愿未来长有相伴，共同将黎明拥抱入怀。			通过活动【拾忆同辰】获得	304						Assets/Product/Texture/Image/UiCollection/Iconcollection184.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019666	999	2				2	[990253, 990254, 990255]	[3, 4, 5]		箴言饼干	收藏品	来到洛普拉多斯的贵客在享用自助餐后的礼品甜点，而这一份的幸运字条上写着：“是时候把我从饼干里放出来了。”	['·获得2个【箴言饼干】，品质提升为蓝色', '·获得3个【箴言饼干】，品质提升为紫色', '·获得4个【箴言饼干】，品质提升为橙色']		通过玩法【叛狱者诡梦】获得	12072						Assets/Product/Texture/Image/UiCollection/Iconcollection190.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019667	999	2				2	[990256, 990257, 990258]	[3, 4, 5]		蒙扎诺夫人数据样本	收藏品	空中花园收集到的作战残响，根据不同档位显示不同品质。模拟与蒙扎诺夫人的作战后即可获得，即便是部分样本也散发出神秘的力量。	['·获得2个【蒙扎诺夫人数据样本】，品质提升为蓝色', '·获得3个【蒙扎诺夫人数据样本】，品质提升为紫色', '·获得5个【蒙扎诺夫人数据样本】，品质提升为橙色']		通过玩法【金庭流沙之夜】获得	12073						Assets/Product/Texture/Image/UiCollection/Iconcollection189.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019668	999	2				5				醉狱谲笼	收藏品	在去洛普拉多斯的路上，有暮色燃烧和金币的叮当响。旧世灯火依旧闪亮，靡丽如你所愿。			通过浮点纪实【醉狱谲笼】获得	12074						Assets/Product/Texture/Image/UiCollection/Iconcollection191.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019669	999	2				5				薇拉“爱心”医疗包	收藏品	某次行动后，薇拉送来一只医疗包，以此寄托“希望指挥官能好好照顾自己”的心情。出于谨慎，指挥官还是检查了一下内容，发现里面少了止痛药，多了几支肾上腺素……除此之外，那只特殊的哨子也被放在了医疗包的角落，或许这也可以救命。			通过玩法【本我回廊-绯耀】获得	12075						Assets/Product/Texture/Image/UiCollection/Iconcollection192.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019670	999	2				2	[990259, 990260, 990261]	[3, 4, 5]		镌忆余韵	收藏品	在她童年初次踏入音乐世界殿堂的时候，得到的第一把小提琴。当时稚嫩的她在指板上留下了无数的汗水和划痕，一步步地将它雕刻为承托着梦想的姿态。	['·获得2个【镌忆余韵】，品质提升为蓝色', '·获得3个【镌忆余韵】，品质提升为紫色', '·获得4个【镌忆余韵】，品质提升为橙色']		通过玩法【歌咏者独舞】获得	12076						Assets/Product/Texture/Image/UiCollection/Iconcollection195.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019671	999	2				2	[990262, 990263, 990264]	[3, 4, 5]		依诺·卢娅数据样本	收藏品	空中花园收集到的作战残响，根据不同档位显示不同品质。模拟与依诺·卢娅的作战后即可获得，即便是部分样本也散发出神秘的力量。	['·获得2个【依诺·卢娅数据样本】，品质提升为蓝色', '·获得3个【依诺·卢娅数据样本】，品质提升为紫色', '·获得5个【依诺·卢娅数据样本】，品质提升为橙色']		通过玩法【焉末庭廊】获得	12077						Assets/Product/Texture/Image/UiCollection/Iconcollection193.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019672	999	2				5				梦赴光寥之乡	收藏品	往复的轮回抵临尽头，梦醒时分，最后一个音符滑落命运的线谱，涟漪微漾，余音萦绕，你我将于别离后相逢。			通过主线【梦赴光寥之乡】获得	12078						Assets/Product/Texture/Image/UiCollection/Iconcollection194.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019673	999	2				2	[990265, 990266, 990267]	[3, 4, 5]		“胜券在我”	收藏品	命运给予的手牌有时或许不尽人意，但只要保持耐心，静待际遇，终有机会扭转局面，获得最后的胜利。	['·获得2个【“胜券在我”】，品质提升为蓝色', '·获得3个【“胜券在我”】，品质提升为紫色', '·获得4个【“胜券在我”】，品质提升为橙色']		通过玩法【寰格牌律】获得	12079						Assets/Product/Texture/Image/UiCollection/Iconcollection196.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019674	999	2				2	[990268, 990269, 990270]	[3, 4, 5]		标准款运算终端	收藏品	041号城市随处可见的便携计算器。虽然具备诸多时新功能，但依旧保证了续航力强和防水耐摔等基本属性。当然，它的回路也可以是制造小麻烦的绝佳土壤——某位少女更喜欢称之为“恶作剧”。	['·获得2个【标准款运算终端】，品质提升为蓝色', '·获得3个【标准款运算终端】，品质提升为紫色', '·获得4个【标准款运算终端】，品质提升为橙色']		通过玩法【悖逆者档案】获得	12080						Assets/Product/Texture/Image/UiCollection/Iconcollection200.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019675	999	2				2	[990271, 990272, 990273]	[3, 4, 5]		“格温普兰”数据样本	收藏品	空中花园收集到的作战残响，根据不同档位显示不同品质。模拟与“格温普兰”的作战后即可获得，即便是部分样本也散发出神秘的力量。	['·获得2个【“格温普兰”数据样本】，品质提升为蓝色', '·获得3个【“格温普兰”数据样本】，品质提升为紫色', '·获得5个【“格温普兰”数据样本】，品质提升为橙色']		通过玩法【绝园愚夫】获得	12081						Assets/Product/Texture/Image/UiCollection/Iconcollection197.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019676	999	2				5				逐生复始	收藏品	轮回的“定点”，见证无数后辈的生长与凋零。她把过往凝于枪尖，舍身击碎倒计时的钟摆，将故事的终局引向真正的破晓。			通过浮点纪实【逐生复始】获得	12082						Assets/Product/Texture/Image/UiCollection/Iconcollection198.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019677	999	2				5				金镐镐	收藏品	一把神奇的金镐镐……！最厉害的矿工必须做点什么。			通过玩法【永封裂隙】获得	12083						Assets/Product/Texture/Image/UiCollection/Iconcollection199.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019678	999	2				2	[990277, 990278, 990279]	[3, 4, 5]		改良打火机	收藏品	薇拉从废墟里捡到的一只打火机，曾用微弱的火勉强救下了某个失温的人类。薇拉将其收藏，并进行了夸张的改造，现在火焰可以喷发至三米高。	['·获得2个【改良打火机】，品质提升为蓝色', '·获得3个【改良打火机】，品质提升为紫色', '·获得4个【改良打火机】，品质提升为橙色']		通过玩法【寻道者焚骨】获得	12084						Assets/Product/Texture/Image/UiCollection/Iconcollection205.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019679	999	2				2	[990280, 990281, 990282]	[3, 4, 5]		罗伊德数据样本	收藏品	空中花园收集到的作战残响，根据不同档位显示不同品质。模拟与“罗伊德”的作战后即可获得，即便是部分样本也散发出神秘的力量。	['·获得2个【“罗伊德”数据样本】，品质提升为蓝色', '·获得3个【“罗伊德”数据样本】，品质提升为紫色', '·获得5个【“罗伊德”数据样本】，品质提升为橙色']		通过玩法【锢界裂生】获得	12085						Assets/Product/Texture/Image/UiCollection/Iconcollection204.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019680	999	2				2	[990283, 990284, 990285]	[3, 4, 5]		擐甲执械	收藏品	吹响那决不召唤退却的号角，勇者的真理百战无前。	['·获得2个【擐甲执械】，品质提升为蓝色', '·获得3个【擐甲执械】，品质提升为紫色', '·获得4个【擐甲执械】，品质提升为橙色']		通过玩法【擐甲执械】获得	12086						Assets/Product/Texture/Image/UiCollection/Iconcollection207.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019681	999	2				5				末路燎原	收藏品	有人在绝海之上投下点点星火，有人将点点星火燃为燎原烈焰。有人灼烧己身，有人成为新世界的活火。			通过浮点纪实【末路燎原】获得	12087						Assets/Product/Texture/Image/UiCollection/Iconcollection208.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019682	999	2				2	[990286, 990287, 990288]	[3, 4, 5]		银色项链	收藏品	在过去，伊娃曾将两条项链分别送给但丁与维吉尔作为他们的生日礼物。这并非原来的那条项链，只是仿制品，但对于斯巴达之子而言，依然能让他们回忆起家人。	['·获得2个【银色项链】，品质提升为蓝色', '·获得3个【银色项链】，品质提升为紫色', '·获得4个【银色项链】，品质提升为橙色']		通过玩法【除魔者不朽】获得	12088						Assets/Product/Texture/Image/UiCollection/Iconcollection202.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019683	999	2				2	[990289, 990290, 990291]	[3, 4, 5]		金色项链	收藏品	在过去，伊娃曾将两条项链分别送给但丁与维吉尔作为他们的生日礼物。这并非原来的那条项链，只是仿制品，但对于斯巴达之子而言，依然能让他们回忆起家人。	['·获得2个【金色项链】，品质提升为蓝色', '·获得3个【金色项链】，品质提升为紫色', '·获得4个【金色项链】，品质提升为橙色']		通过玩法【除魔者不朽】获得	12089						Assets/Product/Texture/Image/UiCollection/Iconcollection203.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019684	999	2				2	[990292, 990293, 990294]	[3, 4, 5]		“镜像维吉尔”数据样本	收藏品	空中花园收集到的作战残响，根据不同档位显示不同品质。模拟与“镜像维吉尔”的作战后即可获得，即便是部分样本也散发出神秘的力量。	['·获得2个【“镜像维吉尔”数据样本】，品质提升为蓝色', '·获得3个【“镜像维吉尔”数据样本】，品质提升为紫色', '·获得5个【“镜像维吉尔”数据样本】，品质提升为橙色']		通过玩法【终末诗篇】获得	12090						Assets/Product/Texture/Image/UiCollection/Iconcollection201.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019685	15	2			[3]	5				鲨鲨为你点赞	收藏品	你一路上的努力，鲨鲨全部看在眼里哦！			通过玩法【鲨鲨破坏王】获得	12091		1		1		Assets/Product/Texture/Image/UiCollection/Iconcollection212.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019686	999	2				2	[990298, 990299, 990300]	[3, 4, 5]		“千子”数据样本	收藏品	空中花园收集到的作战残响，根据不同档位显示不同品质。模拟与“千子”的作战后即可获得，即便是部分样本也散发出神秘的力量。	['·获得2个【“千子”数据样本】，品质提升为蓝色', '·获得3个【“千子”数据样本】，品质提升为紫色', '·获得5个【“千子”数据样本】，品质提升为橙色']		通过玩法【溟渊寂息】获得	12092						Assets/Product/Texture/Image/UiCollection/Iconcollection209.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019687	999	2				5				覆海离声	收藏品	故事在这里停下，故事在这里续写。过往似荆棘穿过躯壳，化作剑光照彻晦暗的浪潮。			通过主线【覆海离声】获得	12094						Assets/Product/Texture/Image/UiCollection/Iconcollection210.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019688	999	2				2	[990304, 990305, 990306]	[3, 4, 5]		静祈烛台	收藏品	比安卡日常祈祷所用的烛台，陪伴她走过了一个又一个清晨与长夜。其上光芒柔和温润，仿佛承载了无数虔诚的祈愿。	['·获得2个【静祈烛台】，品质提升为蓝色', '·获得3个【静祈烛台】，品质提升为紫色', '·获得4个【静祈烛台】，品质提升为橙色']		通过玩法【溯光者启颂】获得	12093						Assets/Product/Texture/Image/UiCollection/Iconcollection213.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019689	999	2				5				溯梦归途	收藏品	那份决意，重新编织所有的星辰、苦难与时间。			通过主线【溯梦归途】获得	12095						Assets/Product/Texture/Image/UiCollection/Iconcollection211.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019690	999	2				2	[990307, 990308, 990309]	[3, 4, 5]		追缉者印记	收藏品	只有能单独完成各种追缉任务者才能拥有的印记，根据任务内的难度高低又分为不同品级，可谓是实力与身份的证明。	['·获得2个【追缉者印记】，品质提升为蓝色', '·获得3个【追缉者印记】，品质提升为紫色', '·获得4个【追缉者印记】，品质提升为橙色']		通过玩法【疾速追缉】获得	12096						Assets/Product/Texture/Image/UiCollection/Iconcollection215.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019691	2	2	24	39801		2	[990310, 990311, 990312]	[3, 4, 5]		蜕愈的权柄	收藏品	巴别塔计划·黯潮蚀光中获得的纪念章，用以嘉奖在黯潮蚀光战略行动中达成深度战略模拟的指挥官们。	['·完成巴别塔任务【曦光VII】，品质提升为蓝色', '·完成巴别塔任务【曦光VIII】，品质提升为紫色', '·完成巴别塔任务【曦光IX】，品质提升为橙色']		通关一次【巴别塔·黯潮蚀光】获得	1416		1				Assets/Product/Texture/Image/UiCollection/Iconcollection214.png	Assets/Product/Texture/Image/UiCollection/Iconcollection214.png					Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019692	999	2				2	[990313, 990314, 990315]	[3, 4, 5]		凝时之剪	收藏品	精致复古的手工胸针制品，是斜奏曾在地面一处荒废之地偶然所得。佩于胸口的泛黄色泽却犹如荣誉勋章，一剪时间长河。既可止损难言的过去，亦是破开新生篇章的断口。	['·获得2个【凝时之剪】，品质提升为蓝色', '·获得3个【凝时之剪】，品质提升为紫色', '·获得4个【凝时之剪】，品质提升为橙色']		通过玩法【织梦者不渝】获得	12097						Assets/Product/Texture/Image/UiCollection/Iconcollection217.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
