Id	Name	Type	Star	Ability	CharacterId	FightEvent	FightEventLevel	FixAttrIds	FixAttrLevels	AttrFixGroupIds	Load	DecomposeValue	Icon	Quality	DescId	DescParam	DescTipsId	DescInitValue	DescFixAttrId	DescCoefficient	IsDisplay	SimpleDescId	Tags	Element	Sort	GoldDesc	Chapter	SlotCount	AffixUnlockCost	AffixResetCost	AffixSameTypeResetCost	BuyCost	RandomInitialAffixCount
1330	不动·硬化Ⅱ	424	4	593		2230800	2	[2, 2]	[2, 2]	[402, 802]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip94.png	2	698	['25%']		40000	2	5000		720	[4, 6]	3	2000196		1		200	50	250	1000	
1331	不动·硬化Ⅲ	424	5	916		2230800	3	[2, 2]	[3, 2]	[403, 802]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip94.png	3	698	['40%']		40000	2	5000		720	[4, 6]	3	2000196		1		200	50	250	3000	
1332	不动·硬化Ⅳ	424	6	1450		2230800	4	[2, 2]	[3, 3]	[403, 803]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip94.png	4	698	['60%']		40000	2	5000		720	[4, 6]	3	2000196		1	4	200	50	250	5000	2
1333	不动·治愈Ⅰ	425	3	290		2230801	1	[2, 2]	[2, 1]	[402, 801]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip94.png	1	699	['150']		40000	2	5000		721	[4, 6]	3	2000196		1		200	50	250	500	
1334	不动·治愈Ⅱ	425	4	593		2230801	2	[2, 2]	[2, 2]	[402, 802]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip94.png	2	699	['300']		40000	2	5000		721	[4, 6]	3	2000196		1		200	50	250	1000	
1335	不动·治愈Ⅲ	425	5	916		2230801	3	[2, 2]	[3, 2]	[403, 802]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip94.png	3	699	['450']		40000	2	5000		721	[4, 6]	3	2000196		1		200	50	250	3000	
1336	不动·治愈Ⅳ	425	6	1450		2230801	4	[2, 2]	[3, 3]	[403, 803]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip94.png	4	699	['750']		40000	2	5000		721	[4, 6]	3	2000196		1	4	200	50	250	5000	2
1337	不动·荆棘Ⅰ	426	3	290		2230802	1	[2, 2]	[2, 1]	[402, 801]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip94.png	1	700	['1000%']		40000	2	5000		722	[3, 6]	3	2000196		1		200	50	250	500	
1338	不动·荆棘Ⅱ	426	4	593		2230802	2	[2, 2]	[2, 2]	[402, 802]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip94.png	2	700	['2000%']		40000	2	5000		722	[3, 6]	3	2000196		1		200	50	250	1000	
1339	不动·荆棘Ⅲ	426	5	916		2230802	3	[2, 2]	[3, 2]	[403, 802]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip94.png	3	700	['3000%']		40000	2	5000		722	[3, 6]	3	2000196		1		200	50	250	3000	
1340	不动·荆棘Ⅳ	426	6	1450		2230802	4	[2, 2]	[3, 3]	[403, 803]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip94.png	4	700	['5000%']		40000	2	5000		722	[3, 6]	3	2000196		1	4	200	50	250	5000	2
1341	芒星之迹·核心Ⅰ	427	3	290	1051005	2230815	1	[4, 1]	[2, 1]	[302, 101]	3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR6Yongyechao1.png	1	802	['50', '50%']		800000	4	10000		808	[2]	2	1051005		4		200	50	250	500	
1342	芒星之迹·核心Ⅱ	427	4	593	1051005	2230815	2	[4, 1]	[2, 2]	[302, 102]	4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR6Yongyechao1.png	2	802	['20', '100%']		1600000	4	10000		808	[2]	2	1051005		4		200	50	250	1000	
1343	芒星之迹·核心Ⅲ	427	5	916	1051005	2230815	3	[4, 1]	[3, 2]	[303, 102]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR6Yongyechao1.png	3	802	['10', '200%']		2400000	4	10000		808	[2]	2	1051005		4		200	50	250	3000	
1344	芒星之迹·核心Ⅳ	427	6	1450	1051005	2230815	4	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR6Yongyechao1.png	4	802	['1', '400%']		4000000	4	10000	1	808	[2]	2	1051005		4	4	200	50	250	5000	2
1345	芒星之迹·核心Ⅳ	427	6	1800	1051005	2230815	4	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR6Yongyechao1.png	4	802	['1', '400%']		4000000	4	10000		808	[2]	2	1051005	超源：招架成功时对目标周围大范围造成2419%的火属性伤害。	4	4	200	50	250	5000	2
1346	芒星之迹·超频一Ⅰ	428	3	290	1051005	2230816	1	[4, 1]	[2, 1]	[702, 101]	3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR6Yongyechao1.png	1	803	['1', '1']		40000	4	5000		809	[2]	2	1051005		4		200	50	250	500	
1347	芒星之迹·超频一Ⅱ	428	4	593	1051005	2230816	2	[4, 1]	[2, 2]	[702, 102]	4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR6Yongyechao1.png	2	803	['2', '2']		40000	4	5000		809	[2]	2	1051005		4		200	50	250	1000	
1348	芒星之迹·超频一Ⅲ	428	5	916	1051005	2230816	3	[4, 1]	[3, 2]	[703, 102]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR6Yongyechao1.png	3	803	['3', '3']		40000	4	5000		809	[2]	2	1051005		4		200	50	250	3000	
1349	芒星之迹·超频一Ⅳ	428	6	1450	1051005	2230816	4	[4, 1]	[3, 3]	[703, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR6Yongyechao1.png	4	803	['5', '5']		40000	4	5000		809	[2]	2	1051005		4	4	200	50	250	5000	2
1350	芒星之迹·超频二Ⅰ	429	3	290	1051005	2230817	1	[4, 1]	[2, 1]	[302, 101]	3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR6Yongyechao1.png	1	804	['15', '7.5', '7.5']		40000	4	5000		810	[2]	2	1051005		4		200	50	250	500	
1351	芒星之迹·超频二Ⅱ	429	4	593	1051005	2230817	2	[4, 1]	[2, 2]	[302, 102]	4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR6Yongyechao1.png	2	804	['30', '15', '15']		40000	4	5000		810	[2]	2	1051005		4		200	50	250	1000	
1352	芒星之迹·超频二Ⅲ	429	5	916	1051005	2230817	3	[4, 1]	[3, 2]	[303, 102]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR6Yongyechao1.png	3	804	['60', '30', '30']		40000	4	5000		810	[2]	2	1051005		4		200	50	250	3000	
1353	芒星之迹·超频二Ⅳ	429	6	1450	1051005	2230817	4	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR6Yongyechao1.png	4	804	['100', '50', '50']		40000	4	5000		810	[2]	2	1051005		4	4	200	50	250	5000	2
1354	芒星之迹·核心改	430	6	1450	1051005	2230818	4	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR6Yongyechao3.png	4	805			4000000	4	10000	1	811	[2]	2	1051005		4	4	200	50	250	5000	2
1355	芒星之迹·核心改	430	6	1800	1051005	2230818	4	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR6Yongyechao3.png	4	805			4000000	4	10000		811	[2]	2	1051005	超源：三消红色信号球获得的实弹填充提高至3个，消除炽能球获得的实弹填充提高至3个	4	4	200	50	250	5000	2
1356	芒星之迹·超频一改	431	6	1450	1051005	2230819	4	[4, 1]	[3, 3]	[703, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR6Yongyechao3.png	4	806			40000	4	5000		812	[2]	2	1051005		4	4	200	50	250	5000	2
1357	芒星之迹·超频二改	432	6	1450	1051005	2230820	4	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR6Yongyechao3.png	4	807			40000	4	5000		813	[2]	2	1051005		4	4	200	50	250	5000	2
1358	徊闪·核心Ⅰ	433	3	290	1311002	2230812	1	[4, 1]	[2, 1]	[302, 101]	3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bazhi1.png	1	673	['10']		800000	4	10000		676	[2]	2	1311002		4		200	50	250	500	
1359	徊闪·核心Ⅱ	433	4	593	1311002	2230812	2	[4, 1]	[2, 2]	[302, 102]	4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bazhi1.png	2	673	['20']		1600000	4	10000		676	[2]	2	1311002		4		200	50	250	1000	
1360	徊闪·核心Ⅲ	433	5	916	1311002	2230812	3	[4, 1]	[3, 2]	[303, 102]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bazhi1.png	3	673	['40']		2400000	4	10000		676	[2]	2	1311002		4		200	50	250	3000	
1361	徊闪·核心Ⅳ	433	6	1800	1311002	2230812	4	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bazhi1.png	4	673	['60']		4000000	4	10000		676	[2]	2	1311002	超源：招架成功时对目标周围大范围造成2419%的火属性伤害。	4	4	200	50	250	5000	2
1362	徊闪·超频一Ⅰ	434	3	290	1311002	2230813	1	[4, 1]	[2, 1]	[702, 101]	3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bazhi3.png	1	674	['10%']		40000	4	5000		677	[2]	2	1311002		4		200	50	250	500	
1363	徊闪·超频一Ⅱ	434	4	593	1311002	2230813	2	[4, 1]	[2, 2]	[702, 102]	4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bazhi3.png	2	674	['20%']		40000	4	5000		677	[2]	2	1311002		4		200	50	250	1000	
1364	徊闪·超频一Ⅲ	434	5	916	1311002	2230813	3	[4, 1]	[3, 2]	[703, 102]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bazhi3.png	3	674	['30%']		40000	4	5000		677	[2]	2	1311002		4		200	50	250	3000	
1365	徊闪·超频一Ⅳ	434	6	1450	1311002	2230813	4	[4, 1]	[3, 3]	[703, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bazhi3.png	4	674	['40%']		40000	4	5000		677	[2]	2	1311002		4	4	200	50	250	5000	2
1366	徊闪·超频二	435	6	1450	1311002	2230814	4	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bazhi3.png	4	675			40000	4	5000		678	[2]	2	1311002		4	4	200	50	250	5000	2
1367	徊闪·超频二Ⅰ	435	3	290	1311002	2230814	1	[4, 1]	[2, 1]	[302, 101]	3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bazhi3.png	1	675			40000	4	5000	1	678	[2]	2	1311002		4		200	50	250	500	
1368	徊闪·超频二Ⅱ	435	4	593	1311002	2230814	2	[4, 1]	[2, 2]	[302, 102]	4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bazhi3.png	2	675			40000	4	5000	1	678	[2]	2	1311002		4		200	50	250	1000	
1369	徊闪·超频二Ⅲ	435	5	916	1311002	2230814	3	[4, 1]	[3, 2]	[303, 102]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bazhi3.png	3	675			40000	4	5000	1	678	[2]	2	1311002		4		200	50	250	3000	
1370	徊闪·核心Ⅳ	433	6	1450	1311002	2230812	4	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bazhi1.png	4	673	['60']		4000000	4	10000	1	676	[2]	2	1311002		4	4	200	50	250	5000	2
1371	幻日·核心Ⅰ	436	3	290	1321003	2230821	1				3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Cibeizhe1.png	1	817	['180', '75%']			4	10000		929	[2]	2	1321003		1		200	50	250	500	
1372	幻日·核心Ⅱ	436	4	593	1321003	2230821	2				4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Cibeizhe1.png	2	818	['225', '150%']			4	10000		929	[2]	2	1321003		1		200	50	250	1000	
1373	幻日·核心Ⅲ	436	5	916	1321003	2230821	3				5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Cibeizhe1.png	3	819	['270', '300%']			4	10000		929	[2]	2	1321003		1		200	50	250	3000	
1374	幻日·核心Ⅳ	436	6	1450	1321003	2230821	4				6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Cibeizhe1.png	4	820	['330', '500%']			4	10000		929	[2]	2	1321003		1	4	200	50	250	5000	2
1375	幻日·超频一Ⅰ	437	3	290	1321003	2230822	1				3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Cibeizhe1.png	1	821	['60']			4	5000		930	[2]	2	1321003		1		200	50	250	500	
1376	幻日·超频一Ⅱ	437	4	593	1321003	2230822	2				4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Cibeizhe1.png	2	822	['100']			4	5000		930	[2]	2	1321003		1		200	50	250	1000	
1377	幻日·超频一Ⅲ	437	5	916	1321003	2230822	3				5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Cibeizhe1.png	3	823	['150']			4	5000		930	[2]	2	1321003		1		200	50	250	3000	
1378	幻日·超频一Ⅳ	437	6	1450	1321003	2230822	4				6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Cibeizhe1.png	4	824	['360']			4	5000		930	[2]	2	1321003		1	4	200	50	250	5000	2
1379	幻日·超频二Ⅰ	438	3	290	1321003	2230823	1				3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Cibeizhe1.png	1	825	['10.00%']			4	5000		931	[2]	2	1321003		1		200	50	250	500	
1380	幻日·超频二Ⅱ	438	4	593	1321003	2230823	2				4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Cibeizhe1.png	2	826	['20.00%']			4	5000		931	[2]	2	1321003		1		200	50	250	1000	
1381	幻日·超频二Ⅲ	438	5	916	1321003	2230823	3				5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Cibeizhe1.png	3	827	['40.00%']			4	5000		931	[2]	2	1321003		1		200	50	250	3000	
1382	幻日·超频二Ⅳ	438	6	1450	1321003	2230823	4				6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Cibeizhe1.png	4	828	['80.00%']			4	5000		931	[2]	2	1321003		1	4	200	50	250	5000	2
1383	幻日·核心改	439	6	1800	1321003	2230824	4				6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Cibeizhe3.png	4	829	['20%']			4	10000		932	[2]	2	1321003		1	4	200	50	250	5000	2
1384	幻日·超频一改	440	6	1800	1321003	2230825	4				6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Cibeizhe3.png	4	830				4	5000		933	[2]	2	1321003		1	4	200	50	250	5000	2
1385	幻日·超频二改	441	6	1800	1321003	2230826	4				6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Cibeizhe3.png	4	831	['17']			4	5000		934	[2]	2	1321003		1	4	200	50	250	5000	2
1386	灼惘·核心Ⅰ	442	3	290	1131004	2230827	1				3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Weila1.png	1	832	['225']			4	10000		935	[2]	2	1131004		2		200	50	250	500	
1387	灼惘·核心Ⅱ	442	4	593	1131004	2230827	2				4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Weila1.png	2	833	['450']			4	10000		935	[2]	2	1131004		2		200	50	250	1000	
1388	灼惘·核心Ⅲ	442	5	916	1131004	2230827	3				5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Weila1.png	3	834	['900']			4	10000		935	[2]	2	1131004		2		200	50	250	3000	
1389	灼惘·核心Ⅳ	442	6	1450	1131004	2230827	4				6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Weila1.png	4	835	['1500']			4	10000		935	[2]	2	1131004		2	4	200	50	250	5000	2
1390	灼惘·超频一Ⅰ	443	3	290	1131004	2230828	1				3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Weila1.png	1	836	['112.5']			4	5000		936	[2]	2	1131004		2		200	50	250	500	
1391	灼惘·超频一Ⅱ	443	4	593	1131004	2230828	2				4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Weila1.png	2	837	['225']			4	5000		936	[2]	2	1131004		2		200	50	250	1000	
1392	灼惘·超频一Ⅲ	443	5	916	1131004	2230828	3				5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Weila1.png	3	838	['450']			4	5000		936	[2]	2	1131004		2		200	50	250	3000	
1393	灼惘·超频一Ⅳ	443	6	1450	1131004	2230828	4				6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Weila1.png	4	839	['750']			4	5000		936	[2]	2	1131004		2	4	200	50	250	5000	2
1394	灼惘·超频二Ⅰ	444	3	290	1131004	2230829	1				3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Weila1.png	1	840	['112.5']			4	5000		937	[2]	2	1131004		2		200	50	250	500	
1395	灼惘·超频二Ⅱ	444	4	593	1131004	2230829	2				4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Weila1.png	2	841	['225']			4	5000		937	[2]	2	1131004		2		200	50	250	1000	
1396	灼惘·超频二Ⅲ	444	5	916	1131004	2230829	3				5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Weila1.png	3	842	['450']			4	5000		937	[2]	2	1131004		2		200	50	250	3000	
1397	灼惘·超频二Ⅳ	444	6	1450	1131004	2230829	4				6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Weila1.png	4	843	['750']			4	5000		937	[2]	2	1131004		2	4	200	50	250	5000	2
1398	灼惘·核心改	445	6	1800	1131004	2230830	4				6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Weila3.png	4	844	['50%']			4	10000		938	[2]	2	1131004		2	4	200	50	250	5000	2
1399	灼惘·超频一改	446	6	1800	1131004	2230831	4				6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Weila3.png	4	845	['580']			4	5000		939	[2]	2	1131004		2	4	200	50	250	5000	2
1400	灼惘·超频二改	447	6	1800	1131004	2230832	4				6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Weila3.png	4	846				4	5000		940	[2]	2	1131004		2	4	200	50	250	5000	2
1401	希声·核心Ⅰ	448	3	290	1531005	2230833	1				3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR5Sailinna1.png	1	847	['25']			4	10000		941	[2]	2	1531005		1		200	50	250	500	
1402	希声·核心Ⅱ	448	4	593	1531005	2230833	2				4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR5Sailinna1.png	2	848	['50']			4	10000		941	[2]	2	1531005		1		200	50	250	1000	
1403	希声·核心Ⅲ	448	5	916	1531005	2230833	3				5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR5Sailinna1.png	3	849	['75']			4	10000		941	[2]	2	1531005		1		200	50	250	3000	
1404	希声·核心Ⅳ	448	6	1450	1531005	2230833	4				6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR5Sailinna1.png	4	850	['100']			4	10000		941	[2]	2	1531005		1	4	200	50	250	5000	2
1405	希声·超频一Ⅰ	449	3	290	1531005	2230834	1				3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR5Sailinna1.png	1	851	['1']			4	5000		942	[2]	2	1531005		1		200	50	250	500	
1406	希声·超频一Ⅱ	449	4	593	1531005	2230834	2				4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR5Sailinna1.png	2	852	['2']			4	5000		942	[2]	2	1531005		1		200	50	250	1000	
1407	希声·超频一Ⅲ	449	5	916	1531005	2230834	3				5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR5Sailinna1.png	3	853	['3']			4	5000		942	[2]	2	1531005		1		200	50	250	3000	
1408	希声·超频一Ⅳ	449	6	1450	1531005	2230834	4				6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR5Sailinna1.png	4	854	['4']			4	5000		942	[2]	2	1531005		1	4	200	50	250	5000	2
1409	希声·超频二Ⅰ	450	3	290	1531005	2230835	1				3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR5Sailinna1.png	1	855	['75']			4	5000		943	[2]	2	1531005		1		200	50	250	500	
1410	希声·超频二Ⅱ	450	4	593	1531005	2230835	2				4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR5Sailinna1.png	2	856	['150']			4	5000		943	[2]	2	1531005		1		200	50	250	1000	
1411	希声·超频二Ⅲ	450	5	916	1531005	2230835	3				5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR5Sailinna1.png	3	857	['225']			4	5000		943	[2]	2	1531005		1		200	50	250	3000	
1412	希声·超频二Ⅳ	450	6	1450	1531005	2230835	4				6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR5Sailinna1.png	4	858	['300']			4	5000		943	[2]	2	1531005		1	4	200	50	250	5000	2
1413	希声·核心改	451	6	1800	1531005	2230836	4				6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR5Sailinna3.png	4	859	['240']			4	10000		944	[2]	2	1531005		1	4	200	50	250	5000	2
1414	希声·超频一改	452	6	1800	1531005	2230837	4				6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR5Sailinna3.png	4	860	['30', '70', '160']			4	5000		945	[2]	2	1531005		1	4	200	50	250	5000	2
1415	希声·超频二改	453	6	1800	1531005	2230838	4				6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR5Sailinna3.png	4	861	['700']			4	5000		946	[2]	2	1531005		1	4	200	50	250	5000	2
1416	希声·超频三改	454	6	1800	1531005	2230839	4				1	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR5Sailinna3.png	1	862				4	5000		947	[2]	2	1531005		1	4	200	50	250	5000	2
1417	谬影·核心Ⅰ	455	3	290	1331003	2230840	1				3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Lilith1.png	1	863	['250']			4	10000		948	[2]	2	1331003		5		200	50	250	500	
1418	谬影·核心Ⅱ	455	4	593	1331003	2230840	2				4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Lilith1.png	2	864	['500']			4	10000		948	[2]	2	1331003		5		200	50	250	1000	
1419	谬影·核心Ⅲ	455	5	916	1331003	2230840	3				5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Lilith1.png	3	865	['750']			4	10000		948	[2]	2	1331003		5		200	50	250	3000	
1420	谬影·核心Ⅳ	455	6	1450	1331003	2230840	4				6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Lilith1.png	4	866	['1000']			4	10000		948	[2]	2	1331003		5	4	200	50	250	5000	2
1421	谬影·超频一Ⅰ	456	3	290	1331003	2230841	1				3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Lilith1.png	1	867	['6']			4	5000		949	[2]	2	1331003		5		200	50	250	500	
1422	谬影·超频一Ⅱ	456	4	593	1331003	2230841	2				4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Lilith1.png	2	868	['7']			4	5000		949	[2]	2	1331003		5		200	50	250	1000	
1423	谬影·超频一Ⅲ	456	5	916	1331003	2230841	3				5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Lilith1.png	3	869	['8']			4	5000		949	[2]	2	1331003		5		200	50	250	3000	
1424	谬影·超频一Ⅳ	456	6	1450	1331003	2230841	4				6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Lilith1.png	4	870	['9']			4	5000		949	[2]	2	1331003		5	4	200	50	250	5000	2
1425	谬影·超频二Ⅰ	457	3	290	1331003	2230842	1				3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Lilith1.png	1	871	['20', '40']			4	5000		950	[2]	2	1331003		5		200	50	250	500	
1426	谬影·超频二Ⅱ	457	4	593	1331003	2230842	2				4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Lilith1.png	2	872	['30', '50']			4	5000		950	[2]	2	1331003		5		200	50	250	1000	
1427	谬影·超频二Ⅲ	457	5	916	1331003	2230842	3				5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Lilith1.png	3	873	['40', '60']			4	5000		950	[2]	2	1331003		5		200	50	250	3000	
1428	谬影·超频二Ⅳ	457	6	1450	1331003	2230842	4				6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Lilith1.png	4	874	['50', '80']			4	5000		950	[2]	2	1331003		5	4	200	50	250	5000	2
1429	谬影·核心改	458	6	1800	1331003	2230843	4				6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Lilith3.png	4	875	['2000%', '3000%', '4000%']			4	10000		951	[2]	2	1331003		5	4	200	50	250	5000	2
1430	谬影·超频一改	459	6	1800	1331003	2230844	4				6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Lilith3.png	4	876	['10000%', '16000%']			4	5000		952	[2]	2	1331003		5	4	200	50	250	5000	2
1431	谬影·超频二改	460	6	1800	1331003	2230845	4				6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Lilith3.png	4	877				4	5000		953	[2]	2	1331003		5	4	200	50	250	5000	2
1432	破晓·核心Ⅰ	461	3	290	1341002	2230846	1				3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Jietawei1.png	1	878	['75', '750']			4	10000		954	[2]	2	1341002		5		200	50	250	500	
1433	破晓·核心Ⅱ	461	4	593	1341002	2230846	2				4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Jietawei1.png	2	879	['150', '1500']			4	10000		954	[2]	2	1341002		5		200	50	250	1000	
1434	破晓·核心Ⅲ	461	5	916	1341002	2230846	3				5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Jietawei1.png	3	880	['300', '3000']			4	10000		954	[2]	2	1341002		5		200	50	250	3000	
1435	破晓·核心Ⅳ	461	6	1450	1341002	2230846	4				6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Jietawei1.png	4	881	['500', '5000']			4	10000		954	[2]	2	1341002		5	4	200	50	250	5000	2
1436	破晓·超频一Ⅰ	462	3	290	1341002	2230847	1				3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Jietawei3.png	1	882	['1']			4	5000		955	[2]	2	1341002		5		200	50	250	500	
1437	破晓·超频一Ⅱ	462	4	593	1341002	2230847	2				4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Jietawei3.png	2	883	['2']			4	5000		955	[2]	2	1341002		5		200	50	250	1000	
1438	破晓·超频一Ⅲ	462	5	916	1341002	2230847	3				5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Jietawei3.png	3	884	['3']			4	5000		955	[2]	2	1341002		5		200	50	250	3000	
1439	破晓·超频一Ⅳ	462	6	1450	1341002	2230847	4				6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Jietawei3.png	4	885	['5']			4	5000		955	[2]	2	1341002		5	4	200	50	250	5000	2
1440	破晓·超频二Ⅰ	463	3	290	1341002	2230848	1				3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Jietawei3.png	1	886	['37.5']			4	5000		956	[2]	2	1341002		5		200	50	250	500	
1441	破晓·超频二Ⅱ	463	4	593	1341002	2230848	2				4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Jietawei3.png	2	887	['75']			4	5000		956	[2]	2	1341002		5		200	50	250	1000	
