Id	Cvs	CvContent
132017	[132017, 232017, 332017, 432017]	"[""I have moved on from the little conflict with Lucia. Now I only focus on improving my own strength... Huh? I'm afraid of losing to her? No way! Where's Lucia? Get her over here now!"", ""I have moved on from the little conflict with Lucia. Now I only focus on improving my own strength... Huh? I'm afraid of losing to her? No way! Where's Lucia? Get her over here now!"", ""I have moved on from the little conflict with Lucia. Now I only focus on improving my own strength... Huh? I'm afraid of losing to her? No way! Where's Lucia? Get her over here now!"", ""I have moved on from the little conflict with Lucia. Now I only focus on improving my own strength... Huh? I'm afraid of losing to her? No way! Where's Lucia? Get her over here now!""]"
132018	[132018, 232018, 332018, 432018]	"[""I got first place in the combat test. Not like it was anything remarkable... Hey, don't you have anything to say to me?"", ""I got first place in the combat test. Not like it was anything remarkable... Hey, don't you have anything to say to me?"", ""I got first place in the combat test. Not like it was anything remarkable... Hey, don't you have anything to say to me?"", ""I got first place in the combat test. Not like it was anything remarkable... Hey, don't you have anything to say to me?""]"
132019	[132019, 232019, 332019, 432019]	"[""Sigh, give me a break. Why are you always coming to me... Where are you going? Don't you dare ask anyone else!"", ""Sigh, give me a break. Why are you always coming to me... Where are you going? Don't you dare ask anyone else!"", ""Sigh, give me a break. Why are you always coming to me... Where are you going? Don't you dare ask anyone else!"", ""Sigh, give me a break. Why are you always coming to me... Where are you going? Don't you dare ask anyone else!""]"
132020	[132020, 232020, 332020, 432020]	"[""My shooting test results still have room for improvement. Should I ask Bianca...? Wait, your shooting results are also pretty good, aren't they?"", ""My shooting test results still have room for improvement. Should I ask Bianca...? Wait, your shooting results are also pretty good, aren't they?"", ""My shooting test results still have room for improvement. Should I ask Bianca...? Wait, your shooting results are also pretty good, aren't they?"", ""My shooting test results still have room for improvement. Should I ask Bianca...? Wait, your shooting results are also pretty good, aren't they?""]"
132021	[132021, 232021, 332021, 432021]	"[""It's foolish to always rely on others. That's why I always take things into my own hands. But if it's you... I guess I don't mind being a little dependent for once. Hey! Don't you dare laugh!"", ""It's foolish to always rely on others. That's why I always take things into my own hands. But if it's you... I guess I don't mind being a little dependent for once. Hey! Don't you dare laugh!"", ""It's foolish to always rely on others. That's why I always take things into my own hands. But if it's you... I guess I don't mind being a little dependent for once. Hey! Don't you dare laugh!"", ""It's foolish to always rely on others. That's why I always take things into my own hands. But if it's you... I guess I don't mind being a little dependent for once. Hey! Don't you dare laugh!""]"
132022	[132022, 232022, 332022, 432022]	"[""You don't have to speak for me. What if they also misunderstand you? O-of course I'm thankful! But you should also think for yourself..."", ""You don't have to speak for me. What if they also misunderstand you? O-of course I'm thankful! But you should also think for yourself..."", ""You don't have to speak for me. What if they also misunderstand you? O-of course I'm thankful! But you should also think for yourself..."", ""You don't have to speak for me. What if they also misunderstand you? O-of course I'm thankful! But you should also think for yourself...""]"
132023	[132023, 232023, 332023, 432023]	"[""If one day, you have to make a decision, will you sacrifice your current life for a future hope...? Oh, you don't have to answer. You are so easy to understand."", ""If one day, you have to make a decision, will you sacrifice your current life for a future hope...? Oh, you don't have to answer. You are so easy to understand."", ""If one day, you have to make a decision, will you sacrifice your current life for a future hope...? Oh, you don't have to answer. You are so easy to understand."", ""If one day, you have to make a decision, will you sacrifice your current life for a future hope...? Oh, you don't have to answer. You are so easy to understand.""]"
132024	[132024, 232024, 332024, 432024]	"[""Leave me alone if you don't have anything important to say."", ""Leave me alone if you don't have anything important to say."", ""Leave me alone if you don't have anything important to say."", ""Leave me alone if you don't have anything important to say.""]"
132025	[132025, 232025, 332025, 432025]	"[""I'll take it then."", ""I'll take it then."", ""I'll take it then."", ""I'll take it then.""]"
132026	[132026, 232026, 332026, 432026]	"[""You've got to work harder to leave an impression on me. For example... How about testing the new equipment for me?"", ""You've got to work harder to leave an impression on me. For example... How about testing the new equipment for me?"", ""You've got to work harder to leave an impression on me. For example... How about testing the new equipment for me?"", ""You've got to work harder to leave an impression on me. For example... How about testing the new equipment for me?""]"
132027	[132027, 232027, 332027, 432027]	"[""Are you trying to fawn over me with these? I'm not buying your tricks."", ""Are you trying to fawn over me with these? I'm not buying your tricks."", ""Are you trying to fawn over me with these? I'm not buying your tricks."", ""Are you trying to fawn over me with these? I'm not buying your tricks.""]"
132028	[132028, 232028, 332028, 432028]	"[""Have we been meeting a lot recently? It's just a coincidence, what else could it be? What do you think? I'm purposely waiting for you?"", ""Have we been meeting a lot recently? It's just a coincidence, what else could it be? What do you think? I'm purposely waiting for you?"", ""Have we been meeting a lot recently? It's just a coincidence, what else could it be? What do you think? I'm purposely waiting for you?"", ""Have we been meeting a lot recently? It's just a coincidence, what else could it be? What do you think? I'm purposely waiting for you?""]"
132029	[132029, 232029, 332029, 432029]	"[""These things can't make me stronger. But still… Thanks."", ""These things can't make me stronger. But still… Thanks."", ""These things can't make me stronger. But still… Thanks."", ""These things can't make me stronger. But still… Thanks.""]"
132030	[132030, 232030, 332030, 432030]	"[""How did you get hurt? Hmph, how careless. Come here, I'll treat you. No need to bother the doctor for small wounds like this."", ""How did you get hurt? Hmph, how careless. Come here, I'll treat you. No need to bother the doctor for small wounds like this."", ""How did you get hurt? Hmph, how careless. Come here, I'll treat you. No need to bother the doctor for small wounds like this."", ""How did you get hurt? Hmph, how careless. Come here, I'll treat you. No need to bother the doctor for small wounds like this.""]"
132031	[132031, 232031, 332031, 432031]	"[""I thought you asked me to come out for an urgent mission. If you want to give me a gift, why don't you just come to my room?"", ""I thought you asked me to come out for an urgent mission. If you want to give me a gift, why don't you just come to my room?"", ""I thought you asked me to come out for an urgent mission. If you want to give me a gift, why don't you just come to my room?"", ""I thought you asked me to come out for an urgent mission. If you want to give me a gift, why don't you just come to my room?""]"
132032	[132032, 232032, 332032, 432032]	['Am I trying to get along with you? S-stop dreaming!', 'Am I trying to get along with you? S-stop dreaming!', 'Am I trying to get along with you? S-stop dreaming!', 'Am I trying to get along with you? S-stop dreaming!']
132033	[132033, 232033, 332033, 432033]	"[""Again? The safe is already full... Wait, I didn't say you could take it back!"", ""Again? The safe is already full... Wait, I didn't say you could take it back!"", ""Again? The safe is already full... Wait, I didn't say you could take it back!"", ""Again? The safe is already full... Wait, I didn't say you could take it back!""]"
132034	[132034, 232034, 332034, 432034]	"[""There isn't a lot of space here. It's okay if you want to come closer... What's that look? Are you seriously waiting for me to come to you?"", ""There isn't a lot of space here. It's okay if you want to come closer... What's that look? Are you seriously waiting for me to come to you?"", ""There isn't a lot of space here. It's okay if you want to come closer... What's that look? Are you seriously waiting for me to come to you?"", ""There isn't a lot of space here. It's okay if you want to come closer... What's that look? Are you seriously waiting for me to come to you?""]"
132035	[132035, 232035, 332035, 432035]	['Why are you always in a rush? Do you have other things to do? You could have stayed a little longer...', 'Why are you always in a rush? Do you have other things to do? You could have stayed a little longer...', 'Why are you always in a rush? Do you have other things to do? You could have stayed a little longer...', 'Why are you always in a rush? Do you have other things to do? You could have stayed a little longer...']
132036	[132036, 232036, 332036, 432036]	['Hh-aa... What? Am I not allowed to be on standby?', 'Hh-aa... What? Am I not allowed to be on standby?', 'Hh-aa... What? Am I not allowed to be on standby?', 'Hh-aa... What? Am I not allowed to be on standby?']
132037	[132037, 232037, 332037, 432037]	"[""Done! Here's the new base defense layout. What do you think? ...Over-armed? Why? There are only 108 turrets."", ""Done! Here's the new base defense layout. What do you think? ...Over-armed? Why? There are only 108 turrets."", ""Done! Here's the new base defense layout. What do you think? ...Over-armed? Why? There are only 108 turrets."", ""Done! Here's the new base defense layout. What do you think? ...Over-armed? Why? There are only 108 turrets.""]"
132038	[132038, 232038, 332038, 432038]	"[""If you ever want to hear from me again, you'd better reply within 3 seconds. 1... 2... 2.2... 2.22..."", ""If you ever want to hear from me again, you'd better reply within 3 seconds. 1... 2... 2.2... 2.22..."", ""If you ever want to hear from me again, you'd better reply within 3 seconds. 1... 2... 2.2... 2.22..."", ""If you ever want to hear from me again, you'd better reply within 3 seconds. 1... 2... 2.2... 2.22...""]"
132039	[132039, 232039, 332039, 432039]	['Here, these files are ready for you to sign. When did I prepare them? When someone was spacing out, of course.', 'Here, these files are ready for you to sign. When did I prepare them? When someone was spacing out, of course.', 'Here, these files are ready for you to sign. When did I prepare them? When someone was spacing out, of course.', 'Here, these files are ready for you to sign. When did I prepare them? When someone was spacing out, of course.']
132040	[132040, 232040, 332040, 432040]	['Hmm-hmm-hmm! This sleeping face is quite fascinating... Whoa! How can you suddenly open your eyes while you sleep! Close them now!', 'Hmm-hmm-hmm! This sleeping face is quite fascinating... Whoa! How can you suddenly open your eyes while you sleep! Close them now!', 'Hmm-hmm-hmm! This sleeping face is quite fascinating... Whoa! How can you suddenly open your eyes while you sleep! Close them now!', 'Hmm-hmm-hmm! This sleeping face is quite fascinating... Whoa! How can you suddenly open your eyes while you sleep! Close them now!']
132041	[132041, 232041, 332041, 432041]	"[""You still have some energy left. Let's do another mission."", ""You still have some energy left. Let's do another mission."", ""You still have some energy left. Let's do another mission."", ""You still have some energy left. Let's do another mission.""]"
132042	[132042, 232042, 332042, 432042]	"[""Aren't you going to take a rest? It's silly to challenge your limit like this."", ""Aren't you going to take a rest? It's silly to challenge your limit like this."", ""Aren't you going to take a rest? It's silly to challenge your limit like this."", ""Aren't you going to take a rest? It's silly to challenge your limit like this.""]"
132043	[132043, 232043, 332043, 432043]	['Chronic fatigue can cause the patient to look pale, lose hair and grow wrinkles... What am I reading? Here, let me translate for you: go take a break, fool!', 'Chronic fatigue can cause the patient to look pale, lose hair and grow wrinkles... What am I reading? Here, let me translate for you: go take a break, fool!', 'Chronic fatigue can cause the patient to look pale, lose hair and grow wrinkles... What am I reading? Here, let me translate for you: go take a break, fool!', 'Chronic fatigue can cause the patient to look pale, lose hair and grow wrinkles... What am I reading? Here, let me translate for you: go take a break, fool!']
132044	[132044, 232044, 332044, 432044]	"[""Go take a nap. Nobody can bother you. I'll stop them all at the door."", ""Go take a nap. Nobody can bother you. I'll stop them all at the door."", ""Go take a nap. Nobody can bother you. I'll stop them all at the door."", ""Go take a nap. Nobody can bother you. I'll stop them all at the door.""]"
132045	[132045, 232045, 332045, 432045]	['This is not the time to overstretch yourself. There are a lot more important things that need you... So do I.', 'This is not the time to overstretch yourself. There are a lot more important things that need you... So do I.', 'This is not the time to overstretch yourself. There are a lot more important things that need you... So do I.', 'This is not the time to overstretch yourself. There are a lot more important things that need you... So do I.']
132046	[132046, 232046, 332046, 432046]	"[""Oh, it's you."", ""Oh, it's you."", ""Oh, it's you."", ""Oh, it's you.""]"
132047	[132047, 232047, 332047, 432047]	['Let me see... You are 3 minutes 45 seconds away from being late.', 'Let me see... You are 3 minutes 45 seconds away from being late.', 'Let me see... You are 3 minutes 45 seconds away from being late.', 'Let me see... You are 3 minutes 45 seconds away from being late.']
132048	[132048, 232048, 332048, 432048]	"[""Did you sleep sideways last night? ...How did I know? Isn't it obvious? Look at your hair."", ""Did you sleep sideways last night? ...How did I know? Isn't it obvious? Look at your hair."", ""Did you sleep sideways last night? ...How did I know? Isn't it obvious? Look at your hair."", ""Did you sleep sideways last night? ...How did I know? Isn't it obvious? Look at your hair.""]"
132049	[132049, 232049, 332049, 432049]	"[""Where's Nanami?! Is she hiding here? She put irremovable chains on my weapon! I won't let her walk away today!"", ""Where's Nanami?! Is she hiding here? She put irremovable chains on my weapon! I won't let her walk away today!"", ""Where's Nanami?! Is she hiding here? She put irremovable chains on my weapon! I won't let her walk away today!"", ""Where's Nanami?! Is she hiding here? She put irremovable chains on my weapon! I won't let her walk away today!""]"
132050	[132050, 232050, 332050, 432050]	"[""Do you know how tiring it is to wait here? No...? Fine, you'll see next time!"", ""Do you know how tiring it is to wait here? No...? Fine, you'll see next time!"", ""Do you know how tiring it is to wait here? No...? Fine, you'll see next time!"", ""Do you know how tiring it is to wait here? No...? Fine, you'll see next time!""]"
132051	[132051, 232051, 332051, 432051]	"[""Technicians are crucial even on a battlefield, so I don't need to remind you who you should stay with... Do you really get it?"", ""Technicians are crucial even on a battlefield, so I don't need to remind you who you should stay with... Do you really get it?"", ""Technicians are crucial even on a battlefield, so I don't need to remind you who you should stay with... Do you really get it?"", ""Technicians are crucial even on a battlefield, so I don't need to remind you who you should stay with... Do you really get it?""]"
132052	[132052, 232052, 332052, 432052]	['1, 2, 3... Ahem, here you are. I was just counting the number of days that some fool has been slacking off.', '1, 2, 3... Ahem, here you are. I was just counting the number of days that some fool has been slacking off.', '1, 2, 3... Ahem, here you are. I was just counting the number of days that some fool has been slacking off.', '1, 2, 3... Ahem, here you are. I was just counting the number of days that some fool has been slacking off.']
132053	[132053, 232053, 332053, 432053]	"[""I always thought that I would be alright on my own, until I met you. It's not that I have become weak. Instead, I am stronger than ever... Right, that's a compliment! And you are not allowed to disagree!"", ""I always thought that I would be alright on my own, until I met you. It's not that I have become weak. Instead, I am stronger than ever... Right, that's a compliment! And you are not allowed to disagree!"", ""I always thought that I would be alright on my own, until I met you. It's not that I have become weak. Instead, I am stronger than ever... Right, that's a compliment! And you are not allowed to disagree!"", ""I always thought that I would be alright on my own, until I met you. It's not that I have become weak. Instead, I am stronger than ever... Right, that's a compliment! And you are not allowed to disagree!""]"
132054	[132054, 232054, 332054, 432054]	"[""You're back. Oh, I forgot to remind you that I set up 26 additional minefields nearby because of the poor defense systems here. Relax, they're magnetic. Humans won't trigger them."", ""You're back. Oh, I forgot to remind you that I set up 26 additional minefields nearby because of the poor defense systems here. Relax, they're magnetic. Humans won't trigger them."", ""You're back. Oh, I forgot to remind you that I set up 26 additional minefields nearby because of the poor defense systems here. Relax, they're magnetic. Humans won't trigger them."", ""You're back. Oh, I forgot to remind you that I set up 26 additional minefields nearby because of the poor defense systems here. Relax, they're magnetic. Humans won't trigger them.""]"
132055	[132055, 232055, 332055, 432055]	"[""Useless! It won't work on me now."", ""Useless! It won't work on me now."", ""Useless! It won't work on me now."", ""Useless! It won't work on me now.""]"
132056	[132056, 232056, 332056, 432056]	"[""Stay here. I'll go check the gravity control unit."", ""Stay here. I'll go check the gravity control unit."", ""Stay here. I'll go check the gravity control unit."", ""Stay here. I'll go check the gravity control unit.""]"
132057	[132057, 232057, 332057, 432057]	['Hmph, how childish.', 'Hmph, how childish.', 'Hmph, how childish.', 'Hmph, how childish.']
132058	[132058, 232058, 332058, 432058]	['My patience is limited!', 'My patience is limited!', 'My patience is limited!', 'My patience is limited!']
132059	[132059, 232059, 332059, 432059]	"[""D-don't get too cocky!"", ""D-don't get too cocky!"", ""D-don't get too cocky!"", ""D-don't get too cocky!""]"
132060	[132060, 232060, 332060, 432060]	['Alright, poke however you want. But just this once.', 'Alright, poke however you want. But just this once.', 'Alright, poke however you want. But just this once.', 'Alright, poke however you want. But just this once.']
132061	[132061, 232061, 332061, 432061]	"[""You're still not as good as me, but not too bad either."", ""You're still not as good as me, but not too bad either."", ""You're still not as good as me, but not too bad either."", ""You're still not as good as me, but not too bad either.""]"
132062	[132062, 232062, 332062, 432062]	"[""Don't let me remind you to claim the rewards every single time."", ""Don't let me remind you to claim the rewards every single time."", ""Don't let me remind you to claim the rewards every single time."", ""Don't let me remind you to claim the rewards every single time.""]"
132063	[132063, 232063, 332063, 432063]	['Thanks, Captain Obvious!', 'Thanks, Captain Obvious!', 'Thanks, Captain Obvious!', 'Thanks, Captain Obvious!']
132064	[132064, 232064, 332064, 432064]	['Hah.', 'Hah.', 'Hah.', 'Hah.']
132065	[132065, 232065, 332065, 432065]	['Hmph!', 'Hmph!', 'Hmph!', 'Hmph!']
132066	[132066, 232066, 332066, 432066]	['Sigh...', 'Sigh...', 'Sigh...', 'Sigh...']
132067	[132067, 232067, 332067, 432067]	['Hmm...', 'Hmm...', 'Hmm...', 'Hmm...']
132068	[132068, 232068, 332068, 432068]	['Hmph, resistance is futile.', 'Hmph, resistance is futile.', 'Hmph, resistance is futile.', 'Hmph, resistance is futile.']
132069	[132069, 232069, 332069, 432069]	['Blast propulsion, fire!', 'Blast propulsion, fire!', 'Blast propulsion, fire!', 'Blast propulsion, fire!']
132070	[132070, 232070, 332070, 432070]	"[""I'll knock you lowly scums away!"", ""I'll knock you lowly scums away!"", ""I'll knock you lowly scums away!"", ""I'll knock you lowly scums away!""]"
132071	[132071, 232071, 332071, 432071]	"[""What are you looking at?! I'll smash you all... into pieces!"", ""What are you looking at?! I'll smash you all... into pieces!"", ""What are you looking at?! I'll smash you all... into pieces!"", ""What are you looking at?! I'll smash you all... into pieces!""]"
132072	[132072, 232072, 332072, 432072]	['Hey, watch out!', 'Hey, watch out!', 'Hey, watch out!', 'Hey, watch out!']
132073	[132073, 232073, 332073, 432073]	['My mistake... It has exceeded my expectations.', 'My mistake... It has exceeded my expectations.', 'My mistake... It has exceeded my expectations.', 'My mistake... It has exceeded my expectations.']
132074	[132074, 232074, 332074, 432074]	['I will... not lose.', 'I will... not lose.', 'I will... not lose.', 'I will... not lose.']
132075	[132075, 232075, 332075, 432075]	['Out of my way!', 'Out of my way!', 'Out of my way!', 'Out of my way!']
132076	[132076, 232076, 332076, 432076]	"[""I'll lead the charge! Cover me."", ""I'll lead the charge! Cover me."", ""I'll lead the charge! Cover me."", ""I'll lead the charge! Cover me.""]"
132077	[132077, 232077, 332077, 432077]	"[""Is this the target? I'm going in!"", ""Is this the target? I'm going in!"", ""Is this the target? I'm going in!"", ""Is this the target? I'm going in!""]"
132078	[132078, 232078, 332078, 432078]	"[""It's no biggie. No need to praise me... Hmph!"", ""It's no biggie. No need to praise me... Hmph!"", ""It's no biggie. No need to praise me... Hmph!"", ""It's no biggie. No need to praise me... Hmph!""]"
132079	[132079, 232079, 332079, 432079]	['Ugh', 'Ugh', 'Ugh', 'Ugh']
132080	[132080, 232080, 332080, 432080]	['Ugh', 'Ugh', 'Ugh', 'Ugh']
132081	[132081, 232081, 332081, 432081]	['Ugh', 'Ugh', 'Ugh', 'Ugh']
132082	[132082, 232082, 332082, 432082]	['Ugh', 'Ugh', 'Ugh', 'Ugh']
132083	[132083, 232083, 332083, 432083]	['Ugh', 'Ugh', 'Ugh', 'Ugh']
132084	[132084, 232084, 332084, 432084]	['Ugh', 'Ugh', 'Ugh', 'Ugh']
132085	[132085, 232085, 332085, 432085]	['Ugh', 'Ugh', 'Ugh', 'Ugh']
132086	[132086, 232086, 332086, 432086]	['Ugh', 'Ugh', 'Ugh', 'Ugh']
132087	[132087, 232087, 332087, 432087]	['Ugh', 'Ugh', 'Ugh', 'Ugh']
132088	[132088, 232088, 332088, 432088]	['Ugh', 'Ugh', 'Ugh', 'Ugh']
132089	[132089, 232089, 332089, 432089]	['Ugh', 'Ugh', 'Ugh', 'Ugh']
132090	[132090, 232090, 332090, 432090]	['Ugh', 'Ugh', 'Ugh', 'Ugh']
132091	[132091, 232091, 332091, 432091]	['Ugh', 'Ugh', 'Ugh', 'Ugh']
132092	[132092, 232092, 332092, 432092]	['Ugh', 'Ugh', 'Ugh', 'Ugh']
132093	[132093, 232093, 332093, 432093]	['Ugh', 'Ugh', 'Ugh', 'Ugh']
132094	[132094, 232094, 332094, 432094]	"[""Why didn't you include me in the last mission? Don't you ever make that mistake again. Do you hear me?"", ""Why didn't you include me in the last mission? Don't you ever make that mistake again. Do you hear me?"", ""Why didn't you include me in the last mission? Don't you ever make that mistake again. Do you hear me?"", ""Why didn't you include me in the last mission? Don't you ever make that mistake again. Do you hear me?""]"
132095	[132095, 232095, 332095, 432095]	['Do you have to do this? Even without it, I would still...', 'Do you have to do this? Even without it, I would still...', 'Do you have to do this? Even without it, I would still...', 'Do you have to do this? Even without it, I would still...']
132096	[132096, 232096, 332096, 432096]	"[""I am strong, but there are things that I can't do by myself. That's why you must be my support. Don't you dare leave first."", ""I am strong, but there are things that I can't do by myself. That's why you must be my support. Don't you dare leave first."", ""I am strong, but there are things that I can't do by myself. That's why you must be my support. Don't you dare leave first."", ""I am strong, but there are things that I can't do by myself. That's why you must be my support. Don't you dare leave first.""]"
132097	[132097, 232097, 332097, 432097]	"[""When you go back to the lounge, remember to check the drawer on your left. Right, the second one from the top. Don't you ever forget! Promise me!"", ""When you go back to the lounge, remember to check the drawer on your left. Right, the second one from the top. Don't you ever forget! Promise me!"", ""When you go back to the lounge, remember to check the drawer on your left. Right, the second one from the top. Don't you ever forget! Promise me!"", ""When you go back to the lounge, remember to check the drawer on your left. Right, the second one from the top. Don't you ever forget! Promise me!""]"
132098	[132098, 232098, 332098, 432098]	['Hmph, resistance is futile.', 'Hmph, resistance is futile.', 'Hmph, resistance is futile.', 'Hmph, resistance is futile.']
132099	[132099, 232099, 332099, 432099]	['Blast propulsion, fire!', 'Blast propulsion, fire!', 'Blast propulsion, fire!', 'Blast propulsion, fire!']
132100	[132100, 232100, 332100, 432100]	"[""I'll knock you lowly scums away!"", ""I'll knock you lowly scums away!"", ""I'll knock you lowly scums away!"", ""I'll knock you lowly scums away!""]"
132101	[132101, 232101, 332101, 432101]	"[""What are you looking at?! I'll smash you all... into pieces!"", ""What are you looking at?! I'll smash you all... into pieces!"", ""What are you looking at?! I'll smash you all... into pieces!"", ""What are you looking at?! I'll smash you all... into pieces!""]"
132102	[132102, 232102, 332102, 432102]	['Hey, watch out!', 'Hey, watch out!', 'Hey, watch out!', 'Hey, watch out!']
132103	[132103, 232103, 332103, 432103]	['My mistake... It has exceeded my expectations.', 'My mistake... It has exceeded my expectations.', 'My mistake... It has exceeded my expectations.', 'My mistake... It has exceeded my expectations.']
132104	[132104, 232104, 332104, 432104]	['I will... not lose.', 'I will... not lose.', 'I will... not lose.', 'I will... not lose.']
132105	[132105, 232105, 332105, 432105]	['Out of my way!', 'Out of my way!', 'Out of my way!', 'Out of my way!']
132106	[132106, 232106, 332106, 432106]	"[""I'll lead the charge! Cover me."", ""I'll lead the charge! Cover me."", ""I'll lead the charge! Cover me."", ""I'll lead the charge! Cover me.""]"
132107	[132107, 232107, 332107, 432107]	"[""It's no biggie. No need to praise me... Hmph!"", ""It's no biggie. No need to praise me... Hmph!"", ""It's no biggie. No need to praise me... Hmph!"", ""It's no biggie. No need to praise me... Hmph!""]"
132108	[132108, 232108, 332108, 432108]	['Pause here... Gyaa, cut, cut.', 'Pause here... Gyaa, cut, cut.', 'Pause here... Gyaa, cut, cut.', 'Pause here... Gyaa, cut, cut.']
132109	[132109, 232109, 332109, 432109]	"[""It's no biggie. No need to praise me... Hmph!"", ""It's no biggie. No need to praise me... Hmph!"", ""It's no biggie. No need to praise me... Hmph!"", ""It's no biggie. No need to praise me... Hmph!""]"
133001	[133001, 233001, 333001, 433001]	['Hello, Commandant. Allow me to reintroduce myself. My name is Noan. That is my real name. Once again, at your service.', 'Hello, Commandant. Allow me to reintroduce myself. My name is Noan. That is my real name. Once again, at your service.', 'Hello, Commandant. Allow me to reintroduce myself. My name is Noan. That is my real name. Once again, at your service.', 'Hello, Commandant. Allow me to reintroduce myself. My name is Noan. That is my real name. Once again, at your service.']
133002	[133002, 233002, 333002, 433002]	['I will not stop working as long as there is still room for improvement.', 'I will not stop working as long as there is still room for improvement.', 'I will not stop working as long as there is still room for improvement.', 'I will not stop working as long as there is still room for improvement.']
133003	[133003, 233003, 333003, 433003]	['Thanks. Can I take it that you have recognized my skills?', 'Thanks. Can I take it that you have recognized my skills?', 'Thanks. Can I take it that you have recognized my skills?', 'Thanks. Can I take it that you have recognized my skills?']
133004	[133004, 233004, 333004, 433004]	['I can be more efficient now. Thank you.', 'I can be more efficient now. Thank you.', 'I can be more efficient now. Thank you.', 'I can be more efficient now. Thank you.']
133005	[133005, 233005, 333005, 433005]	['I must hone my combat skills until the day I no longer have to fight.', 'I must hone my combat skills until the day I no longer have to fight.', 'I must hone my combat skills until the day I no longer have to fight.', 'I must hone my combat skills until the day I no longer have to fight.']
133006	[133006, 233006, 333006, 433006]	['This weapon, hmm, what should I name it?', 'This weapon, hmm, what should I name it?', 'This weapon, hmm, what should I name it?', 'This weapon, hmm, what should I name it?']
133007	[133007, 233007, 333007, 433007]	['I should thank you for your trust, right?', 'I should thank you for your trust, right?', 'I should thank you for your trust, right?', 'I should thank you for your trust, right?']
133008	[133008, 233008, 333008, 433008]	"[""You are willing to entrust me with the captain's position... I will make sure the mission is completed."", ""You are willing to entrust me with the captain's position... I will make sure the mission is completed."", ""You are willing to entrust me with the captain's position... I will make sure the mission is completed."", ""You are willing to entrust me with the captain's position... I will make sure the mission is completed.""]"
133009	[133009, 233009, 333009, 433009]	"[""After leaving City 075, I spent some time in the Forsaken's stronghold... I wonder how Watanabe's doing... I'd like to find them if the opportunity arises."", ""After leaving City 075, I spent some time in the Forsaken's stronghold... I wonder how Watanabe's doing... I'd like to find them if the opportunity arises."", ""After leaving City 075, I spent some time in the Forsaken's stronghold... I wonder how Watanabe's doing... I'd like to find them if the opportunity arises."", ""After leaving City 075, I spent some time in the Forsaken's stronghold... I wonder how Watanabe's doing... I'd like to find them if the opportunity arises.""]"
133010	[133010, 233010, 333010, 433010]	"[""Sometimes I feel Lee's expression suddenly becomes very solemn, as if he's made the final preparation. What's with him lately... Forget what I said. It's probably classified information."", ""Sometimes I feel Lee's expression suddenly becomes very solemn, as if he's made the final preparation. What's with him lately... Forget what I said. It's probably classified information."", ""Sometimes I feel Lee's expression suddenly becomes very solemn, as if he's made the final preparation. What's with him lately... Forget what I said. It's probably classified information."", ""Sometimes I feel Lee's expression suddenly becomes very solemn, as if he's made the final preparation. What's with him lately... Forget what I said. It's probably classified information.""]"
133011	[133011, 233011, 333011, 433011]	"[""How have I been? Let me tell you a secret: I'm actually a diplomat with abilities beyond the level of Babylonia. As a master speaker with superb charisma, I have made many friends and blended into Babylonia long ago."", ""How have I been? Let me tell you a secret: I'm actually a diplomat with abilities beyond the level of Babylonia. As a master speaker with superb charisma, I have made many friends and blended into Babylonia long ago."", ""How have I been? Let me tell you a secret: I'm actually a diplomat with abilities beyond the level of Babylonia. As a master speaker with superb charisma, I have made many friends and blended into Babylonia long ago."", ""How have I been? Let me tell you a secret: I'm actually a diplomat with abilities beyond the level of Babylonia. As a master speaker with superb charisma, I have made many friends and blended into Babylonia long ago.""]"
133012	[133012, 233012, 333012, 433012]	"[""About my past? You've seen many wanderers in this apocalyptic world. I'm merely one of them. There's nothing special about me."", ""About my past? You've seen many wanderers in this apocalyptic world. I'm merely one of them. There's nothing special about me."", ""About my past? You've seen many wanderers in this apocalyptic world. I'm merely one of them. There's nothing special about me."", ""About my past? You've seen many wanderers in this apocalyptic world. I'm merely one of them. There's nothing special about me.""]"
133013	[133013, 233013, 333013, 433013]	['Commandant Simon said you were the Chief Graduate of F.O.S. College. What do they usually teach in a college? Most of the schools on the surface have been abandoned. I wonder how many kids in this era ever go to a real school?', 'Commandant Simon said you were the Chief Graduate of F.O.S. College. What do they usually teach in a college? Most of the schools on the surface have been abandoned. I wonder how many kids in this era ever go to a real school?', 'Commandant Simon said you were the Chief Graduate of F.O.S. College. What do they usually teach in a college? Most of the schools on the surface have been abandoned. I wonder how many kids in this era ever go to a real school?', 'Commandant Simon said you were the Chief Graduate of F.O.S. College. What do they usually teach in a college? Most of the schools on the surface have been abandoned. I wonder how many kids in this era ever go to a real school?']
133014	[133014, 233014, 333014, 433014]	"[""Recently, I always end up walking to the WGAA while taking a stroll. This kind of association appears on the Earth when we finally have peace, right? Will art lovers be able to make a living with their paintbrushes? ...I see. That's great."", ""Recently, I always end up walking to the WGAA while taking a stroll. This kind of association appears on the Earth when we finally have peace, right? Will art lovers be able to make a living with their paintbrushes? ...I see. That's great."", ""Recently, I always end up walking to the WGAA while taking a stroll. This kind of association appears on the Earth when we finally have peace, right? Will art lovers be able to make a living with their paintbrushes? ...I see. That's great."", ""Recently, I always end up walking to the WGAA while taking a stroll. This kind of association appears on the Earth when we finally have peace, right? Will art lovers be able to make a living with their paintbrushes? ...I see. That's great.""]"
