Id	Name	Description	WorldDesc	BigIcon	Icon	ItemType	Quality	Priority	MaxCount	GridCount	TimelinessType	StartTime	Duration	RecycleRewardId	RecycleByMail	SellForId	SellForCount	RecType	RecTime	RecCount	SuitId	FastTrading	SkipIdParams	SubTypeParams
70082	凯瑟琳超频·极	在意识的超频共振中作为材料使用。	初生的红玫瑰——初生红玫瑰的新样品，其娇艳嫩红的色泽和层次感的环绕花瓣，至今仍受收藏家的追捧，是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0082.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0082Sp.png	4	6	86806	999999	999	1	2020/12/24 10:00	1	907		70002	40					1	[10034]	
70091	爱因斯坦娜超频·高	在意识的超频共振中作为材料使用。	《未完成的学说》——出于对原著作者的憧憬而制作的学术理念摘录版，不知什么原因内容并不完整，是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0091.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0091Sp.png	4	5	86805	999999	999	1	2020/12/24 10:00	1	908		70001	40					1	[10034]	
70092	爱因斯坦娜超频·极	在意识的超频共振中作为材料使用。	《相对理论片段》——一场给物理学带去了革命性变化的学术理论，时至今日仍是经典的智慧结晶，是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0092.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0092Sp.png	4	6	86806	999999	999	1	2020/12/24 10:00	1	907		70002	40					1	[10034]	
70101	费列特二世超频·高	在意识的超频共振中作为材料使用。	银合金长笛——做工精美的长笛，耐腐蚀不上锈，对于长笛音乐演奏的爱好者是一个不错的选择，是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0101.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0101Sp.png	4	5	86805	999999	999	1	2020/12/24 10:00	1	908		70001	40					1	[10034]	
70102	费列特二世超频·极	在意识的超频共振中作为材料使用。	纯铂金长笛——精致的外观昭示着造价的不菲，纯手工的制作赋予了其通透明亮的音色，能够让所有倾听者都沉浸在这场令人神清气爽的演奏当中，是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0102.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0102Sp.png	4	6	86806	999999	999	1	2020/12/24 10:00	1	907		70002	40					1	[10034]	
70111	桂尼超频·高	在意识的超频共振中作为材料使用。	华贵的碎片——看起来曾是某种贵重装饰的碎片，见证了一段辉煌又可惜的时代，经过岁月的磨损已经老化严重，是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0111.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0111Sp.png	4	5	86805	999999	999	1	2020/12/24 10:00	1	908		70001	40					1	[10034]	
70112	桂尼超频·极	在意识的超频共振中作为材料使用。	月桂冠——用月桂叶编制的花冠，用以授予这世界美丽的人儿，醇香的芬芳会随着秀发的飞舞而飘散，是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0112.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0112Sp.png	4	6	86806	999999	999	1	2020/12/24 10:00	1	907		70002	40					1	[10034]	
70121	腓特烈超频·高	在意识的超频共振中作为材料使用。	《启明的乐谱》——不知道名字与出处的乐谱，内容也简单明了，作为小小怡情的短时演奏曲恰到好处，是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0121.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0121Sp.png	4	5	86805	999999	999	1	2020/12/24 10:00	1	908		70001	40					1	[10034]	
70122	腓特烈超频·极	在意识的超频共振中作为材料使用。	《长笛协奏曲谱》——知名的乐器协奏曲谱，整体风格高贵雅致，热情优美却又不失细腻和宽广，令听众心旷神怡，是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0122.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0122Sp.png	4	6	86806	999999	999	1	2020/12/24 10:00	1	907		70002	40					1	[10034]	
70131	芭斯隆超频·高	在意识的超频共振中作为材料使用。	锈蚀的徽章——经过岁月的洗礼已经彻底锈蚀的徽章，虽然失去了曾经的闪耀光泽，但其承载的荣耀依旧没有褪色，是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0141.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0141Sp.png	4	5	86805	999999	999	1	2020/12/24 10:00	1	908		70001	40					1	[10034]	
70132	芭斯隆超频·极	在意识的超频共振中作为材料使用。	宝石权杖——由贵金属打造制成的权杖，身体纹路上填满了宝石作为装饰，在其顶部的圆盘上还雕刻着一只振翅的鹰，是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0142.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0142Sp.png	4	6	86806	999999	999	1	2020/12/24 10:00	1	907		70002	40					1	[10034]	
70141	巴顿超频·高	在意识的超频共振中作为材料使用。	银色勋章——以银质素材淬炼锻造而成的勋章，常用来嘉奖一些在部分领域有着杰出贡献的人，是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0131.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0131Sp.png	4	5	86805	999999	999	1	2020/12/24 10:00	1	908		70001	40					1	[10034]	
70142	巴顿超频·极	在意识的超频共振中作为材料使用。	皇家勋章——刻有狮子与独角兽的勋章，以坚固的盾徽作为核心，只有正直且勇敢拥有卓越创作贡献的人才能获得如此荣誉，是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0132.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0132Sp.png	4	6	86806	999999	999	1	2020/12/24 10:00	1	907		70002	40					1	[10034]	
70151	辰积原超频·高	在意识的超频共振中作为材料使用。	测绘工具——各种先进的测绘工具，不仅方便携带而且对数据的换算精度极高，因其制作工艺简单而易于量产，是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0151.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0151Sp.png	4	5	86805	999999	999	1	2020/12/24 10:00	1	908		70001	40					1	[10034]	
70152	辰积原超频·极	在意识的超频共振中作为材料使用。	算术合集——各种算术求解模型的汇集丛书，至今对于精密计算测绘有着不可取代的指导意义，凝结着历代数学原理的进步，是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0152.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0152Sp.png	4	6	86806	999999	999	1	2020/12/24 10:00	1	907		70002	40					1	[10034]	
70161	科亚超频·高	在意识的超频共振中作为材料使用。	维生套组——科亚曾经使用的工具箱，内含多种工具，可以用来战地支援，工事搭建以及紧急救助，是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0161.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0161Sp.png	4	5	86805	999999	999	1	2020/12/24 10:00	1	908		70001	40					1	[10034]	
70162	科亚超频·极	在意识的超频共振中作为材料使用。	斑驳合影——一张双人合照，夕阳洒落在他们身上，人脸已模糊不清，隐约能看出是一位蓝发少年和一位金发少年，是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0162.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0162Sp.png	4	6	86806	999999	999	1	2020/12/24 10:00	1	907		70002	40					1	[10034]	
70171	列文虎克超频·高	在意识的超频共振中作为材料使用。	微型显微组件——列文虎克随身携带的工具，外观呈古典的单片眼镜状，小巧且功能齐全，不用时装入口袋也不用担心遗失，是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0171.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0171Sp.png	4	5	86805	999999	999	1	2020/12/24 10:00	1	908		70001	40					1	[10034]	
70172	列文虎克超频·极	在意识的超频共振中作为材料使用。	意式特浓咖啡——维持着92度水温萃取了28秒的30毫升浓缩咖啡，不加牛奶和糖，散发着浓郁的咖啡豆香气，列文虎克加班时的首选，这种喝法被阿西莫夫非常嫌弃，是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0172.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0172Sp.png	4	6	86806	999999	999	1	2020/12/24 10:00	1	907		70002	40					1	[10034]	
70181	武安君超频·高	在意识的超频共振中作为材料使用。	沉重锁链——为了控制出力，武安君为自己带上的沉重锁链，诡异的重量会立刻压垮一位训练有素的成年士兵，无法理解武安君是如何承受下来的，是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0181.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0181Sp.png	4	5	86805	999999	999	1	2020/12/24 10:00	1	908		70001	40					1	[10034]	
70182	武安君超频·极	在意识的超频共振中作为材料使用。	半干黄酒——武安君在上战场前习惯饮用的黄酒，外装的瓶子饱受战火摧残而显得有些破旧，但瓶中的酒液依旧清澈，打开瓶口就能闻到醇厚的酒香，是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0182.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0182Sp.png	4	6	86806	999999	999	1	2020/12/24 10:00	1	907		70002	40					1	[10034]	
70191	勒梅超频·高	在意识的超频共振中作为材料使用。	FNII型药剂——成分不明的医用药剂，封存于勒梅随身携带的浮游终端中，是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0191.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0191Sp.png	4	5	86805	999999	999	1	2020/12/24 10:00	1	908		70001	40					1	[10034]	
70192	勒梅超频·极	在意识的超频共振中作为材料使用。	制式绷带——生产于免疫时代早期的医疗绷带，带着战火灼烧过的痕迹，是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0192.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0192Sp.png	4	6	86806	999999	999	1	2020/12/24 10:00	1	907		70002	40					1	[10034]	
70201	卢克雷齐娅超频·高	在意识的超频共振中作为材料使用。	管中银发——被封存在试管中的一缕银白色的头发。不知道为什么，总是觉得有奇妙的微小香气从试管中传来，是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0201.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0201Sp.png	4	5	86805	999999	999	1	2020/12/24 10:00	1	908		70001	40					1	[10034]	
70202	卢克雷齐娅超频·极	在意识的超频共振中作为材料使用。	漆封密信——用火漆妥善封存的一封密信。信封上用漂亮的花体写着‘致卢克雷齐亚’，内里到底写着什么不得而知，是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0202.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0202Sp.png	4	6	86806	999999	999	1	2020/12/24 10:00	1	907		70002	40					1	[10034]	
70211	埃克苏佩里超频·高	在意识的超频共振中作为材料使用。	行星喷漆——能喷出来行星图样的喷漆，多被喷在飞机外部，是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0211.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0211Sp.png	4	5	86805	999999	999	1	2020/12/24 10:00	1	908		70001	40					1	[10034]	
70212	埃克苏佩里超频·极	在意识的超频共振中作为材料使用。	狐狸手记——印着狐狸与玫瑰的纸质笔记本，首页书写着这样一行文字——“愿你找到那朵独一无二的玫瑰。”是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0212.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0212Sp.png	4	6	86806	999999	999	1	2020/12/24 10:00	1	907		70002	40					1	[10034]	
70221	提法超频·高	在意识的超频共振中作为材料使用。	制式针线包——执行部队制式装备里的针线包，一般来说并不常用。但因为提法的服饰经常在战斗中破损，所以会经常申请。是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0231.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0231Sp.png	4	5	86805	999999	999	1	2020/12/24 10:00	1	908		70001	40					1	[10034]	
70222	提法超频·极	在意识的超频共振中作为材料使用。	黑色丝带——柔顺的丝带，提法钟爱的袖口装饰。但问及为什么的时候，她却总是闭口不言。是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0232.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0232Sp.png	4	6	86806	999999	999	1	2020/12/24 10:00	1	907		70002	40					1	[10034]	
70231	杰克超频·高	在意识的超频共振中作为材料使用。	玩具手枪——“呯——！”一把能够射出白旗的滑稽玩具手枪。银幕里的“杰克”经常用来戏弄那些乞求他饶命的懦夫然后哈哈大笑——但很多时候，“杰克”的笑声比子弹更为致命。是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0241.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0241Sp.png	4	5	86805	999999	999	1	2020/12/24 10:00	1	908		70001	40					1	[10034]	
70232	杰克超频·极	在意识的超频共振中作为材料使用。	绅士礼帽——作为一个绅士，无论何时都要保持优雅。而一顶合乎装扮的帽子正是绅士不可或缺的配饰，同时也是作为角色的“杰克”最为标志性的装束。是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0242.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0242Sp.png	4	6	86806	999999	999	1	2020/12/24 10:00	1	907		70002	40					1	[10034]	
70241	伊丽莎白超频·高	在意识的超频共振中作为材料使用。	吊瓶挂杆——病患床畔常见的，维系他们生命的点滴挂瓶。是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0251.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0251Sp.png	4	5	86805	999999	999	1	2020/12/24 10:00	1	908		70001	40					1	[10034]	
70242	伊丽莎白超频·极	在意识的超频共振中作为材料使用。	医护铭牌——她留着与她分别的每个医师的铭牌，可以在生命之星的终端中读取到这些医师们之前负责的病人们的病历……一个个生命就通过这样的方式得以铭记。是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0252.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0252Sp.png	4	6	86806	999999	999	1	2020/12/24 10:00	1	907		70002	40					1	[10034]	
70251	萨贺芬超频·高	在意识的超频共振中作为材料使用。	女佣制服——黄金时代随处可见的蓝白女佣制服，沉淀着萨贺芬的过去。是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0261.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0261Sp.png	4	5	86805	999999	999	1	2020/12/24 10:00	1	908		70001	40					1	[10034]	
70252	萨贺芬超频·极	在意识的超频共振中作为材料使用。	天然颜料——年代久远的颜料，由动物的血与草叶的汁混合自制而成，据说曾被萨贺芬使用。是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0262.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0262Sp.png	4	6	86806	999999	999	1	2020/12/24 10:00	1	907		70002	40					1	[10034]	
70261	玛尔珂超频·高	在意识的超频共振中作为材料使用。	物流手账——物流是商业的命脉，这个手账中记录的秘密就足以倾覆一国一城的经济。是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0271.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0271Sp.png	4	5	86805	999999	999	1	2020/12/24 10:00	1	908		70001	40					1	[10034]	
70262	玛尔珂超频·极	在意识的超频共振中作为材料使用。	螭吻玉佩——九龙螭吻众所持有的玉佩，持有此玉玺之人可以无需过问任何人紧急调用九龙一切对外关口与储备资金。这是无比的信任，同时也是巨大的责任。是芯片内的部分信号频段来源，可提升芯片品质。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0272.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0272Sp.png	4	6	86806	999999	999	1	2020/12/24 10:00	1	907		70002	40					1	[10034]	
70271	尤尼梅特超频·高	在意识的超频共振中作为材料使用。	怀旧眼镜——样式不够新颖的平光眼镜，在新技术的加持下尤为牢固。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0281.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0281Sp.png	4	5	86805	999999	999	1	2020/12/24 10:00	1	908		70001	40					1	[10034]	
70272	尤尼梅特超频·极	在意识的超频共振中作为材料使用。	起源齿轮——从纪念馆中取出，由最初的机器人搭载，从物理层面而言属于冗余部件的小巧齿轮。但尤尼梅特坚持将它装入体内，他相信有些事物是不会被淘汰的。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0282.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0282Sp.png	4	6	86806	999999	999	1	2020/12/24 10:00	1	907		70002	40					1	[10034]	
70281	艾夏超频·高	在意识的超频共振中作为材料使用。	音频日记——随身携带的军用级音频记录仪，被艾夏用以记录日志。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0291.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0291Sp.png	4	5	86805	999999	999	1	2020/12/24 10:00	1	908		70001	40					1	[10034]	
70282	艾夏超频·极	在意识的超频共振中作为材料使用。	清晓勋章——为纪念艾夏的杰出贡献而授予的蓝宝石勋章。尽管经常佩戴，却不是为了要彰显什么，恰恰相反，艾夏认为荣耀、情感、思维、文明，都不应该被物质所束缚。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0292.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0292Sp.png	4	6	86806	999999	999	1	2020/12/24 10:00	1	907		70002	40					1	[10034]	
70291	布恩超频·高	在意识的超频共振中作为材料使用。	特制仿生学服装——特意定制的服装，保护重要部位温度、提升穿着舒适度。最重要的是降低动物的警觉性。使穿着者能够融入环境。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0301.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0301Sp.png	4	5	86805	999999	999	1	2020/12/24 10:00	1	908		70001	40					1	[10034]	
70292	布恩超频·极	在意识的超频共振中作为材料使用。	风干肉肠——手工制作的肉肠，不需要什么复杂的包装与添加剂。风味独特，存量还多的时候可以当做零食。食物不够时可以扔进锅里煮肉汤。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0302.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0302Sp.png	4	6	86806	999999	999	1	2020/12/24 10:00	1	907		70002	40					1	[10034]	
70301	雪莱超频·高	在意识的超频共振中作为材料使用。	破损钢笔——雪莱爱用的钢笔，在这上面布满了代表岁月的伤痕。但只要握在雪莱的手中，它就是最浪漫的艺术品，也是最强而有力的武器。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0311.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0311Sp.png	4	5	86805	999999	999	1	2020/12/24 10:00	1	908		70001	40					1	[10034]	
70302	雪莱超频·极	在意识的超频共振中作为材料使用。	折纸小船——纸折的小船上面写着诗歌，雪莱喜欢将它们放入河流之中顺流而下。对他来说，诗歌是寄宿在此身之上的理想，并终将在远方获得自由。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0312.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0312Sp.png	4	6	86806	999999	999	1	2020/12/24 10:00	1	907		70002	40					1	[10034]	
70311	夏洛蒂超频·高	在意识的超频共振中作为材料使用。	一支口红——夏洛蒂总是会为自己涂上显眼的口红，只是为了与其他低调的清理部队队员形成鲜明的对比，这是她自信的来源。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0321.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0321Sp.png	4	5	86805	999999	999	1	2020/12/24 10:00	1	908		70001	40					1	[10034]	
70312	夏洛蒂超频·极	在意识的超频共振中作为材料使用。	深红利刃——夏洛蒂所爱用的浮游利刃，本身其实只是普通的制式浮游刃，但是她却为其涂上了显眼而标志性的深红色，只是为了让这抹深红永远留在将死者最后的记忆之中。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0322.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0322Sp.png	4	6	86806	999999	999	1	2020/12/24 10:00	1	907		70002	40					1	[10034]	
70321	图灵超频·高	在意识的超频共振中作为材料使用。	恩尼格玛译阵——图灵在黄金时代之前的信息战争中攻克了当时用于信息加密的恩尼格玛机，并将破译码阵制作为了便携密钥，为人类后续的和平做出了巨大贡献。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0341.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0341Sp.png	4	5	86805	999999	999	1	2020/12/24 10:00	1	908		70001	40					1	[10034]	
70322	图灵超频·极	在意识的超频共振中作为材料使用。	图灵机模型——由图灵提出的抽象概念机器，实际上是一种计算模型。它的出现为黄金时代及后期计算机进行算力极限突破提供了程序语言主要架构。	Assets/Product/Texture/Image/IconTools/IconEquipAwake0342.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake0342Sp.png	4	6	86806	999999	999	1	2020/12/24 10:00	1	907		70002	40					1	[10034]	
79991	超频催化剂·高	在意识的超频共振中作为材料使用。	对意识芯片的内部化合物产生高活性催化效应，有助于芯片内微粒之间碰撞而产生部分新的低阶键，产出物能协助部分新意识信号的生成。	Assets/Product/Texture/Image/IconTools/IconEquipAwake9991.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake9991Sp.png	4	4	86804	999999	999	1	2020/12/24 10:00	1	906		1	10					1	[15002]	
79992	超频催化剂·极	在意识的超频共振中作为材料使用。	对意识芯片的内部化合物产生极高活性催化效应，加速芯片内微粒之间碰撞从而产生新的高阶键，从而使新意识信号得以快速生成。	Assets/Product/Texture/Image/IconTools/IconEquipAwake9992.png	Assets/Product/Texture/Image/IconToolsSp/IconEquipAwake9992Sp.png	4	5	86805	999999	999	1	2020/12/24 10:00	1	905		1	10					1	[15002]	
80001	粉樱	霓裳系列——太刀	本为百戏班成员表演刀舞所用，舞动时似有花瓣落下。	Assets/Product/Texture/Image/IconTools/E3SwordMd140111.png	Assets/Product/Texture/Image/IconToolsSp/E3SwordMd140111Sp.png	32	5	2100	1	1														[12020001]
80002	紫鸢	霓裳系列——弓	美丽的事物总是伴随着危险，就如同这把弓一样。	Assets/Product/Texture/Image/IconTools/E3BowMd090011.png	Assets/Product/Texture/Image/IconToolsSp/E3BowMd090011Sp.png	32	5	2100	1	1														[12040001]
80003	开门红	霓裳系列——火炮	以爆竹为原型设计的火箭筒，末端的爆竹可以在攻击时装填进炮身一起发射出去，但是每次发射后都需要等待几秒钟让炮身散热。	Assets/Product/Texture/Image/IconTools/E2SleeveMd110011.png	Assets/Product/Texture/Image/IconToolsSp/E2SleeveMd110011Sp.png	32	5	2100	1	1														[12070001]
80004	米斯基之剑	放逐乐园系列——大剑	以亡灵节为主题制作的大剑，用高络合金铸造而成。简单粗暴外形，简单粗暴的强韧度，适合简单粗暴的使用者。	Assets/Product/Texture/Image/IconToolsSp/E3ClaymoreMd090011Sp.png	Assets/Product/Texture/Image/IconTools/E3ClaymoreMd090011.png	32	5	2100	1	1														[12060001]
80005	科德韦尔-49	圣誓系列——浮游炮	此款浮游炮以遥远星海中的玫瑰为名。早在黄金时代，便有人称宇宙为终极的浪漫。当然，如果可以将这样的浪漫量化为输出能力，一定是相当令人愉快的课题。 无论从外形或是输出功率来看都无可挑剔，除了对使用者瞄准技术的硬性要求外，它无懈可击。	Assets/Product/Texture/Image/IconToolsSp/E3FloatMd100011Sp.png	Assets/Product/Texture/Image/IconTools/E3FloatMd100011.png	32	5	2100	1	1														[12030001]
80006	纯白圣赞	圣誓系列——弓	如其名字一般，是一把仪式感大于实用性的武器。它应该出现在更为圣洁美好的地方，而不是兵戈相见的战场之上。	Assets/Product/Texture/Image/IconToolsSp/E3BowMd100011Sp.png	Assets/Product/Texture/Image/IconTools/E3BowMd100011.png	32	5	2100	1	1														[12040002]
80007	荆棘咏叹	深度腐蚀系列——增幅器	强劲的驱动结合绚丽的外观而诞生出的增幅器。挥舞时似是有繁星洒落，但是不能因此而忽视由它增幅出的恐怖杀伤力。	Assets/Product/Texture/Image/IconToolsSp/E3RingMd020011Sp.png	Assets/Product/Texture/Image/IconTools/E3RingMd020011.png	32	5	2100	1	1													[20011]	[12170001]
80008	伯利恒之星	新生活系列——大剑	以圣诞树为原型制作的大剑，剑尖的伯利恒之星紧紧吸附在剑身之上，能够随意甩动而不会被甩飞出去。剑刃并不锋利，但是却有着合适的重量，作为武器来说也有着不错的杀伤力。	Assets/Product/Texture/Image/IconToolsSp/E2ClaymoreMd110011Sp.png	Assets/Product/Texture/Image/IconTools/E2ClaymoreMd110011.png	32	5	2100	1	1														[12060002]
80009	星瀚云渺	霓裳系列——独域·龙枪	沧海桑田，星瀚茫茫跨枯桑。 人间百态渺渺如云，阅尽银河风浪。 枪身沉沉但纹饰精湛，似是古时旧物。九龙古史宬记载此物曾为赠礼，随信札一封，依稀可见落款小字：鸢。	Assets/Product/Texture/Image/IconToolsSp/E3SabreMd020011Sp.png	Assets/Product/Texture/Image/IconTools/E3SabreMd020011.png	32	5	2100	1	1														[12130001]
80010	卢佩卡里亚	游诗歌谣系列——太刀	用现代技术再现了据说是远古时代牧神之刃才能实现的威能。 巧克力盒中，是你命定之人的名字——古老的王权已经随风而逝，只有这奇妙的风俗依然在某处存续。 来吧，从这盒子里抽出你的归宿——时间，不限。	Assets/Product/Texture/Image/IconToolsSp/E3SwordMd160011Sp.png	Assets/Product/Texture/Image/IconTools/E3SwordMd160011.png	32	5	2100	1	1														[12020002]
80011	世界树	地平线系列——枪盾	英雄守护世界，世界成为英雄的助力。 当英雄从世界树上取下枝条，它便成为不灭的神枪。 但与此同时，它仍是世界树。	Assets/Product/Texture/Image/IconToolsSp/E3SpearMd030011Sp.png	Assets/Product/Texture/Image/IconTools/E3SpearMd030011.png	32	5	2100	1	1														[12110001]
80012	狮魂荣光	往昔重绽系列——铳刃	狮魂荣光是法奥斯优秀毕业生配备的武器统称。它在挥舞时发出的狮子般的低沉咆哮，成为其名字的由来。狮子不会被轻易驯服，想要持有狮魂荣光同样有着严苛的条件。持有者需用纪律规范自身，将希望铭刻胸膛，方能不愧对狮魂荣光沉重的寄托。	Assets/Product/Texture/Image/IconToolsSp/E3GunbladeMd020011Sp.png	Assets/Product/Texture/Image/IconTools/E3GunbladeMd020011.png	32	5	2100	1	1														[12200001]
80013	掌心白雪	圣誓系列——火炮	雪花在掌心消融，沸腾的情感将指间的温度升高，二人一起，将再也不惧寒冬。	Assets/Product/Texture/Image/IconToolsSp/E3SleeveMd090011Sp.png	Assets/Product/Texture/Image/IconTools/E3SleeveMd090011.png	32	5	2100	1	1														[12070002]
