Id	Type	Price	DiscountPrice	SellPrice	Quality	BuffType	CharacterId	Name	IconRes	Info	Desc	DescDigit	EvolveDescDigit	AddDesc	AddDigit	Tags	Keywords	IsShow	Order
20738	2	16	12	12	4	20732		幸运轮【回复】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	相同效果，仅最高稀有度生效	每隔{0}秒，有{1}%的概率提升<color=#6ad29b>回复效率</color>{2}%，最多叠加{3}层	['5', '40', '25', '4']	['5', '40', '50', '4']			[5, 10]	[5]	True	614
20740	2	16	12	12	4	20740		头奖	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	相同效果，仅最高稀有度生效	赌命戏法类型符纹触发时，造成伤害提升{0}%，持续{1}秒	['20', '4']		【赌命戏法】类符纹触发{0}次后，召唤恶魔对敌人进行攻击，造成{1}%<color=#ecd7bd>物理属性</color>伤害，相同效果可叠加	['3', '60']	[10]		True	250
20741	2	16	12	12	4	20741		两次机会	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	相同效果，仅最高稀有度生效	赌命戏法类型符纹触发的属性提升效果额外触发{0}次，效果叠加	['1']		【赌命戏法】类符纹触发{0}次后，召唤恶魔对敌人进行攻击，造成{1}%<color=#ecd7bd>物理属性</color>伤害，相同效果可叠加	['3', '60']	[10]		True	251
20742	2	16	12	12	4	20742		幸运眷顾	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	相同效果，仅最高稀有度生效	赌命戏法类型符纹的触发概率翻倍			【赌命戏法】类符纹触发{0}次后，召唤恶魔对敌人进行攻击，造成{1}%<color=#ecd7bd>物理属性</color>伤害，相同效果可叠加	['3', '60']	[10]		True	252
20750	2	2	1	1	1	20750		先手优势【血伤】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	相同效果，仅最高稀有度生效	战斗计时前{0}秒内<color=#f15265>血源伤害</color>提升{1}%	['12', '14.25']				[1, 11]		True	615
20752	2	4	3	3	2	20750		先手优势【血伤】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	相同效果，仅最高稀有度生效	战斗计时前{0}秒内<color=#f15265>血源伤害</color>提升{1}%	['12', '28.5']				[1, 11]		True	616
20754	2	8	6	6	3	20750		先手优势【血伤】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	相同效果，仅最高稀有度生效	战斗计时前{0}秒内<color=#f15265>血源伤害</color>提升{1}%	['12', '42.75']				[1, 11]		True	617
20756	2	16	12	12	4	20750		先手优势【血伤】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	相同效果，仅最高稀有度生效	战斗计时前{0}秒内<color=#f15265>血源伤害</color>提升{1}%	['12', '57']	['12', '114']			[1, 11]		True	618
20758	2	2	1	1	1	20758		先手优势【灵伤】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	相同效果，仅最高稀有度生效	战斗计时前{0}秒内<color=#77baf0>灵源伤害</color>提升{1}%	['12', '14.25']				[2, 11]		True	619
20760	2	4	3	3	2	20758		先手优势【灵伤】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	相同效果，仅最高稀有度生效	战斗计时前{0}秒内<color=#77baf0>灵源伤害</color>提升{1}%	['12', '28.5']				[2, 11]		True	620
20762	2	8	6	6	3	20758		先手优势【灵伤】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	相同效果，仅最高稀有度生效	战斗计时前{0}秒内<color=#77baf0>灵源伤害</color>提升{1}%	['12', '42.75']				[2, 11]		True	621
20764	2	16	12	12	4	20758		先手优势【灵伤】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	相同效果，仅最高稀有度生效	战斗计时前{0}秒内<color=#77baf0>灵源伤害</color>提升{1}%	['12', '57']	['12', '114']			[2, 11]		True	622
20766	2	2	1	1	1	20766		先手优势【圣伤】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	相同效果，仅最高稀有度生效	战斗计时前{0}秒内<color=#f2c870>圣源伤害</color>提升{1}%	['12', '14.25']				[3, 11]		True	623
20768	2	4	3	3	2	20766		先手优势【圣伤】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	相同效果，仅最高稀有度生效	战斗计时前{0}秒内<color=#f2c870>圣源伤害</color>提升{1}%	['12', '28.5']				[3, 11]		True	624
20770	2	8	6	6	3	20766		先手优势【圣伤】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	相同效果，仅最高稀有度生效	战斗计时前{0}秒内<color=#f2c870>圣源伤害</color>提升{1}%	['12', '42.75']				[3, 11]		True	625
20772	2	16	12	12	4	20766		先手优势【圣伤】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	相同效果，仅最高稀有度生效	战斗计时前{0}秒内<color=#f2c870>圣源伤害</color>提升{1}%	['12', '57']	['12', '114']			[3, 11]		True	626
20774	2	2	1	1	1	20774		先手优势【护盾】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	相同效果，仅最高稀有度生效	战斗计时前{0}秒内<color=#fe8f7fc>护盾强度</color>提升{1}%	['12', '14.25']				[4, 11]	[4]	True	627
20776	2	4	3	3	2	20774		先手优势【护盾】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	相同效果，仅最高稀有度生效	战斗计时前{0}秒内<color=#fe8f7fc>护盾强度</color>提升{1}%	['12', '28.5']				[4, 11]	[4]	True	628
20778	2	8	6	6	3	20774		先手优势【护盾】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	相同效果，仅最高稀有度生效	战斗计时前{0}秒内<color=#fe8f7fc>护盾强度</color>提升{1}%	['12', '42.75']				[4, 11]	[4]	True	629
20780	2	16	12	12	4	20774		先手优势【护盾】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	相同效果，仅最高稀有度生效	战斗计时前{0}秒内<color=#fe8f7fc>护盾强度</color>提升{1}%	['12', '57']	['12', '114']			[4, 11]	[4]	True	630
20782	2	2	1	1	1	20782		先手优势【回复】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	相同效果，仅最高稀有度生效	战斗计时前{0}秒内<color=#6ad29b>回复效率</color>提升{1}%	['12', '14.25']				[5, 11]	[5]	True	631
20784	2	4	3	3	2	20782		先手优势【回复】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	相同效果，仅最高稀有度生效	战斗计时前{0}秒内<color=#6ad29b>回复效率</color>提升{1}%	['12', '28.5']				[5, 11]	[5]	True	632
20786	2	8	6	6	3	20782		先手优势【回复】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	相同效果，仅最高稀有度生效	战斗计时前{0}秒内<color=#6ad29b>回复效率</color>提升{1}%	['12', '42.75']				[5, 11]	[5]	True	633
20788	2	16	12	12	4	20782		先手优势【回复】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	相同效果，仅最高稀有度生效	战斗计时前{0}秒内<color=#6ad29b>回复效率</color>提升{1}%	['12', '57']	['12', '114']			[5, 11]	[5]	True	634
20790	2	16	12	12	4	20790		急袭	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	相同效果，仅最高稀有度生效	狂飙开幕类型符纹效果翻倍			开始战斗时召唤恶魔进行强力攻击，造成{0}%<color=#ecd7bd>物理属性</color>伤害，随后提升角色{1}%攻击力和{2}%减伤，持续至【狂飙开幕】类符纹效果结束，相同效果可叠加	['150', '20', '20']	[11]		True	273
20792	2	16	12	12	4	20792		先见	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	相同效果，仅最高稀有度生效	狂飙开幕类型符纹持续时间增加{0}秒	['4']		开始战斗时召唤恶魔进行强力攻击，造成{0}%<color=#ecd7bd>物理属性</color>伤害，随后提升角色{1}%攻击力和{2}%减伤，持续至【狂飙开幕】类符纹效果结束，相同效果可叠加	['150', '20', '20']	[11]		True	274
20794	2	16	12	12	4	20794		克敌机先	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	相同效果，仅最高稀有度生效	战斗计时前{0}秒内自身造成伤害提升{1}%	['12', '40']		开始战斗时召唤恶魔进行强力攻击，造成{0}%<color=#ecd7bd>物理属性</color>伤害，随后提升角色{1}%攻击力和{2}%减伤，持续至【狂飙开幕】类符纹效果结束，相同效果可叠加	['150', '20', '20']	[11]		True	275
20800	2	2	1	1	1	20800		裁汰【血伤】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	相同效果，仅最高稀有度生效	敌人生命值低于{0}%时，<color=#f15265>血源伤害</color>增加{1}%	['40', '28.88']				[1, 12]		True	635
20802	2	4	3	3	2	20800		裁汰【血伤】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	相同效果，仅最高稀有度生效	敌人生命值低于{0}%时，<color=#f15265>血源伤害</color>增加{1}%	['40', '57.75']				[1, 12]		True	636
20804	2	8	6	6	3	20800		裁汰【血伤】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	相同效果，仅最高稀有度生效	敌人生命值低于{0}%时，<color=#f15265>血源伤害</color>增加{1}%	['40', '86.63']				[1, 12]		True	637
20806	2	16	12	12	4	20800		裁汰【血伤】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	相同效果，仅最高稀有度生效	敌人生命值低于{0}%时，<color=#f15265>血源伤害</color>增加{1}%	['40', '115.5']	['40', '231']			[1, 12]		True	638
20808	2	2	1	1	1	20808		裁汰【灵伤】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	相同效果，仅最高稀有度生效	敌人生命值低于{0}%时，<color=#77baf0>灵源伤害</color>增加{1}%	['40', '28.88']				[2, 12]		True	639
20810	2	4	3	3	2	20808		裁汰【灵伤】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	相同效果，仅最高稀有度生效	敌人生命值低于{0}%时，<color=#77baf0>灵源伤害</color>增加{1}%	['40', '57.75']				[2, 12]		True	640
20812	2	8	6	6	3	20808		裁汰【灵伤】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	相同效果，仅最高稀有度生效	敌人生命值低于{0}%时，<color=#77baf0>灵源伤害</color>增加{1}%	['40', '86.63']				[2, 12]		True	641
20814	2	16	12	12	4	20808		裁汰【灵伤】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	相同效果，仅最高稀有度生效	敌人生命值低于{0}%时，<color=#77baf0>灵源伤害</color>增加{1}%	['40', '115.5']	['40', '231']			[2, 12]		True	642
20816	2	2	1	1	1	20816		裁汰【圣伤】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	相同效果，仅最高稀有度生效	敌人生命值低于{0}%时，<color=#f2c870>圣源伤害</color>增加{1}%	['40', '28.88']				[3, 12]		True	643
20818	2	4	3	3	2	20816		裁汰【圣伤】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	相同效果，仅最高稀有度生效	敌人生命值低于{0}%时，<color=#f2c870>圣源伤害</color>增加{1}%	['40', '57.75']				[3, 12]		True	644
20820	2	8	6	6	3	20816		裁汰【圣伤】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	相同效果，仅最高稀有度生效	敌人生命值低于{0}%时，<color=#f2c870>圣源伤害</color>增加{1}%	['40', '86.63']				[3, 12]		True	645
20822	2	16	12	12	4	20816		裁汰【圣伤】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	相同效果，仅最高稀有度生效	敌人生命值低于{0}%时，<color=#f2c870>圣源伤害</color>增加{1}%	['40', '115.5']	['40', '231']			[3, 12]		True	646
20824	2	2	1	1	1	20824		裁汰【护盾】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	相同效果，仅最高稀有度生效	敌人生命值低于{0}%时，<color=#fe8f7fc>护盾强度</color>增加{1}%	['40', '12.38']				[4, 12]	[4]	True	647
20826	2	4	3	3	2	20824		裁汰【护盾】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	相同效果，仅最高稀有度生效	敌人生命值低于{0}%时，<color=#fe8f7fc>护盾强度</color>增加{1}%	['40', '24.75']				[4, 12]	[4]	True	648
20828	2	8	6	6	3	20824		裁汰【护盾】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	相同效果，仅最高稀有度生效	敌人生命值低于{0}%时，<color=#fe8f7fc>护盾强度</color>增加{1}%	['40', '37.13']				[4, 12]	[4]	True	649
20830	2	16	12	12	4	20824		裁汰【护盾】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	相同效果，仅最高稀有度生效	敌人生命值低于{0}%时，<color=#fe8f7fc>护盾强度</color>增加{1}%	['40', '49.5']	['40', '99']			[4, 12]	[4]	True	650
20832	2	2	1	1	1	20832		裁汰【回复】·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	相同效果，仅最高稀有度生效	敌人生命值低于{0}%时，<color=#6ad29b>回复效率</color>增加{1}%	['40', '12.38']				[5, 12]	[5]	True	651
20834	2	4	3	3	2	20832		裁汰【回复】·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	相同效果，仅最高稀有度生效	敌人生命值低于{0}%时，<color=#6ad29b>回复效率</color>增加{1}%	['40', '24.75']				[5, 12]	[5]	True	652
20836	2	8	6	6	3	20832		裁汰【回复】·高	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	相同效果，仅最高稀有度生效	敌人生命值低于{0}%时，<color=#6ad29b>回复效率</color>增加{1}%	['40', '37.13']				[5, 12]	[5]	True	653
20838	2	16	12	12	4	20832		裁汰【回复】·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	相同效果，仅最高稀有度生效	敌人生命值低于{0}%时，<color=#6ad29b>回复效率</color>增加{1}%	['40', '49.5']	['40', '99']			[5, 12]	[5]	True	654
20840	2	16	12	12	4	20840		处决	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	相同效果，仅最高稀有度生效	敌人生命值低于{0}%时即可触发狩亡猎手类型符纹效果	['80']		【狩亡猎手】类符纹触发时，召唤恶魔对敌人进行强力攻击，造成{0}%<color=#ecd7bd>物理属性</color>伤害，随后每{1}次释放技能可触发一次本效果，相同效果可叠加	['240', '3']	[12]		True	296
20841	2	16	12	12	4	20841		杀戮印记	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	相同效果，仅最高稀有度生效	当敌人生命值回复至触发条件以上时，狩亡猎手类型的符纹效果将延后{0}秒消失	['5']		【狩亡猎手】类符纹触发时，召唤恶魔对敌人进行强力攻击，造成{0}%<color=#ecd7bd>物理属性</color>伤害，随后每{1}次释放技能可触发一次本效果，相同效果可叠加	['240', '3']	[12]		True	297
20842	2	16	12	12	4	20842		致命要害	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	相同效果，仅最高稀有度生效	狩亡猎手类型的符纹效果提升{0}%	['100']		【狩亡猎手】类符纹触发时，召唤恶魔对敌人进行强力攻击，造成{0}%<color=#ecd7bd>物理属性</color>伤害，随后每{1}次释放技能可触发一次本效果，相同效果可叠加	['240', '3']	[12]		True	298
20950	2	16	12	12	4	20950		渎神契约	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	相同效果，仅最高稀有度生效	祈死狂徒类符纹的效果提升{0}%	['100']		【祈死狂徒】类符纹触发期间，自身增加{0}%攻击力，同时燃烧敌人并对其造成{1}%<color=#ecd7bd>物理属性</color>伤害伤害，伤害值每秒提升{2}%，最大提升至{3}%，相同效果可叠加	['30', '40', '10', '80']	[6]		True	299
20952	2	16	12	12	4	20952		回光返照	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	相同效果，仅最高稀有度生效	自身生命值低于{0}%时，全属性伤害提升{1}%	['20', '57.6']		【祈死狂徒】类符纹触发期间，自身增加{0}%攻击力，同时燃烧敌人并对其造成{1}%<color=#ecd7bd>物理属性</color>伤害伤害，伤害值每秒提升{2}%，最大提升至{3}%，相同效果可叠加	['30', '40', '10', '80']	[6]		True	300
20954	2	16	12	12	4	20954		浴火新生	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	相同效果，仅最高稀有度生效	无瑕沐血类符纹的效果可额外触发{0}次	['1']		【无瑕沐血】类符纹触发期间，每秒随机向双方落下雷电，命中敌人直接造成{0}%<color=#ecd7bd>物理属性</color>伤害，命中自身时提升自身{1}%攻击力，最多提升至{2}%，【无瑕沐血】类符纹效果结束后增伤效果同步结束，相同效果可叠加	['30', '10', '50']	[8]		True	301
20956	2	16	12	12	4	20956		血脉共鸣	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	相同效果，仅最高稀有度生效	无瑕沐血类符纹的效果提升{0}%	['100']		【无瑕沐血】类符纹触发期间，每秒随机向双方落下雷电，命中敌人直接造成{0}%<color=#ecd7bd>物理属性</color>伤害，命中自身时提升自身{1}%攻击力，最多提升至{2}%，【无瑕沐血】类符纹效果结束后增伤效果同步结束，相同效果可叠加	['30', '10', '50']	[8]		True	302
20958	2	16	12	12	4	20958		末日赞歌	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	相同效果，仅最高稀有度生效	绝命时速阶段生效的符纹的效果提升{0}%	['100']		【超越死境】类符纹触发期间，每{0}秒召唤恶魔对敌人进行攻击，造成{1}%<color=#ecd7bd>物理属性</color>伤害，相同效果可叠加	['5', '350']	[9]		True	303
20960	2	16	12	12	4	20960		静默序章	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	相同效果，仅最高稀有度生效	带有【未进入绝命时速阶段时】条件的符纹效果提升{0}%	['100']		【超越死境】类符纹触发期间，每{0}秒召唤恶魔对敌人进行攻击，造成{1}%<color=#ecd7bd>物理属性</color>伤害，相同效果可叠加	['5', '350']	[9]		True	304
20962	2	16	12	12	4	20962		狩猎本能	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	相同效果，仅最高稀有度生效	敌人生命值低于{0}%时，自身造成伤害提升{1}%	['40', '115.5']		【狩亡猎手】类符纹触发时，召唤恶魔对敌人进行强力攻击，造成{0}%<color=#ecd7bd>物理属性</color>伤害，随后每{1}次释放技能可触发一次本效果，相同效果可叠加	['240', '3']	[12]		True	305
20973	2	16	12	12	4	20964		绝对优势	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	相同效果，仅最高稀有度生效	自身生命百分比高于敌人时，自身攻击力提升{0}%，并可触发狩亡猎手类型符纹效果	['77']		【狩亡猎手】类符纹触发时，召唤恶魔对敌人进行强力攻击，造成{0}%<color=#ecd7bd>物理属性</color>伤害，随后每{1}次释放技能可触发一次本效果，相同效果可叠加	['240', '3']	[12]		True	306
25001	2	16	8	8	4			属性提升	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png		攻击力提升								
25002	2	16	8	8	4			属性提升	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png		攻击力提升								
25003	2	16	8	8	4			属性提升	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png		攻击力提升								
25004	2	16	8	8	4			属性提升	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png		攻击力提升								
25005	2	16	8	8	4			属性提升	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png		攻击力提升								
25006	2	16	8	8	4			属性提升	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png		攻击力提升								
25007	2	16	8	8	4			属性提升	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png		生命值提升								
31001	3	16	12	12	1			符纹宝箱·初	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5TreasureboxGreen.png	神秘的符纹宝箱，散发着诡秘的气息。	开启后可以获得一个随机符纹·初								
31002	3	16	12	12	2			符纹宝箱·中	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5TreasureboxBlue.png	神秘的符纹宝箱，散发着诡秘的气息。	开启后可以获得一个随机符纹·中								
31003	3	16	12	12	3			符纹宝箱·高	Assets/Product/Texture/Image/IconTools/IconRougeItem05.png	神秘的符纹宝箱，散发着诡秘的气息。	开启后可以获得一个随机符纹·高								
31004	3	16	12	12	4			符纹宝箱·极	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5TreasureboxOrange.png	神秘的符纹宝箱，散发着诡秘的气息。	开启后可以获得一个随机符纹·极								
31011	3	16	12	12	4			符纹宝箱·随机	Assets/Product/Texture/Image/IconTools/IconRougeItem04.png	神秘的符纹宝箱，散发着诡秘的气息。	开启后可以获得一个随机符纹								
31012	3	16	12	12	4			符纹宝箱·随机	Assets/Product/Texture/Image/IconTools/IconRougeItem04.png	神秘的符纹宝箱，散发着诡秘的气息。	开启后可以获得一个随机符纹								
31021	3	16	12	12	4			技能宝箱·伤害	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5IconRougeItem01.png	神秘的技能宝箱，散发着诡秘的气息。	开启后可以获得一个随机的伤害技能								
31022	3	16	12	12	4			技能宝箱	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5IconRougeItem01.png	神秘的技能宝箱，散发着诡秘的气息。	开启后可以获得一个随机技能								
40001	7	16	12	12	1			炼狱债券	Assets/Product/Texture/Image/IconTools/UiTheatre4Item41.png		在前{0}个回合，每次进入诡魇客栈时可额外获得{1}枚金币，随后每个回合少获得{2}枚金币	['5', '7', '1']						True	1
40002	7	16	12	12	1			符纹宝箱·普通	Assets/Product/Texture/Image/IconTools/IconRougeItem04.png		选择本饰品后，立即随机获得{0}个蓝色符纹	['4']						True	2
40003	7	16	12	12	1			玛门基金	Assets/Product/Texture/Image/IconTools/IconActivityConsumeTic2101005.png		升级时获得{0}个随机符纹，{1}级前可获得蓝色符纹，{2}级后可获得紫色符纹	['1', '3', '3']						True	3
40004	7	16	12	12	1			竞技场金币	Assets/Product/Texture/Image/IconTools/UiFingerGuessing2Img6.png		每次进入诡魇客栈时，可获得{0}枚金币，连续胜利时可额外获得{1}枚金币（第{2}回合后，可获得{3}枚）	['2', '1', '3', '4']						True	4
40005	7	16	12	12	1			客栈贵宾卡	Assets/Product/Texture/Image/IconTools/ItPointFriend001.png		每次进入诡魇客栈时，可获得{0}次免费刷新机会	['1']						True	5
40006	7	16	12	12	1			神秘书籍	Assets/Product/Texture/Image/IconTools/IconRougeItem028.png		选择本饰品时，立即获得{0}点经验，随后每次进入诡魇客栈时可额外获得{1}点经验	['8', '2']						True	6
40007	7	16	12	12	1			魔鬼的分红	Assets/Product/Texture/Image/IconTools/IconSpringFestival001.png		每次进入诡魇客栈时，可获得等同于当前回合数的金币							True	7
40008	7	16	12	12	1			符纹之源	Assets/Product/Texture/Image/IconTools/IconRougeItem031.png		每次进入诡魇客栈时，获取{0}个随机绿色符纹，每获得{1}次胜利，提升一次符纹稀有度	['1', '2']						True	8
40009	7	16	12	12	1			幸运指环	Assets/Product/Texture/Image/IconTools/IconTheatre16.png		选择本饰品时，立即获得{0}枚金币，随后每当你连胜后进入诡魇客栈时，可获得{1}倍连胜场次的金币，每次最高获得{2}枚	['6', '2', '10']						True	9
40010	7	16	12	12	1			历战勋章	Assets/Product/Texture/Image/IconTools/IconActivityConsume2031001.png		每提升{0}次角色等级，可获得{1}个金币，进入战斗时根据当前等级获得额外属性，每级获得{2}点攻击和{3}点生命	['1', '2', '6', '35']						True	10
40011	7	16	12	12	1			旅者的行囊	Assets/Product/Texture/Image/IconTools/IconActivityGift2005010.png		每次进入诡魇客栈时，你的背包中每有{0}个空位，就可以额外获得{1}点经验	['1', '1']						True	11
40012	7	16	12	12	1			捕梦罗盘	Assets/Product/Texture/Image/IconTools/UiTheatre4Item43.png		每提升{0}次角色等级，可获得{1}次免费刷新	['1', '1']						True	12
40013	7	16	12	12	1			玛门对赌协议	Assets/Product/Texture/Image/IconTools/IconRougeItem08.png		当角色达到{0}级时，可获得{1}枚金币	['9', '60']						True	13
40014	7	16	12	12	1			学徒的笔记	Assets/Product/Texture/Image/IconTools/IconRougeItem015.png		每次进入诡魇客栈时，可额外获得{0}点经验，获胜时额外获得{1}点经验	['2', '3']						True	14
40015	7	16	12	12	1			盗贼之手	Assets/Product/Texture/Image/IconTools/ItCharAprilFoolsDay01.png		每次进入诡魇客栈时，可从商店随机偷取{0}枚符纹，但是自身会失去{1}枚金币	['1', '6']						True	15
40016	7	16	12	12	1			败者的幽魂	Assets/Product/Texture/Image/IconTools/IconRougeItem017.png		每次战斗失败后进入诡魇客栈，可获得{0}枚金币，并根据累积失败次数获得免费刷新次数	['5']						True	16
40017	7	16	12	12	1			霓彩海螺	Assets/Product/Texture/Image/IconTools/IconActivityConsume2024001.png		进入诡魇客栈时，装备中的符纹每拥有一个不同的标签，就可以获得{0}点经验	['1']						True	17
40018	7	16	12	12	1			符纹宝箱·稀有	Assets/Product/Texture/Image/IconTools/IconRougeItem05.png		选择本饰品后，随机获得{0}个紫色符纹	['4']						True	18
40019	7	16	12	12	1			命运之骰	Assets/Product/Texture/Image/IconTools/UiDragPuzzleItem08.png		进入诡魇客栈时，背包栏最右侧栏位中的符纹会随机替换为同稀有度的其他符纹							True	19
40022	7	16	12	12	1			勇者的财宝	Assets/Product/Texture/Image/IconTools/IconColorTableItem001.png		获得{0}次胜利后，可一次性获得{1}枚金币	['6', '50']						True	22
40023	7	16	12	12	1			符纹宝箱·史诗	Assets/Product/Texture/Image/IconTools/IconRougeItem029.png		选择本饰品后，随机获得{0}个橙色符纹	['2']						True	23
40101	7	16	12	12	1		[3]	备用弹匣	Assets/Product/Texture/Image/IconTools/IconMaverick3Activity01.png		【寂灭灵辉】在前{0}次释放时，会发射{1}枚子弹	['4', '2']						True	24
40102	7	16	12	12	1		[3]	生命宝石	Assets/Product/Texture/Image/IconTools/IconRougeItem011.png		当任意一方生命值低于{0}%时，【推锋铸构】添加的护盾量提高至{1}倍	['30', '2.2']						True	25
40103	7	16	12	12	1		[1]	游侠印记	Assets/Product/Texture/Image/IconTools/IconPokerGuessing02.png		成功闪避后，连续使用{0}次【倾翼射击】，且技能的伤害倍率提升{1}%（每{2}秒可触发一次，最高提升至{3}%）	['2', '20', '6', '60']						True	26
40104	7	16	12	12	1		[1]	丰收头冠	Assets/Product/Texture/Image/IconTools/IconTheatre14.png		当自身生命值比例高于敌人时，【爆裂强袭】造成的生命回复量提升至{0}%	['200']						True	27
40105	7	16	12	12	1		[2]	回声琥珀	Assets/Product/Texture/Image/IconTools/UiInvertCardGameItem06.png		【霆枪劫劈】在前{0}次释放时造成的伤害值，敌人将在生命值首次低于{1}%时，再次受到等量的伤害	['4', '40']						True	28
40106	7	16	12	12	1		[2]	熔炉之心	Assets/Product/Texture/Image/IconTools/IconActivityConsume2039001.png		装备【炎渊诛罚】时，每间隔{0}秒可为自身额外添加{1}%最大生命值的护盾，生命值低于{2}%时，添加的护盾修改为{3}%最大生命值的护盾值	['10', '7', '40', '14']						True	29
