Id	Key	Text
20235006	FpsGameWeaponNotFind	20235006武器找不到
20235007	FpsGameWeaponNotUse	20235007武器不能选择
20235008	FpsGameWeaponNotUnlock	20235008武器未解锁
20235009	FpsGameStagePreStageNotFinish	20235009前置关卡未完成
20235010	FpsGameStageConditionNotFinish	20235010关卡条件未完成
20235011	FpsGameAssistNotIncludeOnlyUse	20235011关卡未包含强制使用助战角色
20235012	FpsGameAssistNotFind	20235012关卡助战角色找不到
20236001	WheelchairManualActivityNotOpen	活动未开启
20236002	WheelchairManualActivityIsClose	活动已经结束
20236003	WheelchairManualDataIsNull	活动数据为空
20236004	WheelchairManualActivityCfgNotExist	活动配置不存在
20236005	WheelchairManualPlanCfgNotExist	阶段配置不存在
20236006	WheelchairManualCfgNotExist	手册配置不存在
20236007	WheelchairManualRewardCfgNotExist	手册奖励配置不存在
20236008	WheelchairManualRewardIndexOutOfRange	手册奖励索引越界
20236009	WheelchairManualAlreadyGetPlanReward	已经领取过阶段奖励
20236010	WheelchairManualNoGetPlanReward	暂无阶段奖励领取
20236011	WheelchairManualSeniorManualUnlock	进阶协议已经解锁
20236012	WheelchairManualSeniorManualLock	进阶协议未解锁
20236013	WheelchairManualInvalidSeniorManualId	非法进阶协议Id
20236014	WheelchairManualSeniorManualItemIdError	进阶协议消耗道具错误
20236015	WheelchairManualNoGetReward	暂无手册奖励领取
20236016	WheelchairManualMustFinishTeachCommonStage	请完成所有技能特训关
20236017	WheelchairManualInvalidTeachCommonStage	技能特训关出错
20236018	WheelchairManualClickBluePointClientParamError	点击蓝点参数错误
20237001	HoldRegressionActivityNotOpen	活动未开启
20237002	HoldRegressionActivityCfgNotExist	未找到活动配置
20237003	HoldRegressionIsNotRegressionPlayer	非回归玩家
20237004	HoldRegressionAlreadyUseInviteCode	已填写过邀请码
20237005	HoldRegressionInviteCodeInvalid	填写的邀请码有误
20237006	HoldRegressionCannotInviteSelf	不能邀请自己
20237007	HoldRegressionInvitePlayerNotExist	邀请人不存在
20237008	HoldRegressionInvitePlayerUpLimit	对方邀请人数已达上限
20237009	HoldRegressionInviteError	邀请出错
20237010	HoldRegressionTaskCfgNotExist	未找到任务配置
20237011	HoldRegressionTaskNotStart	任务未开始
20237012	HoldRegressionTaskNotFinish	任务未完成
20237013	HoldRegressionTaskRewardOutOfLimit	任务奖励领取已达上限
20237014	HoldRegressionInviteAlreadyFinish	邀请时间已结束
20237015	HoldRegressionAlreadyGetShareReward	分享奖励已领取
20237016	HoldRegressionRequestMoreFrequent	请求过于频繁
20237017	HoldRegressionTaskNeedScheduleError	任务配置进度出错
20238001	StageMemoryActivityNotOpen	活动暂未开放
20238002	StageMemoryStageNotOpen	关卡暂未开放
20238003	StageMemoryActivityCfgNotExist	活动配置不存在
20238004	StageMemoryClientErrorStageId	关卡配置错误
20238005	StageMemoryClientErrorRewardIndex	奖励配置错误
20238006	StageMemoryRewardAlreadyGot	奖励已领取
20238007	StageMemoryStarNotEnough	通关数不足
20239001	MusicGameActivityNotOpen	20239001活动未开启
20239002	MusicGameActivityCfgNotExist	20239002活动配置不存在
20239003	MusicGameMusicCfgNotExist	20239003音乐配置不存在
20239004	MusicGameArrangementCtrlCfgNotExist	20239004编曲游戏配置不存在
20239005	MusicGameArrangementGameNotOpen	20239005编曲游戏未开启
20239006	MusicGameArrangementSelectionCfgNotExist	20239006编曲选项配置不存在
20239007	MusicGameArrangementSelectionError	20239007编曲选项错误
20239008	MusicGameRhythmCtrlCfgNotExist	20239008音游配置不存在
20239009	MusicGameRhythmGameNotOpen	20239009音游未开启
20239010	MusicGameRhythmMapCfgNotExist	20239010音游谱面配置不存在
20239011	MusicGameRhythmMusicMapCfgNotExist	20239011音游对应的编曲配置不存在
20239012	MusicGameArrangementMusicNotExist	20239012没有完成对应的编曲
20239013	MusicGameConditionNotFinish	20239013条件未达成
20240001	Maverick3ActivityNotOpen	20239001活动未开启
20240002	Maverick3RobotNotFind	无法获取到角色数据
20240003	Maverick3StageNotFind	无法获取到关卡数据
20240004	Maverick3ChapterNotFind	无法获取到章节数据
20240005	Maverick3ChapterNotOpen	章节未到开放时间
20240006	Maverick3StageNotOpen	20240006关卡时间未开启
20240007	Maverick3SkillNotFind	枪术配置不存在
20240008	Maverick3TalentNotFind	战质配置不存在
20240009	Maverick3UltimateSkillNotUnlock	枢核未解锁
20240010	Maverick3HangingsNotUnlock	兵装未解锁
20240011	Maverick3SettleDataError	战斗结算数据异常
20240012	Maverick3ChapterRankNotOpen	排行榜未开放
20240013	Maverick3TalentAlreadyUnlock	战质已解锁
20240014	Maverick3TalentCoinConfigError	战质解锁配置异常
20240015	Maverick3ConditionNotFinish	条件未满足
20241001	MovieOptionConfigError	剧情选项配置为空
20241002	MovieOptionNoConfig	该章节不可记录选项数据
20241003	MovieOptionNoOptionConfig	该选项不可记录
20241004	MovieOptionDateInitError	剧情选项记录初始化失败
20242001	LuckyTenantNotOpen	【星罗棋布】暂未开启
20242002	LuckyTenantStageLimited	请完成上个关卡
20242003	LuckyTenantStagePlaying	有正在进行中的关卡
20242004	LuckyTenantStageBegan	已进入该关卡
20242005	LuckyTenantStageNotOpen	关卡未到开启时间
20242006	LuckyTenantDataError	新增数据错误
20242007	LuckyTenantCurrentStageError	不是当前关卡
20242008	LuckyTenantRoundSupplyLimit	补棋刷新次数限制
20242009	LuckyTenantRoundProcessConflict	回合状态冲突
20242010	LuckyTenantRoundTaskError	获取关卡-回合任务异常
20242011	LuckyTenantStageCfgError	关卡数据异常
20242012	LuckyTenantChessCfgError	棋子数据异常
20242013	LuckyTenantBagCapacityError	棋子背包数量异常
20243001	SgStreetNotOpen	20243001活动未开启
20243002	SgStreetStageNotStart	20243002关卡未开始
20243003	SgStreetStageIsOngoing	20243003关卡进行中
20243004	SgStreetStageIsNotCompleted	20243004关卡未完成
20243005	SgStreetStageIsCompleted	20243005关卡已完成
20243006	SgStreetStageCfgNotFound	20243003关卡配置不存在
20243007	SgStreetConditionError	20243007条件不满足
20243008	SgStreetResourceCfgNotFound	20243004资源配置不存在
20243009	SgStreetResourceNotEnough	20243005资源数量不足
20243010	SgStreetResourceInvalidCount	20243006资源操作数量错误
20243011	SgStreetOperatingDataIsExist	20243007运营数据已存在
20243012	SgStreetOperatingDataNotExist	20243008运营数据不存在
20243013	SgStreetShopDataNotExist	20243009商店数据不存在
20243014	SgStreetShopDataIsExist	20243010商店数据已存在
20243015	SgStreetShopCfgNotFound	20243011商店配置不存在
20243016	SgStreetShopLvCfgNotFound	20243012商店等级配置不存在
20243017	SgStreetShopFoodCfgNotFound	20243013食品店配置不存在
20243018	SgStreetShopFoodGoodsCfgNotFound	20243014食品店原料配置不存在
20243019	SgStreetShopGroceryCfgNotFound	20243015杂货店配置不存在
20243020	SgStreetShopGroceryGoodsCfgNotFound	20243016杂货店货物配置不存在
20243021	SgStreetShopDessertCfgNotFound	20243017甜品店配置不存在
20243022	SgStreetShopBuildInCd	20243018建造功能未冷却
20243023	SgStreetShopBuildOutsideTimesOver	20243020已经超出外圈最大建筑次数
20243024	SgStreetShopBuildOutsideNotSatisfaction	20243021满意度不足，无法建造外圈建筑
20243025	SgStreetShopBuildInvalidShopId	20243025无效的商店id
20243026	SgStreetShopBuildInvalidPosition	20243018无效的位置
20243027	SgStreetShopBuildPositionUsed	20243019位置已占用
20243028	SgStreetShopInitShopCantRemove	20243028初始商店不可移除
20243029	SgStreetShopRemoveInvalidType	20243020不可移除的商店类型
20243030	SgStreetShopRemoveCountLimit	20243030至少需要有一个店铺
20243031	SgStreetShopUpgradeInvalidBranchId	20243021升级分支选择不匹配
20243032	SgStreetShopUpgradeCustomerNumNotEnough	20243022客户数量不满足
20243033	SgStreetShopSetupFoodTypeError	20243023商店不是食品店
20243034	SgStreetShopSetupFoodInvalidChef	20243024无效的厨师
20243035	SgStreetShopSetupFoodInvalidGoods	20243025无效的原料
20243036	SgStreetShopSetupFoodInvalidGoodsCount	20243026无效的原料数量
20243037	SgStreetShopSetupFoodInvalidGold	20243027无效的价格
20243038	SgStreetShopSetupGroceryTypeError	20243028商店不是杂货店
20243039	SgStreetShopSetupGroceryInvalidGoods	20243029无效的商品
20243040	SgStreetShopSetupGroceryInvalidGoodsCount	20243030无效的商品数量
20243041	SgStreetShopSetupGroceryGoodsRepeat	20243031设置了重复的商品
20243042	SgStreetShopSetupGroceryInvalidGold	20243032无效的价格
20243043	SgStreetShopSetupDessertTypeError	20243033商店不是甜品店
20243044	SgStreetShopSetupDessertInvalidGoods	20243034无效的原料
20243045	SgStreetShopSetupDessertInvalidGoodsCount	20243035无效的原料数量
20243046	SgStreetShopSetupDessertInvalidGold	20243036无效的价格
20243047	SgStreetShopSetRecommendTypeError	20243037商店不是外圈商店
20243048	SgStreetCustomersIsExist	20243038顾客数据已存在
20243049	SgStreetCustomersDispatchCountError	20243039顾客指派目标数量错误
20243050	SgStreetPromoCfgNotFound	20243040促销配置不存在
20243051	SgStreetPromoRandomGroupCfgNotFound	20243041促销随机组配置不存在
20243052	SgStreetPromoAddGroupIdsEmpty	20243042促销触发参数组为空
20243053	SgStreetPromoSelectGroupNotExist	20243043促销选择数据不存在
20243054	SgStreetPromoSelectInvalidIndex	20243044促销选择无效的选项
20243055	SgStreetShopCustomerParamCfgNotFound	20243046商店顾客参数配置不存在
20243056	SgStreetShopDataError	20243047商店数据错误
20243057	SgStreetShopFuncTypeNotFound	20243048不存在的商店类型
20243058	SgStreetShopFuncTypeNotSupport	20243049该商店类型未实现该操作
20243059	SgStreetShopGroceryGoodsNumNotEnough	20243049杂货店商品配置数量不够
20243060	SgStreetShopChefNumNotEnough	20243050厨师数量配置数量不够
20243061	SgStreetShopDessertGoodsNotEnough	20243051甜品店物品配置数量不够
20243062	SgStreetShopGoodsScoreCfgNotFound	20243052产品评分配置不存在
20243063	SgStreetShopGoldScoreCfgNotFound	20243053利润评分配置不存在
20243064	SgStreetShopLikeDataNotInit	20243054喜好数据未初始化
20243065	SgStreetShopDataNotEqLikeNum	20243056商店数据跟喜好数据数量不一致
20243066	SgStreetShopDataNotInit	20243055商店数据未初始化
20243067	SgStreetShopFeedbackGroupCfgNotFound	20243056反馈组配置不存在
20243068	SgStreetShopNotImpFeedback	20243057存在未实现的反馈Id
20243069	SgStreetShopFeedbackTypeCfgNotFound	20243069反馈类型配置不存在
20243070	SgStreetShopFeedbackGoodIdCfgNotFound	20243070反馈材料Id配置不存在
20243071	SgStreetShopNoFeedbackIdInScope	20243071反馈区间类类找不到可用的反馈Id
20243072	SgStreetShopDrawFeedBackParamsError	20243072抽取反馈参数验证失败
20243073	SgStreetCustomerEventNumCfgNotFound	20243058事件上限配置不存在
20243074	SgStreetCommandEventInvalidType	20243060无效的指令事件类型
20243075	SgStreetEventEmergencyCfgNotFound	20243061突发事件配置不存在
20243076	SgStreetEventEmergencyOptionInvalid	20243062突发事件选项无效
20243077	SgStreetBuffCfgNotFound	20243064Buff配置不存在
20243078	SgStreetCommandDataEventDataIsNull	20243065事件数据为空
20243079	SgStreetEventDataFeedBackDataIsNull	20243066事件中反馈数据为空
20243080	SgStreetGrapevineRandomGroupCfgNotFound	20243067小道消息随机组配置不存在
20243081	SgStreetGrapevineGroupCfgNotFound	20243068小道消息组配置不存在
20243082	SgStreetGrapevineCfgNotFound	20243069小道消息置不存在
20243083	SgStreetTaskCfgNotFound	20243073任务配置不存在
20243084	SgStreetTaskFinishDataOrConfigIsNull	20243074完成任务数据或配置不存在
20243085	SgStreetTaskFinishInvalidSource	20243081目标任务不需要完成
20243086	SgStreetTaskFinishInvalidState	20243075任务不是达成状态
20243087	SgStreetNewsCfgNotFound	20243076新闻配置不存在
20243088	SgStreetNewsGroupCfgNotFound	20243077新闻组配置不存在
20243089	SgStreetNewsGroupTypeCfgNotFound	20243078新闻随机组配置不存在
20243090	SgStreetNewsConfigError	20243079新闻配置数据错误
20243091	SgStreetBillboardGroupCfgNotFound	20243080广告随机组配置不存在
20243092	SgStreetBillboardCfgNotFound	20243081广告配置不存在
20243093	SgStreetBillboardRandomDataNotFound	20243082广告随机数据还未生成
20243094	SgStreetBillboardIdNotFound	20243083广告Id不是预随机生成的Id
20243095	SgStreetBillboardDataNotInit	20243084广告数据没有初始化
20243096	SgStreetTaskIdNotFound	20243085任务数据不存在
20243097	SgStreetConditionNotFinish	20243070条件未达成
20243098	SgStreetStageDataIsNull	20243087关卡数据为空
20243099	SgStreetBillboardGenError	20243095随机生成灯带广告失败
20243100	SgStreetStageNotBillboardSelect	20243096未选择灯带任务，不能开始新的回合
20243101	SgStreetBillboardRefreshTurnError	20243097灯带广告刷新回合数据错误
20243102	SgStreetRangeListIsNull	20243098区间配置内容为空
20243103	SgStreetRangeListIsNotOrder	20243099区间配置不是有序的
20243104	SgStreetShopScoreFactorfgNotRange	20243100顾客到店评分转换区间不存在
20243105	SgStreetGrapevineGroupNotRange	20243101小道消息计算区间配置不存在
20243106	SgStreetNewsNotRange	20243102新闻计算区间配置不存在
20243107	SgStreetNoNewsGroupType	20243103没有可供随机的新闻组
20243108	SgStreetFeedbackBadNumNotRange	20243104差评反馈数量区间配置不存在
20243109	SgStreetFeedbackSourceNotSupport	20243105未实现的反馈源类型
20243110	SgStreetGrapevineTypeTypeNotSupport	20243106未实现的小道消息类型
20243111	SgStreetLikeGoldCalcError	20243107喜好利润生成错误
20243112	SgStreetLikeGoldCalcParamsError	20243108喜好利润生成参数错误
20244001	RandomBackgroundNotOpen	随机场景功能未开放
20244002	RandomBackgroundAlreadyOpen	重复开启随机场景功能
20244003	RandomBackgroundAlreadyClose	重复关闭随机场景功能
20244004	RandomBackgroundUpSceneNotExistWhenClose	关闭随机场景功能:当前上传随机场景不存在
20244005	RandomBackgroundUpSceneUnlockWhenClose	关闭随机场景功能:当前上传随机场景未解锁
20244006	RandomBackgroundRandomSceneNoOpenWhenAdd	添加随机场景:随机场景功能未开启
20244007	RandomBackgroundUpSceneNotExistWhenAdd	添加随机场景:上传场景不存在
20244008	RandomBackgroundUpSceneUnlockWhenAdd	添加随机场景:上传场景未解锁
20244009	RandomBackgroundUpSceneAlreadyRandomWhenAdd	添加随机场景:已随机
20244010	RandomBackgroundSceneMaxNumLimitWhenAdd	添加随机场景:已达到随机场景最大数量限制
20244011	RandomBackgroundRandomNoOpenWhenRm	移除随机场景:随机场景功能未开启
20244012	RandomBackgroundUpSceneNotExistWhenRm	移除随机场景:上传场景不存在
20244013	RandomBackgroundUpSceneUnlockWhenRm	移除随机场景:上传场景未解锁
20244014	RandomBackgroundUpSceneAlreadyRmWhenRm	移除随机场景:上传场景不在随机状态
20244015	RandomBackgroundAtLeastOneAlreadyRmWhenRm	20244015移除随机场景:至少要有一个随机场景
20244016	RandomBackgroundNotOpenWhenSwitchRandomFashion	开启随机涂装:随机场景未开启
20244017	RandomBackgroundAlreadyOpenWhenOpenRandomFashion	开启随机涂装:已开启
20244018	RandomBackgroundAlreadyCloseWhenCloseRandomFashion	关闭随机涂装:已关闭
20244019	RandomBackgroundRandomSceneNoOpenWhenEditFashion	编辑随机涂装:随机场景未开启
20244020	RandomBackgroundRandomFashionNoOpenWhenEditFashion	编辑随机涂装:随机涂装未开启
20244021	RandomBackgroundUpSceneNoRandomWhenEditFashion	编辑随机涂装:编辑的场景不在随机状态
20244022	RandomBackgroundUpCharEmptyWhenEditFashion	编辑随机涂装:编辑的成员为空
20244023	RandomBackgroundUpCharNoExitWhenEditFashion	编辑随机涂装:编辑的成员不存在
20244024	RandomBackgroundUpCharNoOwnerWhenEditFashion	编辑随机涂装:编辑的成员未拥有
20244025	RandomBackgroundUpCharNoAssistantWhenEditFashion	编辑随机涂装:编辑的成员不是助理
20244026	RandomBackgroundUpCharRepeatWhenEditFashion	编辑随机涂装:编辑的成员重复
20244027	RandomBackgroundUpFashionEmptyWhenEditFashion	编辑随机涂装:编辑的涂装为空
20244028	RandomBackgroundUpFashionNoExitWhenEditFashion	编辑随机涂装:编辑的涂装不存在
20244029	RandomBackgroundUpFashionNoOwnerWhenEditFashion	编辑随机涂装:编辑的涂装未拥有
20244030	RandomBackgroundUpFashionNoAssistantWhenEditFashion	编辑随机涂装:编辑的涂装不属于该成员
20244031	RandomBackgroundUpFashionRepeatWhenEditFashion	编辑随机涂装:编辑的涂装重复
20244032	RandomBackgroundNoRandomCharWhenEditFashion	20244032编辑随机涂装:没有随机角色
20244033	RandomBackgroundUpFashionUnchangedWhenEditFashion	编辑随机涂装:编辑数据没变
20244034	RandomBackgroundSceneHasExit	添加随机场景:服务器内部错误:随机场景已存在
20245001	PcgNotOpen	20245001活动未开启
20245002	PcgDateError	20245002数据异常
20245003	PcgFighterCountError	20245003参战对象数量异常
20245004	PcgNotStageCfg	20245004关卡配置异常
20245005	PcgNotEffectCfg	20245005效果配置异常
20245006	PcgNotTokenCfg	20245006Token配置异常
20245007	PcgNotCharacterCfg	20245005角色配置异常
20245008	PcgNotDrawRulesCfg	20245006抽卡分组配置异常
20245009	PcgNotDrawRulesDetailsGroupCfg	20245007抽卡细节分组配置异常
20245010	PcgNotCardCfg	20245008卡牌配置异常
20245011	PcgNotMonsterCfg	20245009怪物配置异常
20245012	PcgNotMonsterGroupCfg	20245010怪物分组配置异常
20245013	PcgNotMonsterBehaviorCfg	20245011怪物行为配置异常
20245014	PcgNotMonsterBehaviorGroupCfg	20245012怪物行为组配置异常
20245015	PcgNotMonsterBehaviorGroupOrderCfg	20245013怪物行为组-顺序配置异常
20245016	PcgNotEffectTriggerTypeNoFunc	20245014触发处理未实现
20245017	PcgNotEffectTypeNoFunc	20245015效果未实现
20245018	PcgPlayCardIdxEmpty	20245016手牌位置错误
20245019	PcgPlayCardColorError	20245017多消卡牌颜色不一致
20245020	PcgActionPointError	20245018行动点不足
20245021	PcgMonsterTargetIdxError	20245019目标怪物不存在不足
20245022	PcgChangeCharacterIdxError	20245020切换位置异常
20245023	PcgChangeCharacterIdxNullError	20245021切换位置角色异常
20245024	PcgCommanderEnergyError	20245022指挥官能量不足
20245025	PcgCommanderSkillHandsError	20245023指挥官技能手牌异常
20245026	PcgBossDead	20245024boss已死亡
20245027	PcgGruntDead	20245025杂兵已死亡
20245028	PcgMonsterDead	20245028怪物已死亡
20245029	PcgCommanderDead	20245026指挥官已死亡
20245030	PcgTriggerCheckFail	20245030触发检查失败
20245031	PcgCanNotGetStageRecord	20245031无法获取关卡记录数据
20245032	PcgCanNotAddStageRecord	20245032无法添加关卡记录数据
20245033	PcgCanNotGetStageToChapterTemplate	20245033无法获取关卡对应章节配置
20245034	PcgChapterTimeOpenLimit	20245034章节未到开放时间
20245035	PcgPreStageFinishLimit	20245035前置关卡限制
20245036	PcgEnterStageCharCountLimit	20245036入场角色数量不对
20245037	PcgEnterStageCharUnlock	20245037入场角色未解锁
20245038	PcgEnterStageCharNoRecommend	20245038入场角色不是推荐角色
20245039	PcgInnerErrorSelectorMonsterNull	20245039内部错误:怪物选择器无法选择怪物
20245040	PcgCurrentPlayingStageIsNull	20245040没有正在进行的牌局
20245041	PcgPcgDbIsNull	20245041站双牌数据没有初始化
20245042	PcgHandPoolIsNull	20245042站双牌指挥官没有手牌
20245043	PcgCardIdxErrorWhenPlayCard	20245043出牌:手牌不存在
20245044	PcgNoTargetMonsterWhenPlayCard	20245044出牌:找不到目标怪物
20245045	PcgNoMasterCharacterrWhenPlayCard	20245045出牌:找不到主体角色
20245046	PcgNoDropCardWhenPlayCard	20245046出牌:掉落后出手牌错误
20245047	PcgOverMaxEffectDeep	20245047超过效果栈深度
20245048	PcgFighterDead	20245048战斗单位已死亡
20246001	PokerGuessing2FunctionNotOpen	活动尚未解锁
20246002	PokerGuessing2ActivityNotOpen	活动尚未开启
20246003	PokerGuessing2NoActivityData	20246003玩家活动数据不存在
20246004	PokerGuessing2ActivityTemplateNoExit	20246004活动配置不存在
20246005	PokerGuessing2CardGroupTemplateNoExit	20246005卡组配置不存在
20246006	PokerGuessing2StageNoExit	20246006关卡配置不存在
20246007	PokerGuessing2EffectNoExit	20246007效果配置不存在
20246008	PokerGuessing2CardNoExit	20246008卡牌配置不存在
20246009	PokerGuessing2EffectError	20246009效果配置错误
20246010	PokerGuessing2ServerInnerError	20246010服务器内部错误
20246011	PokerGuessing2StageNoExitForActivityWhenEnterStage	20246011开始关卡:关卡不属于当前活动
20246012	PokerGuessing2PreStageNoFinishWhenEnterStage	尚未完成前置关卡
20246013	PokerGuessing2StageNoOpenWhenEnterStage	关卡尚未开启
20246014	PokerGuessing2NoInitWhenAction	20246014出牌:牌局未初始化
20246015	PokerGuessing2StageStateErrorWhenAction	20246015出牌:牌局状态错误
20246016	PokerGuessing2CardNoExitWhenAction	尚未进行出牌
20246017	PokerGuessing2CardHaveUseWhenAction	已经出牌了
20246018	PokerGuessing2CardCountErrorWhenAction	20246018出牌:牌已出数量不同步
20246019	PokerGuessing2ServerStateErrorWhenAction	20246019出牌:服务器牌局内部状态错误
20246020	PokerGuessing2NoInitWhenUseTips	20246020提示:牌局未初始化
20246021	PokerGuessing2StageStateErrorWhenUseTips	20246021提示:牌局状态错误
20246022	PokerGuessing2CardNoTipCountUseWhenUseTips	提示次数已耗尽
20246023	PokerGuessing2HaveTipWhenUseTips	提示次数已耗尽
20246024	PokerGuessing2StoryNoExitWhenUnlockStory	20246024解锁剧情:剧情不存在
20246025	PokerGuessing2NoInActivityWhenUnlockStory	20246025解锁剧情:剧情在活动中不存在
20246026	PokerGuessing2UnlockRepeatWhenUnlockStory	该剧情已经被解锁了
20246027	PokerGuessing2UnlockLegacyWhenUnlockStory	20246027剧情是往期类型
20246028	PokerGuessing2PlayerChangedCardsError	20246027玩家改牌数据错误
20246029	PokerGuessing2PlayerChangedCardsCountError	20246028玩家改牌次数不足
20246030	PokerGuessing2RobotChangedCardsError	20246029对手改牌数据错误
20246031	PokerGuessing2RobotChangedCardsCountError	20246030对手改牌次数不足
20246032	PokerGuessing2ActionPlayerChangedCardsNotMatch	20246031原牌和改牌不对应
20247001	VersionGiftActivityNotOpen	活动暂未开放
20247002	VersionGiftConfigError	活动设置错误，稍后尝试
20247003	VersionGiftClientError	活动设置错误，稍后尝试
20247004	VersionGiftDailyRewardAlreadyGet	活动奖励已领取
20247005	VersionGiftVersionRewardAlreadyGet	活动奖励已领取
20247006	VersionGiftProgressRewardAlreadyGet	活动奖励已领取
20247007	VersionGiftTaskConfigError	活动设置错误，稍后尝试
20247008	VersionGiftNeedFinishTaskError	不满足需要完成任务的数量
20248001	SgDormFurnitureCfgNotExist	20248001家具配置不存在
20248002	SgDormLayoutCfgNotExist	20248002预设配置不存在
20248003	SgDormFashionCfgNotExist	20248003涂装配置不存在
20248004	SgDormAreaCfgNotExist	20248004区域配置不存在
20248005	SgDormFurnitureNotExist	20248005家具不存在
20248006	SgDormFurnitureInfoIsNull	20248006家具信息为空
20248007	SgDormAreaTypeNotMatch	20248007区域类型不一致
20248008	SgDormContainerPutFurnitureCountLimit	20248008容器家具摆放家具数量上限
20248009	SgDormDataNotExist	20248009宿舍数据不存在
20248010	SgDormAreaFurnitureCountOverLimit	20248010家具数量超出区域上限
20248011	SgDormFashionUnlock	20248011涂装未解锁
20248012	SgDormFurnitureNotContainerType	20248012不是容器家具类型
20248013	SgDormCanNotPlaceContainerFurniture	20248013放置家具不能是容器类型
20248014	SgDormFurnitureAlreadyOccupied	20248014家具已被放置
20248015	SgDormFashionIdInvalid	20248015非法的涂装id
20248016	SgDormSaveAndApplyLayoutInvalid	20248016保存和应用的预设都非法
20248017	SgDormSaveAndApplyLayoutSame	20248017保存和应用的预设相同
20248018	SgDormRewardFashionIsDefaultFashion	20248018奖励涂装是默认涂装
20248019	SgDormFurniturePhotoTypeError	20248019家具相片家具类型错误
20248020	SgDormFurnitureIdAndPhotoIdIsZero	20248020家具id和相片id都为0
20248021	SgDormFurniturePhotoAlreadyOccupied	20248021家具相片已被放置
20249001	ScoreTowerNotOpen	永封裂隙-活动未开启
20249002	ScoreTowerActivityDataNotExist	永封裂隙-活动数据不存在
20249003	ScoreTowerCfgDataNotExist	永封裂隙-配置数据不存在
20249004	ScoreTowerChatacterInfoError	永封裂隙-角色信息错误
20249005	ScoreTowerChapterNoUnlock	永封裂隙-章节还未解锁
20249006	ScoreTowerTowerDataExist	永封裂隙-冰场已经开启
20249007	ScoreTowerStageDetailNotExist	永封裂隙-关卡数据不存在
20249008	ScoreTowerCurTowerIdError	永封裂隙-不是当前选择的冰场
20249009	ScoreTowerTowerDataNotExist	永封裂隙-冰场数据不存在
20249010	ScoreTowerCurFloorNoUnlock	永封裂隙-当前层还未解锁
20249011	ScoreTowerNormalStageNotPass	永封裂隙-点数关还没通关
20249012	ScoreTowerTowerNotUnlockError	永封裂隙-当前冰场未解锁
20249013	ScoreTowerCurFloorIdError	永封裂隙-不是当前正在挑战的层
20249014	ScoreTowerCharacterNumError	永封裂隙-上阵角色数据错误
20249015	ScoreTowerNoBossFightCacheError	永封裂隙-没有BOSS关战斗数据
20249016	ScoreTowerBossStarNotEnoughError	永封裂隙-没有达到BOSS关通关条件
20249017	ScoreTowerTowerNoFirstFloorError	永封裂隙-当前冰场没有首层数据
20249018	ScoreTowerNoCharacterError	永封裂隙-没有上阵角色
20249019	ScoreTowerStageCannotSweep	永封裂隙-该关卡不能扫荡
20249020	ScoreTowerStageNotReachFaRequire	永封裂隙-没有达到扫荡的战力要求
20249021	ScoreTowerSweepCountError	永封裂隙-扫荡次数超出上限
20249022	ScoreTowerPlugInDataError	永封裂隙-插件数据错误
20249023	ScoreTowerPlugPointNotEnough	永封裂隙-璨芒点不足
20249024	ScoreTowerBossFinalScoreNotEnough	永封裂隙-Boss分数不足够
20249025	ScoreTowerChapterNoPass	永封裂隙-章节还未通关
20249026	ScoreTowerStrengthenFail	永封裂隙-天赋强化失败
20249027	ScoreTowerStrengthenMaxLv	永封裂隙-已经达到最高等级
20249028	ScoreTowerTowerNotInActivityError	永封裂隙-当前冰场不在活动里
20249029	ScoreTowerChapterNotOpen	永封裂隙-没有正在进行中的章节
20249030	ScoreTowerBossCfgError	永封裂隙-关卡配置数据错误
20249031	ScoreTowerRankInvalidRankId	永封裂隙-排行榜标识错误
20250001	MultiRankException	20250001排行榜逻辑异常
20250002	MultiRankGetRankDbDataIsNull	20250002排行榜数据为空
20250003	MultiRankPlayerDataError	20250003待更新玩家数据错误
20250004	MultiRankNotInSnapshot	20250004快照中没有该排行榜数据
20250005	MultiRankPlayerNotInSnapshot	20250005排行榜中没有该玩家数据
20250006	MultiRankPlayerReqIsNull	20250006排行榜快照查询参数为空
20250007	MultiRankMailIsNull	20250007排行榜结算邮件获取失败
20250008	MultiRankRankNotMail	20250008排行榜排名不足以获取结算邮件
20251001	PacMan2ActivityNotOpen	20251001活动暂未开放
20251002	PacMan2StageNotOpen	20251002关卡未开启
20251003	PacMan2StageConfigNotFound	20251003关卡找不到配置
20251004	PacMan2PreStageNotComplete	20251004前置关卡未完成
20251005	PacMan2PreStageGroupError	20251005关卡组不匹配
20251006	PacMan2SettleStageIdError	20251006结算关卡错误
20251007	PacMan2SettleScoreError	20251007结算分数错误
20260001	GachaSelfChoiceActivityNotOpen	20260001活动未开启
20260002	GachaSelfChoiceActivityGachaIdError	20260002该盲盒无法进行自选
20260003	GachaSelfChoiceActivityDataNotFound	20260003活动数据不存在
20260004	GachaSelfChoiceActivityGachaIdExist	20260004已经自选的盲盒
20260005	GachaSelfChoiceActivityGachaIdNotSelected	20260005不是自选的盲盒
20270001	DevilMayCryDataDbNotFound	20270001鬼泣卡池数据未初始化
20270002	DevilMayCryDataDbError	20270002鬼泣卡池数据错误
20270003	DevilMayCryDataDbEnd	202700023鬼泣卡池已结束
20280001	Theatre5NotOpen	活动未开启
20280002	Theatre5CharacterLock	角色未解锁
