Id	EventId	NeedDecoration	StepId	NextStepId	Type	StageId	StepRewardItemId	StepRewardItemCount	StoryId	OptionDesc	OptionDownDesc	OptionIcon	OptionType	OptionItemId	OptionItemCount	OptionNextStepId	OptionNeedDecoration	Title	TitleContent	RoleIcon	RoleName	RoleContent	EventDesc	ConfirmContent	BgAsset
324	502		50202		6				ZX02417BE									魔法							Assets/Product/Texture/Image/BgStory/Bgstory536.jpg
325	502		50203	50204	1													魔法		Assets/Product/Texture/Image/RoleStory/AilaNormal02.png	女巫	你已经拥有了一把剑。	女巫从森林的另一端缓缓显露出身形与轮廓，如同一阵晨雾一般，她似乎听见了你的请求与召唤，她注视着你，像是正透过你的躯体注视你的灵魂。	交谈	Assets/Product/Texture/Image/BgStory/Bgstory536.jpg
326	502		50204	50205	1													魔法		Assets/Product/Texture/Image/RoleStory/AilaNormal02.png	女巫	它已经具备了勇士之剑的轮廓。		交谈	Assets/Product/Texture/Image/BgStory/Bgstory536.jpg
327	502		50205	50206	1													魔法		Assets/Product/Texture/Image/RoleStory/AilaNormal02.png	女巫	我将为它施法，赋予它斩断螺旋，杀死恶龙，拯救世界的力量。		交谈	Assets/Product/Texture/Image/BgStory/Bgstory536.jpg
328	502		50206	50207	1													魔法		Assets/Product/Texture/Image/RoleStory/AilaNormal02.png	女巫	我会用鸢尾花的祝福、不断轮回的少女的骨灰的结晶、歌声和回忆淬炼它。		交谈	Assets/Product/Texture/Image/BgStory/Bgstory536.jpg
329	502		50207	50208	1													魔法		Assets/Product/Texture/Image/RoleStory/AilaNormal02.png	女巫	现在还缺少“歌声”，去把歌声带回来吧。		交谈	Assets/Product/Texture/Image/BgStory/Bgstory536.jpg
330	502		50208		1													魔法		Assets/Product/Texture/Image/RoleStory/AilaNormal02.png	女巫	我会为你锻造真正的勇者之剑。		下一步	Assets/Product/Texture/Image/BgStory/Bgstory536.jpg
331	502		50209		1													魔法					你的恳求被森林的风声吞没，直至夜幕降临，女巫都未曾给予你任何回应。	离开	Assets/Product/Texture/Image/BgStory/Bgstory536.jpg
332	503		50301		2					['根据花苞的指引', '跟随日出的方向', '根据羽毛的指引']			[3, 3, 3]			[50304, 50303, 50302]		花与羽毛					你在森林里游荡，你学会倾听风的声音，你在日升时行走，在日落时分歇息，用甘甜的溪水漱口，以林间树果裹腹。你逐渐掌握了在森林中生存的技巧，却也逐渐迷失了方向。	下一步	Assets/Product/Texture/Image/BgStory/Bgstory536.jpg
333	503		50302		1													花与羽毛					你拾捡起某种灰色鸟类落下的羽毛，用以卜算前进的方向，你跟随羽毛的指引，来到了水源处，沿着溪流的方向，你一路前行。	下一步	Assets/Product/Texture/Image/BgStory/Bgstory536.jpg
334	503		50303		1													花与羽毛					一些粗浅的知识浮现在你的脑海之中，你决定先选定一个方向前进，跟随着日出的方位，你慢慢向前。	下一步	Assets/Product/Texture/Image/BgStory/Bgstory536.jpg
335	503		50304	50305	1													花与羽毛					你注意到地面草丛间有一些剑状的长叶子拥着细小的花苞，它们脆弱又美丽，仿佛某种启示，却一路往前延展，仿佛在行走，你跟着同类植株生长指向的方向前进。	下一步	Assets/Product/Texture/Image/BgStory/Bgstory536.jpg
336	503		50305		6				ZX02404BE									花与羽毛							
337	504		50401		2					['将宝石交付出去', '表示可以在船上充当帮工', '坦诚相告，希望得到帮助']	['需要道具%s']		[2, 3, 3]	[96110]	[1]	[50402, 50406, 50407]		登船		Assets/Product/Texture/Image/RoleStory/YufunanNormal01.png	水手	这可不是什么玩具船开往快乐岛。	经过一番交谈之后，你表示希望一同搭乘船只前往遥远的王国，记忆里的那不勒斯与水手描述中的城都相对应了起来，但摸遍浑身上下，你发现自己身无分文。	下一步	Assets/Product/Texture/Image/BgStory/Bgstory537.jpg
338	504		50402	50403	1													登船		Assets/Product/Texture/Image/RoleStory/YufunanNormal01.png	水手	你……	水手看向你，起了个话头，却最终什么也没说。他应允了你上船的请求，却没有收下那枚宝石。	交谈	Assets/Product/Texture/Image/BgStory/Bgstory537.jpg
339	504		50403	50404	1													登船		Assets/Product/Texture/Image/RoleStory/YufunanNormal01.png	水手	这是哪里来的？	水手看向你，起了个话头，却最终什么也没说。他应允了你上船的请求，却没有收下那枚宝石。	交谈	Assets/Product/Texture/Image/BgStory/Bgstory537.jpg
340	504		50404	50405	1													登船		Assets/Product/Texture/Image/RoleStory/YufunanNormal01.png	水手	你认识一个紫色眼睛的旅行者吗？	水手看向你，起了个话头，却最终什么也没说。他应允了你上船的请求，却没有收下那枚宝石。	交谈	Assets/Product/Texture/Image/BgStory/Bgstory537.jpg
341	504		50405		1													登船		Assets/Product/Texture/Image/RoleStory/YufunanNormal01.png	水手	不……没什么。	水手看向你，起了个话头，却最终什么也没说。他应允了你上船的请求，却没有收下那枚宝石。	下一步	Assets/Product/Texture/Image/BgStory/Bgstory537.jpg
342	504		50406		1													登船		Assets/Product/Texture/Image/RoleStory/YufunanNormal01.png	水手		水手看了你一眼，似乎笑了一下，却最终什么也没说。他应允了你上船的请求，却一句未提帮工的内容。	下一步	Assets/Product/Texture/Image/BgStory/Bgstory537.jpg
343	504		50407	50408	1													登船		Assets/Product/Texture/Image/RoleStory/YufunanNormal01.png	水手		水手看向你，似乎想起久远以前的记忆，他最终什么也没说，但应允了你上船的请求。	交谈	Assets/Product/Texture/Image/BgStory/Bgstory537.jpg
344	504		50408	50409	1													登船		Assets/Product/Texture/Image/RoleStory/YufunanNormal01.png	水手	你见过龙吗？	水手看向你，似乎想起久远以前的记忆，他最终应允了你上船的请求。	交谈	Assets/Product/Texture/Image/BgStory/Bgstory537.jpg
345	504		50409	50410	1													登船		Assets/Product/Texture/Image/RoleStory/YufunanNormal01.png	水手	我们已经很久没见过龙了。		交谈	Assets/Product/Texture/Image/BgStory/Bgstory537.jpg
346	504		50410	50411	1													登船		Assets/Product/Texture/Image/RoleStory/YufunanNormal01.png	水手	‘龙随着笛声而来’。		交谈	Assets/Product/Texture/Image/BgStory/Bgstory537.jpg
347	504		50411	50412	1													登船		Assets/Product/Texture/Image/RoleStory/YufunanNormal01.png	水手	但在最开始的时候，恶龙的出现是毫无征兆的。		交谈	Assets/Product/Texture/Image/BgStory/Bgstory537.jpg
348	504		50412	50413	1													登船		Assets/Product/Texture/Image/RoleStory/YufunanNormal01.png	水手	惟一可循的规律是，恶龙往往会搜寻人群。		交谈	Assets/Product/Texture/Image/BgStory/Bgstory537.jpg
349	504		50413		1													登船		Assets/Product/Texture/Image/RoleStory/YufunanNormal01.png	水手	会像海上飓风一样掘起陆地上的人群，将他们从空中摔落。它袭击村庄和人群，毁坏目之所及任何可以毁坏的事物。		下一步	Assets/Product/Texture/Image/BgStory/Bgstory537.jpg
350	506		50601		2					['聊过恶龙', '聊过水手的故事', '表示自己对故事没有兴趣']			[3, 3, 3]			[50602, 50602, 50604]		讲故事		Assets/Product/Texture/Image/RoleStory/YufunanNormal01.png	水手	上次我讲到哪了？	海面上风平浪静，你几乎每夜都会碰巧遇见那个讲故事的水手，他讲不同今时的过去的故事，讲归乡的船歌，讲龙所带来的灾厄。	下一步	Assets/Product/Texture/Image/BgStory/BgStory548.jpg
351	506		50602		2					['表示想继续听']			[3]			[50605]		讲故事		Assets/Product/Texture/Image/RoleStory/YufunanNormal01.png	水手		大概是年岁大了，开始兜着绕着，絮絮叨叨讲一些无关紧要的过去的往事。	下一步	Assets/Product/Texture/Image/BgStory/BgStory548.jpg
352	506		50604		1													讲故事		Assets/Product/Texture/Image/RoleStory/YufunanNormal01.png	水手		你向水手道了声安，微醺的海风让你有了一丝睡意，你返回了舱室，和衣而眠，做了一个长长的梦。	离开	Assets/Product/Texture/Image/BgStory/BgStory548.jpg
353	506		50605	50607	6				ZX02411BE									讲故事		Assets/Product/Texture/Image/RoleStory/YufunanNormal01.png	水手				
354	506		50607		2					['表示想知道更多关于旅行者的信息', '表示想先返回舱室休息']	['需要道具%s']		[2, 3]	[96110]	[1]	[50608, 50609]		讲故事		Assets/Product/Texture/Image/RoleStory/YufunanNormal01.png	水手	今晚的故事就讲到这里了？		下一步	Assets/Product/Texture/Image/BgStory/BgStory548.jpg
355	506		50608	50610	6				ZX02412BE									讲故事							
356	506		50609		1													讲故事		Assets/Product/Texture/Image/RoleStory/YufunanNormal01.png	水手		你向水手道了声安，微醺的海风让你有了一丝睡意，你返回了舱室，和衣而眠，做了一个长长的梦。	下一步	Assets/Product/Texture/Image/BgStory/BgStory548.jpg
357	506		50610		2					['询问水手是否记得“塞壬之歌”的曲调旋律', '询问水手是否能够教自己唱原来的“塞壬之歌”']			[3, 3]			[50611, 50614]		讲故事		Assets/Product/Texture/Image/RoleStory/YufunanNormal01.png	水手			下一步	Assets/Product/Texture/Image/BgStory/BgStory548.jpg
358	506		50611	50612	1													讲故事		Assets/Product/Texture/Image/RoleStory/YufunanNormal01.png	水手	你对那首海上的歌谣感兴趣？	询问水手是否记得“塞壬之歌”的曲调旋律	交谈	Assets/Product/Texture/Image/BgStory/BgStory548.jpg
359	506		50612	50613	1													讲故事		Assets/Product/Texture/Image/RoleStory/YufunanNormal01.png	水手	你所听到的夜晚水手唱起的归乡之歌，便是塞壬之歌的变调。		交谈	Assets/Product/Texture/Image/BgStory/BgStory548.jpg
360	506		50613		1													讲故事		Assets/Product/Texture/Image/RoleStory/YufunanNormal01.png	水手	歌声流传了下来，将人心连在了一起。		下一步	Assets/Product/Texture/Image/BgStory/BgStory548.jpg
361	506		50614	50615	1													讲故事		Assets/Product/Texture/Image/RoleStory/YufunanNormal01.png	水手	哈哈，当然可以。	询问水手是否能够教自己唱原来的“塞壬之歌”	交谈	Assets/Product/Texture/Image/BgStory/BgStory548.jpg
362	506		50615		4		96113	1										讲故事		Assets/Product/Texture/Image/RoleStory/YufunanNormal01.png	水手	你所听到的夜晚水手唱起的归乡之歌，便是塞壬之歌的变调。		下一步	Assets/Product/Texture/Image/BgStory/BgStory548.jpg
363	507		50701		2					['这是哪里？']			[3]			[50702]		流落孤岛					睁开眼是一片澄澈的天空，空气中夹杂着海腥味，你恍惚记得你被高高的浪潮带起，你极力呼喊着，视野里最后是龙高昂的头颅和巨大的双爪，你避让开了，并牢牢掌控着身下窄小的浮舟，这使你不至于在漂流中下沉。	下一步	Assets/Product/Texture/Image/BgStory/Bgstory533.jpg
364	507		50702		2					['四处走走']			[3]			[50703]		流落孤岛					身下是细软的沙粒，你缓慢直起了上半身，入目是海平面，浪潮不再凶猛，潮水一触即离地搔挠你的双脚。	下一步	Assets/Product/Texture/Image/BgStory/Bgstory533.jpg
365	507		50703		2					['躺在沙滩上晒太阳', '寻找活物的踪迹', '沿海岸走去']			[3, 3, 3]			[50704, 50705, 50706]		流落孤岛					你往四周查探了一圈，虽然没有完全摸清状况，但你确定自己身处在一个岛屿之上。这会是一个无人岛吗？	下一步	Assets/Product/Texture/Image/BgStory/Bgstory533.jpg
366	507		50704		1													流落孤岛					阳光正好，在半梦半醒之中，你身上的衣物干透了。	下一步	Assets/Product/Texture/Image/BgStory/Bgstory533.jpg
367	507		50705		5	30061932												流落孤岛					你看见有什么活动的身影，你连忙追了上去，是凯列班还是星期五？你决定一探究竟。	开始战斗	Assets/Product/Texture/Image/BgStory/Bgstory533.jpg
368	507		50706		6				ZX02413BE									流落孤岛							
369	508		50801		2					['进行自我介绍', '说明来历情况', '表示自己只会短暂停留，很快离开']			[3, 3, 3]			[50802, 50803, 50807]		村庄					巨龙的出现在村庄里引起了骚动，村民纷纷拿起了农具和武器，而全副武装赶到后，只余你从顶棚上慢慢爬下，与村民们大眼瞪小眼。	下一步	Assets/Product/Texture/Image/BgStory/Bgstory530.jpg
370	508		50802		1													村庄		Assets/Product/Texture/Image/RoleStory/PinminNormal01.png	农夫	我们这里不欢迎外来人	一番介绍说明之后，村民们脸上的神情并未松动，他们如同铁壁般挡在你的面前。	离开这里	Assets/Product/Texture/Image/BgStory/Bgstory530.jpg
371	508		50803	50804	1													村庄		Assets/Product/Texture/Image/RoleStory/TongyongNanminboyNormal02.png	青年A	你跟那个吹笛子是不是一伙的？	一番说明之后，村民里骚动起来，人们开始窃窃私语，而投射过来的眼神并不友好，有谁向你扔了石子。	下一步	Assets/Product/Texture/Image/BgStory/Bgstory530.jpg
372	508		50804	50805	1													村庄		Assets/Product/Texture/Image/RoleStory/TongyongNanmingirlNormal02.png	青年B	你说你是龙带来的？	一番说明之后，村民里骚动起来，人们开始窃窃私语，而投射过来的眼神并不友好，有谁向你扔了石子。	下一步	Assets/Product/Texture/Image/BgStory/Bgstory530.jpg
373	508		50805	50806	1													村庄		Assets/Product/Texture/Image/RoleStory/ShihuangzhenanNormal01.png	中年A	灾厄！灾厄！灾厄要来到我们村庄了！	一番说明之后，村民里骚动起来，人们开始窃窃私语，而投射过来的眼神并不友好，有谁向你扔了石子。	下一步	Assets/Product/Texture/Image/BgStory/Bgstory530.jpg
374	508		50806		5	30061887												村庄		Assets/Product/Texture/Image/RoleStory/KaliegrandNomal02.png	中年B	滚出去！滚出去！	一番说明之后，村民里骚动起来，人们开始窃窃私语，而投射过来的眼神并不友好，有谁向你扔了石子。	准备战斗	Assets/Product/Texture/Image/BgStory/Bgstory530.jpg
375	508		50807		1													村庄					表示自己只会短暂停留，很快离开	离开	Assets/Product/Texture/Image/BgStory/Bgstory530.jpg
376	510		51001		2					['上前看看', '绕路而行']			[3, 3]			[51002, 51013]		迷失之人					你行走于荒地之上，传言中龙的巢穴便在此处，许多人有来无回，这个延伸到世界边缘的荒冢，地平线一片黢黑，脚下的石块参差不齐。你听到前方有声响——	下一步	Assets/Product/Texture/Image/BgStory/Bgstory534.jpg
377	510		51002		2					['阻止他', '解救他', '先行离开']			[3, 3, 3]			[51003, 51007, 51014]		迷失之人		Assets/Product/Texture/Image/RoleStory/TongyongNanminboyNormal02.png	小男孩	我才不怕你！	你看见一个小男孩正与魔物对峙，他拿起石块，正要朝魔物掷去。	下一步	Assets/Product/Texture/Image/BgStory/Bgstory534.jpg
378	510		51003	51004	1													迷失之人		Assets/Product/Texture/Image/RoleStory/TongyongNanminboyNormal02.png	小男孩	你、你是勇者吗？	你阻止了小男孩，并带着他往安全的地方跑去。	交谈	Assets/Product/Texture/Image/BgStory/Bgstory534.jpg
379	510		51004	51005	1													迷失之人		Assets/Product/Texture/Image/RoleStory/TongyongNanminboyNormal02.png	小男孩	你也是来讨伐恶龙的吗？	你阻止了小男孩，并带着他往安全的地方跑去。	交谈	Assets/Product/Texture/Image/BgStory/Bgstory534.jpg
380	510		51005	51006	1													迷失之人		Assets/Product/Texture/Image/RoleStory/TongyongNanminboyNormal02.png	小男孩	我？	你阻止了小男孩，并带着他往安全的地方跑去。	交谈	Assets/Product/Texture/Image/BgStory/Bgstory534.jpg
381	510		51006		1													迷失之人		Assets/Product/Texture/Image/RoleStory/TongyongNanminboyNormal02.png	小男孩	我也是一个勇者哦！	你阻止了小男孩，并带着他往安全的地方跑去。	下一步	Assets/Product/Texture/Image/BgStory/Bgstory534.jpg
382	510		51007	51008	5	30061888												迷失之人		Assets/Product/Texture/Image/RoleStory/TongyongNanminboyNormal02.png	小男孩	我才不怕你！	解救他	准备战斗	Assets/Product/Texture/Image/BgStory/Bgstory534.jpg
383	510		51008	51009	1													迷失之人		Assets/Product/Texture/Image/RoleStory/TongyongNanminboyNormal02.png	小男孩	你好厉害啊！	战斗成功后	交谈	Assets/Product/Texture/Image/BgStory/Bgstory534.jpg
384	510		51009	51010	1													迷失之人		Assets/Product/Texture/Image/RoleStory/TongyongNanminboyNormal02.png	小男孩	你是真正的勇者吗？		交谈	Assets/Product/Texture/Image/BgStory/Bgstory534.jpg
385	510		51010	51011	1													迷失之人		Assets/Product/Texture/Image/RoleStory/TongyongNanminboyNormal02.png	小男孩	妈妈说吹笛人是坏人。		交谈	Assets/Product/Texture/Image/BgStory/Bgstory534.jpg
386	510		51011	51012	1													迷失之人		Assets/Product/Texture/Image/RoleStory/TongyongNanminboyNormal02.png	小男孩	我想证明给妈妈看，才不是这样的。		交谈	Assets/Product/Texture/Image/BgStory/Bgstory534.jpg
387	510		51012		1													迷失之人		Assets/Product/Texture/Image/RoleStory/TongyongNanminboyNormal02.png	小男孩	能吹出这么好听曲子的人怎么可能是坏人呢！		下一步	Assets/Product/Texture/Image/BgStory/Bgstory534.jpg
388	510		51013		1													迷失之人					绕路而行	离开	Assets/Product/Texture/Image/BgStory/Bgstory534.jpg
389	510		51014		1													迷失之人					先行离开	离开	Assets/Product/Texture/Image/BgStory/Bgstory534.jpg
390	513		51301		2					['协助军队，加入战局', '专心于追踪恶龙的踪迹']			[3, 3]			[51302, 51303]		城门					恶龙奄奄一息地飞走了，你一路追踪着恶龙的踪迹，来到城门之下。城门已被攻破，人们四散奔逃，军队以血肉之躯护卫着城门以及背后的人民，抵抗魔物的入侵。	下一步	Assets/Product/Texture/Image/BgStory/Bgstory531.jpg
391	513		51302		4		96107	1										城门					获得道具	下一步	Assets/Product/Texture/Image/BgStory/Bgstory531.jpg
392	513		51303		1													城门					专心于追踪恶龙的踪迹	离开	Assets/Product/Texture/Image/BgStory/Bgstory531.jpg
393	515		51501	51502	1													露台					火光与硝烟充斥了整座城都，恶龙展开看不见的死亡之翼，向城堡的方向飞去，人们四散奔逃着，哭喊着，一切与起初并无不同，哀嚎灌满了耳朵，你往人们逃跑的反方向奔去——	下一步	Assets/Product/Texture/Image/BgStory/Bgstory531.jpg
394	515		51502		2					['吸引魔物注意', '上前搭救', '径直往露台方向去']	['需要道具%s']		[2, 3, 3]	[96107]	[1]	[51505, 51503, 51504]		露台					你抬头仰望，是梦中少女伫立的露台，恶龙盘踞在其之上，你闯入宫殿之内，宫殿空空荡荡，魔物横行，你听见有人惊声尖叫着！	下一步	Assets/Product/Texture/Image/BgStory/Bgstory531.jpg
395	515		51503		5	30061889												露台					上前搭救	准备战斗	Assets/Product/Texture/Image/BgStory/Bgstory531.jpg
396	515		51504		1													露台					径直往露台方向去	离开	Assets/Product/Texture/Image/BgStory/Bgstory531.jpg
397	515		51505		6				ZX02418BE									露台					吸引魔物注意	下一步	Assets/Product/Texture/Image/BgStory/Bgstory531.jpg
