Id	MaxCount	Width	Height	Name	Icon	SmallIcon	Quality	Model	Desc	TypeId	LocateType	IsObstacle	SuitId	GainType	InitAttr	CreateTime	RandomGroupId	InteractRange	InteractWeight	InteractPos	InteractName	ReturnId	PicId	PicNum	MoneyNum	IlluminationSO	PointLight	BehaviorType	AttractBehaviorType	AnimationId	AttrTagY	FunitureBehaviorType	PutOnWidgetHight	HasBehavior	PosChangeType	PutNumType	IsDefaultLocked	PetId	ShowTimeStr
8983215		6	8	赤砧龙渊	Assets/Product/Texture/Image/IconTools/IconDormHuntingBed001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHuntingBed001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV304/HuntingBed001/HuntingBed001.prefab	床头的标签名称固然炫酷，但诚心推荐您再顺手买本《驯龙指南》。	25005	1	1	73	2		1800	1	2		1			2871	1	2			['SLEEP']	['ATTRACT']	1	1.0						True		
8983216		3	3	狩王岩座	Assets/Product/Texture/Image/IconTools/IconDormHuntingChair001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHuntingChair001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV304/HuntingChair001/HuntingChair001.prefab	看！绿妖鸟！看！煌翼龙！……可别让幻觉烧坏脑子，坐着冷静一下吧。	25008	1	1	73	2		1800	1	2		1			2872	1	2			['CHAIR']	['GOCHAIR']	1	1.0						True		
8983217		7	5	骨鸣刃脊	Assets/Product/Texture/Image/IconTools/IconDormHuntingShelf001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHuntingShelf001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV304/HuntingShelf001/HuntingShelf001.prefab	谨记刀架也会咬手，请扫描二维码安全解锁。在哪？那排齿印不就是吗？	25006	1	1	73	2		1800	1	2		1			2873	1	2			['CABINET']	['GOCABINET']	1	1.0						True		
8983218		4	4	锻魂台基	Assets/Product/Texture/Image/IconTools/IconDormHuntingIncubator001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHuntingIncubator001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV304/HuntingIncubator001/HuntingIncubator001.prefab	种蛋应在孵化前12小时以22℃~25℃档位预热六至八小时。	25011	1	1	73	2		1800	1						2874	1	2					1	1.0						True		
8983219		3	3	赫炎戟	Assets/Product/Texture/Image/IconTools/IconDormHuntingWeapon001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHuntingWeapon001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV304/HuntingWeapon001/HuntingWeapon001.prefab	智能温控！三倍出伤！附魔燧石可作夜灯使用！就是……有些烫手。	25011	1	1	73	2		1800	1						2875	1	2					1	1.0						True		
8983220		5	4	磐淬盾	Assets/Product/Texture/Image/IconTools/IconDormHuntingStrap001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormHuntingStrap001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV304/HuntingStrap001/HuntingStrap001.prefab	由兽人铁匠在火山口锻造，背面铭刻的龙吼步骤是猎人的绝佳作弊码。	25012	2		73	2		1800	1						2876	1	2					1	1.0						True		
8983221		7	3	鎏焰圣临	Assets/Product/Texture/Image/IconTools/IconDormNvwushenSofa002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormNvwushenSofa002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV304/NvwushenSofa002/NvwushenSofa002.prefab	勇士的战吼比龙吟更为惊心动魄；快把挣扎的魂灵捆上马鞍，武神要用那骨血浇筑新的王座！	25004	1	1	18	2		1800	1	2		2			2877	1	2			['SIT']	['GOSOFA']	1	1.0						True		
8983222		7	1	伏雷镇厄	Assets/Product/Texture/Image/IconTools/IconDormFramesushe001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormFramesushe001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV303/Framesushe001/Framesushe001Ani.prefab	行刀之迹，渡万千苦厄。	25011	1	1	18	2		1800	1	2		1			2878	1	2			['ALPHAKATANA']	['GOALPHAKATANA']	1	1.0						True		
8983223		9	7	亮鲸鲸浴缸	Assets/Product/Texture/Image/IconTools/IconDormbathtubsushe001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormbathtubsushe001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV303/bathtubsushe001/bathtubsushe001.prefab	搭载荧光技术的浴缸，生成微光小鱼陪你一起洗刷刷……注意别泡太久。	25011	1	1	18	2		1800	1	2		1			2879	1	2			['LIFUBUBBLE']	['GOLIFUBUBBLE']	1	1.0						True		
8983224		6	8	塑料龙床	Assets/Product/Texture/Image/IconTools/IconDormPlasticBed001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormPlasticBed001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV305/PlasticBed001/PlasticBed001.prefab	床架采用九龙某地区认证塑料铸造，以方便携带和无畏风雨作为主要核心卖点，舒适度另说。	25005	1	1	74	2		1800	1	2		1			2880	1	2			['SLEEP']	['ATTRACT']	1	1.0						True		
8983225		11	4	塑料瘫瘫乐	Assets/Product/Texture/Image/IconTools/IconDormPlasticSofa001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormPlasticSofa001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV305/PlasticSofa001/PlasticSofa001.prefab	沙发下层空间暗藏火箭筒（需额外购买DLC），坐垫填充物为100%可回收材料。	25004	1	1	74	2		1800	1	2		3			2881	1	2			['SIT']	['GOSOFA']	1	1.0						True		
8983226		2	2	王座?	Assets/Product/Texture/Image/IconTools/IconDormPlasticChair001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormPlasticChair001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV305/PlasticChair001/PlasticChair001.prefab	采用不可降解材料，内置语音，仅限6月15日下午4:04触发。	25008	1	1	74	2		1800	1	2		1			2882	1	2			['CHAIR']	['GOCHAIR']	1	1.0						True		
8983227		7	3	冰室专用柜	Assets/Product/Texture/Image/IconTools/IconDormPlasticIcebox001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormPlasticIcebox001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV305/PlasticIcebox001/PlasticIcebox001.prefab	鸡爪，辣条，还有烧仙草，随柜附赠几百支绝不可能重复的勺子。	25006	1	1	74	2		1800	1	2		1			2883	1	2			['CABINET']	['GOCABINET']	1	1.0						True		
8983228		4	4	办事处	Assets/Product/Texture/Image/IconTools/IconDormPlasticTable001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormPlasticTable001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV305/PlasticTable001/PlasticTable001.prefab	移动，居家，轻便办公的高级形态，随处可架，随处可见。	25007	1	1	74	2		1800	1						2884	1	2					1	1.0						True		
8983229		10	6	公务展示板	Assets/Product/Texture/Image/IconTools/IconDormPlasticMenu001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormPlasticMenu001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV305/PlasticMenu001/PlasticMenu001.prefab	相当传统的公告展示板，上面既可以张贴空花新闻也可以贴各种构造体八卦……别给发现就行。	25012	2		74	2		1800	1						2885	1	2					1	1.0						True		
8983230		7	14	“暂离游戏”	Assets/Product/Texture/Image/IconTools/IconDormGameBed001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormGameBed001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV305/GameBed001/GameBed001.prefab	要保存至今为止的进度吗？	25005	1	1	75	2		1800	1	2		1			2886	1	2			['SLEEP']	['ATTRACT']	1	1.0						True		
8983231		2	2	电竞王座	Assets/Product/Texture/Image/IconTools/IconDormGameChair001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormGameChair001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV305/GameChair001/GameChair001.prefab	坐上去肯定不舒服，但下来是不可能下来的。	25008	1	1	75	2		1800	1	2		1			2887	1	2			['CHAIR']	['GOCHAIR']	1	1.0						True		
8983232		9	2	存档收容机	Assets/Product/Texture/Image/IconTools/IconDormGameCabinet001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormGameCabinet001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV305/GameCabinet001/GameCabinet001.prefab	打开游戏机柜门，皆是存档。	25006	1	1	75	2		1800	1	2		1			2888	1	2			['CABINET']	['GOCABINET']	1	1.0						True		
8983233		2	3	代哥扭蛋	Assets/Product/Texture/Image/IconTools/IconDormGameMachine001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormGameMachine001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV305/GameMachine001/GameMachine001.prefab	扭蛋，从未改变。	25011	1	1	75	2		1800	1	2		1			2889	1	2			['CABINET']	['GOCABINET']	1	1.0						True		
8983234		5	4	月光宝盒	Assets/Product/Texture/Image/IconTools/IconDormGameMachine002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormGameMachine002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV305/GameMachine002/GameMachine002.prefab	禁止大力甩摇杆，不准吃包子。	25011	1	1	75	2		1800	1	2		1			2890	1	2			['CABINET']	['GOCABINET']	1	1.0						True		
8983235		2	4	成就展示架	Assets/Product/Texture/Image/IconTools/IconDormGameStrap001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormGameStrap001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV305/GameStrap001/GameStrap001.prefab	怎么是空的？	25011	1	1	75	2		1800	1						2891	1	2					1	1.0						True		
8983236				圣荆织穹	Assets/Product/Texture/Image/IconTools/IconDormBiankasusheCeiling001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormBiankasusheCeiling001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV306/Biankasushe_Ceiling001/Biankasushe_Ceiling001.prefab	倒悬的穹顶，是你的王冠。不必仰视，织就它的一切荆棘，已被甩在身后，不过来路。	25003			76	2		1800	1						2892	1	2	Assets/Product/Scene/SuShe/IlluminationSO/GlobalIllumSOV306.asset				1	1.0						True		
8983237				垂星浮影	Assets/Product/Texture/Image/IconTools/IconDormBiankasusheWall001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormBiankasusheWall001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV306/Biankasushe_Wall001/Biankasushe_Wall001.prefab	群星的轨迹汇聚于此，并不彰显命运的莫测，只为在你的梦境垂下银河的倒影。	25002			76	2		1800	1						2893	1	2					1	1.0						True		
8983238				灵蜕之地	Assets/Product/Texture/Image/IconTools/IconDormBiankasusheFlooring001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormBiankasusheFlooring001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV306/Biankasushe_Flooring001/Biankasushe_Flooring001.prefab	所有泥土都是大地的鳞片，承载一切生命蜕变。在春天来临之前，新生早已启幕。	25001			76	2		1800	1						2894	1	2					1	1.0						True		
8983239		6	9	光栖白荆	Assets/Product/Texture/Image/IconTools/IconDormBiankasusheBed001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormBiankasusheBed001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV306/Biankasushe_Bed001/Biankasushe_Bed001.prefab	光栖于白荆丛中，无数晨昏的浅眠与辗转里，她曾与每一道痂痕长谈。	25005	1	1	76	2		1800	1	2		1			2895	1	2			['SLEEP']	['ATTRACT']	1	1.0						True		
8983240		8	3	星憩层云	Assets/Product/Texture/Image/IconTools/IconDormBiankasusheSofa001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormBiankasusheSofa001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV306/Biankasushe_Sofa001/Biankasushe_Sofa001.prefab	晨星枕过的云层，悬浮的每个褶皱都憩着她的旧梦。	25004	1	1	76	2		1800	1	2		3			2896	1	2			['SIT']	['GOSOFA']	1	1.0						True		
8983241		2	2	生息盈座	Assets/Product/Texture/Image/IconTools/IconDormBiankasusheChair001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormBiankasusheChair001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV306/Biankasushe_Chair001/Biankasushe_Chair001.prefab	年轮是凝固的时间，却托起恣意的姿态。此处的久坐，并不是它终点。	25008	1	1	76	2		1800	1	2		1			2897	1	2			['CHAIR']	['GOCHAIR']	1	1.0						True		
8983242		5	2	枯笔稿台	Assets/Product/Texture/Image/IconTools/IconDormBiankasusheDesk001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormBiankasusheDesk001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV306/Biankasushe_Desk001/Biankasushe_Desk001.prefab	思想的林圃，以这一支枯笔耕耘。那些片羽吉光，终将抽枝发芽，向未来舒展而去。	25007	1	1	76	2		1800	1						2898	1	2					1	1.0						True		
8983243		10	10	蜕生流泉	Assets/Product/Texture/Image/IconTools/IconDormBiankasusheFountain001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormBiankasusheFountain001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV306/Biankasushe_Fountain001/Biankasushe_Fountain001.prefab	生命的轮回蜕变，藏在水的呼吸之中。	25011	1	1	76	2		1800	1						2899	1	2					1	1.0						True		
8983244		6	6	棘光栏（一）	Assets/Product/Texture/Image/IconTools/IconDormBiankasusheFence001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormBiankasusheFence001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV306/Biankasushe_Fence001/Biankasushe_Fence001.prefab	荆棘编织的栅栏，是日光的梳齿，所有在此歇脚的阳光，都有了新的形状。	25011	1	1	76	2		1800	1						2900	1	2					1	1.0						True		
8983245		6	6	棘光栏（二）	Assets/Product/Texture/Image/IconTools/IconDormBiankasusheFence002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormBiankasusheFence002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV306/Biankasushe_Fence001/Biankasushe_Fence002.prefab	荆棘编织的栅栏，是日光的梳齿，所有在此歇脚的阳光，都有了新的形状。	25011	1	1	76	2		1800	1						2901	1	2					1	1.0						True		
8983246		4	3	簪光妆吾	Assets/Product/Texture/Image/IconTools/IconDormBiankasusheMakeup001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormBiankasusheMakeup001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV306/Biankasushe_Makeup001/Biankasushe_Makeup001.prefab	荆棘为梳，明镜照我，焚烬的旧我；晨曦为饰，日光妆我，明日的真我。	25007	1	1	76	2		1800	1						2902	1	2					1	1.0						True		
8983247		3	3	荆隙流光	Assets/Product/Texture/Image/IconTools/IconDormBiankasusheLamp001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormBiankasusheLamp001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV306/Biankasushe_Lamp001/Biankasushe_Lamp001.prefab	荆棘深处悬挂着一盏破晓，每处缝隙都是注释，她说光自此始，正向你奔来。	25011	1	1	76	2		1800	1						2903	1	2					1	1.0						True		
8983248		5	3	启日新辰	Assets/Product/Texture/Image/IconTools/IconDormBiankasusheBookshelf001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormBiankasusheBookshelf001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV306/Biankasushe_Bookshelf001/Biankasushe_Bookshelf001.prefab	这里保存的每一个故事，都可能是下一颗从木纹浪潮里升起的启明星。	25006	1	1	76	2		1800	1	2		1			2904	1	2			['CABINET']	['GOCABINET']	1	1.0						True		
8983249		3	3	持蛇者	Assets/Product/Texture/Image/IconTools/IconDormBiankasusheProp001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormBiankasusheProp001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV306/Biankasushe_Prop001/Biankasushe_Prop001.prefab	蛇的行迹里长满药草的青涩，无数伤痕正在这涩意中愈合。一切粗糙的纹理，都成为生命的指纹。	25011	1	1	18	2		1800	1						2905	1	2					1	1.0						True		
8983250		10	10	甜野考察	Assets/Product/Texture/Image/IconTools/IconDormGeligaojiajvSummer001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormGeligaojiajvSummer001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV306/Geligaojiajv_Summer001/Geligaojiajv_Summer001.prefab	甜蜜露营，野趣满分；缤纷口味，咔嚓一下	25011	1	1	99	2		1800	1	2		1			2906	1	2			['GELIGAO']	['GOGELIGAO']	1	1.0						True		
8983251		7	2	绒屿归憩	Assets/Product/Texture/Image/IconTools/IconDormNvpusushe_Sofa001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormNvpusushe_Sofa001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV307/Nvpusushe_Sofa001/Nvpusushe_Sofa001.prefab	于绒软之境，如归静谧岛屿，惬意休憩，在茶语时光里，尽享悠然与舒适。	25004	1	1	77	2		1800	1	2		2			2907	1	2			['SIT']	['GOSOFA']	1	1.0						True		
8983252		4	4	巧晤圆叙	Assets/Product/Texture/Image/IconTools/IconDormNvpusushe_Desk001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormNvpusushe_Desk001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV307/Nvpusushe_Desk001/Nvpusushe_Desk001.prefab	圆桌之上，巧然会晤，共叙情谊，为时光增添温馨与融洽氛围。	25007	1	1	77	2		1800	1						2908	1	2					1	1.0						True		
8983253		2	2	淡音巡迹	Assets/Product/Texture/Image/IconTools/IconDormNvpusushe_Changpianji001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormNvpusushe_Changpianji001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV307/Nvpusushe_Changpianji001/Nvpusushe_Changpianji001.prefab	淡音袅袅，似有踪迹可寻，为长厅添一抹雅致，静静诉说着时光故事。	25011	1	1	77	2		1800	1						2909	1	2					1	1.0						True		
8983254		2	2	扉语邀伴	Assets/Product/Texture/Image/IconTools/IconDormNvpusushe_Zhaopai001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormNvpusushe_Zhaopai001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV307/Nvpusushe_Zhaopai001/Nvpusushe_Zhaopai001.prefab	扉上言语，诚挚邀伴，引君踏入这茶语长厅，开启美好相聚时光。	25011	1	1	77	2		1800	1						2910	1	2					1	1.0						True		
8983255		3	3	默执绶风	Assets/Product/Texture/Image/IconTools/IconDormNvpusushe_Nvpufu001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormNvpusushe_Nvpufu001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV307/Nvpusushe_Nvpufu001/Nvpusushe_Nvpufu001.prefab	默默执守，绶带随风轻扬，女仆着装尽显优雅，为长厅服务添韵。	25011	1	1	77	2		1800	1						2911	1	2					1	1.0						True		
8983256		4	2	蕾垣缀珍	Assets/Product/Texture/Image/IconTools/IconDormNvpusushe_Bookshelf001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormNvpusushe_Bookshelf001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV307/Nvpusushe_Bookshelf001/Nvpusushe_Bookshelf001.prefab	如蕾之垣，缀满珍奇，收纳时光宝物，守护茶语长厅的点滴记忆。	25006	1	1	77	2		1800	1	2		1			2912	1	2			['CABINET']	['GOCABINET']	1	1.0						True		
8983257		8	4	圣目长椅	Assets/Product/Texture/Image/IconTools/IconDormAijisushe_Sofa001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormAijisushe_Sofa001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV307/Aijisushe_Sofa001/Aijisushe_Sofa001.prefab	圣目俯瞰，长椅之上尽显威严，落座其间，仿若执掌金砂内殿的无上尊荣。	25004	1	1	78	2		1800	1	2		3			2913	1	2			['SIT']	['GOSOFA']	1	1.0						True		
8983258		7	9	巴斯特慵眠	Assets/Product/Texture/Image/IconTools/IconDormAijisushe_Bed001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormAijisushe_Bed001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV307/Aijisushe_Bed001/Aijisushe_Bed001.prefab	仿巴斯特神般慵懒入眠，在金砂的梦幻氛围里，享受极致的睡眠时光。	25005	1	1	78	2		1800	1	2		1			2914	1	2			['SLEEP']	['ATTRACT']	1	1.0						True		
8983259		7	3	冥钥典藏	Assets/Product/Texture/Image/IconTools/IconDormAijisushe_Bookshelf001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormAijisushe_Bookshelf001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV307/Aijisushe_Bookshelf001/Aijisushe_Bookshelf001.prefab	冥秘之钥，开启典藏空间，收纳内殿的珍贵之物，神秘而庄重。	25006	1	1	78	2		1800	1	2		1			2915	1	2			['CABINET']	['GOCABINET']	1	1.0						True		
8983260		3	3	织界之序	Assets/Product/Texture/Image/IconTools/IconDormAijisushe_Chair001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormAijisushe_Chair001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV307/Aijisushe_Chair001/Aijisushe_Chair001.prefab	编织世界秩序，端坐其上，于金砂内殿感受规则与秩序的魅力。	25008	1	1	78	2		1800	1	2		1			2916	1	2			['CHAIR']	['GOCHAIR']	1	1.0						True		
8983261		6	3	狮兽炬坛	Assets/Product/Texture/Image/IconTools/IconDormAijisushe_Desk001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormAijisushe_Desk001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV307/Aijisushe_Desk001/Aijisushe_Desk001.prefab	狮兽守护，炬火照亮，此桌如坛，承载着金砂内殿的荣耀与辉煌。	25007	1	1	78	2		1800	1						2917	1	2					1	1.0						True		
8983262		4	3	渡灵台	Assets/Product/Texture/Image/IconTools/IconDormAijisushe_Box001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormAijisushe_Box001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV307/Aijisushe_Box001/Aijisushe_Box001.prefab	渡灵之台为金砂内殿增添空灵与神秘，装饰出别样的神圣氛围。	25011	1	1	78	2		1800	1						2918	1	2					1	1.0						True		
8983263		6	6	弦穹缝纫机	Assets/Product/Texture/Image/IconTools/IconDormNvpusushe_Fengrenji001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormNvpusushe_Fengrenji001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV307/Nvpusushe_Fengrenji001/Nvpusushe_Fengrenji001.prefab	针线穿梭，缝纫机组合助力您打造独一无二的私人用物。	25008	1	1	18	2		1800	1	2		1			2919	1	2			['CHAIR']	['GOCHAIR']	1	1.0						True		
8983264		7	4	敛锋憩翼	Assets/Product/Texture/Image/IconTools/IconDormLongqisushe_Sofa001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormLongqisushe_Sofa001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV308/Longqisushe_Sofa001/Longqisushe_Sofa001.prefab	收敛锋芒，休憩双翼。	25004	1	1	79	2		1800	1	2		3			2920	1	2			['SIT']	['GOSOFA']	1	1.0						True		
8983265		9	5	笼械布战	Assets/Product/Texture/Image/IconTools/IconDormLongqisushe_Desk001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormLongqisushe_Desk001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV308/Longqisushe_Desk001/Longqisushe_Desk001.prefab	承载着战略和荣耀，斗士点燃斗志。	25007	1	1	79	2		1800	1						2921	1	2					1	1.0						True		
8983266		7	2	角岚赫耀	Assets/Product/Texture/Image/IconTools/IconDormLongqisushe_Hanger001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormLongqisushe_Hanger001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV308/Longqisushe_Hanger001/Longqisushe_Hanger001.prefab	山岚桀骜之骨，稳固耐用。	25011	1	1	79	2		1800	1						2922	1	2					1	1.0						True		
8983267		3	3	稚龙胄辉	Assets/Product/Texture/Image/IconTools/IconDormLongqisushe_light001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormLongqisushe_light001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV308/Longqisushe_light001/Longqisushe_light001.prefab	宛如真龙贮藏其中，脉动着神秘的光辉。	25011	1	1	79	2		1800	1						2923	1	2					1	1.0						True		
8983268		9	4	战煌奇珍	Assets/Product/Texture/Image/IconTools/IconDormLongqisushe_Wuqijia001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormLongqisushe_Wuqijia001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV308/Longqisushe_Wuqijia001/Longqisushe_Wuqijia001.prefab	尽显勇猛与无畏，用于放置武器和展示战利品。	25012	2		79	2		1800	1						2924	1	2					1	1.0						True		
8983269		9	5	烇竞龙囚	Assets/Product/Texture/Image/IconTools/IconDormLongqisushe_Bookshelf001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormLongqisushe_Bookshelf001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV308/Longqisushe_Bookshelf001/Longqisushe_Bookshelf001.prefab	关不住的秘密如龙吟低吼，潜藏于其中的意志蠢蠢欲动。	25006	1	1	79	2		1800	1	2		1			2925	1	2			['CABINET']	['GOCABINET']	1	1.0						True		
8983270		7	3	绛夜丝绒	Assets/Product/Texture/Image/IconTools/IconDormQishisushe_Sofa001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQishisushe_Sofa001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV308/Qishisushe_Sofa001/Qishisushe_Sofa001.prefab	天鹅绒深红像心脏一样跳动，低吟着古老的诅咒与渴望。	25004	1	1	80	2		1800	1	2		1			2926	1	2			['SIT']	['GOSOFA']	1	1.0						True		
8983271		6	8	诸恶永眠	Assets/Product/Texture/Image/IconTools/IconDormQishisushe_Bed001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQishisushe_Bed001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV308/Qishisushe_Bed001/Qishisushe_Bed001.prefab	祝君永眠，即是得到安息。	25005	1	1	80	2		1800	1	2		1			2927	1	2			['SLEEP']	['ATTRACT']	1	1.0						True		
8983272		8	4	假匿真视	Assets/Product/Texture/Image/IconTools/IconDormQishisushe_Cabinet001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQishisushe_Cabinet001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV308/Qishisushe_Cabinet001/Qishisushe_Cabinet001.prefab	掩饰空虚表象，洞悉真相如炬。	25006	1	1	80	2		1800	1	2		1			2928	1	2			['CABINET']	['GOCABINET']	1	1.0						True		
8983273		4	3	血烬塑装	Assets/Product/Texture/Image/IconTools/IconDormQishisushe_Yimaojia001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQishisushe_Yimaojia001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV308/Qishisushe_Yimaojia001/Qishisushe_Yimaojia001.prefab	银雾弥漫之间，血土灰烬之上。	25011	1	1	80	2		1800	1						2929	1	2					1	1.0						True		
8983274		3	3	贪欲蜕华	Assets/Product/Texture/Image/IconTools/IconDormQishisushe_Table001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormQishisushe_Table001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SusheV308/Qishisushe_Table001/Qishisushe_Table001.prefab	将筹码吞食入腹，将贪欲升华蜕变。	25007	1	1	80	2		1800	1						2930	1	2					1	1.0						True		
