StageId	Type	Name	Description	Icon	StoryIcon	BgmId	AmbientSound	LoadingType	RewardTipId	EventId	NormalEventIdOnPassed	UnlockEventId	NormalEventId	PreEventId	ClearEventId	DisappearCondition	OrderId	RecommandLevel	IsMultiplayer	HaveAssist	StandardUseTimeSec	RequireLevel	RequireActionPoint	FirstRequireActionPoint	FinishRequireActionPoint	CharacterLimitType	CareerSuggestType	AISuggestType	LimitBuffId	PassTimeLimit	PreStageId	FlopRewardId	FinishRewardShow	FirstRewardShow	FinishDropId	FirstRewardId	StarRewardId	TeamExp	FirstTeamExp	FinishTeamExp	CardExp	FirstCardExp	FinishCardExp	MaxChallengeNums	BuyChallengeCost	BuyChallengeCount	KeepPlayingStory	BeginStoryIds	BeginConditions	EndStoryIds	EndConditions	OnlinePlayerLeast	OnlinePlayerLimit	StarDesc	DescEventId	SettleLoseTipId	SuggestedConditionId	ForceConditionId	HaveFirstPass	FirstGotoSkipId	FunctionLeftBtn	FunctionRightBtn	RobotId	UrgentEventId	RebootId	AutoFightId	StageType	StageGridStyle	FightControlId	DisableJoystick	NeedJobType	MultiChallengeId	Restartable	ResetHpCount	StoryUiStyle	OnlineMsgId	ForceAllyEffect	DisableDeadEffect	HideAction	Ability	GeneralSkillIds	NextStageId
30210277		EX-01				41		20017			1						1	40				40							1	300				910029		910029																		['请注意成员组合能力搭配', '推荐具有9名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210278		EX-02				41		20017			1						1	40				40							1	300				910030		910030																		['请注意成员组合能力搭配', '推荐具有9名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210279		EX-03				41		20017			1						1	40				40							1	300				910031		910031																		['请注意成员组合能力搭配', '推荐具有9名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210280		INF-01				41		20017			1						1	40				40							1	300																								['请注意成员组合能力搭配', '推荐具有9名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210281		INF-01				41		20017			1						1	40				40							1	300																								['请注意成员组合能力搭配', '推荐具有9名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210282		VH-01				41		20017			1						1	40				40							1	300				910001		910001																		['请注意成员组合能力搭配', '推荐具有3名2星成员后挑战']							2	1						Square			[1, 2, 3]											
30210283		VH-02				41		20017			1						1	40				40							1	300				910002		910002																		['请注意成员组合能力搭配', '推荐具有3名2星成员后挑战']							2	1						Square			[1, 2, 3]											
30210284		VH-01				41		20017			1						1	40				40							1	300				910003		910003																		['请注意成员组合能力搭配', '推荐具有3名4星成员后挑战']							2	1						Square			[1, 2, 3]											
30210285		VH-02				41		20017			1						1	40				40							1	300				910004		910004																		['请注意成员组合能力搭配', '推荐具有3名4星成员后挑战']							2	1						Square			[1, 2, 3]											
30210286		VH-01				41		20017			1						1	40				40							1	300				910005		910005																		['请注意成员组合能力搭配', '推荐具有3名8星成员后挑战']							2	1						Square			[1, 2, 3]											
30210287		VH-02				41		20017			1						1	40				40							1	300				910006		910006																		['请注意成员组合能力搭配', '推荐具有3名8星成员后挑战']							2	1						Square			[1, 2, 3]											
30210288		VH-01				41		20017			1						1	40				40							1	300				910007		910007																		['请注意成员组合能力搭配', '推荐具有4名10星成员后挑战']							2	1						Square			[1, 2, 3]											
30210289		VH-02				41		20017			1						1	40				40							1	300				910008		910008																		['请注意成员组合能力搭配', '推荐具有4名10星成员后挑战']							2	1						Square			[1, 2, 3]											
30210290		VH-01				41		20017			1						1	40				40							1	300				910009		910009																		['请注意成员组合能力搭配', '推荐具有4名12星成员后挑战']							2	1						Square			[1, 2, 3]											
30210291		VH-02				41		20017			1						1	40				40							1	300				910010		910010																		['请注意成员组合能力搭配', '推荐具有4名12星成员后挑战']							2	1						Square			[1, 2, 3]											
30210292		VH-01				41		20017			1						1	40				40							1	300				910011		910011																		['请注意成员组合能力搭配', '推荐具有5名15星成员后挑战']							2	1						Square			[1, 2, 3]											
30210293		VH-02				41		20017			1						1	40				40							1	300				910012		910012																		['请注意成员组合能力搭配', '推荐具有5名15星成员后挑战']							2	1						Square			[1, 2, 3]											
30210294		VH-03				41		20017			1						1	40				40							1	300				910013		910013																		['请注意成员组合能力搭配', '推荐具有5名15星成员后挑战']							2	1						Square			[1, 2, 3]											
30210295		VH-01				41		20017			1						1	40				40							1	300				910014		910014																		['请注意成员组合能力搭配', '推荐具有5名18星成员后挑战']							2	1						Square			[1, 2, 3]											
30210296		VH-02				41		20017			1						1	40				40							1	300				910015		910015																		['请注意成员组合能力搭配', '推荐具有5名18星成员后挑战']							2	1						Square			[1, 2, 3]											
30210297		VH-03				41		20017			1						1	40				40							1	300				910016		910016																		['请注意成员组合能力搭配', '推荐具有5名18星成员后挑战']							2	1						Square			[1, 2, 3]											
30210298		VH-01				41		20017			1						1	40				40							1	300				910017		910017																		['请注意成员组合能力搭配', '推荐具有6名21星成员后挑战']							2	1						Square			[1, 2, 3]											
30210299		VH-02				41		20017			1						1	40				40							1	300				910018		910018																		['请注意成员组合能力搭配', '推荐具有6名21星成员后挑战']							2	1						Square			[1, 2, 3]											
30210300		VH-03				41		20017			1						1	40				40							1	300				910019		910019																		['请注意成员组合能力搭配', '推荐具有6名21星成员后挑战']							2	1						Square			[1, 2, 3]											
30210301		VH-01				41		20017			1						1	40				40							1	300				910020		910020																		['请注意成员组合能力搭配', '推荐具有7名25星成员后挑战']							2	1						Square			[1, 2, 3]											
30210302		VH-02				41		20017			1						1	40				40							1	300				910021		910021																		['请注意成员组合能力搭配', '推荐具有7名25星成员后挑战']							2	1						Square			[1, 2, 3]											
30210303		VH-03				41		20017			1						1	40				40							1	300				910022		910022																		['请注意成员组合能力搭配', '推荐具有7名25星成员后挑战']							2	1						Square			[1, 2, 3]											
30210304		VH-01				41		20017			1						1	40				40							1	300				910001		910001																		['请注意成员组合能力搭配', '推荐具有3名2星成员后挑战']							2	1						Square			[1, 2, 3]											
30210305		VH-02				41		20017			1						1	40				40							1	300				910002		910002																		['请注意成员组合能力搭配', '推荐具有3名2星成员后挑战']							2	1						Square			[1, 2, 3]											
30210306		VH-01				41		20017			1						1	40				40							1	300				910003		910003																		['请注意成员组合能力搭配', '推荐具有3名4星成员后挑战']							2	1						Square			[1, 2, 3]											
30210307		VH-02				41		20017			1						1	40				40							1	300				910004		910004																		['请注意成员组合能力搭配', '推荐具有3名4星成员后挑战']							2	1						Square			[1, 2, 3]											
30210308		VH-01				41		20017			1						1	40				40							1	300				910005		910005																		['请注意成员组合能力搭配', '推荐具有3名8星成员后挑战']							2	1						Square			[1, 2, 3]											
30210309		VH-02				41		20017			1						1	40				40							1	300				910006		910006																		['请注意成员组合能力搭配', '推荐具有3名8星成员后挑战']							2	1						Square			[1, 2, 3]											
30210310		VH-01				41		20017			1						1	40				40							1	300				910007		910007																		['请注意成员组合能力搭配', '推荐具有4名10星成员后挑战']							2	1						Square			[1, 2, 3]											
30210311		VH-02				41		20017			1						1	40				40							1	300				910008		910008																		['请注意成员组合能力搭配', '推荐具有4名10星成员后挑战']							2	1						Square			[1, 2, 3]											
30210312		VH-01				41		20017			1						1	40				40							1	300				910009		910009																		['请注意成员组合能力搭配', '推荐具有4名12星成员后挑战']							2	1						Square			[1, 2, 3]											
30210313		VH-02				41		20017			1						1	40				40							1	300				910010		910010																		['请注意成员组合能力搭配', '推荐具有4名12星成员后挑战']							2	1						Square			[1, 2, 3]											
30210314		VH-01				41		20017			1						1	40				40							1	300				910011		910011																		['请注意成员组合能力搭配', '推荐具有5名15星成员后挑战']							2	1						Square			[1, 2, 3]											
30210315		VH-02				41		20017			1						1	40				40							1	300				910012		910012																		['请注意成员组合能力搭配', '推荐具有5名15星成员后挑战']							2	1						Square			[1, 2, 3]											
30210316		VH-03				41		20017			1						1	40				40							1	300				910013		910013																		['请注意成员组合能力搭配', '推荐具有5名15星成员后挑战']							2	1						Square			[1, 2, 3]											
30210317		VH-01				41		20017			1						1	40				40							1	300				910014		910014																		['请注意成员组合能力搭配', '推荐具有5名18星成员后挑战']							2	1						Square			[1, 2, 3]											
30210318		VH-02				41		20017			1						1	40				40							1	300				910015		910015																		['请注意成员组合能力搭配', '推荐具有5名18星成员后挑战']							2	1						Square			[1, 2, 3]											
30210319		VH-03				41		20017			1						1	40				40							1	300				910016		910016																		['请注意成员组合能力搭配', '推荐具有5名18星成员后挑战']							2	1						Square			[1, 2, 3]											
30210320		VH-01				41		20017			1						1	40				40							1	300				910017		910017																		['请注意成员组合能力搭配', '推荐具有6名21星成员后挑战']							2	1						Square			[1, 2, 3]											
30210321		VH-02				41		20017			1						1	40				40							1	300				910018		910018																		['请注意成员组合能力搭配', '推荐具有6名21星成员后挑战']							2	1						Square			[1, 2, 3]											
30210322		VH-03				41		20017			1						1	40				40							1	300				910019		910019																		['请注意成员组合能力搭配', '推荐具有6名21星成员后挑战']							2	1						Square			[1, 2, 3]											
30210323		VH-01				41		20017			1						1	40				40							1	300				910020		910020																		['请注意成员组合能力搭配', '推荐具有7名25星成员后挑战']							2	1						Square			[1, 2, 3]											
30210324		VH-02				41		20017			1						1	40				40							1	300				910021		910021																		['请注意成员组合能力搭配', '推荐具有7名25星成员后挑战']							2	1						Square			[1, 2, 3]											
30210325		VH-03				41		20017			1						1	40				40							1	300				910022		910022																		['请注意成员组合能力搭配', '推荐具有7名25星成员后挑战']							2	1						Square			[1, 2, 3]											
30210326		EX-01				41		20017			1						1	40				40							1	300				910023		910023																		['请注意成员组合能力搭配', '推荐具有8名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210327		EX-02				41		20017			1						1	40				40							1	300				910024		910024																		['请注意成员组合能力搭配', '推荐具有8名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210328		EX-03				41		20017			1						1	40				40							1	300				910025		910025																		['请注意成员组合能力搭配', '推荐具有8名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210329		EX-01				41		20017			1						1	40				40							1	300				910032		910032																		['请注意成员组合能力搭配', '推荐具有8名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210330		EX-02				41		20017			1						1	40				40							1	300				910033		910033																		['请注意成员组合能力搭配', '推荐具有8名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210331		EX-03				41		20017			1						1	40				40							1	300				910034		910034																		['请注意成员组合能力搭配', '推荐具有8名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210332		EX-01				41		20017			1						1	40				40							1	300				910029		910029																		['请注意成员组合能力搭配', '推荐具有9名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210333		EX-02				41		20017			1						1	40				40							1	300				910030		910030																		['请注意成员组合能力搭配', '推荐具有9名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210334		EX-03				41		20017			1						1	40				40							1	300				910031		910031																		['请注意成员组合能力搭配', '推荐具有9名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210335		EX-01				41		20017			1						1	40				40							1	300				910026		910026																		['请注意成员组合能力搭配', '推荐具有9名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210336		EX-02				41		20017			1						1	40				40							1	300				910027		910027																		['请注意成员组合能力搭配', '推荐具有9名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210337		EX-03				41		20017			1						1	40				40							1	300				910028		910028																		['请注意成员组合能力搭配', '推荐具有9名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210338		EX-01				41		20017			1						1	40				40							1	300				910023		910023																		['请注意成员组合能力搭配', '推荐具有8名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210339		EX-02				41		20017			1						1	40				40							1	300				910024		910024																		['请注意成员组合能力搭配', '推荐具有8名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210340		EX-03				41		20017			1						1	40				40							1	300				910025		910025																		['请注意成员组合能力搭配', '推荐具有8名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210341		EX-01				41		20017			1						1	40				40							1	300				910032		910032																		['请注意成员组合能力搭配', '推荐具有8名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210342		EX-02				41		20017			1						1	40				40							1	300				910033		910033																		['请注意成员组合能力搭配', '推荐具有8名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210343		EX-03				41		20017			1						1	40				40							1	300				910034		910034																		['请注意成员组合能力搭配', '推荐具有8名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210344		EX-01				41		20017			1						1	40				40							1	300				910029		910029																		['请注意成员组合能力搭配', '推荐具有9名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210345		EX-02				41		20017			1						1	40				40							1	300				910030		910030																		['请注意成员组合能力搭配', '推荐具有9名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210346		EX-03				41		20017			1						1	40				40							1	300				910031		910031																		['请注意成员组合能力搭配', '推荐具有9名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210347		EX-01				41		20017			1						1	40				40							1	300				910026		910026																		['请注意成员组合能力搭配', '推荐具有9名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210348		EX-02				41		20017			1						1	40				40							1	300				910027		910027																		['请注意成员组合能力搭配', '推荐具有9名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210349		EX-03				41		20017			1						1	40				40							1	300				910028		910028																		['请注意成员组合能力搭配', '推荐具有9名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210350		INF-01				41		20017			1						1	40				40							1	300																								['请注意成员组合能力搭配', '推荐具有9名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210351		INF-01				41		20017			1						1	40				40							1	300																								['请注意成员组合能力搭配', '推荐具有9名MAX成员后挑战']							2	1						Square			[1, 2, 3]											
30210352	30	SF-01				117		10101			1						1	40				40							1	300				12831		12831																		['短暂的休憩——', '前路漫漫']							2	1						Square			[1, 2, 3]		True									
30210353	30	SF-02				117		10101			1						1	40				40							1	300				12831		12831																		['短暂的休憩——', '万事周全']							2	1						Square			[1, 2, 3]		True									
30210354	30	SF-03				117		10101			1						1	40				40							1	300				12831		12831																		['短暂的休憩——', '旅途过半']							2	1						Square			[1, 2, 3]		True									
30210355	30	SF-04				117		10101			1						1	40				40							1	300				12831		12831																		['短暂的休憩——', '绕道而行']							2	1						Square			[1, 2, 3]		True									
30210356	30	EZ-01				9		10101			1						1	40				40							1	300				12832		12832																		['适应性训练', '推荐成员平均星级5星后挑战']							2	1						Square			[1, 2, 3]		True									
30210357	30	EZ-02				9		10101			1						1	40				40							1	300				12832		12832																		['适应性训练', '推荐成员平均星级5星后挑战']							2	1						Square			[1, 2, 3]		True									
30210358	30	EZ-03				9		10101			1						1	40				40							1	300				12832		12832																		['适应性训练', '推荐成员平均星级5星后挑战']							2	1						Square			[1, 2, 3]		True									
30210359	30	EZ-04				9		10101			1						1	40				40							1	300				12832		12832																		['适应性训练', '推荐成员平均星级7星后挑战']							2	1						Square			[1, 2, 3]		True									
30210360	30	EZ-05				9		10101			1						1	40				40							1	300				12832		12832																		['适应性训练', '推荐成员平均星级7星后挑战']							2	1						Square			[1, 2, 3]		True									
30210361	30	EZ-06				9		10101			1						1	40				40							1	300				12832		12832																		['适应性训练', '推荐成员平均星级8星后挑战']							2	1						Square			[1, 2, 3]		True									
30210362	30	EZ-07				9		10101			1						1	40				40							1	300				12833		12833																		['适应性训练', '推荐成员平均星级20星后挑战']							2	1						Square			[1, 2, 3]		True									
30210363	30	EZ-08				9		10101			1						1	40				40							1	300				12833		12833																		['适应性训练', '推荐成员平均星级20星后挑战']							2	1						Square			[1, 2, 3]		True									
30210364	30	EZ-09				9		10101			1						1	40				40							1	300				12833		12833																		['适应性训练', '推荐成员平均星级22星后挑战']							2	1						Square			[1, 2, 3]		True									
30210365	30	NH-01				21		10101			1						1	40				40							1	300				12832		12832																		['尽情战斗吧', '推荐成员平均星级12星后挑战']							2	1						Square			[1, 2, 3]		True									
30210366	30	NH-02				21		10101			1						1	40				40							1	300				12832		12832																		['尽情战斗吧', '推荐成员平均星级12星后挑战']							2	1						Square			[1, 2, 3]		True									
30210367	30	NH-03				21		10101			1						1	40				40							1	300				12832		12832																		['尽情战斗吧', '推荐成员平均星级12星后挑战']							2	1						Square			[1, 2, 3]		True									
30210368	30	NH-04				21		10101			1						1	40				40							1	300				12832		12832																		['尽情战斗吧', '推荐成员平均星级12星后挑战']							2	1						Square			[1, 2, 3]		True									
30210369	30	NH-05				21		10101			1						1	40				40							1	300				12832		12832																		['尽情战斗吧', '推荐成员平均星级16星后挑战']							2	1						Square			[1, 2, 3]		True									
30210370	30	NH-06				21		10101			1						1	40				40							1	300				12832		12832																		['尽情战斗吧', '推荐成员平均星级16星后挑战']							2	1						Square			[1, 2, 3]		True									
30210371	30	NH-07				21		10101			1						1	40				40							1	300				12833		12833																		['尽情战斗吧', '推荐成员平均星级22星后挑战']							2	1						Square			[1, 2, 3]		True									
30210372	30	NH-08				21		10101			1						1	40				40							1	300				12833		12833																		['尽情战斗吧', '推荐成员平均星级22星后挑战']							2	1						Square			[1, 2, 3]		True									
30210373	30	NH-09				21		10101			1						1	40				40							1	300				12833		12833																		['尽情战斗吧', '推荐成员平均星级22星后挑战']							2	1						Square			[1, 2, 3]		True									
30210374	30	NH-10				21		10101			1						1	40				40							1	300				12833		12833																		['尽情战斗吧', '推荐成员平均星级24星后挑战']							2	1						Square			[1, 2, 3]		True									
30210375	30	NH-11				21		10101			1						1	40				40							1	300				12833		12833																		['尽情战斗吧', '推荐成员平均星级27星后挑战']							2	1						Square			[1, 2, 3]		True									
30210376	30	NH-12				21		10101			1						1	40				40							1	300				12833		12833																		['尽情战斗吧', '推荐成员平均星级27星后挑战']							2	1						Square			[1, 2, 3]		True									
30210377	30	NH-13				21		10101			1						1	40				40							1	300				12833		12833																		['尽情战斗吧', '推荐成员平均星级27星后挑战']							2	1						Square			[1, 2, 3]		True									
30210378	30	VH-01				43		10101			1						1	40				40							1	300				12832		12832																		['朝圣之路尽头', '又多了一名殉道者']							2	1						Square			[1, 2, 3]		True									
30210379	30	VH-02				53		10101			1						1	40				40							1	300				12832		12832																		['穿越错综的甬道', '油罐头也会变质']							2	1						Square			[1, 2, 3]		True									
30210380	30	VH-03				73		10101			1						1	40				40							1	300				12832		12832																		['即便远在天际', '噩梦如影随形']							2	1						Square			[1, 2, 3]		True									
30210381	30	VH-04				21		10101			1						1	40				40							1	300				12833		12833																		['幕下台上', '也许久未比试了']							2	1						Square			[1, 2, 3]		True									
30210382	30	VH-05				52		10101			1						1	40				40							1	300				12833		12833																		['了无生息之地', '“不要踩到脏东西”']							2	1						Square			[1, 2, 3]		True									
30210383	30	Un-X				38		10101			1						1	40				40							1	300				12833		12833																		['<前方禁止通行>', '<执意前往请小心脚下>']							2	1						Square			[1, 2, 3]		True									
30210384	30	Ku-CL				117		10101			1						1	40				40							1	300																								['库洛洛的忍痛应援', '4刷=66库']							2	1						Square			[1, 2, 3]		True									
30210385	30	INF-Ⅰ				21		10101			1						1	40				40							1	300				12832		12832																		['试炼场·一', '蜂拥而至']							2	1						Square			[1, 2, 3]		True									
30210386	30	INF-Ⅱ				21		10101			1						1	40				40							1	300				12833		12833																		['试炼场·二', '公平公正']							2	1						Square			[1, 2, 3]		True									
30161131	47	普通-01				58		20014		2220114	1						1					40							1	300																																1						Square			[1, 2, 3]		True									
30161132	47	普通-02				58		20014		2220114	1						1					40							1	300	[30162402]																															1						Square			[1, 2, 3]		True									[30161133]
30161133	47	普通-04				58		20014		2220114	1						1					40							1	300	[30161132]																															1						Square			[1, 2, 3]		True									[30161136]
30161134	47	普通-03				58		20014		2220114	1						1					40							1	300	[30162402]																															1						Square			[1, 2, 3]		True									[30161135]
30161135	47	普通-05				58		20014		2220114	1						1					40							1	300	[30161134]																															1						Square			[1, 2, 3]		True									[30161136]
30161136	47	<color=#B71414>困难-06</color>				58		20014		2220114	1						1					40							1	300	[30161133, 30161135]																															1						Square			[1, 2, 3]		True									
30161137	47	<color=#B71414>困难-07</color>				58		20014		2220114	1						1					40							1	300																																1						Square			[1, 2, 3]		True									
30161138	47	普通-01				58		20014		2220115	1						1					40							1	300																																1						Square			[1, 2, 3]		True									[30161139, 30161140]
30161139	47	普通-02				58		20014		2220116	1						1					40							1	300	[30161138]																															1						Square			[1, 2, 3]		True									[30161141]
30161140	47	普通-03				58		20014		2220117	1						1					40							1	300	[30161138]																															1						Square			[1, 2, 3]		True									[30161143]
30161141	47	普通-04				58		20014		2220118	1						1					40							1	300	[30161139]																															1						Square			[1, 2, 3]		True									[30161144]
30161142	47	<color=#B71414>困难-07</color>				58		20014		2220119	1						1					40							1	300																																1						Square			[1, 2, 3]		True									
30161143	47	普通-05				58		20014		2220120	1						1					40							1	300	[30161140]																															1						Square			[1, 2, 3]		True									[30161144]
30161144	47	<color=#B71414>困难-06</color>				58		20014		2220121	1						1					40							1	300	[30161141, 30161143]																															1						Square			[1, 2, 3]		True									
30161145	47	普通-02				58		20014		2220122	1						1					40							1	300	[30161149]																															1						Square			[1, 2, 3]		True									[30161147]
30161146	47	普通-03				58		20014		2220123	1						1					40							1	300	[30161149]																															1						Square			[1, 2, 3]		True									[30161148]
30161147	47	普通-04				58		20014		2220124	1						1					40							1	300	[30161145]																															1						Square			[1, 2, 3]		True									[30161150]
30161148	47	普通-05				58		20014		2220125	1						1					40							1	300	[30161146]																															1						Square			[1, 2, 3]		True									[30161150]
30161149	47	普通-01				58		20014		2220126	1						1					40							1	300																																1						Square			[1, 2, 3]		True									[30161145, 30161146]
30161150	47	<color=#B71414>困难-06</color>				58		20014		2220127	1						1					40							1	300	[30161147, 30161148]																															1						Square			[1, 2, 3]		True									
30161151	47	<color=#B71414>困难-07</color>				58		20014		2220128	1						1					40							1	300																																1						Square			[1, 2, 3]		True									
30161152	47	<color=#B71414>噩梦-01</color>				58		20014		2220114	1						1					40							1	300																																1						Square			[1, 2, 3]		True									
30161153	47	<color=#B71414>噩梦-02</color>				58		20014		2220114	1						1					40							1	300																																1						Square			[1, 2, 3]		True									
30161154	47	<color=#B71414>噩梦-03</color>				58		20014		2220114	1						1					40							1	300																																1						Square			[1, 2, 3]		True									
30161155	47	<color=#B71414>噩梦-04</color>				58		20014		2220114	1						1					40							1	300																																1						Square			[1, 2, 3]		True									
30161156	47	<color=#B71414>噩梦-05</color>				58		20014		2220114	1						1					40							1	300																																1						Square			[1, 2, 3]		True									
30161157	47	<color=#B71414>噩梦-06</color>				58		20014		2220114	1						1					40							1	300																																1						Square			[1, 2, 3]		True									
30161158	47	<color=#B71414>噩梦-07</color>				58		20014		2220114	1						1					40							1	300																																1						Square			[1, 2, 3]		True									
30161159	47	<color=#B71414>噩梦-08</color>				58		20014		2220114	1						1					40							1	300																																1						Square			[1, 2, 3]		True									
30161160	47	<color=#B71414>噩梦-09</color>				58		20014		2220114	1						1					40							1	300																																1						Square			[1, 2, 3]		True									
30161161	47	<color=#B71414>噩梦-10</color>				58		20014		2220114	1						1					40							1	300																																1						Square			[1, 2, 3]		True									
30162402	47	进攻-01				58		20014		2220114	1						1					40							1	300																																1						Square			[1, 2, 3]		True									[30161132, 30161134]
30162404	47	进攻-01				58		20014		2220114	1						1					40							1	300																																1						Square			[1, 2, 3]		True									[30162405, 30162406]
30162405	47	进攻-2A				58		20014		2220114	1						1					40							1	300	[30162404]																															1						Square			[1, 2, 3]		True									[30162407]
30162406	47	进攻-2B				58		20014		2220114	1						1					40							1	300	[30162404]																															1						Square			[1, 2, 3]		True									[30162408]
30162407	47	进攻-3A				58		20014		2220114	1						1					40							1	300	[30162405]																															1						Square			[1, 2, 3]		True									[30162409]
30162408	47	进攻-3B				58		20014		2220114	1						1					40							1	300	[30162406]																															1						Square			[1, 2, 3]		True									[30162409]
30162409	47	进攻-04				58		20014		2220114	1						1					40							1	300	[30162407, 30162408]																															1						Square			[1, 2, 3]		True									
30162410	47	装甲-01				58		20014		2220114	1						1					40							1	300																																1						Square			[1, 2, 3]		True									[30162411, 30162412]
30162411	47	装甲-2A				58		20014		2220114	1						1					40							1	300	[30162410]																															1						Square			[1, 2, 3]		True									[30162413]
30162412	47	装甲-2B				58		20014		2220114	1						1					40							1	300	[30162410]																															1						Square			[1, 2, 3]		True									[30162414]
30162413	47	装甲-3A				58		20014		2220114	1						1					40							1	300	[30162411]																															1						Square			[1, 2, 3]		True									[30162415]
30162414	47	装甲-3B				58		20014		2220114	1						1					40							1	300	[30162412]																															1						Square			[1, 2, 3]		True									[30162415]
30162415	47	装甲-04				58		20014		2220114	1						1					40							1	300	[30162413, 30162414]																															1						Square			[1, 2, 3]		True									
30162416	47	辅助-01				58		20014		2220114	1						1					40							1	300																																1						Square			[1, 2, 3]		True									[30162417, 30162418]
30162417	47	辅助-2A				58		20014		2220114	1						1					40							1	300	[30162416]																															1						Square			[1, 2, 3]		True									[30162419]
30162418	47	辅助-2B				58		20014		2220114	1						1					40							1	300	[30162416]																															1						Square			[1, 2, 3]		True									[30162420]
30162419	47	辅助-3A				58		20014		2220114	1						1					40							1	300	[30162417]																															1						Square			[1, 2, 3]		True									[30162421]
30162420	47	辅助-3B				58		20014		2220114	1						1					40							1	300	[30162418]																															1						Square			[1, 2, 3]		True									[30162421, 30162422, 30162423, 30162424, 30162425, 30162426, 30162427, 30162428, 30162429, 30162430, 30162431, 30162432, 30162433, 30162434, 30162435, 30162436, 30162437, 30162438, 30162439, 30162440, 30162441]
30162421	47	辅助-04				58		20014		2220114	1						1					40							1	300	[30162419, 30162420]																															1						Square			[1, 2, 3]		True									
30162422	47	综合-01				58		20014		2220114	1						1					40							1	300	[30162420]																															1						Square			[1, 2, 3]		True									
30162423	47	综合-02				58		20014		2220114	1						1					40							1	300	[30162420]																															1						Square			[1, 2, 3]		True									
30162424	47	综合-03				58		20014		2220114	1						1					40							1	300	[30162420]																															1						Square			[1, 2, 3]		True									
30162425	47	综合-04				58		20014		2220114	1						1					40							1	300	[30162420]																															1						Square			[1, 2, 3]		True									
30162426	47	综合-05				58		20014		2220114	1						1					40							1	300	[30162420]																															1						Square			[1, 2, 3]		True									
30162427	47	综合-06				58		20014		2220114	1						1					40							1	300	[30162420]																															1						Square			[1, 2, 3]		True									
30162428	47	综合-07				58		20014		2220114	1						1					40							1	300	[30162420]																															1						Square			[1, 2, 3]		True									
30162429	47	综合-08				58		20014		2220114	1						1					40							1	300	[30162420]																															1						Square			[1, 2, 3]		True									
30162430	47	综合-09				58		20014		2220114	1						1					40							1	300	[30162420]																															1						Square			[1, 2, 3]		True									
30162431	47	综合-10				58		20014		2220114	1						1					40							1	300	[30162420]																															1						Square			[1, 2, 3]		True									
30162432	47	同调-01				58		20014		2220114	1						1					40							1	300	[30162420]																															1						Square			[1, 2, 3]		True									
30162433	47	同调-02				58		20014		2220114	1						1					40							1	300	[30162420]																															1						Square			[1, 2, 3]		True									
30162434	47	同调-03				58		20014		2220114	1						1					40							1	300	[30162420]																															1						Square			[1, 2, 3]		True									
30162435	47	同调-04				58		20014		2220114	1						1					40							1	300	[30162420]																															1						Square			[1, 2, 3]		True									
30162436	47	同调-05				58		20014		2220114	1						1					40							1	300	[30162420]																															1						Square			[1, 2, 3]		True									
30162437	47	同调-06				58		20014		2220114	1						1					40							1	300	[30162420]																															1						Square			[1, 2, 3]		True									
30162438	47	同调-07				58		20014		2220114	1						1					40							1	300	[30162420]																															1						Square			[1, 2, 3]		True									
30162439	47	同调-08				58		20014		2220114	1						1					40							1	300	[30162420]																															1						Square			[1, 2, 3]		True									
30162440	47	同调-09				58		20014		2220114	1						1					40							1	300	[30162420]																															1						Square			[1, 2, 3]		True									
30162441	47	同调-10				58		20014		2220114	1						1					40							1	300	[30162420]																															1						Square			[1, 2, 3]		True									
